logged_at,contract_ticker,close_ts,spot,strike,p_market,tau_minutes,spread,p_model_yes,p_model_no,bp_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,offset_pct,resolved_yes,spot_at_expiry,price_move_pct,miss_pct,p_up_v2_btc,z_drift_6h,hmm_vol_state,vwap_hmm_state,edge_yes,edge_no,model_side,be,won,trade_edge,close_ts_dt,iso_week,donchian_breakout_1h_recon,donch_1h_pos_recon,kc_pct_1h_recon,kc_bo_1h_recon,arima_forecast_1h_recon,hurst_exponent_recon,ou_theta_recon,autocorr1_15_recon,autocorr1_30_recon,kalman_velocity_recon,kalman_residual_recon,macro_bull_recon,macro_sideways_recon,macro_bear_recon
2026-06-06 05:54:37+00:00,KXSOL15M-26JUN060200-00,2026-06-06T06:00:00Z,62.39,62.26,0.815,5.4,0.07,0.7238,0.7238,1.0,0.311707,1.0,0.159091,0.568182,1.0,0.431818,0.409091,0.011553,0.608696,5.0,96.015936,66.027397,0.0,-0.159566,0.756844,2.206405,1.0,,999.0,0.4483,1.643248,,0.107011,-3.499284,-1.0,-4.0,5.16934,,33.63764,,,0.0,0.0,1.0,0.083075,77.68,11.0,1.0,0.196748,1.0,62.62,0.3686,0.5782,,-0.011961,,5,-0.0911999999999999,0.5388,NO,0.185,False,-0.185,2026-06-06 06:00:00+00:00,2026-W23,0,0.3596358118361158,0.34860057768840386,0,0.0021417730888355704,0.3414104549119615,1.224427599555655,-0.3657985382961962,-0.22800776472166603,0.003154683588826094,0.029710263259824798,3.144566155349332e-208,1.0,6.928236990561168e-144
2026-06-06 06:04:44+00:00,KXSOL15M-26JUN060215-15,2026-06-06T06:15:00Z,62.81,62.59,0.785,10.3,0.03,0.7977,0.7977,0.6,0.094018,1.0,0.688889,0.688889,1.0,0.311111,0.0,0.011516,0.621915,5.0,98.523985,74.373259,0.111465,0.47977,0.255306,2.688721,1.0,,999.0,0.4167,1.13578,,0.944223,2.879237,1.0,1.0,40.651801,1.0,44.215426,,,0.0,0.0,1.0,0.61435,77.57,11.0,1.0,0.360605,1.0,63.03,0.3503,0.703,,-0.054035,,5,0.0126999999999999,0.5827,NO,0.2149999999999999,False,-0.2149999999999999,2026-06-06 06:15:00+00:00,2026-W23,0,0.314112291350531,0.3190577158539639,0,-0.0041502510272134795,0.35672918805211407,1.3320634536990492,-0.3460124618215311,-0.22515196610677868,0.0018619417502112993,-0.004204694990944034,7.791936462031757e-174,1.0,5.015531119095045e-116
2026-06-06 06:09:46+00:00,KXSOL15M-26JUN060215-15,2026-06-06T06:15:00Z,62.76,62.59,0.915,5.2,0.03,0.788,0.788,1.0,1.085252,1.0,0.688889,0.688889,1.0,0.311111,0.0,0.011516,0.621915,5.0,93.356643,74.373259,0.0,-0.301492,0.415535,2.545816,1.0,,999.0,0.4167,1.278854,,0.944223,2.879237,1.0,1.0,40.651801,1.0,44.215426,,,0.0,0.0,1.0,0.61435,77.57,11.0,1.0,0.276725,1.0,63.03,0.4302,0.703,,-0.083511,,5,-0.127,0.7030000000000001,NO,0.0849999999999999,False,-0.0849999999999999,2026-06-06 06:15:00+00:00,2026-W23,0,0.314112291350531,0.3190577158539639,0,-0.0041502510272134795,0.35672918805211407,1.3320634536990492,-0.3460124618215311,-0.22515196610677868,0.0018619417502112993,-0.004204694990944034,7.791936462031757e-174,1.0,5.015531119095045e-116
2026-06-06 06:24:54+00:00,KXSOL15M-26JUN060230-30,2026-06-06T06:30:00Z,63.09,62.95,0.84,5.1,0.04,0.788,0.788,0.0,0.131204,1.0,0.85,0.925,1.0,0.075,0.075,0.011688,0.541586,5.0,94.980695,89.910979,-0.205306,0.55697,0.572975,2.744025,1.0,,999.0,0.4634,1.275824,,0.944223,2.879237,1.0,1.0,40.651801,1.0,44.215426,,,0.0,0.0,1.0,-0.128947,77.47,11.0,1.0,0.233048,1.0,63.0,-0.1427,0.0794,,-0.044968,,5,-0.0519999999999999,0.628,NO,0.16,False,-0.16,2026-06-06 06:30:00+00:00,2026-W23,0,0.314112291350531,0.3190577158539639,0,-0.0041502510272134795,0.35672918805211407,1.3320634536990492,-0.3460124618215311,-0.22515196610677868,0.0018619417502112993,-0.004204694990944034,7.791936462031757e-174,1.0,5.015531119095045e-116
2026-06-06 07:10:22+00:00,KXSOL15M-26JUN060315-15,2026-06-06T07:15:00Z,62.75,62.16,0.98,4.6,0.02,0.9278,0.9278,1.0,3.828838,1.0,0.77193,0.070175,-1.0,0.157895,0.070175,0.012002,0.757835,1.0,48.412698,79.43038,0.0,0.690874,0.707054,0.054149,1.0,,999.0,0.4162,1.471121,,0.035398,-0.670391,-1.0,-1.0,35.506003,0.0,36.383602,,,0.0,0.0,0.930477,0.68197,76.75,11.0,1.0,0.947253,1.0,63.14,0.6215,1.5766,,-0.014395,,5,-0.0522,0.9078,NO,0.02,False,-0.02,2026-06-06 07:15:00+00:00,2026-W23,0,0.397572078907436,0.4441454889704614,0,-0.003397754806999689,0.12911362469289853,1.3171136991655608,-0.3418965187045786,-0.2339071312549167,0.00303425765646598,0.003716498232815193,2.622240041342458e-185,1.0,4.307910656523786e-125
2026-06-06 07:35:36+00:00,KXSOL15M-26JUN060345-45,2026-06-06T07:45:00Z,62.79,62.64,0.83,9.4,0.06,0.788,0.788,1.0,0.148922,1.0,0.792453,0.0,-1.0,0.207547,0.0,0.012953,0.652595,1.0,59.259259,80.379747,0.0,0.143747,-0.47619,-0.133203,-1.0,,999.0,0.4162,1.047468,,0.035398,-0.670391,-1.0,-1.0,35.506003,0.0,36.383602,,,0.0,-2.0,-1.0,-0.111101,76.42,11.0,1.0,0.241064,1.0,63.1,0.4937,0.7344,,-0.060056,,5,-0.0419999999999999,0.618,NO,0.17,False,-0.17,2026-06-06 07:45:00+00:00,2026-W23,0,0.397572078907436,0.4441454889704614,0,-0.003397754806999689,0.12911362469289853,1.3171136991655608,-0.3418965187045786,-0.2339071312549167,0.00303425765646598,0.003716498232815193,2.622240041342458e-185,1.0,4.307910656523786e-125
2026-06-06 07:40:38+00:00,KXSOL15M-26JUN060345-45,2026-06-06T07:45:00Z,62.8,62.64,0.9265,4.4,0.007,0.8733,0.8733,0.5,0.0,1.0,0.792453,0.0,-1.0,0.207547,0.0,0.012953,0.652595,1.0,59.259259,80.379747,0.0,0.0,-0.095602,-0.139469,-1.0,,999.0,0.4634,0.800624,,0.035398,-0.670391,-1.0,-1.0,35.506003,,36.383602,,,0.0,-2.0,-1.0,-0.111101,76.42,11.0,1.0,0.249046,1.0,63.1,0.4777,0.7344,,-0.060056,,5,-0.0532,0.7998,NO,0.0735,False,-0.0735,2026-06-06 07:45:00+00:00,2026-W23,0,0.397572078907436,0.4441454889704614,0,-0.003397754806999689,0.12911362469289853,1.3171136991655608,-0.3418965187045786,-0.2339071312549167,0.00303425765646598,0.003716498232815193,2.622240041342458e-185,1.0,4.307910656523786e-125
2026-06-06 08:10:57+00:00,KXSOL15M-26JUN060415-15,2026-06-06T08:15:00Z,62.79,62.74,0.725,4.0,0.01,0.7579,0.7579,0.5,0.0,1.0,0.84375,0.0,-1.0,0.15625,0.0,0.01098,0.463768,1.0,66.666667,84.810127,0.0,0.271262,0.095572,0.163247,-1.0,,999.0,0.4167,0.725542,,0.666667,1.06246,1.0,1.0,50.287908,0.0,41.255605,,,1.0,-2.0,-1.0,0.302763,76.24,11.0,1.0,0.079212,1.0,62.84,0.0796,0.1594,,-0.002844,,5,0.0329,0.4829,NO,0.275,False,-0.275,2026-06-06 08:15:00+00:00,2026-W23,0,0.4825493171471935,0.5580083438021503,0,-0.005657382389169305,0.20505988468444475,1.379434310782244,-0.32871223154477175,-0.20993642011285035,0.0031446499662282695,0.00039769732780033963,5.516570570069291e-140,1.0,4.612054806576474e-93
2026-06-06 08:31:08+00:00,KXSOL15M-26JUN060445-45,2026-06-06T08:45:00Z,63.36,63.36,0.52,13.9,0.06,0.6188,0.6188,0.942308,3.081214,1.0,0.95082,0.95082,1.0,0.04918,0.0,0.009745,0.988426,-1.0,85.714286,95.588235,-0.141911,0.635627,0.779758,0.804966,1.0,,999.0,0.3644,1.147692,,0.666667,1.06246,1.0,1.0,50.287908,0.0,41.255605,,,1.0,0.0,0.99344,0.047708,76.24,11.0,1.0,0.002052,0.0,63.34,-0.0316,-0.0316,,-0.008632,,5,0.0988,0.1388,NO,0.48,True,0.52,2026-06-06 08:45:00+00:00,2026-W23,0,0.4825493171471935,0.5580083438021503,0,-0.005657382389169305,0.20505988468444475,1.379434310782244,-0.32871223154477175,-0.20993642011285035,0.0031446499662282695,0.00039769732780033963,5.516570570069291e-140,1.0,4.612054806576474e-93
2026-06-06 08:56:23+00:00,KXSOL15M-26JUN060500-00,2026-06-06T09:00:00Z,63.38,63.3,0.66,3.6,0.08,0.7507,0.7507,0.5,0.0,1.0,0.035714,0.178571,1.0,0.821429,0.142857,0.008819,0.501279,0.0,74.444444,85.625,0.0,0.0,0.079001,0.547536,1.0,,999.0,0.3644,0.574562,,0.666667,1.06246,1.0,1.0,50.287908,,41.255605,,,1.0,0.0,1.0,-0.295227,76.16,11.0,1.0,0.125913,0.0,63.17,-0.3313,-0.2054,,0.018985,,5,0.0907,0.4107,NO,0.3399999999999999,True,0.66,2026-06-06 09:00:00+00:00,2026-W23,0,0.4825493171471935,0.5580083438021503,0,-0.005657382389169305,0.20505988468444475,1.379434310782244,-0.32871223154477175,-0.20993642011285035,0.0031446499662282695,0.00039769732780033963,5.516570570069291e-140,1.0,4.612054806576474e-93
2026-06-06 09:01:27+00:00,KXSOL15M-26JUN060515-15,2026-06-06T09:15:00Z,63.18,63.16,0.575,13.6,0.03,0.6188,0.6188,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.006796,0.0,-1.0,55.555556,73.509934,-0.268393,-0.268393,-0.268393,0.283441,-1.0,,999.0,0.3644,0.626285,,0.744444,1.020734,1.0,2.0,61.036468,0.0,51.70068,,,0.0,-2.0,-1.0,-0.004243,76.16,11.0,1.0,0.020106,1.0,63.17,-0.0158,0.0158,,0.02181,,5,0.0438,0.1937999999999999,NO,0.425,False,-0.425,2026-06-06 09:15:00+00:00,2026-W23,0,0.423670668953689,0.40905005608715667,0,-0.0021845031960387824,0.15907270113195301,1.3229449601035812,-0.33913562714282064,-0.2098883166391551,-0.00036333318092717816,-0.011380899693485423,6.328588038966277e-194,1.0,3.079972679915375e-132
2026-06-06 09:11:33+00:00,KXSOL15M-26JUN060515-15,2026-06-06T09:15:00Z,63.23,63.16,0.795,3.4,0.07,0.7222,0.7222,0.0,0.032386,1.0,0.0,0.5,0.0,0.0,0.0,0.00679,0.0,-1.0,61.111111,76.821192,0.110847,0.110847,-0.189454,0.262155,-1.0,,999.0,0.4664,0.640971,,0.744444,1.020734,1.0,2.0,61.036468,0.0,51.70068,,,0.0,-2.0,-1.0,-0.004243,76.15,11.0,1.0,0.095306,1.0,63.17,-0.0949,0.0158,,0.039631,,5,-0.0728,0.5172,NO,0.2049999999999999,False,-0.2049999999999999,2026-06-06 09:15:00+00:00,2026-W23,0,0.423670668953689,0.40905005608715667,0,-0.0021845031960387824,0.15907270113195301,1.3229449601035812,-0.33913562714282064,-0.2098883166391551,-0.00036333318092717816,-0.011380899693485423,6.328588038966277e-194,1.0,3.079972679915375e-132
2026-06-06 09:16:36+00:00,KXSOL15M-26JUN060530-30,2026-06-06T09:30:00Z,63.22,63.24,0.515,13.4,0.07,0.3116,0.3116,1.0,0.019222,1.0,0.888889,1.0,1.0,0.0,0.111111,0.006513,0.4375,-2.0,45.205479,73.509934,-0.252645,-0.079089,-0.110689,0.171074,-1.0,,999.0,0.4664,0.709431,,0.744444,1.020734,1.0,2.0,61.036468,0.0,51.70068,,,0.0,-2.0,-1.0,0.137937,76.15,11.0,1.0,-0.024984,1.0,63.54,0.5062,0.4744,,0.037432,,5,-0.2034,-0.1734,NO,0.485,False,-0.485,2026-06-06 09:30:00+00:00,2026-W23,0,0.423670668953689,0.40905005608715667,0,-0.0021845031960387824,0.15907270113195301,1.3229449601035812,-0.33913562714282064,-0.2098883166391551,-0.00036333318092717816,-0.011380899693485423,6.328588038966277e-194,1.0,3.079972679915375e-132
2026-06-06 12:48:49+00:00,KXSOL15M-26JUN060900-00,2026-06-06T13:00:00Z,62.75,62.55,0.865,11.2,0.05,0.8017,0.8017,1.0,1.390101,1.0,0.770833,1.0,1.0,0.0,0.229167,0.007136,1.07177,2.0,100.0,65.938865,0.399936,0.448143,0.673725,0.600883,1.0,,999.0,0.4167,0.963767,,0.693182,0.954693,1.0,1.0,47.046414,,39.480302,,,0.0,0.0,1.0,1.018641,76.21,11.0,1.0,0.312207,1.0,62.93,0.2869,0.6075,,-0.009072,,5,-0.0633,0.6667,NO,0.135,False,-0.135,2026-06-06 13:00:00+00:00,2026-W23,0,0.47512864493996637,0.54616621411627,0,-0.0042389297802582614,0.3115651005254164,1.1943444486577581,-0.3217627581302859,-0.2356152857290312,0.0017488642546586903,0.0038914202476909967,1.1679129061992021e-167,1.0,1.7077690946060172e-111
2026-06-06 12:53:52+00:00,KXSOL15M-26JUN060900-00,2026-06-06T13:00:00Z,62.96,62.55,0.951,6.1,0.038,0.9091,0.9091,1.0,6.828453,1.0,0.770833,1.0,1.0,0.0,0.229167,0.00711,1.07177,2.0,93.75,75.982533,0.142948,0.366475,1.042669,0.788411,1.0,,999.0,0.3803,1.105653,,0.693182,0.954693,1.0,1.0,47.046414,,39.480302,,,0.0,0.0,1.0,1.018641,76.21,11.0,1.0,0.651909,1.0,62.93,-0.0476,0.6075,,-0.000505,,5,-0.0418999999999999,0.8601,NO,0.049,False,-0.049,2026-06-06 13:00:00+00:00,2026-W23,0,0.47512864493996637,0.54616621411627,0,-0.0042389297802582614,0.3115651005254164,1.1943444486577581,-0.3217627581302859,-0.2356152857290312,0.0017488642546586903,0.0038914202476909967,1.1679129061992021e-167,1.0,1.7077690946060172e-111
2026-06-07 03:11:39+00:00,KXSOL15M-26JUN062315-15,2026-06-07T03:15:00Z,63.64,63.54,0.895,3.3,0.01,0.8126,0.8126,1.0,3.709772,1.0,0.344828,0.344828,1.0,0.655172,0.0,0.005781,0.78835,2.0,82.539683,89.714286,0.04717,0.267885,0.331126,0.294386,1.0,,999.0,0.4146,0.621844,,0.492063,-0.298695,-1.0,-1.0,84.146341,0.0,55.223881,,,0.0,0.0,1.0,0.202983,77.6,11.0,1.0,0.16054,1.0,63.63,-0.0157,0.1416,,-0.488015,,5,-0.0824,0.7076,NO,0.1049999999999999,False,-0.1049999999999999,2026-06-07 03:15:00+00:00,2026-W23,0,0.877622377622377,0.9234200145956265,0,-0.004347250856131326,0.5712830914153899,1.2213960358654068,-0.2780008608312442,-0.28351388388500887,0.0003076044172883712,-0.0009785980796003842,2.692865414984415e-53,1.0,3.051953824888753e-43
2026-06-07 03:21:44+00:00,KXSOL15M-26JUN062330-30,2026-06-07T03:30:00Z,63.8,63.64,0.835,8.3,0.07,0.8126,0.8126,1.0,0.621464,1.0,1.0,1.0,1.0,0.0,0.0,0.005622,0.584493,3.0,90.909091,95.854922,0.0,0.440044,0.709108,0.723703,1.0,,999.0,0.4146,0.824993,,0.492063,-0.298695,-1.0,-1.0,84.146341,0.0,55.223881,,,0.0,0.0,1.0,-0.098616,77.57,11.0,1.0,0.255353,1.0,63.98,0.2821,0.5343,,-0.54955,,5,-0.0223999999999999,0.6476,NO,0.165,False,-0.165,2026-06-07 03:30:00+00:00,2026-W23,0,0.877622377622377,0.9234200145956265,0,-0.004347250856131326,0.5712830914153899,1.2213960358654068,-0.2780008608312442,-0.28351388388500887,0.0003076044172883712,-0.0009785980796003842,2.692865414984415e-53,1.0,3.051953824888753e-43
2026-06-07 03:26:46+00:00,KXSOL15M-26JUN062330-30,2026-06-07T03:30:00Z,63.76,63.64,0.9035,3.2,0.047,0.8559,0.8559,0.0,1.079908,1.0,1.0,1.0,1.0,0.0,0.0,0.005631,0.584493,3.0,79.545455,90.673575,0.0,-0.15647,0.282885,0.527894,1.0,,999.0,0.4146,0.813695,,0.492063,-0.298695,-1.0,-1.0,84.146341,0.0,55.223881,,,0.0,0.0,1.0,-0.098616,77.57,11.0,1.0,0.192497,1.0,63.98,0.345,0.5343,,-0.54955,,5,-0.0475999999999999,0.7594,NO,0.0965,False,-0.0965,2026-06-07 03:30:00+00:00,2026-W23,0,0.877622377622377,0.9234200145956265,0,-0.004347250856131326,0.5712830914153899,1.2213960358654068,-0.2780008608312442,-0.28351388388500887,0.0003076044172883712,-0.0009785980796003842,2.692865414984415e-53,1.0,3.051953824888753e-43
2026-06-07 03:57:05+00:00,KXSOL15M-26JUN070000-00,2026-06-07T04:00:00Z,63.68,63.73,0.525,2.9,0.03,0.2114,0.2114,1.0,0.021197,1.0,1.0,0.0,-1.0,0.0,0.0,0.006179,0.965517,1.0,43.835616,79.60199,0.0,0.09428,0.157233,-0.002627,1.0,,999.0,0.4146,0.40712,,0.492063,-0.298695,-1.0,-1.0,84.146341,,55.223881,,,0.0,-2.0,-1.0,-0.099615,78.04,11.0,1.0,-0.07187,1.0,63.78,0.157,0.0785,,0.080242,,5,-0.3136,-0.2635999999999999,NO,0.475,False,-0.475,2026-06-07 04:00:00+00:00,2026-W23,0,0.877622377622377,0.9234200145956265,0,-0.004347250856131326,0.5712830914153899,1.2213960358654068,-0.2780008608312442,-0.28351388388500887,0.0003076044172883712,-0.0009785980796003842,2.692865414984415e-53,1.0,3.051953824888753e-43
2026-06-07 04:32:27+00:00,KXSOL15M-26JUN070045-45,2026-06-07T04:45:00Z,63.46,63.38,0.7,12.6,0.06,0.7579,0.7579,0.0,0.04845,1.0,0.862069,0.0,-1.0,0.137931,0.0,0.006034,0.757463,1.0,15.384615,34.0,0.0,0.094652,-0.204467,-0.52593,-1.0,,999.0,0.4146,0.571803,,0.492754,0.536108,1.0,1.0,87.318841,-1.0,65.990991,,,1.0,-2.0,-1.0,-0.025302,77.94,11.0,1.0,0.125754,1.0,64.04,0.914,1.0413,,-0.013227,,5,0.0579,0.4579,NO,0.3,False,-0.3,2026-06-07 04:45:00+00:00,2026-W23,0,0.9860627177700327,0.9567414841700662,0,-0.0039042667997906885,0.5490086384231924,1.3558881714666935,-0.2932884289922485,-0.27837540328071786,4.697854374010246e-05,-0.0007902933156829495,5.1074115908833644e-64,1.0,2.0024093150497426e-63
2026-06-07 04:37:30+00:00,KXSOL15M-26JUN070045-45,2026-06-07T04:45:00Z,63.75,63.38,0.9745,7.5,0.001,0.9278,0.9278,1.0,0.325108,1.0,0.862069,0.0,-1.0,0.137931,0.0,0.006003,0.757463,1.0,69.230769,67.0,0.094162,0.520095,0.251493,-0.014213,1.0,,999.0,0.4146,0.804512,,0.492754,0.536108,1.0,1.0,87.318841,-1.0,65.990991,,,1.0,0.0,1.0,-0.025302,77.94,11.0,1.0,0.595161,1.0,64.04,0.4549,1.0413,,-0.013227,,5,-0.0467,0.9023,NO,0.0254999999999999,False,-0.0254999999999999,2026-06-07 04:45:00+00:00,2026-W23,0,0.9860627177700327,0.9567414841700662,0,-0.0039042667997906885,0.5490086384231924,1.3558881714666935,-0.2932884289922485,-0.27837540328071786,4.697854374010246e-05,-0.0007902933156829495,5.1074115908833644e-64,1.0,2.0024093150497426e-63
2026-06-07 04:42:33+00:00,KXSOL15M-26JUN070045-45,2026-06-07T04:45:00Z,64.0,63.38,0.994,2.4,0.006,0.9501,0.9501,1.0,0.32891,1.0,0.862069,0.0,-1.0,0.137931,0.0,0.005977,0.757463,1.0,100.0,95.0,0.0,0.439009,1.056949,0.421908,1.0,,999.0,0.4146,0.788543,,0.492754,0.536108,1.0,1.0,87.318841,,65.990991,,,1.0,0.0,1.0,-0.025302,77.94,11.0,1.0,0.985676,1.0,64.04,0.0625,1.0413,,-0.013227,,5,-0.0439,0.9441,NO,0.006,False,-0.006,2026-06-07 04:45:00+00:00,2026-W23,0,0.9860627177700327,0.9567414841700662,0,-0.0039042667997906885,0.5490086384231924,1.3558881714666935,-0.2932884289922485,-0.27837540328071786,4.697854374010246e-05,-0.0007902933156829495,5.1074115908833644e-64,1.0,2.0024093150497426e-63
2026-06-07 04:52:40+00:00,KXSOL15M-26JUN070100-00,2026-06-07T05:00:00Z,63.94,63.95,0.595,7.3,0.03,0.3225,0.3225,0.5,0.0,1.0,0.880597,0.880597,1.0,0.119403,0.0,0.005634,1.857426,-1.0,87.341772,90.09901,-0.03123,-0.03123,0.376294,0.312596,1.0,,999.0,0.4146,0.625886,,0.492754,0.536108,1.0,1.0,87.318841,,65.990991,,,1.0,0.0,1.0,0.15877,77.99,11.0,1.0,-0.006255,1.0,64.02,0.1251,0.1095,,0.452476,,5,-0.2724999999999999,-0.0825,NO,0.405,False,-0.405,2026-06-07 05:00:00+00:00,2026-W23,0,0.9860627177700327,0.9567414841700662,0,-0.0039042667997906885,0.5490086384231924,1.3558881714666935,-0.2932884289922485,-0.27837540328071786,4.697854374010246e-05,-0.0007902933156829495,5.1074115908833644e-64,1.0,2.0024093150497426e-63
2026-06-07 04:57:42+00:00,KXSOL15M-26JUN070100-00,2026-06-07T05:00:00Z,64.08,63.95,0.9905,2.3,0.001,0.9278,0.9278,0.0,0.097214,1.0,0.880597,0.880597,1.0,0.119403,0.0,0.005629,1.857426,2.0,94.936709,96.039604,0.0,0.093721,0.062461,0.403545,1.0,,999.0,0.4146,0.449011,,0.492754,0.536108,1.0,1.0,87.318841,,65.990991,,,1.0,0.0,1.0,0.15877,77.99,11.0,1.0,0.212678,1.0,64.02,-0.0936,0.1095,,0.452476,,5,-0.0627,0.9183,NO,0.0094999999999999,False,-0.0094999999999999,2026-06-07 05:00:00+00:00,2026-W23,0,0.9860627177700327,0.9567414841700662,0,-0.0039042667997906885,0.5490086384231924,1.3558881714666935,-0.2932884289922485,-0.27837540328071786,4.697854374010246e-05,-0.0007902933156829495,5.1074115908833644e-64,1.0,2.0024093150497426e-63
2026-06-07 05:17:56+00:00,KXSOL15M-26JUN070130-30,2026-06-07T05:30:00Z,64.22,64.24,0.555,12.1,0.05,0.3225,0.3225,0.860465,1.490559,1.0,0.534884,0.860465,1.0,0.139535,0.325581,0.005174,1.294624,-1.0,82.692308,85.714286,-0.077967,0.312549,0.249883,0.361157,1.0,,999.0,0.4146,1.124425,,0.949367,0.344504,1.0,2.0,98.555957,1.0,66.59292,,,0.0,0.0,1.0,-0.454753,77.96,11.0,1.0,-0.020549,0.0,64.26,0.0623,0.0311,,0.50775,,5,-0.2325,-0.1224999999999999,NO,0.4449999999999999,True,0.555,2026-06-07 05:30:00+00:00,2026-W23,0,0.9164086687306471,0.936935070830387,0,-0.0033666819803155113,0.5426581181601862,1.1388145245568897,-0.25062541211831735,-0.2757250617065979,-0.0005811233548339884,-0.0018198143002649166,1.363252201402622e-25,1.0,6.502803721779868e-17
2026-06-07 05:38:08+00:00,KXSOL15M-26JUN070145-45,2026-06-07T05:45:00Z,64.29,64.21,0.775,6.9,0.03,0.7222,0.7222,0.3,0.175916,1.0,0.375,0.65,1.0,0.35,0.275,0.005394,1.154639,-1.0,74.757282,81.021898,0.0,0.249766,-0.015569,0.362571,-1.0,,999.0,0.4146,0.968085,,0.949367,0.344504,1.0,2.0,98.555957,1.0,66.59292,,,0.0,-2.0,-1.0,-0.102652,77.87,11.0,1.0,0.125371,1.0,64.37,0.1244,0.2492,,0.481126,,5,-0.0528,0.4972,NO,0.2249999999999999,False,-0.2249999999999999,2026-06-07 05:45:00+00:00,2026-W23,0,0.9164086687306471,0.936935070830387,0,-0.0033666819803155113,0.5426581181601862,1.1388145245568897,-0.25062541211831735,-0.2757250617065979,-0.0005811233548339884,-0.0018198143002649166,1.363252201402622e-25,1.0,6.502803721779868e-17
2026-06-07 06:18:31+00:00,KXSOL15M-26JUN070230-30,2026-06-07T06:30:00Z,64.29,64.17,0.745,11.5,0.03,0.8017,0.8017,0.5,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.00524,0.504237,1.0,74.074074,87.826087,0.468019,0.374415,0.264921,0.374651,1.0,,999.0,0.4146,0.833163,,0.5,0.202871,1.0,3.0,91.205212,-1.0,74.056604,,,0.0,0.0,1.0,0.020354,77.92,11.0,1.0,0.179198,1.0,64.78,0.7622,0.9506,,0.421019,,5,0.0566999999999999,0.5467,NO,0.255,False,-0.255,2026-06-07 06:30:00+00:00,2026-W23,0,0.9672131147540971,1.0862385079563759,1,-0.00423575687358047,0.5821521831899875,1.2260572806305665,-0.19743875370035874,-0.2682199051104737,0.0005891763622398851,0.0035332566468392274,7.611364549261119e-36,1.0,2.002654948059338e-27
2026-06-07 06:23:34+00:00,KXSOL15M-26JUN070230-30,2026-06-07T06:30:00Z,64.45,64.17,0.9765,6.4,0.003,0.9278,0.9278,0.8,0.60046,1.0,1.0,0.0,-1.0,0.0,0.0,0.005229,0.504237,1.0,100.0,100.0,0.0,0.217594,0.592824,0.581621,1.0,,999.0,0.4146,0.821458,,0.5,0.202871,1.0,3.0,91.205212,-1.0,74.056604,,,0.0,0.0,1.0,0.020354,77.77,11.0,1.0,0.432411,1.0,64.78,0.512,0.9506,,0.421019,,5,-0.0487,0.9043,NO,0.0234999999999999,False,-0.0234999999999999,2026-06-07 06:30:00+00:00,2026-W23,0,0.9672131147540971,1.0862385079563759,1,-0.00423575687358047,0.5821521831899875,1.2260572806305665,-0.19743875370035874,-0.2682199051104737,0.0005891763622398851,0.0035332566468392274,7.611364549261119e-36,1.0,2.002654948059338e-27
2026-06-07 06:38:43+00:00,KXSOL15M-26JUN070245-45,2026-06-07T06:45:00Z,64.83,64.79,0.595,6.3,0.03,0.6775,0.6775,0.5,0.0,1.0,0.957746,0.957746,1.0,0.042254,0.0,0.005456,2.004032,2.0,92.631579,95.833333,-0.107676,0.24699,0.619771,1.258964,1.0,,999.0,0.4146,0.958775,,0.5,0.202871,1.0,3.0,91.205212,-1.0,74.056604,,,0.0,0.0,1.0,-0.01703,77.95,11.0,1.0,0.068688,1.0,64.94,0.1697,0.2315,,0.564609,,5,0.0825,0.2724999999999999,NO,0.405,False,-0.405,2026-06-07 06:45:00+00:00,2026-W23,0,0.9672131147540971,1.0862385079563759,1,-0.00423575687358047,0.5821521831899875,1.2260572806305665,-0.19743875370035874,-0.2682199051104737,0.0005891763622398851,0.0035332566468392274,7.611364549261119e-36,1.0,2.002654948059338e-27
2026-06-07 07:24:08+00:00,KXSOL15M-26JUN070330-30,2026-06-07T07:30:00Z,64.82,64.8,0.565,5.9,0.07,0.6188,0.6188,0.090909,1.207006,1.0,0.15625,0.65625,-1.0,0.1875,0.65625,0.004982,0.99115,-3.0,78.021978,88.095238,0.170015,0.170015,-0.21555,0.637467,-1.0,,999.0,0.4146,0.637252,,0.868132,0.96468,1.0,4.0,96.657382,1.0,77.959184,,,0.0,-2.0,-1.0,-0.153239,78.04,11.0,1.0,0.042749,1.0,64.9,0.1234,0.1543,,0.53752,,5,0.0538,0.1837999999999999,NO,0.435,False,-0.435,2026-06-07 07:30:00+00:00,2026-W23,0,0.9590163934426215,1.0073516601645736,1,-0.003432583298032873,0.6011177960181902,1.2987064182256378,-0.21197316416863518,-0.26927434581662546,-0.0007248675352612045,-0.0038761096438088526,2.2606016635891928e-26,1.0,3.788766353071119e-19
