logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-12 22:11:01,2026-04-12 22:00,KXBTCD-26APR1219-T71099.99,2026-04-12T23:00:00Z,70938.33,71099.99,0.2279,0.325,real,0.374945,0.3188,0.00087696,0.0013712,0.00071716,1.912,0.01,0.00102082,0.0,0.0,1,0.0,1,0.2061,2.0,-1.0,0.8445,0,3.845e-05,0,0.0,0,1.0,1.0,-0.2965,False,False,1.0,0.0,29.17,56.09,False,0,bearish,0.0,0.0,0.049945,0.019589,trade,yes,False,False,89.0,48.93,,0.073993,0.036996,37.0,1000.0,-3.0,1.0,0.4771,-0.4557,,,False,,False,False,-37.0,2026-04-12 22:11:01+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,15,2026-W15,0.325,5.215999394398596e-10,8.502444157465057e-06,0.9999914970342424,0.4914190922564214,34.92041925916055,0.2337931663146943,7,2,
2026-04-12 22:31:41,2026-04-12 22:00,KXBTCD-26APR1219-T70599.99,2026-04-12T23:00:00Z,70613.87,70599.99,-0.0197,0.47,real,0.514892,-0.0373,0.00099667,0.00099022,,,0.04,0.00099022,0.0,1.0,2,0.0,0,-0.0468,2.0,0.0,0.7,0,3.763e-05,0,-1.0,1,2.0,2.0,-0.6815,False,False,1.0,1.0,9.4,9.54,False,-1,bearish,0.0,0.0,0.044892,0.012455,trade,yes,False,False,83.0,28.26,,0.084702,0.042351,42.35,1000.0,-3.0,11.0,0.4855,-0.3587,,,False,,True,True,47.76,2026-04-12 22:31:41+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,15,2026-W15,0.47,5.215999394398596e-10,8.502444157465057e-06,0.9999914970342424,0.4914190922564214,34.92041925916055,0.2337931663146943,7,2,
2026-04-12 23:01:27,2026-04-12 23:00,KXBTCD-26APR1220-T70599.99,2026-04-13T00:00:00Z,70757.82,70599.99,-0.2231,0.675,real,0.722318,-0.5897,0.00082341,0.00065663,0.00064333,1.0207,0.03,0.000495,0.0,-1.0,0,0.0,0,0.0321,2.0,0.0,0.6371,0,3.918e-05,-1,0.0,0,1.0,1.0,-0.4554,False,False,1.0,0.0,25.93,33.48,False,-1,bearish,0.0,0.0,0.047318,0.016961,trade,yes,False,False,87.0,58.51,,0.145593,0.05,50.0,1000.0,-3.0,3.0,0.4701,0.2104,,,False,,True,True,24.07,2026-04-12 23:01:27+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,15,2026-W15,0.675,6.145013002251811e-09,1.0549551812798868e-05,0.999989444303173,0.7771795102923565,18.2395358987053,0.1541831139006618,7,2,
2026-04-14 18:00:21,2026-04-14 18:00,KXBTCD-26APR1415-T74699.99,2026-04-14T19:00:00Z,74807.05,74699.99,-0.1431,0.645,real,0.683639,-0.4779,0.00069155,0.00061873,0.00049879,1.2405,0.01,0.00057075,1.0,0.0,1,0.0,0,0.0724,2.0,0.0,0.5063,1,-0.0001047,0,0.0,0,0.0,0.0,-0.176,False,False,0.0,0.0,34.36,26.63,False,0,bullish,0.0,0.0,0.189483,0.158455,trade,yes,False,False,146.0,59.62,,0.533755,0.05,50.0,1000.0,2.0,0.0,0.6684,0.2149,,,False,,False,False,-50.0,2026-04-14 18:00:21+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.645,3.6120873569093315e-11,0.9999855172513888,1.4482712501188154e-05,1.147829288991267,-128.98797167207022,0.1178274620408244,6,5,
2026-04-14 18:10:52,2026-04-14 18:00,KXBTCD-26APR1415-T74799.99,2026-04-14T19:00:00Z,74795.06,74799.99,0.0066,0.505,real,0.486167,0.0347,0.00068373,0.00039897,,,0.01,0.00039897,1.0,0.0,1,0.0,0,-0.0735,2.0,0.0,0.4777,1,-0.00010509,0,0.0,0,0.0,0.0,-0.1816,False,False,0.0,0.0,34.0,26.51,False,0,bullish,0.0,0.0,0.165723,0.133224,trade,yes,False,False,146.0,49.09,,0.334793,0.05,50.0,1000.0,2.0,0.0,0.6684,0.4505,,,False,,False,False,-50.0,2026-04-14 18:10:52+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.505,3.6120873569093315e-11,0.9999855172513888,1.4482712501188154e-05,1.147829288991267,-128.98797167207022,0.1178274620408244,6,5,
2026-04-14 18:21:25,2026-04-14 18:00,KXBTCD-26APR1415-T74499.99,2026-04-14T19:00:00Z,74678.2,74499.99,-0.2386,0.685,real,0.789119,-0.8034,0.00070287,0.00051794,0.00079889,0.6483,0.01,0.00063032,1.0,0.0,1,0.0,0,0.0751,2.0,0.0,0.5451,1,-0.00010619,0,0.0,0,0.0,0.0,-0.2435,False,False,0.0,0.0,31.34,28.0,False,0,bullish,0.0,0.0,0.222302,0.192198,trade,yes,False,False,145.0,38.54,,0.705722,0.05,50.0,1000.0,2.0,0.0,0.6684,0.0474,,,False,,False,False,-50.0,2026-04-14 18:21:25+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.685,3.6120873569093315e-11,0.9999855172513888,1.4482712501188154e-05,1.147829288991267,-128.98797167207022,0.1178274620408244,6,5,
2026-04-14 22:01:04,2026-04-14 22:00,KXBTCD-26APR1419-T74099.99,2026-04-14T23:00:00Z,74257.48,74099.99,-0.2121,0.73,real,0.738445,-0.6386,0.0005002,0.00064918,0.00045148,1.4379,0.04,0.0005701,0.0,0.0,1,0.0,0,0.0709,2.0,0.0,0.6081,1,-0.00016787,0,0.0,0,1.0,1.0,-0.5205,False,False,-1.0,0.0,67.65,46.78,True,0,neutral,0.0,0.0,0.073787,0.04499,trade,yes,False,False,139.0,58.88,,0.273284,0.05,50.0,1000.0,0.0,2.0,0.565,0.2045,,,False,,False,False,-50.0,2026-04-14 22:01:04+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.73,5.3628270129375305e-05,0.0865060826234732,0.9134402891063942,0.8665098276863928,-187.6993775091476,0.0973406901335787,6,3,
2026-04-14 22:15:48,2026-04-14 22:00,KXBTCD-26APR1419-T74399.99,2026-04-14T23:00:00Z,74294.18,74399.99,0.1424,0.275,real,0.305875,0.5076,0.00055178,0.00068656,0.00035834,1.916,0.03,0.00055527,0.0,0.0,1,1.0,0,-0.0427,2.0,0.0,0.5121,1,-0.00016791,0,0.0,0,1.0,1.0,-0.4549,False,False,-1.0,-1.0,70.72,72.51,True,0,neutral,0.0,0.0,0.105454,0.076497,trade,yes,False,False,140.0,44.15,,0.145453,0.05,50.0,1000.0,0.0,2.0,0.565,0.4195,,,False,,False,False,-50.0,2026-04-14 22:15:48+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.275,5.3628270129375305e-05,0.0865060826234732,0.9134402891063942,0.8665098276863928,-187.6993775091476,0.0973406901335787,6,3,
2026-04-14 22:26:21,2026-04-14 22:00,KXBTCD-26APR1419-T73999.99,2026-04-14T23:00:00Z,74091.33,73999.99,-0.1233,0.695,real,0.699126,-0.5219,0.00060588,0.00061595,0.00041712,1.4767,0.03,0.00053642,0.0,0.0,1,1.0,0,-0.0957,2.0,0.0,0.5382,1,-0.00016728,0,0.0,0,1.0,1.0,-0.7319,False,False,1.0,-1.0,26.37,57.73,True,-1,neutral,0.0,0.0,0.1009,0.071061,trade,yes,False,False,137.0,33.61,,0.330819,0.05,50.0,1000.0,0.0,3.0,0.6,-0.1036,,,False,,True,True,21.94,2026-04-14 22:26:21+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.695,5.3628270129375305e-05,0.0865060826234732,0.9134402891063942,0.8665098276863928,-187.6993775091476,0.0973406901335787,6,3,
2026-04-16 09:07:29,2026-04-16 09:00,KXBTCD-26APR1606-T74599.99,2026-04-16T10:00:00Z,74695.78,74599.99,-0.1282,0.735,real,0.783961,-0.7856,0.00047865,0.00032379,0.00028206,1.1479,0.01,0.00029667,0.0,-1.0,0,0.0,0,0.0654,2.0,0.0,0.6681,0,-3.974e-05,0,0.0,0,1.0,1.0,-0.2823,False,False,0.0,0.0,24.27,19.96,True,0,neutral,0.0,0.0,0.040043,0.011408,trade,yes,False,False,106.0,52.48,,0.151104,0.05,50.0,1000.0,-1.0,0.0,0.488,-0.0259,-0.0777,0.0,False,,True,True,18.03,2026-04-16 09:07:29+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.735,0.999987223775566,1.5117495458468092e-06,1.1264474875591237e-05,0.6639925322196808,-31.926310469272153,0.5528159210628882,2,4,
2026-04-16 09:52:53,2026-04-16 09:00,KXBTCD-26APR1606-T74699.99,2026-04-16T10:00:00Z,74639.97,74699.99,0.0804,0.2,real,0.172197,0.9455,0.00038736,0.00053492,0.00035921,1.4892,0.04,0.00042071,0.0,0.0,1,0.0,0,0.0065,2.0,0.0,0.7512,0,-4.784e-05,0,0.0,0,1.0,1.0,-0.3278,False,False,1.0,1.0,18.59,40.91,False,0,neutral,0.0,0.0,0.067885,0.041685,trade,yes,False,False,103.0,7.07,,0.084857,0.042428,42.43,1000.0,-1.0,4.0,0.6279,-0.2764,-0.2377,-0.2377,False,,False,False,-42.43,2026-04-16 09:52:53+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.2,0.999987223775566,1.5117495458468092e-06,1.1264474875591237e-05,0.6639925322196808,-31.926310469272153,0.5528159210628882,2,4,
2026-04-16 10:00:26,2026-04-16 10:00,KXBTCD-26APR1607-T74799.99,2026-04-16T11:00:00Z,74609.82,74799.99,0.2549,0.18,real,0.151813,1.0287,0.00039055,0.00053633,0.00036041,1.4881,0.04,0.00042199,0.0,0.0,1,1.0,-1,-0.1049,2.0,0.0,0.7435,0,-4.739e-05,0,0.0,0,1.0,1.0,-0.36,False,False,1.0,1.0,14.36,26.07,False,0,neutral,0.0,0.0,0.061217,0.035885,trade,yes,False,False,106.0,59.54,,0.074655,0.037327,37.33,1000.0,-1.0,4.0,0.6279,-0.315,-0.0326,-0.0521,False,,False,False,-37.33,2026-04-16 10:00:26+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.18,0.999700839750642,3.093768485074225e-06,0.0002960664808692,0.6272167001636341,-61.309898083001485,0.3976924704598336,2,4,
2026-04-16 10:05:43,2026-04-16 10:00,KXBTCD-26APR1607-T74499.99,2026-04-16T11:00:00Z,74582.09,74499.99,-0.1101,0.71,real,0.745547,-0.6605,0.00039944,0.00034928,0.00027026,1.2924,0.02,0.00029792,0.0,1.0,2,0.0,0,-0.0249,2.0,0.0,0.7235,0,-4.673e-05,0,-1.0,1,2.0,2.0,-0.4201,False,False,1.0,1.0,6.53,23.46,False,0,neutral,0.0,0.0,0.148243,0.11883,trade,yes,False,False,108.0,54.24,,0.511183,0.05,50.0,1000.0,-1.0,8.0,0.6598,-0.2495,-0.1124,-0.0604,False,,False,False,-50.0,2026-04-16 10:05:43+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.71,0.999700839750642,3.093768485074225e-06,0.0002960664808692,0.6272167001636341,-61.309898083001485,0.3976924704598336,2,4,
2026-04-16 10:11:03,2026-04-16 10:00,KXBTCD-26APR1607-T74399.99,2026-04-16T11:00:00Z,74536.9,74399.99,-0.1837,0.755,real,0.797088,-0.8313,0.00043687,0.00048165,0.00038082,1.2648,0.01,0.00041611,0.0,1.0,2,1.0,-1,-0.1195,2.0,0.0,0.7135,0,-4.504e-05,0,-1.0,1,2.0,2.0,-0.5051,False,False,1.0,1.0,0.0,21.29,False,0,neutral,0.0,0.0,0.1381,0.110151,trade,yes,False,False,106.0,48.91,,0.563672,0.05,50.0,1000.0,-1.0,9.0,0.6598,-0.4157,-0.1459,0.0,False,,False,False,-50.0,2026-04-16 10:11:03+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.755,0.999700839750642,3.093768485074225e-06,0.0002960664808692,0.6272167001636341,-61.309898083001485,0.3976924704598336,2,4,
2026-04-16 10:16:19,2026-04-16 10:00,KXBTCD-26APR1607-T74599.99,2026-04-16T11:00:00Z,74423.35,74599.99,0.2373,0.18,real,0.159956,0.9946,0.00043815,0.00049916,0.00039208,1.2731,0.02,0.00042955,0.0,1.0,2,1.0,-1,-0.1144,2.0,0.0,0.6555,0,-4.482e-05,0,-1.0,1,2.0,2.0,-0.6122,False,False,1.0,1.0,0.0,4.79,False,-1,neutral,0.0,0.0,0.10004,0.074708,trade,yes,False,False,106.0,43.63,,0.122,0.05,50.0,1000.0,-1.0,9.0,0.6598,-0.5245,-0.1092,-0.1181,False,,False,False,-50.0,2026-04-16 10:16:19+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.18,0.999700839750642,3.093768485074225e-06,0.0002960664808692,0.6272167001636341,-61.309898083001485,0.3976924704598336,2,4,
2026-04-16 10:21:37,2026-04-16 10:00,KXBTCD-26APR1607-T74299.99,2026-04-16T11:00:00Z,74418.53,74299.99,-0.1593,0.735,real,0.791181,-0.8105,0.00043272,0.00031904,0.00040993,0.7783,0.01,0.00037812,0.0,1.0,2,0.0,0,0.03,2.0,0.0,0.6687,0,-4.349e-05,0,-1.0,1,2.0,2.0,-0.617,False,False,1.0,1.0,8.02,7.46,True,-1,neutral,0.0,0.0,0.15423,0.125596,trade,yes,False,False,105.0,38.34,,0.582001,0.05,50.0,1000.0,-1.0,9.0,0.6598,-0.2985,-0.1292,-0.0289,False,,True,True,18.03,2026-04-16 10:21:37+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.735,0.999700839750642,3.093768485074225e-06,0.0002960664808692,0.6272167001636341,-61.309898083001485,0.3976924704598336,2,4,
2026-04-16 12:05:13,2026-04-16 12:00,KXBTCD-26APR1609-T74599.99,2026-04-16T13:00:00Z,74752.31,74599.99,-0.2038,0.715,real,0.796823,-0.8303,0.00032627,0.00034693,0.00048537,0.7148,0.03,0.00043692,0.0,-1.0,0,1.0,0,-0.039,2.0,1.0,0.9952,0,-4.459e-05,1,0.0,0,0.0,0.0,-0.0588,False,False,-1.0,-1.0,80.82,50.97,False,0,neutral,0.0,0.0,0.133356,0.104092,trade,yes,False,False,110.0,54.73,,0.467915,0.05,50.0,1000.0,-1.0,-1.0,0.5789,0.4125,0.2614,0.1733,False,,True,True,19.93,2026-04-16 12:05:13+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.715,0.9996191966577208,2.927585474068659e-06,0.0003778757567914,0.7411809934754794,-58.29897967960869,0.4634177747055374,2,4,
2026-04-16 12:10:30,2026-04-16 12:00,KXBTCD-26APR1609-T74699.99,2026-04-16T13:00:00Z,74753.14,74699.99,-0.0711,0.595,real,0.618146,-0.3006,0.00038127,0.00048356,0.00042065,1.1495,0.01,0.00044267,0.0,-1.0,0,1.0,0,-0.0337,2.0,1.0,0.98,0,-4.575e-05,1,0.0,0,0.0,0.0,-0.0441,False,False,-1.0,-1.0,82.62,51.57,False,0,neutral,0.0,0.0,0.096355,0.064487,trade,yes,False,False,109.0,49.45,,0.237914,0.05,50.0,1000.0,-1.0,-1.0,0.5789,0.4743,0.1878,0.0676,False,,False,False,-50.0,2026-04-16 12:10:30+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.595,0.9996191966577208,2.927585474068659e-06,0.0003778757567914,0.7411809934754794,-58.29897967960869,0.4634177747055374,2,4,
2026-04-16 13:00:08,2026-04-16 13:00,KXBTCD-26APR1610-T74399.99,2026-04-16T14:00:00Z,74632.5,74399.99,-0.3115,0.825,real,0.920037,-1.4053,0.00040336,0.00027757,0.00043169,0.643,0.03,0.00037775,0.0,0.0,1,0.0,0,-0.033,2.0,-1.0,0.8954,1,-5.141e-05,0,0.0,0,0.0,0.0,-0.2366,False,False,0.0,0.0,60.06,61.59,False,0,neutral,0.0,0.0,0.105471,0.080365,trade,yes,False,False,108.0,59.81,,0.602691,0.05,50.0,1000.0,-1.0,0.0,0.488,-0.1168,0.0,0.0,False,,False,False,-50.0,2026-04-16 13:00:08+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.825,0.9687870064438996,1.0025115342803916e-05,0.0312029684407452,0.6699235371590256,-106.22192845829484,0.2231266516802012,2,4,
2026-04-16 13:07:33,2026-04-16 13:00,KXBTCD-26APR1610-T74499.99,2026-04-16T14:00:00Z,74723.55,74499.99,-0.2992,0.805,real,0.9149,-1.3716,0.00041009,0.00037374,0.00048148,0.7762,0.01,0.00044377,0.0,1.0,2,0.0,1,0.1319,2.0,-1.0,0.8919,1,-5.183e-05,0,0.0,0,0.0,0.0,-0.1125,False,False,-1.0,0.0,76.52,67.08,False,0,neutral,0.0,0.0,0.120117,0.094129,trade,yes,False,False,110.0,52.41,,0.615985,0.05,50.0,1000.0,-1.0,0.0,0.488,0.035,0.1244,0.0476,False,,False,False,-50.0,2026-04-16 13:07:33+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.805,0.9687870064438996,1.0025115342803916e-05,0.0312029684407452,0.6699235371590256,-106.22192845829484,0.2231266516802012,2,4,
2026-04-16 13:31:56,2026-04-16 13:00,KXBTCD-26APR1610-T74599.99,2026-04-16T14:00:00Z,74788.8,74599.99,-0.2525,0.725,real,0.802126,-0.8492,0.00045133,0.00063024,0.00079877,0.789,0.01,0.00073979,0.0,0.0,1,2.0,-1,-0.13,2.0,-1.0,0.8755,1,-5.273e-05,0,0.0,0,0.0,0.0,-0.0737,False,False,0.0,-1.0,63.15,85.07,True,0,neutral,0.0,0.0,0.083652,0.054695,trade,yes,False,False,115.0,28.03,,0.304187,0.05,50.0,1000.0,-1.0,0.0,0.488,0.0877,-0.2225,-0.2368,False,,False,False,-50.0,2026-04-16 13:31:56+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.725,0.9687870064438996,1.0025115342803916e-05,0.0312029684407452,0.6699235371590256,-106.22192845829484,0.2231266516802012,2,4,
2026-04-16 14:09:37,2026-04-16 14:00,KXBTCD-26APR1611-T73799.99,2026-04-16T15:00:00Z,73898.42,73799.99,-0.1332,0.56,real,0.566826,-0.1683,0.00117075,0.00115552,0.0012443,0.9286,0.02,0.00121323,0.0,1.0,3,0.0,1,0.1122,2.0,0.0,0.7023,1,-5.122e-05,0,-1.0,1,2.0,2.0,-1.1649,False,False,1.0,0.0,31.95,33.62,False,-1,neutral,0.0,0.0,0.108321,0.076073,trade,yes,False,False,107.0,50.34,,0.246184,0.05,50.0,1000.0,-3.0,3.0,0.4701,-1.0657,0.0981,0.2314,True,,True,True,39.29,2026-04-16 14:09:37+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.56,0.9375239355279174,1.19523281517627e-05,0.0624641121439426,1.373306568286612,-126.31070949074112,0.263320545096586,2,4,
2026-04-16 14:14:59,2026-04-16 14:00,KXBTCD-26APR1611-T73699.99,2026-04-16T15:00:00Z,73848.99,73699.99,-0.2018,0.655,real,0.635094,-0.3454,0.00117359,0.00108912,0.00075507,1.4424,0.03,0.00087198,0.0,1.0,2,0.0,0,-0.0808,2.0,0.0,0.6386,1,-5.096e-05,0,-1.0,1,2.0,2.0,-1.176,False,False,1.0,0.0,31.18,33.36,False,-1,neutral,0.0,0.0,0.076128,0.04531,trade,yes,False,False,105.0,44.97,,0.220661,0.05,50.0,1000.0,-3.0,3.0,0.4701,-0.9729,0.214,-0.0916,True,,True,True,26.34,2026-04-16 14:14:59+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.655,0.9375239355279174,1.19523281517627e-05,0.0624641121439426,1.373306568286612,-126.31070949074112,0.263320545096586,2,4,
2026-04-16 17:07:41,2026-04-16 17:00,KXBTCD-26APR1614-T73799.99,2026-04-16T18:00:00Z,74051.22,73799.99,-0.3393,0.74,real,0.790467,-0.808,0.00100947,0.0008299,0.00073054,1.136,0.02,0.00076531,-1.0,1.0,2,1.0,-1,-0.134,2.0,1.0,0.8091,1,-5.091e-05,0,-1.0,1,2.0,2.0,-0.8722,False,False,1.0,0.0,43.44,52.99,False,-1,neutral,0.0,0.0,0.05366,0.025192,trade,yes,False,False,105.0,52.28,,0.206385,0.05,50.0,1000.0,-1.0,1.0,0.4839,-0.4773,-0.3156,-0.0542,False,,True,True,17.57,2026-04-16 17:07:41+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.74,0.0018124180037497,8.989394485011057e-05,0.998097688051408,1.4065573274561058,-75.23104313879045,0.415263089490378,2,2,
