feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
confirmation_score,>=2(q0.9),15,0.4666666666666667,-0.20666666666666667,-246.83999999999995,6,36.881575206141605,-0.23564814814814822,54,-941.88
confirmation_score,<2(q0.9),54,0.4074074074074074,-0.23564814814814822,-941.88,10,22.983041423408395,-0.20666666666666667,15,-246.83999999999995
dir_15m,==-1.0,11,0.5454545454545454,-0.14727272727272722,-227.93,4,61.589323872112246,-0.24491379310344819,58,-960.7900000000001
dir_15m,==1.0,11,0.36363636363636365,-0.2581818181818182,-192.25,4,62.49244642774136,-0.22387931034482755,58,-996.4700000000001
ema_alignment,==neutral,13,0.5384615384615384,-0.16038461538461546,-78.61999999999999,3,67.75679826542596,-0.24535714285714288,56,-1110.1
ema_alignment,==bearish,56,0.39285714285714285,-0.24535714285714288,-1110.1,10,29.849278605699954,-0.16038461538461546,13,-78.61999999999999
ema_stack_bias,==0,16,0.375,-0.32843750000000005,-359.14,5,49.241519944295234,-0.19943396226415078,53,-829.58
ema_stack_bias,==-1,24,0.4166666666666667,-0.258125,-502.0199999999999,5,28.411218676546753,-0.21400000000000002,45,-686.7
ema_stack_bias,==-1,20,0.45,-0.09449999999999997,-264.25000000000006,5,41.22719620709795,-0.28438775510204073,49,-924.47
ema_stretch_score,==1.0,28,0.4642857142857143,-0.21410714285714283,-492.01,9,28.730678618628968,-0.2397560975609756,41,-696.71
ema_stretch_score,==0.0,31,0.3548387096774194,-0.24693548387096764,-587.0600000000001,10,28.274785677124566,-0.21500000000000002,38,-601.66
ema_stretch_score,==-1.0,10,0.5,-0.21750000000000003,-109.64999999999999,4,60.058911684150694,-0.23135593220338968,59,-1079.07
funding_bias,==-1,18,0.3333333333333333,-0.3147222222222223,-405.83,5,41.80568218219451,-0.19921568627450975,51,-782.89
funding_bias,==0,19,0.3684210526315789,-0.3507894736842106,-520.2499999999999,5,48.47220496067325,-0.18319999999999997,50,-668.4700000000001
funding_bias,==0,25,0.48,-0.12380000000000002,-233.89999999999998,5,55.32755446455968,-0.2893181818181819,44,-954.82
hour_utc,>=9(q0.4),21,0.47619047619047616,-0.07095238095238099,-209.13999999999996,4,62.925318443552605,-0.30083333333333334,12,-376.25000000000006
hour_utc,<9(q0.4),12,0.3333333333333333,-0.30083333333333334,-376.25000000000006,5,42.50745371182322,-0.07095238095238099,21,-209.13999999999996
hour_utc,>=11(q0.5),17,0.4117647058823529,-0.1270588235294119,-273.69000000000005,4,49.09969706252765,-0.18375000000000008,16,-311.70000000000005
hour_utc,<11(q0.5),16,0.4375,-0.18375000000000008,-311.70000000000005,5,50.7083507681272,-0.1270588235294119,17,-273.69000000000005
hour_utc,>=11.4(q0.6),13,0.46153846153846156,-0.14615384615384597,-143.45000000000002,3,62.384105960264904,-0.16000000000000003,20,-441.94
hour_utc,<11.4(q0.6),20,0.4,-0.16000000000000003,-441.94,6,34.98721438587808,-0.14615384615384597,13,-143.45000000000002
hour_utc,>=13.8(q0.7),10,0.4,-0.1519999999999999,-98.89,3,50.56122964910506,-0.1556521739130436,23,-486.5
hour_utc,<13.8(q0.7),23,0.43478260869565216,-0.1556521739130436,-486.5,6,32.042758933293044,-0.1519999999999999,10,-98.89
in_demand_zone,==False,33,0.42424242424242425,-0.15454545454545449,-585.3900000000001,6,27.000015914190683,-0.29791666666666666,36,-603.33
in_supply_zone,==False,33,0.42424242424242425,-0.15454545454545449,-585.3900000000001,6,27.000015914190683,-0.29791666666666666,36,-603.33
liq_bias,>=-0.7358(q0.5),11,0.45454545454545453,-0.19363636363636377,-153.96999999999997,4,46.66137837711726,-0.21181818181818185,11,-266.21
liq_bias,<-0.7358(q0.5),11,0.45454545454545453,-0.21181818181818185,-266.21,4,61.69013110104119,-0.19363636363636377,11,-153.96999999999997
ls_long_pct,>=69.86(q0.5),11,0.6363636363636364,-0.11272727272727279,-58.21999999999999,1,100.0,-0.2927272727272727,11,-361.96000000000004
ls_long_pct,<69.86(q0.5),11,0.2727272727272727,-0.2927272727272727,-361.96000000000004,4,41.8975650713686,-0.11272727272727279,11,-58.21999999999999
net_edge,>=0.01865(q0.2),55,0.38181818181818183,-0.2713636363636365,-1078.4799999999998,9,28.321028816384853,-0.06428571428571439,14,-110.24000000000001
net_edge,<0.01865(q0.2),14,0.5714285714285714,-0.06428571428571439,-110.24000000000001,8,25.90836309890381,-0.2713636363636365,55,-1078.4799999999998
net_edge,>=0.02437(q0.3),48,0.3333333333333333,-0.33552083333333343,-1160.5700000000002,9,29.346308841273473,0.013333333333333197,21,-28.150000000000006
