logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon
2026-04-19 04:10:33,2026-04-19 04:00,KXBTCD-26APR1901-T75799.99,2026-04-19T05:00:00Z,75673.03,75799.99,0.1678,0.17,real,0.056689,1.5832,0.00023639,0.00016876,0.00024996,0.6751,0.02,0.00022154,-1.0,-1.0,0,0.0,0,-0.0818,2.0,0.0,0.5947,0,-4.403e-05,0,0.0,0,0.0,0.0,0.0701,False,False,0.0,0.0,62.56,54.82,False,0,bearish,0.0,0.0,0.118881,0.100485,trade,no,False,False,91.0,49.4,,0.699298,0.05,20.0,400.0,0.0,0.0,0.4797,0.0716,0.0517,0.0448,False,,False,True,4.1,2026-04-19 04:10:33+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,16,2026-W16,0.83,0.9999999994848849,5.151192580178024e-10,6.1569765791610965e-37,0.5287958909182534,-22.035697952068688,0.23290581781657763
2026-04-19 11:02:04,2026-04-19 11:00,KXBTCD-26APR1908-T75399.99,2026-04-19T12:00:00Z,75271.37,75399.99,0.1709,0.205,real,0.088377,1.3508,0.00033567,0.00011869,0.00027236,0.4358,0.01,0.00021858,-1.0,1.0,2,0.0,1,0.1269,2.0,0.0,0.7195,0,3.241e-05,0,-1.0,1,2.0,2.0,-0.5117,False,False,0.0,0.0,33.35,38.32,False,-1,bearish,0.0,0.0,0.086058,0.063723,trade,no,False,False,87.0,57.89,,0.419796,0.05,20.0,400.0,-2.0,3.0,0.5677,-0.063,0.0,0.0,False,,True,False,-20.0,2026-04-19 11:02:04+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,16,2026-W16,0.795,0.9999950607370973,3.960366689795541e-07,4.5432262220953975e-06,0.6565404512901508,-8.090962682350607,0.4967790262172349
2026-04-19 11:43:19,2026-04-19 11:00,KXBTCD-26APR1908-T75599.99,2026-04-19T12:00:00Z,75502.5,75599.99,0.1291,0.205,real,0.209022,0.8098,0.00070503,0.00050022,0.00038406,1.3024,0.03,0.00042472,-1.0,-1.0,0,1.0,0,0.0687,2.0,1.0,1.0,0,3.005e-05,0,0.0,0,0.0,0.0,0.0453,False,False,-1.0,-1.0,84.06,83.36,False,0,bearish,0.0,0.0,0.049895,0.025722,trade,no,False,False,88.0,16.63,,0.243391,0.05,20.0,400.0,0.0,-5.0,0.4188,0.1371,0.1183,0.1183,False,,True,False,-20.0,2026-04-19 11:43:19+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,16,2026-W16,0.795,0.9999950607370973,3.960366689795541e-07,4.5432262220953975e-06,0.6565404512901508,-8.090962682350607,0.4967790262172349
2026-04-19 14:00:49,2026-04-19 14:00,KXBTCD-26APR1911-T76199.99,2026-04-19T15:00:00Z,76009.29,76199.99,0.2509,0.25,real,0.148783,1.0417,0.00055786,0.00027879,0.00048309,0.5771,0.02,0.00041159,-1.0,-1.0,0,0.0,0,0.0522,2.0,0.0,0.4994,0,7.1e-06,1,0.0,0,-1.0,-1.0,0.4184,False,False,-1.0,0.0,72.64,76.83,False,1,bearish,0.0,0.0,0.123503,0.100769,trade,no,False,False,96.0,59.14,,0.494013,0.05,20.0,400.0,0.0,-2.0,0.4596,-0.164,-0.0564,-0.0136,False,,False,True,6.67,2026-04-19 14:00:49+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,16,2026-W16,0.75,0.9998537909259956,1.1889132765685385e-06,0.00014502016073919498,0.8775128138830933,91.07791995166184,0.9064126738545356
2026-04-19 14:07:10,2026-04-19 14:00,KXBTCD-26APR1911-T75999.99,2026-04-19T15:00:00Z,75740.35,75999.99,0.3428,0.21,real,0.164407,0.9765,0.00060065,0.0005559,0.00058407,0.9518,0.02,0.00057421,-1.0,-1.0,0,0.0,0,-0.0164,2.0,-1.0,0.815,0,5.71e-06,1,0.0,0,0.0,0.0,0.1949,False,False,0.0,0.0,58.38,72.07,False,0,bearish,0.0,0.0,0.057887,0.033859,trade,no,False,False,95.0,52.79,,0.275652,0.05,20.0,400.0,0.0,0.0,0.4797,-0.3783,-0.2282,-0.2515,False,,True,False,-20.0,2026-04-19 14:07:10+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,16,2026-W16,0.79,0.9998537909259956,1.1889132765685385e-06,0.00014502016073919498,0.8775128138830933,91.07791995166184,0.9064126738545356
2026-04-21 18:00:50,2026-04-21 18:00,KXBTCD-26APR2115-T75799.99,2026-04-21T19:00:00Z,75560.66,75799.99,0.3167,0.27,real,0.224305,0.7174,0.00097209,0.00090896,0.00067115,1.3543,0.02,0.00075438,1.0,1.0,2,0.0,1,0.1565,2.0,-1.0,0.9924,0,-1.27e-06,-1,-1.0,1,2.0,2.0,-0.9186,False,False,1.0,0.0,31.06,36.09,False,-1,neutral,0.0,0.0,0.045695,0.018516,trade,no,False,False,115.0,59.12,,0.169242,0.046672,46.67,1000.0,-1.0,1.0,0.4839,0.2355,-0.2579,0.0216,False,,False,True,17.26,2026-04-21 18:00:50+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.73,0.9999979625716556,1.8780135916294543e-07,1.8496269848787133e-06,0.6418649745704094,-105.53948501801295,0.2801110631874068
2026-04-21 18:06:07,2026-04-21 18:00,KXBTCD-26APR2115-T75899.99,2026-04-21T19:00:00Z,75612.28,75899.99,0.3805,0.21,real,0.170851,0.9104,0.00098049,0.00094533,0.00064189,1.4727,0.02,0.00074809,1.0,-1.0,0,0.0,0,0.0988,2.0,-1.0,0.9908,0,-1.34e-06,-1,0.0,0,1.0,1.0,-0.8589,False,False,1.0,0.0,34.23,37.14,False,-1,neutral,0.0,0.0,0.039149,0.014232,trade,no,False,False,118.0,53.83,,0.186422,0.041089,41.09,1000.0,-1.0,1.0,0.4839,0.295,0.0809,-0.0467,False,,False,True,10.92,2026-04-21 18:06:07+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.79,0.9999979625716556,1.8780135916294543e-07,1.8496269848787133e-06,0.6418649745704094,-105.53948501801295,0.2801110631874068
2026-04-21 18:11:23,2026-04-21 18:00,KXBTCD-26APR2115-T75699.99,2026-04-21T19:00:00Z,75543.78,75699.99,0.2068,0.305,real,0.25332,0.6237,0.00097475,0.0007074,0.00058112,1.2173,0.01,0.00062532,1.0,-1.0,0,0.0,0,-0.0257,2.0,-1.0,0.8811,0,-1.9e-06,-1,0.0,0,1.0,1.0,-0.8986,False,False,1.0,0.0,31.99,36.39,False,-1,neutral,0.0,0.0,0.05168,0.02344,trade,no,False,False,114.0,48.56,,0.169442,0.05,50.0,1000.0,-1.0,1.0,0.4839,-0.3766,-0.0886,-0.1093,False,,False,True,21.94,2026-04-21 18:11:23+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.6950000000000001,0.9999979625716556,1.8780135916294543e-07,1.8496269848787133e-06,0.6418649745704094,-105.53948501801295,0.2801110631874068
2026-04-21 18:17:43,2026-04-21 18:00,KXBTCD-26APR2115-T75599.99,2026-04-21T19:00:00Z,75517.8,75599.99,0.1088,0.445,real,0.397019,0.2207,0.00095254,0.00060357,0.00121031,0.4987,0.01,0.00099795,1.0,-1.0,0,0.0,0,-0.0375,2.0,1.0,0.8095,0,-1.17e-06,-1,0.0,0,1.0,1.0,-0.9109,False,False,1.0,0.0,39.58,35.54,False,-1,neutral,0.0,0.0,0.047981,0.016224,trade,no,False,False,113.0,42.23,,0.107823,0.05,50.0,1000.0,-1.0,1.0,0.4839,-0.2122,-0.088,-0.078,False,,True,False,-50.0,2026-04-21 18:17:43+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.5549999999999999,0.9999979625716556,1.8780135916294543e-07,1.8496269848787133e-06,0.6418649745704094,-105.53948501801295,0.2801110631874068
2026-04-23 19:16:34,2026-04-23 19:00,KXBTCD-26APR2317-T77999.99,2026-04-23T21:00:00Z,77781.87,77999.99,0.2804,0.345,real,0.267606,0.5819,0.00056015,0.00049701,0.00069054,0.7197,0.03,0.0006228,0.0,0.0,1,1.0,-1,-0.186,2.0,0.0,0.3632,1,-6.436e-05,0,0.0,0,0.0,0.0,-0.258,False,False,0.0,0.0,52.23,48.93,False,0,neutral,0.0,0.0,0.062394,0.033203,trade,no,False,False,156.0,103.37,,0.180853,0.05,50.0,1000.0,-1.0,0.0,0.488,-0.3121,0.0184,0.062,False,,False,True,26.34,2026-04-23 19:16:34+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.655,0.2829153338028086,0.0001531022343377955,0.7169315639628422,0.8198647822115617,-39.318041003605146,0.4622795316436935
2026-04-25 19:09:35,2026-04-25 19:00,KXBTCD-26APR2517-T77499.99,2026-04-25T21:00:00Z,77308.15,77499.99,0.2481,0.21,real,0.076923,1.5475,0.00021261,9.723e-05,0.00029256,0.3324,0.02,0.00022419,0.0,0.0,1,1.0,-1,-0.1024,2.0,1.0,0.8901,0,-3.445e-05,0,-1.0,1,2.0,2.0,-0.367,False,False,0.0,0.0,27.58,27.78,False,-1,bearish,0.0,0.0,0.133077,0.113107,trade,no,False,False,142.0,110.36,,0.6337,0.05,50.0,1000.0,-3.0,3.0,0.4701,-0.0871,-0.012,-0.0026,False,,False,True,13.29,2026-04-25 19:09:35+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,17,2026-W17,0.79,0.9999987270321642,1.2057480349428308e-06,6.721979751201639e-08,0.7280987626842333,-28.36453041321336,0.20661215682934672
2026-04-27 18:01:45,2026-04-27 18:00,KXBTCD-26APR2715-T76999.99,2026-04-27T19:00:00Z,76788.38,76999.99,0.2756,0.2,real,0.124341,1.072,0.00043676,0.00046905,0.00042862,1.0943,0.02,0.00044277,0.0,1.0,2,0.0,1,0.1399,2.0,0.0,0.7906,0,1.779e-05,0,0.0,0,1.0,1.0,-0.8497,False,False,0.0,1.0,13.1,12.96,True,-1,bearish,0.0,0.0,0.075659,0.053037,trade,no,False,False,90.0,58.2,,0.378293,0.05,50.0,1000.0,-3.0,7.0,0.4675,-0.164,-0.0505,0.0575,False,,False,True,12.5,2026-04-27 18:01:45+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,18,2026-W18,0.8,1.0820474056423865e-05,3.516725811716786e-05,0.9999540122678313,1.1023009083556392,-166.8829782948512,0.10597857389701866
2026-04-27 18:07:06,2026-04-27 18:00,KXBTCD-26APR2715-T76899.99,2026-04-27T19:00:00Z,76788.94,76899.99,0.1446,0.33,real,0.267606,0.5688,0.00041858,0.00047466,0.0004519,1.0504,0.02,0.00045987,0.0,0.0,1,0.0,0,0.0692,2.0,0.0,0.6351,0,1.886e-05,0,0.0,0,1.0,1.0,-0.811,False,False,0.0,1.0,12.69,12.82,False,-1,bearish,0.0,0.0,0.062394,0.033675,trade,no,False,False,90.0,52.85,,0.189074,0.05,50.0,1000.0,-3.0,7.0,0.4675,-0.1242,0.0486,0.0549,False,,False,True,24.63,2026-04-27 18:07:06+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,18,2026-W18,0.6699999999999999,1.0820474056423865e-05,3.516725811716786e-05,0.9999540122678313,1.1023009083556392,-166.8829782948512,0.10597857389701866
2026-04-27 18:12:25,2026-04-27 18:00,KXBTCD-26APR2715-T76799.99,2026-04-27T19:00:00Z,76697.02,76799.99,0.1343,0.335,real,0.267606,0.5504,0.00043591,0.00048108,0.00045662,1.0536,0.01,0.00046518,0.0,1.0,2,0.0,0,0.0067,2.0,0.0,0.6567,0,1.881e-05,0,-1.0,1,2.0,2.0,-0.9057,False,False,1.0,1.0,8.21,11.33,False,-1,bearish,0.0,0.0,0.067394,0.038675,trade,no,False,False,90.0,47.54,,0.201177,0.05,50.0,1000.0,-5.0,11.0,0.4855,-0.1583,-0.0415,-0.0963,False,,True,False,-50.0,2026-04-27 18:12:25+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,18,2026-W18,0.665,1.0820474056423865e-05,3.516725811716786e-05,0.9999540122678313,1.1023009083556392,-166.8829782948512,0.10597857389701866
2026-05-08 04:01:01,2026-05-08 04:00,KXBTCD-26MAY0801-T79699.99,2026-05-08T05:00:00Z,79569.35,79699.99,0.1642,0.22,real,0.080752,1.2326,0.00032397,0.00017916,0.00027674,0.6474,0.03,0.00025496,0.0,0.0,1,0.0,1,0.2339,2.0,0.0,0.7979,0,4.478e-05,0,0.0,0,0.0,0.0,0.0996,False,False,0.0,0.0,51.26,45.64,False,-1,bearish,0.0,0.0,0.051107,0.026281,trade,no,False,False,89.0,58.93,,0.232304,0.05,50.0,1000.0,-3.0,0.0,0.3441,-0.0311,-0.069,0.0074,False,,False,True,14.1,2026-05-08 04:01:01+00:00,BTC,,0.0,,,,,,bearish,bearish,False,True,1.591,0.983,False,False,False,32.38,0.112,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,19,2026-W19,0.78,0.9999997922786081,6.214612291628759e-08,1.4557526465035829e-07,0.6973846842405012,-18.583125909840135,0.20593227229302552
2026-05-08 04:19:23,2026-05-08 04:00,KXBTCD-26MAY0801-T79799.99,2026-05-08T05:00:00Z,79691.23,79799.99,0.1365,0.23,real,0.089581,0.9303,0.00017371,0.00021986,0.0002898,0.7587,0.02,0.000274,0.0,0.0,1,1.0,1,0.3052,2.0,0.0,0.7776,0,8.48e-06,0,1.0,-1,-2.0,-2.0,0.2563,False,False,-1.0,0.0,70.58,61.76,False,0,bearish,0.0,0.0,0.046433,0.020942,trade,no,False,False,85.0,40.57,,0.201883,0.05,50.0,1000.0,-3.0,0.0,0.3441,0.0896,0.1078,-0.0223,False,,False,True,14.94,2026-05-08 04:19:23+00:00,BTC,,0.0,,,,,,bearish,bearish,False,True,1.436,1.134,False,False,False,31.96,0.1185,0.04,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,19,2026-W19,0.77,0.9999997922786081,6.214612291628759e-08,1.4557526465035829e-07,0.6973846842405012,-18.583125909840135,0.20593227229302552
2026-05-08 07:30:23,2026-05-08 07:00,KXBTCD-26MAY0804-T79499.99,2026-05-08T08:00:00Z,79325.1,79499.99,0.2205,0.2,real,0.12379,1.1231,0.00043065,0.0002939,0.00048129,0.6106,0.02,0.00042936,-1.0,0.0,1,0.0,0,,2.0,0.0,0.451,0,-3.55e-06,0,0.0,0,1.0,1.0,-0.2654,False,False,1.0,1.0,0.0,6.36,False,-1,bearish,0.0,0.0,0.038674,0.014203,trade,no,False,False,82.0,29.56,,0.193372,0.05,50.0,1000.0,-3.0,7.0,0.4396,-0.2229,-0.06,0.0,False,,True,False,-50.0,2026-05-08 07:30:23+00:00,BTC,,0.0,,,,,,bearish,bearish,False,True,1.904,0.678,False,False,False,34.65,0.0374,0.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,19,2026-W19,0.8,0.9999999980021954,1.9974943757664354e-09,3.078053300516839e-13,0.6474310238930285,11.50459358233502,0.24787900950789152
2026-05-12 11:02:36,2026-05-12 11:00,KXBTCD-26MAY1208-T80499.99,2026-05-12T12:00:00Z,80615.84,80499.99,-0.1437,0.75,real,0.625312,-0.7005,0.00025692,0.00026691,0.00028158,0.9479,0.01,0.00035672,0.0,1.0,2,0.0,0,-0.0391,2.0,0.0,0.1532,0,1.692e-05,0,-1.0,1,2.0,2.0,-0.4172,False,False,1.0,1.0,13.57,11.52,True,-1,bearish,0.0,0.0,0.063208,0.03315,trade,no,False,False,101.0,57.34,,0.084277,0.042138,42.14,1000.0,-3.0,7.0,0.4396,-0.0604,0.0576,0.0085,False,,True,False,-42.14,2026-05-12 11:02:36+00:00,BTC,,0.0,,,,,,bullish,bearish,True,True,1.909,2.268,False,False,False,28.1,0.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.25,0.9999978927185714,4.146671945611907e-07,1.6926142400179835e-06,0.5000518925823036,-97.05047445415585,0.151490552134984
2026-05-12 11:30:13,2026-05-12 11:00,KXBTCD-26MAY1208-T80399.99,2026-05-12T12:00:00Z,80611.74,80399.99,-0.2627,0.96,real,0.598249,-1.6512,0.00036197,0.00035333,0.00027549,1.2826,0.01,0.00038433,0.0,0.0,1,0.0,0,-0.0522,2.0,0.0,0.2231,0,1.839e-05,0,-1.0,1,2.0,2.0,-0.427,False,False,0.0,0.0,30.61,19.27,True,-1,bearish,0.0,0.0,0.109333,0.085441,trade,no,False,False,99.0,29.74,,0.113889,0.048145,48.15,1000.0,-3.0,4.0,0.4653,-0.0124,0.1319,0.0726,False,,True,False,-48.15,2026-05-12 11:30:13+00:00,BTC,,0.0,,,,,,bullish,bearish,True,True,1.914,2.263,False,False,False,28.3,0.2114,0.05,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.040000000000000036,0.9999978927185714,4.146671945611907e-07,1.6926142400179835e-06,0.5000518925823036,-97.05047445415585,0.151490552134984
2026-05-12 11:41:00,2026-05-12 11:00,KXBTCD-26MAY1208-T80599.99,2026-05-12T12:00:00Z,80674.35,80599.99,-0.0922,0.83,real,0.517254,-0.8587,0.00034046,0.00023165,0.00022198,1.0436,0.02,0.00032455,0.0,0.0,1,1.0,-1,-0.1033,2.0,0.0,0.3327,0,1.836e-05,0,-1.0,1,2.0,2.0,-0.3768,False,False,0.0,0.0,39.56,22.25,True,-1,bearish,0.0,0.0,0.130822,0.101099,trade,no,False,False,98.0,18.96,,0.157617,0.05,50.0,1000.0,-3.0,2.0,0.3576,0.1069,0.0499,0.0381,False,,True,False,-50.0,2026-05-12 11:41:00+00:00,BTC,,0.0,,,,,,bullish,bearish,True,True,1.835,2.339,False,False,False,28.3,0.2264,0.56,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.17000000000000004,0.9999978927185714,4.146671945611907e-07,1.6926142400179835e-06,0.5000518925823036,-97.05047445415585,0.151490552134984
2026-05-12 15:06:15,2026-05-12 15:00,KXBTCD-26MAY1212-T80699.99,2026-05-12T16:00:00Z,80496.22,80699.99,0.2531,0.28,real,0.221836,0.8548,0.00062568,0.00045641,0.00059198,0.771,0.01,0.00053108,0.0,0.0,1,0.0,0,-0.0389,2.0,0.0,0.0176,0,9.2e-06,1,-1.0,1,2.0,2.0,-0.4112,False,False,1.0,0.0,21.97,37.85,False,-1,bearish,0.0,0.0,0.050679,0.023307,trade,no,False,False,102.0,53.69,,0.180996,0.05,50.0,1000.0,-3.0,2.0,0.3576,-0.0392,-0.0308,0.0595,False,,False,True,19.44,2026-05-12 15:06:15+00:00,BTC,,0.0,,,,,,bullish,bearish,False,True,2.06,2.123,False,False,False,31.16,0.0088,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.72,0.99999997007825,2.99172938638837e-08,4.4579519079097986e-12,0.752417706812125,-91.073605183651,0.09697479433332978
2026-05-12 15:16:31,2026-05-12 15:00,KXBTCD-26MAY1212-T80399.99,2026-05-12T16:00:00Z,80509.46,80399.99,-0.136,0.71,real,0.587666,-0.6138,0.00060791,0.00042963,0.00037307,1.1516,0.01,0.00044256,0.0,-1.0,0,0.0,0,-0.0419,2.0,0.0,0.0225,0,8.96e-06,1,0.0,0,1.0,1.0,-0.2803,False,False,0.0,0.0,38.63,34.74,False,-1,bearish,0.0,0.0,0.049436,0.01874,trade,no,False,False,101.0,43.44,,0.069628,0.034814,34.81,1000.0,-3.0,0.0,0.3441,-0.1683,0.0519,-0.031,False,,False,True,85.22,2026-05-12 15:16:31+00:00,BTC,,0.0,,,,,,bullish,bearish,False,True,2.043,2.139,False,False,False,31.16,0.0452,-0.07,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.29000000000000004,0.99999997007825,2.99172938638837e-08,4.4579519079097986e-12,0.752417706812125,-91.073605183651,0.09697479433332978
2026-05-12 17:13:07,2026-05-12 17:00,KXBTCD-26MAY1214-T79999.99,2026-05-12T18:00:00Z,80142.68,79999.99,-0.178,0.73,real,0.564656,-0.5609,0.00059322,0.00056648,0.00042486,1.3333,0.02,0.00050454,0.0,0.0,1,0.0,0,0.0134,2.0,1.0,0.8445,0,2.366e-05,-1,0.0,0,1.0,1.0,-0.4489,False,False,0.0,1.0,31.74,19.33,True,-1,bearish,0.0,0.0,0.059845,0.029372,trade,no,False,False,98.0,46.85,,0.08198,0.04099,40.99,1000.0,-4.0,1.0,0.424,-0.1092,0.074,0.1403,False,,True,False,-40.99,2026-05-12 17:13:07+00:00,BTC,,0.0,,,,,,bearish,bearish,False,False,2.51,1.691,False,False,False,34.96,0.6993,0.11,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.27,0.999999989416324,1.0561744689533793e-08,2.1929033717343334e-11,0.8053468220296819,-82.47413515059483,0.3130515581591671
