logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,logged_at_parsed,p_w15,agree,week
2026-06-12 20:49:59.710806+00:00,2026-06-12T20:49:59.695996+00:00,BTC,KXBTC15M-26JUN121700-00,2026-06-12 21:00:00+00:00,63419.5188,63488.21,-0.1082,10.01,0.01,0.165,0.0864,0.0786,no,trade,1.2668,0.0884,0.0884,1.0,0.03,1.0,0.0296,0.1733,-1,0.7971,0.1733,0.001909,0.4155,-5.0,0.0,0.0,0.0,-0.1288,-0.1151,-0.269,-1,,-0.0739,,0.3165,,0.1958,,0.0,-0.1549,-1,-3.0,67.1,,52.89,,,0,0.5188,0.0009801,0.0006033,-0.0001043,-0.0371,,,,0.0188,0.1608,-1.0,-1.0,-0.0447,60.5,13.0,1.0,0.4764,0.0381,38.41,1000.0,0.0,True,7.59,63465.42,0.0724,-0.0359,Sideways,Bear,Bear,Sideways,Bull,Sideways,,0.369,0.0864,,,,,,,,,0.351,0.0,-20620.23,11753776.503099918,1.0196341568451774,134922041.3530004,,,,2026-06-12 20:49:59.710806+00:00,0.48712145914346877,True,24
2026-06-12 21:05:08.911532+00:00,2026-06-12T21:05:08.896189+00:00,BTC,KXBTC15M-26JUN121715-15,2026-06-12 21:15:00+00:00,63404.5312,63424.89,-0.0321,9.85,0.02,0.49,0.2282,0.2618,no,trade,0.3581,1.0,1.0,1.0,0.208,1.0,0.2996,0.4471,-1,0.2533,0.4471,0.001895,1.0908,1.0,23.18,12.36,0.0,0.0118,0.0598,-0.193,1,,-0.2601,,0.2474,,0.207,,0.2055,-0.2295,-1,-4.0,61.4,0.0,56.64,,,0,0.4046,-0.0013208,1.08e-05,-0.0002315,-0.1024,,,,0.0188,0.1608,-1.0,-1.0,-0.1769,60.62,13.0,1.0,0.5342,0.0427,42.84,1000.0,1.0,False,-42.84,63601.3,0.3103,0.2781,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.3085,0.2282,,,,,,,,,0.351,0.0,-20620.23,11753776.503099918,1.0196341568451774,134922041.3530004,,,,2026-06-12 21:05:08.911532+00:00,0.4674860417997006,True,24
2026-06-13 00:36:57.425924+00:00,2026-06-13T00:36:57.393431+00:00,BTC,KXBTC15M-26JUN122045-45,2026-06-13 00:45:00+00:00,63529.4812,63500.96,0.0449,8.05,0.01,0.795,0.8982,0.1032,yes,trade,-0.6896,1.0,0.9048,1.0,0.185,1.0,0.6281,0.0,-1,0.3719,0.0,0.00132,0.88,1.0,70.39,59.1,-0.0316,0.0133,-0.0321,0.064,-1,,0.0999,,0.0233,,0.1664,,1.0,0.1036,1,3.0,66.48,0.0,46.09,,,0,0.4795,-0.0006368,-0.0002521,0.0004381,0.0091,,50.0,50.0,-0.0389,0.6302,1.0,0.984,0.0214,61.1,14.0,1.0,0.5034,0.0403,19.88,1000.0,1.0,True,5.13,63604.18,0.1176,0.1625,Sideways,Sideways,Bear,Sideways,Sideways,Sideways,,0.7424,0.9021,,,,,,,,,0.4945,0.0,13554.24,-31269669.66200006,0.9532967923174408,60345713.80700004,,,,2026-06-13 00:36:57.425924+00:00,0.4808698069074235,False,24
2026-06-13 03:03:40.073682+00:00,2026-06-13T03:03:40.062463+00:00,BTC,KXBTC15M-26JUN122315-15,2026-06-13 03:15:00+00:00,63647.9238,63622.5,0.04,11.34,0.01,0.735,0.8026,0.0676,yes,trade,-0.193,1.0,1.0,1.0,0.112,1.0,0.191,0.809,-1,0.0,0.809,0.001439,2.3513,-5.0,46.56,43.41,0.0,-0.0146,0.0483,-0.0451,1,,-0.0018,,999.0,,0.4458,,0.4918,-0.2821,-1,-1.0,45.24,0.0,53.56,,,0,0.5097,0.0004907,-0.000415,-4.88e-05,0.0046,,,,-0.0389,0.6302,0.0,0.2308,0.0318,61.23,14.0,1.0,0.2552,0.0204,20.58,1000.0,1.0,True,7.42,63654.81,0.0108,0.0508,Bull,Sideways,Bear,Sideways,Sideways,Sideways,,1.0965,0.7611,,,,,,,,,0.5157,0.0,-345590.5,-31269669.66200006,0.9532967923174408,60345713.80700004,,,,2026-06-13 03:03:40.073682+00:00,0.48553799704902534,False,24
2026-06-13 03:34:00.370546+00:00,2026-06-13T03:34:00.343541+00:00,BTC,KXBTC15M-26JUN122345-45,2026-06-13 03:45:00+00:00,63459.7863,63467.53,-0.0122,11.0,0.02,0.49,0.2282,0.2618,no,trade,0.0653,0.444,0.556,-1.0,0.605,1.0,0.6596,0.2597,-1,0.0808,0.2597,0.001573,2.2168,-2.0,10.7,7.85,0.0,0.0036,-0.2073,-0.2816,-1,,-0.0018,,0.2433,,0.4082,,0.4918,-0.2821,-1,-1.0,45.24,0.0,53.56,,,0,0.5097,0.0004907,-0.000415,-4.88e-05,0.0046,,,,-0.0389,0.6302,-1.0,-1.0,0.2342,61.32,14.0,1.0,0.5342,0.0427,42.84,1000.0,1.0,False,-42.84,63488.63,0.0455,0.0332,Bull,Sideways,Bear,Sideways,Sideways,Sideways,,1.033,0.2282,,,,,,,,,0.5157,0.0,-345590.5,-31269669.66200006,0.9532967923174408,60345713.80700004,,,,2026-06-13 03:34:00.370546+00:00,0.5179025478479831,False,24
2026-06-13 03:49:09.913535+00:00,2026-06-13T03:49:09.896027+00:00,BTC,KXBTC15M-26JUN130000-00,2026-06-13 04:00:00+00:00,63475.6312,63476.34,-0.0011,10.84,0.01,0.505,0.2282,0.2768,no,trade,0.0132,0.3101,0.6899,-1.0,0.016,1.0,0.8487,0.1513,-1,0.0,0.1513,0.001542,0.3619,0.0,13.51,9.17,0.0,0.0,-0.0168,-0.0664,-1,,-0.0262,,0.2347,,0.1869,,0.4918,-0.2821,-1,-1.0,45.24,,53.56,,,0,0.5139,0.0004907,-0.000415,-0.0001327,0.0003,,,,-0.0389,0.6302,-1.0,-1.0,0.0341,61.3,14.0,1.0,0.548,0.0438,44.05,1000.0,1.0,False,-44.05,63560.22,0.1333,0.1321,Bull,Sideways,Bear,Sideways,Sideways,Sideways,,1.0213,0.2282,,,,,,,,,0.4218,0.0,-346008.8,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 03:49:09.913535+00:00,0.4794693115368052,True,24
2026-06-13 04:19:29.934384+00:00,2026-06-13T04:19:29.918337+00:00,BTC,KXBTC15M-26JUN130030-30,2026-06-13 04:30:00+00:00,63507.7637,63485.34,0.0353,10.5,0.01,0.715,0.8452,0.1302,yes,trade,-0.4409,0.5,0.0,0.0,0.0,1.0,1.0,0.0,-1,0.0,0.0,0.00148,0.6121,1.0,39.65,25.21,0.0,0.0807,0.013,0.0394,1,,-0.1549,,0.1312,,0.1792,,0.3942,-0.1305,-1,-2.0,30.11,0.0,56.22,,,0,0.4006,0.0001442,-2.1e-06,-0.0002151,-0.0657,,50.0,50.0,-0.027,0.2676,0.0,0.0,-0.0209,61.3,14.0,1.0,0.4568,0.0365,18.59,1000.0,1.0,True,7.41,63555.73,0.0755,0.1109,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,1.0099,0.8224,,,,,,,,,0.4218,0.0,-346008.8,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 04:19:29.934384+00:00,0.50920252502043,True,24
2026-06-13 04:34:40.073012+00:00,2026-06-13T04:34:40.060029+00:00,BTC,KXBTC15M-26JUN130045-45,2026-06-13 04:45:00+00:00,63551.9587,63513.59,0.0604,10.34,0.01,0.825,0.9381,0.1131,yes,trade,-1.3106,1.0,1.0,1.0,0.004,1.0,0.7163,0.7163,1,0.2837,0.0,0.001489,0.5918,0.0,80.66,25.66,0.0,0.0,0.0029,0.0481,1,,-0.1549,,0.1283,,0.1039,,0.3942,-0.1305,-1,-2.0,30.11,0.0,56.22,,,0,0.4006,0.0001442,-2.1e-06,-0.0002151,-0.0657,,50.0,50.0,-0.027,0.2676,-1.0,-1.0,-0.0118,61.33,14.0,1.0,0.6462,0.0517,25.57,1000.0,1.0,True,5.42,63619.5,0.1063,0.1668,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.966,0.9266,,,,,,,,,0.4218,0.0,-346008.8,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 04:34:40.073012+00:00,0.4808186420235321,False,24
2026-06-13 04:49:48.747461+00:00,2026-06-13T04:49:48.732034+00:00,BTC,KXBTC15M-26JUN130100-00,2026-06-13 05:00:00+00:00,63608.1063,63592.08,0.0252,10.19,0.02,0.69,0.8359,0.1459,yes,trade,-0.4473,0.4613,0.1555,-1.0,6.304,1.0,0.888,0.888,1,0.112,0.0,0.001479,0.7001,3.0,94.32,47.71,0.0,0.0491,0.1153,0.1458,1,,-0.0517,,999.0,,0.1279,,0.3942,-0.1305,-1,-2.0,30.11,,56.22,,,0,0.4134,0.0001442,-2.1e-06,0.0001122,-0.048,,,,-0.027,0.2676,-1.0,-0.8462,-0.0149,61.36,14.0,1.0,0.4706,0.0376,37.95,1000.0,0.0,False,-37.95,63560.77,-0.0744,-0.0492,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.9928,0.8421,,,,,,,,,0.4325,0.0,-140347.49,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 04:49:48.747461+00:00,0.4732517733408889,False,24
2026-06-13 05:04:58.539661+00:00,2026-06-13T05:04:58.524023+00:00,BTC,KXBTC15M-26JUN130115-15,2026-06-13 05:15:00+00:00,63513.1562,63488.13,0.0394,10.03,0.01,0.755,0.8779,0.1229,yes,trade,-0.6216,0.0,1.0,-1.0,0.179,1.0,0.6647,0.0,-1,0.3353,0.0,0.001525,0.9727,-2.0,25.35,23.6,-0.0306,-0.0306,-0.1637,-0.0247,-1,,-0.046,,0.1507,,0.1451,,0.3814,0.0009,1,1.0,15.72,0.0,39.36,,,0,0.4168,0.0001047,-0.0005392,0.0001058,-0.0421,,,,-0.027,0.2676,1.0,1.0,-0.0145,61.36,14.0,1.0,0.5017,0.0401,20.39,1000.0,1.0,True,6.62,63553.57,0.0636,0.1031,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.9395,0.8568,,,,,,,,,0.4325,0.0,-140347.49,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 05:04:58.539661+00:00,0.5120804075750259,True,24
2026-06-13 05:20:08.722228+00:00,2026-06-13T05:20:08.702096+00:00,BTC,KXBTC15M-26JUN130130-30,2026-06-13 05:30:00+00:00,63525.9562,63546.41,-0.0322,9.86,0.01,0.315,0.1359,0.1791,no,trade,0.8275,1.0,0.752,1.0,0.17,1.0,0.3696,0.6304,-1,0.0,0.6304,0.001309,0.2341,1.0,35.97,30.02,0.0255,0.0192,0.0385,-0.0534,1,,-0.046,,0.1121,,0.0898,,0.3814,0.0009,1,1.0,15.72,0.0,39.36,,,0,0.4168,0.0001047,-0.0005392,0.0001058,-0.0421,,,,-0.027,0.2676,1.0,0.7447,-0.0199,61.35,14.0,1.0,0.5686,0.0455,45.21,1000.0,1.0,False,-45.21,63565.76,0.0627,0.0305,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.8694,0.1359,,,,,,,,,0.4325,0.0,-140347.49,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 05:20:08.722228+00:00,0.48353588176122203,True,24
2026-06-13 05:35:18.122926+00:00,2026-06-13T05:35:18.107748+00:00,BTC,KXBTC15M-26JUN130145-45,2026-06-13 05:45:00+00:00,63523.76,63552.66,-0.0455,9.7,0.01,0.325,0.0997,0.2253,no,trade,3.0233,0.5,0.0,0.0,0.0,1.0,0.752,1.0,1,0.0,0.248,0.001268,0.2012,0.0,21.52,31.91,0.0,0.0,0.0,-0.0611,1,,-0.046,,0.1121,,0.035,,0.3814,0.0009,1,1.0,15.72,0.0,39.36,,,0,0.4168,0.0001047,-0.0005392,0.0001058,-0.0421,,,,-0.027,0.2676,-1.0,-1.0,0.0308,61.34,14.0,1.0,0.6932,0.0555,55.35,1000.0,1.0,False,-55.35,63562.68,0.0613,0.0158,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.8572,0.0997,,,,,,,,,0.4325,0.0,-140347.49,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 05:35:18.122926+00:00,0.4460994271052621,True,24
2026-06-13 05:50:26.320934+00:00,2026-06-13T05:50:26.310389+00:00,BTC,KXBTC15M-26JUN130200-00,2026-06-13 06:00:00+00:00,63514.0537,63553.72,-0.0624,9.57,0.01,0.295,0.1033,0.1917,no,trade,1.233,0.0,1.0,-1.0,0.21,1.0,0.6254,1.0,1,0.0,0.3746,0.001231,0.2513,-1.0,0.0,24.46,0.0,-0.066,-0.0708,-0.1305,-1,,0.0253,,0.1829,,0.1187,,0.3814,0.0009,1,1.0,15.72,,39.36,,,0,0.4032,0.0001047,-0.0005392,0.0003495,-0.0284,,,,-0.027,0.2676,-1.0,-0.6327,0.0518,61.33,14.0,1.0,0.65,0.052,52.17,1000.0,0.0,True,21.83,63595.59,0.1284,0.0659,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.9331,0.1033,,,,,,,,,0.4794,0.0,-228208.09,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 05:50:26.320934+00:00,0.4453990739902072,True,24
2026-06-13 06:10:39.216318+00:00,2026-06-13T06:10:39.200092+00:00,BTC,KXBTC15M-26JUN130215-15,2026-06-13 06:15:00+00:00,63567.5438,63531.99,0.056,4.35,0.02,0.8,0.9322,0.1322,yes,trade,-1.4867,0.5,0.0,0.0,0.0,1.0,0.4397,1.0,1,0.0,0.5603,0.00122,0.9645,-1.0,95.76,51.07,0.0,0.0,0.1128,0.0031,1,,0.0725,,0.0679,,0.1308,,1.0,0.0548,1,2.0,28.23,1.0,51.09,,,0,0.4504,2.34e-05,-0.0003067,0.0003619,0.0034,,,,-0.027,0.2676,1.0,1.0,-0.0088,61.3,14.0,1.0,0.661,0.0529,26.4,1000.0,1.0,True,6.6,63599.15,0.0497,0.1057,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,0.9905,0.9201,,,,,,,,,0.4794,0.0,-228208.09,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 06:10:39.216318+00:00,0.4831844155501365,False,24
2026-06-13 06:20:46.987575+00:00,2026-06-13T06:20:46.972297+00:00,BTC,KXBTC15M-26JUN130230-30,2026-06-13 06:30:00+00:00,63577.0312,63552.96,0.0379,9.22,0.01,0.705,0.8842,0.1792,yes,trade,-1.5208,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.001181,0.0896,0.0,100.0,53.51,0.0,0.0,0.0106,0.0136,1,,0.0725,,0.0573,,0.0595,,1.0,0.0548,1,2.0,28.23,1.0,51.09,,,0,0.4504,2.34e-05,-0.0003067,0.0003619,0.0034,,,,-0.027,0.2676,1.0,1.0,-0.0329,61.31,14.0,1.0,0.6074,0.0486,23.97,1000.0,1.0,True,10.03,63686.04,0.1715,0.2094,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,1.0321,0.8703,,,,,,,,,0.4794,0.0,-228208.09,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 06:20:46.987575+00:00,0.4660917519642118,False,24
2026-06-13 06:51:05.102143+00:00,2026-06-13T06:51:05.089601+00:00,BTC,KXBTC15M-26JUN130300-00,2026-06-13 07:00:00+00:00,63651.4487,63647.18,0.0067,8.92,0.01,0.535,0.4576,0.0774,no,trade,-0.1796,1.0,1.0,1.0,0.189,1.0,0.1843,0.1843,1,0.8157,0.0,0.000946,0.0783,5.0,100.0,100.0,0.0,0.0,0.0205,0.1829,1,,-0.1625,,999.0,0.499,0.0906,,1.0,0.0548,1,2.0,28.23,,51.09,,,0,0.4018,2.34e-05,-0.0003067,-0.0003917,-0.0622,,,,-0.027,0.2676,1.0,1.0,0.0056,61.38,14.0,1.0,0.1447,0.0116,11.62,1000.0,1.0,False,-11.62,63744.74,0.1466,0.1533,Sideways,Sideways,Bear,Sideways,Bull,Sideways,0.4997,1.2304,0.7896,,,,,,,,,0.6642,0.0,10764.03,62776314.137600005,1.1870220506412612,43260420.97869986,,,,2026-06-13 06:51:05.102143+00:00,0.4469551487854218,True,24
2026-06-13 08:01:53.773871+00:00,2026-06-13T08:01:53.759921+00:00,BTC,KXBTC15M-26JUN130415-15,2026-06-13 08:15:00+00:00,63767.1262,63794.9,-0.0435,13.11,0.01,0.415,0.2282,0.1868,no,trade,0.381,0.2724,0.7276,-1.0,3.636,1.0,0.1006,0.1562,-1,0.7432,0.1562,0.000836,1.5183,-2.0,58.92,78.64,0.0213,-0.011,-0.1082,0.0241,-1,,0.2692,,999.0,,0.2289,,0.6329,0.1031,1,4.0,75.38,0.0,49.19,,,0,0.7845,-7e-07,0.0002735,0.000244,0.2315,,50.0,50.0,0.3937,0.8182,1.0,1.0,-0.2906,61.11,14.0,1.0,0.45,0.036,36.27,1000.0,0.0,True,25.73,63808.05,0.0642,0.0206,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,1.5166,0.2282,,,,,,,,,0.7193,0.0,5221.09,37191441.35020006,1.063164972080496,68698085.8258,,,,2026-06-13 08:01:53.773871+00:00,0.48862373295324707,True,24
2026-06-13 08:22:08.634566+00:00,2026-06-13T08:22:08.619902+00:00,BTC,KXBTC15M-26JUN130430-30,2026-06-13 08:30:00+00:00,63753.5088,63771.01,-0.0274,7.86,0.01,0.415,0.1982,0.2168,no,trade,0.2866,0.5,0.0,0.0,0.0,1.0,0.3147,0.2272,-1,0.458,0.2272,0.000849,1.4315,0.0,52.51,80.23,0.0,0.0,0.0205,-0.0069,-1,,0.2692,,999.0,,0.2477,,0.6329,0.1031,1,4.0,75.38,0.0,49.19,,,0,0.7845,-7e-07,0.0002735,0.000244,0.2315,,50.0,50.0,0.3937,0.8182,1.0,1.0,0.2805,60.61,14.0,1.0,0.5224,0.0418,41.53,1000.0,1.0,False,-41.53,63770.36,0.0264,-0.001,Sideways,Sideways,Bear,Sideways,Bull,Sideways,,1.5739,0.1982,,,,,,,,,0.7193,0.0,5221.09,37191441.35020006,1.063164972080496,68698085.8258,,,,2026-06-13 08:22:08.634566+00:00,0.5154790069666939,False,24
2026-06-13 08:37:18.877258+00:00,2026-06-13T08:37:18.865801+00:00,BTC,KXBTC15M-26JUN130445-45,2026-06-13 08:45:00+00:00,63841.0237,63785.11,0.0877,7.69,0.01,0.765,0.8968,0.1318,yes,trade,-0.8531,1.0,1.0,1.0,0.075,1.0,1.0,0.0,-1,0.0,0.0,0.000785,0.7514,1.0,96.21,98.64,0.0,0.0548,0.1135,0.1026,1,,0.2692,,999.0,,0.2685,,0.6329,0.1031,1,4.0,75.38,0.0,49.19,,,0,0.7845,-7e-07,0.0002735,0.000244,0.2315,,50.0,50.0,0.3937,0.8182,1.0,0.8188,0.0183,60.46,14.0,1.0,0.5608,0.0449,45.13,1000.0,1.0,True,13.86,63872.87,0.0499,0.1376,Sideways,Bull,Bear,Sideways,Bull,Sideways,,1.5491,0.9004,,,,,,,,,0.7193,0.0,5221.09,37191441.35020006,1.063164972080496,68698085.8258,,,,2026-06-13 08:37:18.877258+00:00,0.48353588176122203,False,24
