feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
vol_60m_model,>=0.0004811(q0.6),58,0.3793103448275862,-0.15689655172413797,-775.61,6,40.47731687922131,-0.24488372093023264,86,-1458.2900000000002
vol_60m_model,<0.0004811(q0.6),86,0.3372093023255814,-0.24488372093023264,-1458.2900000000002,8,42.30708569626069,-0.15689655172413797,58,-775.61
vol_60m_model,>=0.0005444(q0.7),43,0.4186046511627907,-0.15372093023255812,-442.8100000000001,6,41.427136281168934,-0.2331683168316831,101,-1791.09
vol_60m_model,<0.0005444(q0.7),101,0.32673267326732675,-0.2331683168316831,-1791.09,8,37.344298723123906,-0.15372093023255812,43,-442.8100000000001
vol_60m_model,>=0.0006771(q0.8),29,0.4827586206896552,-0.05724137931034484,-119.30000000000001,5,46.660016256558045,-0.2478260869565218,115,-2114.6
vol_60m_model,<0.0006771(q0.8),115,0.3217391304347826,-0.2478260869565218,-2114.6,8,38.22928436911488,-0.05724137931034484,29,-119.30000000000001
vol_60m_model,>=0.0008204(q0.9),15,0.4666666666666667,-0.021666666666666723,9.459999999999997,5,35.67231980617808,-0.2312790697674419,129,-2243.36
vol_60m_model,<0.0008204(q0.9),129,0.34108527131782945,-0.2312790697674419,-2243.36,8,37.32843267813704,-0.021666666666666723,15,9.459999999999997
vol_eff,>=0.0002077(q0.1),129,0.3643410852713178,-0.19050387596899232,-1829.44,8,41.65071458093145,-0.37233333333333324,15,-404.4600000000001
vol_eff,<0.0002077(q0.1),15,0.26666666666666666,-0.37233333333333324,-404.4600000000001,4,64.30796617712507,-0.19050387596899232,129,-1829.44
vol_eff,>=0.0002754(q0.2),115,0.3739130434782609,-0.17686956521739133,-1585.2600000000002,7,43.407999197321054,-0.33862068965517245,29,-648.6399999999999
vol_eff,<0.0002754(q0.2),29,0.27586206896551724,-0.33862068965517245,-648.6399999999999,4,60.44493093241243,-0.17686956521739133,115,-1585.2600000000002
vol_eff,>=0.0003363(q0.3),101,0.37623762376237624,-0.1790594059405941,-1336.58,7,45.2376706934724,-0.2808139534883721,43,-897.3199999999999
vol_eff,<0.0003363(q0.3),43,0.3023255813953488,-0.2808139534883721,-897.3199999999999,4,47.29416484643159,-0.1790594059405941,101,-1336.58
vol_eff,>=0.0003896(q0.4),86,0.38372093023255816,-0.17447674418604653,-1123.09,7,43.74431562309601,-0.2612931034482758,58,-1110.81
vol_eff,<0.0003896(q0.4),58,0.3103448275862069,-0.2612931034482758,-1110.81,4,47.20699309512878,-0.17447674418604653,86,-1123.09
vol_eff,>=0.0004201(q0.5),72,0.375,-0.1784027777777778,-953.03,7,43.66072622193885,-0.24048611111111112,72,-1280.8700000000001
vol_eff,<0.0004201(q0.5),72,0.3333333333333333,-0.24048611111111112,-1280.8700000000001,5,40.05324505999828,-0.1784027777777778,72,-953.03
vol_eff,>=0.0004718(q0.6),58,0.3793103448275862,-0.19068965517241387,-804.44,6,40.56113569688231,-0.22209302325581387,86,-1429.46
vol_eff,<0.0004718(q0.6),86,0.3372093023255814,-0.22209302325581387,-1429.46,7,41.93174934374369,-0.19068965517241387,58,-804.44
vol_eff,>=0.0005309(q0.7),43,0.4186046511627907,-0.16279069767441862,-488.39000000000004,5,41.17795529978924,-0.22930693069306934,101,-1745.51
vol_eff,<0.0005309(q0.7),101,0.32673267326732675,-0.22930693069306934,-1745.51,8,39.12508333760706,-0.16279069767441862,43,-488.39000000000004
vol_eff,>=0.0005908(q0.8),29,0.4482758620689655,-0.12344827586206886,-205.23,5,32.65720081135902,-0.23113043478260875,115,-2028.67
vol_eff,<0.0005908(q0.8),115,0.33043478260869563,-0.23113043478260875,-2028.67,8,37.38782279313272,-0.12344827586206886,29,-205.23
vol_eff,>=0.0007689(q0.9),15,0.4666666666666667,-0.005333333333333357,41.85000000000001,5,44.84333955152854,-0.23317829457364342,129,-2275.75
vol_eff,<0.0007689(q0.9),129,0.34108527131782945,-0.23317829457364342,-2275.75,8,36.030457519200056,-0.005333333333333357,15,41.85000000000001
vol_implied_kalshi,>=0.000252(q0.1),118,0.3728813559322034,-0.1976694915254238,-1884.5,8,30.671101958920747,-0.36964285714285705,14,-351.21
vol_implied_kalshi,<0.000252(q0.1),14,0.21428571428571427,-0.36964285714285705,-351.21,4,42.70949004868882,-0.1976694915254238,118,-1884.5
vol_implied_kalshi,>=0.0002822(q0.2),105,0.3619047619047619,-0.21319047619047632,-1739.96,7,32.92289751680614,-0.22648148148148145,27,-495.75
vol_implied_kalshi,<0.0002822(q0.2),27,0.3333333333333333,-0.22648148148148145,-495.75,4,51.088250126071614,-0.21319047619047632,105,-1739.96
vol_implied_kalshi,>=0.0003328(q0.3),92,0.358695652173913,-0.2186413043478262,-1516.2599999999998,7,31.19188002057694,-0.20962500000000006,40,-719.4499999999999
vol_implied_kalshi,<0.0003328(q0.3),40,0.35,-0.20962500000000006,-719.4499999999999,6,37.17369445964693,-0.2186413043478262,92,-1516.2599999999998
vol_implied_kalshi,>=0.0003602(q0.4),79,0.3924050632911392,-0.21278481012658224,-1246.0000000000002,7,28.082664526484752,-0.22056603773584899,53,-989.71
vol_implied_kalshi,<0.0003602(q0.4),53,0.3018867924528302,-0.22056603773584899,-989.71,7,32.7042401644438,-0.21278481012658224,79,-1246.0000000000002
vol_implied_kalshi,>=0.000405(q0.5),66,0.4090909090909091,-0.20962121212121215,-988.73,6,33.000920372599204,-0.22219696969696973,66,-1246.98
vol_implied_kalshi,<0.000405(q0.5),66,0.30303030303030304,-0.22219696969696973,-1246.98,7,34.437009867865754,-0.20962121212121215,66,-988.73
vol_implied_kalshi,>=0.0004436(q0.6),53,0.39622641509433965,-0.20320754716981126,-739.3499999999999,6,43.10133019827484,-0.22443037974683555,79,-1496.3600000000001
vol_implied_kalshi,<0.0004436(q0.6),79,0.3291139240506329,-0.22443037974683555,-1496.3600000000001,7,34.45124307613037,-0.20320754716981126,53,-739.3499999999999
vol_implied_kalshi,>=0.0005047(q0.7),40,0.45,-0.14599999999999996,-432.00999999999993,5,63.19408130459202,-0.24630434782608696,92,-1803.7
vol_implied_kalshi,<0.0005047(q0.7),92,0.31521739130434784,-0.24630434782608696,-1803.7,7,37.65153604324086,-0.14599999999999996,40,-432.00999999999993
vol_implied_kalshi,>=0.0005986(q0.8),27,0.5185185185185185,-0.06481481481481488,-119.14000000000001,5,37.312277442328536,-0.25476190476190486,105,-2116.57
vol_implied_kalshi,<0.0005986(q0.8),105,0.3142857142857143,-0.25476190476190486,-2116.57,8,34.32456713876489,-0.06481481481481488,27,-119.14000000000001
vol_implied_kalshi,>=0.0007157(q0.9),14,0.42857142857142855,-0.1214285714285715,-172.35000000000002,5,40.0199968426038,-0.22711864406779664,118,-2063.3599999999997
vol_implied_kalshi,<0.0007157(q0.9),118,0.3474576271186441,-0.22711864406779664,-2063.3599999999997,8,29.79650321310717,-0.1214285714285715,14,-172.35000000000002
vol_ratio,>=0.6488(q0.1),118,0.3389830508474576,-0.22173728813559324,-2058.3199999999997,8,29.869131216992628,-0.16678571428571431,14,-177.39
vol_ratio,<0.6488(q0.1),14,0.5,-0.16678571428571431,-177.39,4,45.442674327500654,-0.22173728813559324,118,-2058.3199999999997
vol_ratio,>=0.7707(q0.2),105,0.3619047619047619,-0.1921904761904762,-1733.33,8,35.439224664750135,-0.3081481481481482,27,-502.38
vol_ratio,<0.7707(q0.2),27,0.3333333333333333,-0.3081481481481482,-502.38,5,55.36247462080497,-0.1921904761904762,105,-1733.33
vol_ratio,>=0.8443(q0.3),92,0.3695652173913043,-0.17038043478260867,-1471.55,8,41.42392434353936,-0.3206250000000001,40,-764.1600000000001
vol_ratio,<0.8443(q0.3),40,0.325,-0.3206250000000001,-764.1600000000001,5,56.200272194304844,-0.17038043478260867,92,-1471.55
vol_ratio,>=0.9353(q0.4),79,0.35443037974683544,-0.17164556962025324,-1325.1799999999998,8,42.21466926475182,-0.28188679245283027,53,-910.5300000000001
vol_ratio,<0.9353(q0.4),53,0.3584905660377358,-0.28188679245283027,-910.5300000000001,7,55.244747564605234,-0.17164556962025324,79,-1325.1799999999998
vol_ratio,>=1.081(q0.5),66,0.3787878787878788,-0.135530303030303,-1056.55,8,48.268208682341935,-0.2962878787878788,66,-1179.16
vol_ratio,<1.081(q0.5),66,0.3333333333333333,-0.2962878787878788,-1179.16,8,48.659215034431284,-0.135530303030303,66,-1056.55
vol_ratio,>=1.156(q0.6),53,0.33962264150943394,-0.1394339622641509,-902.0799999999999,8,46.741982221874146,-0.2672151898734178,79,-1333.63
vol_ratio,<1.156(q0.6),79,0.3670886075949367,-0.2672151898734178,-1333.63,8,49.27153708299903,-0.1394339622641509,53,-902.0799999999999
vol_ratio,>=1.241(q0.7),40,0.325,-0.13974999999999999,-703.27,7,46.211225325206954,-0.2490217391304348,92,-1532.44
vol_ratio,<1.241(q0.7),92,0.3695652173913043,-0.2490217391304348,-1532.44,8,42.87932969643183,-0.13974999999999999,40,-703.27
vol_ratio,>=1.351(q0.8),27,0.37037037037037035,-0.06851851851851853,-375.15000000000003,5,54.98745900057882,-0.2538095238095239,105,-1860.56
vol_ratio,<1.351(q0.8),105,0.3523809523809524,-0.2538095238095239,-1860.56,8,35.31732381648536,-0.06851851851851853,27,-375.15000000000003
vol_ratio,>=1.46(q0.9),14,0.14285714285714285,-0.19607142857142867,-465.72999999999996,3,45.51349494342215,-0.21826271186440693,118,-1769.9799999999998
vol_ratio,<1.46(q0.9),118,0.3813559322033898,-0.21826271186440693,-1769.9799999999998,8,31.107464397711563,-0.19607142857142867,14,-465.72999999999996
vol_score,==0,47,0.2978723404255319,-0.28574468085106375,-948.85,6,57.889343242893666,-0.17247422680412372,97,-1285.0499999999997
vol_score,==-1,12,0.5,-0.13500000000000012,-189.56,4,74.94724625448407,-0.21621212121212113,132,-2044.34
vol_score,==0,67,0.34328358208955223,-0.18552238805970156,-850.6599999999999,3,64.24305833117815,-0.23025974025974016,77,-1383.24
vpin_raw,>=0.2909(q0.1),129,0.35658914728682173,-0.1999999999999999,-1919.0,8,39.204349851157325,-0.2906666666666668,15,-314.90000000000003
vpin_raw,<0.2909(q0.1),15,0.3333333333333333,-0.2906666666666668,-314.90000000000003,5,66.77707142475559,-0.1999999999999999,129,-1919.0
vpin_raw,>=0.4598(q0.2),115,0.3391304347826087,-0.2173913043478261,-1792.5300000000002,7,43.79285144460623,-0.17793103448275865,29,-441.37
vpin_raw,<0.4598(q0.2),29,0.41379310344827586,-0.17793103448275865,-441.37,6,63.553475164718144,-0.2173913043478261,115,-1792.5300000000002
vpin_raw,>=0.5202(q0.3),101,0.36633663366336633,-0.19168316831683163,-1319.1899999999998,7,43.84281263502604,-0.25116279069767433,43,-914.7099999999999
vpin_raw,<0.5202(q0.3),43,0.32558139534883723,-0.25116279069767433,-914.7099999999999,6,36.41124974299596,-0.19168316831683163,101,-1319.1899999999998
vpin_raw,>=0.5545(q0.4),86,0.36046511627906974,-0.1900581395348837,-1215.79,7,44.037210373502,-0.23818965517241375,58,-1018.1100000000001
vpin_raw,<0.5545(q0.4),58,0.3448275862068966,-0.23818965517241375,-1018.1100000000001,6,33.128631351519694,-0.1900581395348837,86,-1215.79
vpin_raw,>=0.615(q0.5),72,0.3333333333333333,-0.20770833333333333,-1131.24,7,43.959725610834134,-0.2111805555555556,72,-1102.6599999999999
vpin_raw,<0.615(q0.5),72,0.375,-0.2111805555555556,-1102.6599999999999,7,30.732759388980973,-0.20770833333333333,72,-1131.24
vpin_raw,>=0.6574(q0.6),58,0.29310344827586204,-0.24905172413793103,-1059.34,7,41.705212679592954,-0.18273255813953487,86,-1174.5600000000002
vpin_raw,<0.6574(q0.6),86,0.3953488372093023,-0.18273255813953487,-1174.5600000000002,7,30.061826413054494,-0.24905172413793103,58,-1059.34
vpin_raw,>=0.6775(q0.7),43,0.27906976744186046,-0.2604651162790697,-813.95,6,54.280975489894956,-0.18772277227722767,101,-1419.95
vpin_raw,<0.6775(q0.7),101,0.38613861386138615,-0.18772277227722767,-1419.95,8,28.043516283625426,-0.2604651162790697,43,-813.95
vpin_raw,>=0.7161(q0.8),29,0.27586206896551724,-0.23689655172413804,-486.02,4,87.96345829389736,-0.20252173913043486,115,-1747.8799999999999
vpin_raw,<0.7161(q0.8),115,0.3739130434782609,-0.20252173913043486,-1747.8799999999999,8,31.419580260402448,-0.23689655172413804,29,-486.02
vpin_raw,>=0.8474(q0.9),15,0.26666666666666666,-0.3050000000000001,-262.09,3,96.72631538784387,-0.19833333333333336,129,-1971.81
vpin_raw,<0.8474(q0.9),129,0.3643410852713178,-0.19833333333333336,-1971.81,8,27.864284957172636,-0.3050000000000001,15,-262.09
vpin_score,==0.0,130,0.36153846153846153,-0.2026153846153847,-1958.3200000000002,8,29.483869656251898,-0.2728571428571429,14,-275.58
vwap_distance_pct,>=-1.099(q0.1),127,0.3464566929133858,-0.22070866141732287,-2081.45,8,36.673953253741374,-0.05400000000000005,15,-112.44999999999999
vwap_distance_pct,<-1.099(q0.1),15,0.4666666666666667,-0.05400000000000005,-112.44999999999999,5,59.703337453646476,-0.22070866141732287,127,-2081.45
vwap_distance_pct,>=-0.8522(q0.2),113,0.3274336283185841,-0.23407079646017698,-1938.29,7,40.84631298722069,-0.08241379310344826,29,-255.61
vwap_distance_pct,<-0.8522(q0.2),29,0.4827586206896552,-0.08241379310344826,-255.61,6,42.69582822435769,-0.23407079646017698,113,-1938.29
vwap_distance_pct,>=-0.6774(q0.3),99,0.2727272727272727,-0.2802020202020201,-2078.87,6,40.026552886904916,-0.025581395348837188,43,-115.02999999999999
vwap_distance_pct,<-0.6774(q0.3),43,0.5581395348837209,-0.025581395348837188,-115.02999999999999,7,59.24241968022643,-0.2802020202020201,99,-2078.87
vwap_distance_pct,>=-0.5023(q0.4),85,0.24705882352941178,-0.2932941176470588,-1824.45,5,38.17314807202171,-0.06859649122807032,57,-369.45000000000005
vwap_distance_pct,<-0.5023(q0.4),57,0.5263157894736842,-0.06859649122807032,-369.45000000000005,7,44.94369189300318,-0.2932941176470588,85,-1824.45
vwap_distance_pct,>=-0.416(q0.5),71,0.22535211267605634,-0.33225352112676043,-1638.1699999999998,5,35.39803561290953,-0.073943661971831,71,-555.73
vwap_distance_pct,<-0.416(q0.5),71,0.49295774647887325,-0.073943661971831,-555.73,7,31.121972824625505,-0.33225352112676043,71,-1638.1699999999998
vwap_distance_pct,>=-0.309(q0.6),57,0.19298245614035087,-0.3746491228070175,-1581.4299999999998,5,41.85262705273075,-0.08805882352941174,85,-612.4700000000001
vwap_distance_pct,<-0.309(q0.6),85,0.47058823529411764,-0.08805882352941174,-612.4700000000001,7,35.37340576006465,-0.3746491228070175,57,-1581.4299999999998
vwap_distance_pct,>=-0.2028(q0.7),43,0.18604651162790697,-0.39930232558139533,-1189.3300000000002,5,38.68564654048919,-0.11787878787878792,99,-1004.57
vwap_distance_pct,<-0.2028(q0.7),99,0.43434343434343436,-0.11787878787878792,-1004.57,7,35.82058640788189,-0.39930232558139533,43,-1189.3300000000002
vwap_distance_pct,>=-0.1063(q0.8),29,0.13793103448275862,-0.43775862068965515,-832.78,5,41.913830783640336,-0.14287610619469027,113,-1361.12
vwap_distance_pct,<-0.1063(q0.8),113,0.415929203539823,-0.14287610619469027,-1361.12,8,37.954936812304815,-0.43775862068965515,29,-832.78
vwap_distance_pct,>=0.00617(q0.9),15,0.0,-0.5763333333333335,-564.97,4,44.250137175425245,-0.15901574803149615,127,-1628.9299999999998
vwap_distance_pct,<0.00617(q0.9),127,0.4015748031496063,-0.15901574803149615,-1628.9299999999998,8,40.35145544548413,-0.5763333333333335,15,-564.97
vwap_score,==-1.0,60,0.5,-0.05941666666666667,-313.24,7,29.015192620727078,-0.31660714285714275,84,-1920.6599999999999
vwap_score,==0.0,82,0.25609756097560976,-0.311219512195122,-1850.2,7,38.13641768457464,-0.07483870967741935,62,-383.69999999999993
vwap_signal,==1,29,0.5172413793103449,-0.06586206896551716,-90.85000000000001,5,50.98927294398092,-0.24565217391304345,115,-2143.05
vwap_signal,==0,31,0.22580645161290322,-0.384032258064516,-958.6099999999999,5,62.47066064405754,-0.16154867256637168,113,-1275.29
vwap_signal,==0,51,0.27450980392156865,-0.2669607843137255,-891.5899999999999,3,53.56049305173903,-0.17790322580645168,93,-1342.31
vwap_signal,==1,31,0.4838709677419355,-0.05338709677419362,-222.39,2,58.577274158010695,-0.2522566371681417,113,-2011.51
vwap_stretch_score,==2.0,59,0.5084745762711864,-0.04974576271186437,-265.36,7,30.81878807837971,-0.32029411764705873,85,-1968.54
vwap_stretch_score,==0.0,39,0.20512820512820512,-0.4153846153846154,-1002.01,5,50.95358329757188,-0.13295238095238093,105,-1231.8899999999999
vwap_stretch_score,==1.0,42,0.30952380952380953,-0.20678571428571424,-796.07,7,32.24213951034457,-0.21053921568627454,102,-1437.8300000000002
vwap_total,==2.0,60,0.5,-0.05941666666666667,-313.24,7,29.015192620727078,-0.31660714285714275,84,-1920.6599999999999
vwap_total,==0.0,38,0.21052631578947367,-0.4097368421052632,-954.13,5,53.510527915483216,-0.13764150943396236,106,-1279.77
vwap_total,==1.0,42,0.30952380952380953,-0.20678571428571424,-796.07,7,32.24213951034457,-0.21053921568627454,102,-1437.8300000000002
z_score,>=-0.8297(q0.1),129,0.3333333333333333,-0.20922480620155043,-1989.85,8,32.0630236338627,-0.21133333333333337,15,-244.05
z_score,<-0.8297(q0.1),15,0.5333333333333333,-0.21133333333333337,-244.05,4,60.710549765603815,-0.20922480620155043,129,-1989.85
z_score,>=-0.7783(q0.2),115,0.2956521739130435,-0.22395652173913044,-1925.82,8,34.400223230433745,-0.15189655172413785,29,-308.08
z_score,<-0.7783(q0.2),29,0.5862068965517241,-0.15189655172413785,-308.08,5,40.97597317936302,-0.22395652173913044,115,-1925.82
z_score,>=-0.6837(q0.3),101,0.2871287128712871,-0.20514851485148522,-1619.27,8,40.36299557307496,-0.21953488372093022,43,-614.6300000000001
z_score,<-0.6837(q0.3),43,0.5116279069767442,-0.21953488372093022,-614.6300000000001,7,35.03952663474844,-0.20514851485148522,101,-1619.27
z_score,>=-0.5552(q0.4),86,0.26744186046511625,-0.1927906976744186,-1354.8999999999999,8,40.578318551638205,-0.23413793103448272,58,-879.0000000000001
z_score,<-0.5552(q0.4),58,0.4827586206896552,-0.23413793103448272,-879.0000000000001,7,38.767831948581275,-0.1927906976744186,86,-1354.8999999999999
z_score,>=-0.4012(q0.5),72,0.2638888888888889,-0.16013888888888883,-986.2699999999999,8,46.140717551817616,-0.2587499999999999,72,-1247.6299999999999
z_score,<-0.4012(q0.5),72,0.4444444444444444,-0.2587499999999999,-1247.6299999999999,8,39.01830085044662,-0.16013888888888883,72,-986.2699999999999
z_score,>=-0.2744(q0.6),58,0.22413793103448276,-0.15293103448275858,-863.6,6,50.24201018990273,-0.2475581395348836,86,-1370.3000000000002
z_score,<-0.2744(q0.6),86,0.4418604651162791,-0.2475581395348836,-1370.3000000000002,8,38.90842038801516,-0.15293103448275858,58,-863.6
z_score,>=-0.05872(q0.7),43,0.18604651162790697,-0.13546511627906982,-614.1899999999999,6,50.980985906607614,-0.240940594059406,101,-1619.7099999999998
z_score,<-0.05872(q0.7),101,0.42574257425742573,-0.240940594059406,-1619.7099999999998,8,39.03065416238125,-0.13546511627906982,43,-614.1899999999999
z_score,>=0.2476(q0.8),29,0.034482758620689655,-0.2118965517241379,-711.7399999999998,5,48.78045353640374,-0.20882608695652177,115,-1522.16
z_score,<0.2476(q0.8),115,0.43478260869565216,-0.20882608695652177,-1522.16,8,30.765647442450277,-0.2118965517241379,29,-711.7399999999998
z_score,>=0.7166(q0.9),15,0.0,-0.156,-498.2899999999999,4,39.13785145196572,-0.2156589147286822,129,-1735.61
z_score,<0.7166(q0.9),129,0.3953488372093023,-0.2156589147286822,-1735.61,8,36.04973082367387,-0.156,15,-498.2899999999999
