logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,cmf_raw,cmf_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_k_4h,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,p_up_v2,chg_30m,chg_10m,chg_5m,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,sharp_move_active,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,stoch_flipped,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,sol_p_up_v1,cg_flow_state,bb_width_5m,logged_at_p,won,be,tedge,ts,dir15,d,week,grp,signed_d
2026-07-06 05:19:53,2026-07-06 05:00,KXBTCD-26JUL0602-T63199.99,2026-07-06T06:00:00Z,63126.12,63199.99,0.117,0.38,real,0.321558,0.5086,0.00031724,0.00028483,0.00060626,0.4698,0.01,0.00047909,1.0,0.0,1.0,1.0,0.0,-0.0366,2.0,0.0,0.6356,-1.0,6.665e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.5635,False,False,1.0,1.0,8.72,52.66,11.59,False,0.0,bullish,0.0,0.0,0.069185,0.039191,trade,no,False,False,105.0,39.88,,0.182066,0.018207,45.52,2500.0,-1.0,5.0,0.5946,0.5187,-0.2048,0.0383,0.0,0.5223,0.3591,-0.0684,-0.091,-0.3737,0.1162,-1.0,0.457,False,bullish,bullish,False,False,4.19,0.542,False,False,,False,0.4175,0.0,27.74,0.0424,-0.09,5.0,-1.0,-1.0,59.5,-0.0372,227256.94,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9216,0.0557,0.5056,0.1959,2.3286,62000.0,-1.7839,2.2123,-3.47e-05,Bull,Consolidation,-1.0,10300901.72,0.0,0.0011,-0.0017,0.00187,0.0,0.0142,0.149,18.0,-0.2339,433.7,8.3e-05,,,,,,,,,,,,,,-0.001635,0.5899,3.0,0.848058,quiet,49.79723,2.907586,0.4698,0.216943,-0.003288,0.000442,-0.000105,3.0,0.9949,0.0,0.9982,4.0,0.9974,0.0,4.0,1.0,1.0,0.0,True,27.9,63134.65,0.0135,-0.1034,0.0,win,0.5385,,,,,,2026-07-06 05:19:53+00:00,True,0.62,0.38,2026-07-06 05:18:04+00:00,1.0,0.36960000000000015,2026-07-04/2026-07-10,DISAGREE,-0.36960000000000015
2026-07-06 06:02:19,2026-07-06 06:00,KXBTCD-26JUL0603-T63199.99,2026-07-06T07:00:00Z,63029.47,63199.99,0.2705,0.21,real,0.205342,1.0767,0.00044332,0.00032944,0.0004419,0.7455,0.01,0.0004355,1.0,0.0,1.0,1.0,0.0,-0.0329,2.0,0.0,0.673,-1.0,6.76e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.7393,False,False,1.0,0.0,26.23,45.07,26.15,False,0.0,neutral,0.0,0.0,0.049403,0.024967,trade,no,False,False,105.0,57.48,,0.235252,0.023525,58.81,2500.0,-2.0,2.0,0.5385,0.5876,0.0889,-0.0621,-0.0621,0.0,0.0,-0.0605,-0.267,-0.2896,0.0722,-1.0,0.1931,False,bullish,bullish,False,False,4.35,0.389,False,False,,False,0.3264,0.0,25.09,0.0168,,6.0,1.0,1.0,59.55,0.0288,-13597.79,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9217,0.0555,8.6699,9.8467,5.5739,62000.0,-1.6333,2.2123,-3.48e-05,Bull,Consolidation,-1.0,9716211.34,0.0,0.001075,-0.00153,0.00164,0.0,0.0222,0.1518,19.0,-0.3138,387.8,0.000173,,,,,,,,,,,,,,-0.001694,0.5946,3.0,0.847445,quiet,48.152038,2.803737,0.4236,0.200623,0.002995,0.000432,0.000191,3.0,0.9939,0.0,0.9976,4.0,0.9979,0.0,4.0,1.0,,0.0,True,15.63,62985.76,-0.0693,-0.339,0.0,win,0.5226,,,,,,2026-07-06 06:02:19+00:00,True,0.79,0.20999999999999996,2026-07-06 05:53:40+00:00,1.0,0.119,2026-07-04/2026-07-10,DISAGREE,-0.119
2026-07-06 07:44:05,2026-07-06 07:00,KXBTCD-26JUL0604-T63099.99,2026-07-06T08:00:00Z,63020.4,63099.99,0.1263,0.25,real,0.141684,0.9893,0.00031448,0.00026514,0.00047245,0.5612,0.01,0.00042383,1.0,0.0,1.0,1.0,1.0,0.132,2.0,0.0,0.4692,-1.0,7.619e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.6938,False,False,0.0,0.0,40.32,42.88,25.09,True,0.0,neutral,0.0,0.0,0.095446,0.0713,trade,no,False,False,103.0,15.69,,0.381786,0.038179,95.45,2500.0,-2.0,1.0,0.3793,0.4461,0.2114,0.2061,0.1373,1.0,1.0,0.0862,-0.1179,-0.3243,0.5577,1.0,0.2365,False,bullish,bullish,False,False,4.365,0.375,False,False,,False,0.3726,0.0,23.36,0.4208,,7.0,-1.0,-1.0,59.82,0.0095,-50403.21,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9202,0.049,1.0,8.8771,4.903,62000.0,-1.6192,2.2613,-3.48e-05,Bull,Consolidation,-0.6254,6171708.35,0.0,0.005514,-0.00134,0.0019,0.0,0.0169,0.15,19.0,-0.0313,449.5,4e-06,,,,,,,,,,,,,,-0.001534,0.5836,3.0,0.845549,quiet,22.514151,2.745703,0.4071,0.183736,0.008891,0.001206,0.000442,3.0,0.9932,0.0,0.9967,4.0,0.9961,0.0,4.0,1.0,,0.0,True,31.82,63142.94,0.1944,0.0681,0.0,win,0.5433,neutral,,,,,2026-07-06 07:44:05+00:00,True,0.75,0.25,2026-07-06 07:39:39+00:00,1.0,0.256,2026-07-04/2026-07-10,DISAGREE,-0.256
2026-07-06 08:03:39,2026-07-06 08:00,KXBTCD-26JUL0605-T63199.99,2026-07-06T09:00:00Z,63065.03,63199.99,0.214,0.32,real,0.301106,0.7922,0.0003375,0.00027524,0.00061045,0.4509,0.01,0.00047422,1.0,-1.0,0.0,1.0,0.0,0.051,2.0,0.0,0.4375,-1.0,9.807e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.6202,False,False,-1.0,0.0,52.54,45.08,46.77,False,0.0,neutral,0.0,0.0,0.078614,0.050795,trade,no,False,False,106.0,56.06,,0.245668,0.021123,52.81,2500.0,-1.0,1.0,0.5368,0.5917,0.2748,0.0863,0.0686,1.0,0.5,0.0068,0.1441,-0.0601,0.5756,-1.0,0.2542,False,bullish,bullish,False,False,4.291,0.446,False,False,,False,0.4307,0.0,21.99,0.0,,8.0,1.0,1.0,59.97,0.0536,-58448.56,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9147,0.0512,1.0,0.3414,4.1613,62000.0,-1.6888,2.2613,-3.48e-05,Bull,Consolidation,-1.0,3385994.05,0.0,0.001353,-0.00106,0.01483,0.0,0.0144,0.1491,19.0,-0.1197,452.4,5.5e-05,,,,,,,,,,,,,,-0.00127,0.5803,3.0,0.838766,quiet,12.978886,2.785005,0.4097,0.194882,0.008505,0.000415,-0.000316,3.0,0.99,0.0,0.9974,4.0,0.9941,0.0,4.0,1.0,,0.0,True,24.85,62890.53,-0.2767,-0.4897,0.0,win,0.5092,neutral,,,,,2026-07-06 08:03:39+00:00,True,0.6799999999999999,0.32000000000000006,2026-07-06 07:54:55+00:00,1.0,0.36179999999999995,2026-07-04/2026-07-10,DISAGREE,-0.36179999999999995
2026-07-06 08:12:35,2026-07-06 08:00,KXBTCD-26JUL0605-T63099.99,2026-07-06T09:00:00Z,62986.14,63099.99,0.1807,0.29,real,0.302172,0.7665,0.00037889,0.00034091,0.00047495,0.7178,0.01,0.00045119,1.0,1.0,2.0,1.0,1.0,0.1255,2.0,0.0,0.4332,-1.0,6.584e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.7556,False,False,0.0,0.0,33.64,42.24,40.47,False,-1.0,neutral,0.0,0.0,0.042916,0.014893,trade,no,False,False,106.0,47.21,,0.147985,0.014798,37.0,2500.0,-1.0,1.0,0.5368,0.5917,0.0228,-0.1588,-0.273,1.0,0.0,-0.0679,0.0693,-0.1348,0.5756,-1.0,0.3348,False,bullish,bullish,False,False,4.421,0.321,False,False,,False,0.3478,0.0,22.37,0.3033,,8.0,1.0,1.0,60.09,0.0536,-58381.57,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9147,0.0512,1.0,0.3414,4.1613,62000.0,-1.5657,2.2613,-3.48e-05,Bull,Consolidation,-1.0,10505105.14,0.0,0.001612,-0.00167,0.00157,0.0,0.0149,0.1493,19.0,-0.2786,447.4,0.00011,,,,,,,,,,,,,,-0.001364,0.5718,3.0,0.843319,quiet,22.263335,2.830189,0.4464,0.190578,0.005957,7.2e-05,-0.000422,3.0,0.9931,0.0,0.9957,4.0,0.9945,0.0,4.0,1.0,,0.0,True,15.11,62890.53,-0.1518,-0.3319,0.0,win,0.5092,neutral,,,,,2026-07-06 08:12:35+00:00,True,0.71,0.29000000000000004,2026-07-06 08:10:08+00:00,1.0,0.08799999999999988,2026-07-04/2026-07-10,DISAGREE,-0.08799999999999988
2026-07-06 08:15:03,2026-07-06 08:00,KXBTCD-26JUL0605-T62899.99,2026-07-06T09:00:00Z,62995.63,62899.99,-0.1518,0.73,real,0.833219,-0.7253,0.00037884,0.00032931,0.00037068,0.8884,0.01,0.00041211,1.0,1.0,2.0,1.0,1.0,0.272,2.0,0.0,0.4765,-1.0,6.584e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.7562,False,False,0.0,0.0,41.41,42.21,38.72,False,-1.0,neutral,0.0,0.0,0.088219,0.059422,trade,yes,False,False,105.0,44.74,,0.326736,0.016337,40.84,2500.0,-1.0,1.0,0.5368,0.5917,-0.1167,-0.2736,-0.1945,0.0049,0.0037,-0.0685,0.0686,-0.1354,0.4263,-1.0,0.7403,False,bullish,bullish,False,False,4.406,0.336,False,False,,False,0.3475,0.0,22.37,0.3037,,8.0,1.0,1.0,60.09,0.0536,-58384.72,38468823.05,1.022313,661808071.72,0.800578,2.5387,3289736.46,0.9147,0.0512,1.0,0.3414,4.1613,62000.0,-1.5805,2.2613,-3.48e-05,Bull,Consolidation,-1.0,10210689.15,0.0,0.001176,-0.00168,0.0016,0.0,0.0134,0.1487,19.0,-0.2511,447.3,9.4e-05,,,,,,,,,,,,,,-0.001364,0.5718,3.0,0.843346,quiet,22.308382,2.830573,0.4468,0.19054,0.005936,6.9e-05,-0.000423,3.0,0.9932,0.0,0.9957,4.0,0.9945,0.0,4.0,1.0,,0.0,False,-40.84,62890.53,-0.1668,-0.015,0.015,near_miss,0.5092,neutral,,,,,2026-07-06 08:15:03+00:00,False,0.73,-0.73,2026-07-06 08:10:08+00:00,1.0,0.08799999999999988,2026-07-04/2026-07-10,AGREE,0.08799999999999988
2026-07-06 10:37:59,2026-07-06 10:00,KXBTCD-26JUL0607-T62999.99,2026-07-06T11:00:00Z,62920.45,62999.99,0.1264,0.22,real,0.1595,0.8778,0.00025217,0.00021865,0.0003503,0.6242,0.01,0.00036683,1.0,0.0,1.0,1.0,1.0,0.1357,2.0,0.0,0.2892,-1.0,9.145e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.6737,False,False,-1.0,0.0,54.65,36.99,42.16,False,0.0,neutral,0.0,0.0,0.040527,0.015219,trade,no,False,False,102.0,21.81,,0.184214,0.018421,46.05,2500.0,-1.0,0.0,0.4559,0.4336,0.219,0.1443,0.03,0.8892,0.9626,0.4546,0.1052,-0.2056,1.0,1.0,0.2323,False,bullish,bullish,False,False,4.531,4.616,False,False,,False,0.4078,0.0,20.15,0.0332,,10.0,1.0,1.0,60.91,0.0137,-36271.6,-75039571.58,0.942877,613675896.7,0.859611,2.2075,2374149.24,0.9281,0.0365,1.0,51.3072,14.8232,62500.0,-0.6682,2.7561,-3.49e-05,Bull,Consolidation,-0.7287,6791568.35,0.0,0.005108,-0.00214,0.00154,0.0,0.0203,0.1512,19.0,-0.5431,354.4,0.000126,,,,,,,,,,,,,,-0.001229,0.5666,3.0,0.845621,quiet,-11.750143,3.277584,0.55,0.138369,-0.013445,0.002994,0.001379,3.0,0.9996,0.0,0.9961,4.0,0.9985,0.0,3.0,1.0,,0.0,True,12.99,62870.48,-0.0794,-0.2056,0.0,win,0.5209,neutral,,,,,2026-07-06 10:37:59+00:00,True,0.78,0.21999999999999997,2026-07-06 10:37:23+00:00,1.0,0.05000000000000007,2026-07-04/2026-07-10,DISAGREE,-0.05000000000000007
2026-07-06 11:03:10,2026-07-06 11:00,KXBTCD-26JUL0608-T62899.99,2026-07-06T12:00:00Z,62774.82,62899.99,0.1994,0.27,real,0.200686,0.8701,0.00030102,0.00023493,0.00043196,0.5439,0.01,0.00040031,1.0,0.0,1.0,1.0,1.0,0.209,2.0,0.0,0.3193,-1.0,8.473e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.806,False,False,0.0,0.0,39.54,31.76,42.06,False,0.0,neutral,0.0,0.0,0.075043,0.049057,trade,no,False,False,103.0,56.63,,0.277939,0.027794,69.48,2500.0,-2.0,3.0,0.4516,0.5105,-0.1074,0.0,0.0,0.5,1.0,0.0,0.3166,-0.0323,1.0,-1.0,0.3197,False,bullish,bullish,False,False,4.773,4.394,False,False,,False,0.3438,0.0,18.8,0.0006,,11.0,-1.0,-1.0,60.79,0.0968,-17261.65,-75039571.58,0.942877,613675896.7,0.859611,2.2075,2374149.24,0.9269,0.0272,1.0,0.0345,6.6286,62500.0,-0.4378,2.7319,-3.49e-05,Bull,Consolidation,-1.0,10382104.29,0.0,0.001447,-0.0015,0.00207,0.0,0.0134,0.1487,19.0,-0.9553,359.2,0.000546,,,,,,,,,,,,,,-0.001242,0.5478,3.0,0.839767,quiet,-7.637998,2.898851,0.4826,0.159063,-0.002473,0.000406,-0.000658,3.0,0.9964,0.0,0.9957,4.0,0.9952,0.0,3.0,1.0,,0.0,True,25.7,62308.3,-0.7432,-0.9407,0.0,win,0.5265,neutral,,,,,2026-07-06 11:03:10+00:00,True,0.73,0.27,2026-07-06 11:02:49+00:00,1.0,0.37160000000000015,2026-07-04/2026-07-10,DISAGREE,-0.37160000000000015
2026-07-06 11:10:06,2026-07-06 11:00,KXBTCD-26JUL0608-T62799.99,2026-07-06T12:00:00Z,62746.67,62799.99,0.085,0.4,real,0.361395,0.3837,0.00027732,0.00021794,0.00047556,0.4583,0.01,0.00041317,1.0,0.0,1.0,1.0,1.0,0.1368,2.0,0.0,0.3194,-1.0,8.349e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.806,False,False,0.0,0.0,39.54,31.76,42.06,False,0.0,neutral,0.0,0.0,0.045811,0.014799,trade,no,False,False,102.0,49.7,,0.114527,0.011453,28.63,2500.0,-2.0,3.0,0.4516,0.5105,-0.1761,0.0,-0.0143,0.0,0.7529,0.0,0.3166,-0.0323,1.0,-1.0,0.6214,False,bullish,bullish,False,False,4.82,4.351,False,False,,False,0.3445,0.0,18.8,0.0007,-0.16,11.0,-1.0,-1.0,60.66,0.0196,-17241.53,-75039571.58,0.942877,613675896.7,0.859611,2.2075,2374149.24,0.9269,0.0272,1.0,0.0345,6.6286,62500.0,-0.3931,2.7319,-3.49e-05,Bull,Consolidation,-1.0,3598955.75,0.0,0.001335,-0.00151,0.01997,0.0,0.0134,0.1487,19.0,-1.0365,359.2,0.000523,,,,,,,,,,,,,,-0.001242,0.5478,3.0,0.840007,quiet,-7.637998,2.898851,0.4826,0.159063,-0.002473,0.000406,-0.000658,3.0,0.9964,0.0,0.9967,4.0,0.9952,0.0,3.0,1.0,2.0,0.0,True,19.09,62308.3,-0.6986,-0.7829,0.0,win,0.5265,neutral,,,,,2026-07-06 11:10:06+00:00,True,0.6,0.4,2026-07-06 11:07:53+00:00,1.0,0.22560000000000002,2026-07-04/2026-07-10,DISAGREE,-0.22560000000000002
2026-07-07 02:12:54,2026-07-07 02:00,KXBTCD-26JUL0623-T63899.99,2026-07-07T03:00:00Z,63782.64,63899.99,0.184,0.27,real,0.230883,0.7612,0.00053571,0.00057124,0.00043808,1.304,0.01,0.00051862,0.0,0.0,1.0,1.0,0.0,-0.0674,2.0,0.0,0.6228,-1.0,0.0001,0.0,,0.0,0.0,0.0,1.0,1.0,-0.1931,False,False,1.0,1.0,10.16,75.46,15.34,False,0.0,bullish,0.0,0.0,0.044215,0.016978,trade,no,False,False,114.0,46.88,,0.163759,0.016376,40.94,2500.0,2.0,3.0,0.5192,0.5195,-0.049,-0.003,-0.0013,0.1037,0.3983,0.0029,-0.5807,-0.3121,0.6955,-1.0,0.5005,False,bullish,bullish,True,False,3.118,2.011,False,False,,False,0.5104,0.0,22.54,0.3865,,2.0,-1.0,-0.6568,56.32,0.1645,75882.92,344140104.81,1.189517,458161502.07,1.051026,0.0258,36133650.94,0.9479,0.0099,1.0,3.5803,5.8351,62500.0,-2.011,2.5796,-3.42e-05,Bull,Consolidation,-1.0,10141850.19,0.0,0.006435,-0.00154,0.0016,0.0,0.021,0.1514,17.0,0.5261,316.9,-0.00058,,,,,,,,,,,,,,-0.002003,0.5771,3.0,0.905988,quiet,38.069211,1.932177,0.6283,0.168479,0.122936,8e-06,0.001646,0.0,0.9863,0.0,0.9967,5.0,0.9991,0.0,4.0,1.0,,0.0,True,15.14,63312.6,-0.7369,-0.9192,0.0,win,0.5672,neutral,,,,,2026-07-07 02:12:54+00:00,True,0.73,0.27,2026-07-07 02:12:05+00:00,1.0,0.4285999999999999,2026-07-04/2026-07-10,DISAGREE,-0.4285999999999999
2026-07-07 04:41:53,2026-07-07 04:00,KXBTCD-26JUL0701-T63099.99,2026-07-07T05:00:00Z,63157.36,63099.99,-0.0908,0.69,real,0.752493,-0.6648,0.00027389,0.00029993,0.00043355,0.6918,0.01,0.00042545,0.0,1.0,2.0,1.0,0.0,0.0815,2.0,0.0,0.5779,-1.0,7.133e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.7893,False,False,1.0,1.0,4.5,56.28,7.56,False,0.0,neutral,0.0,0.0,0.047493,0.01752,trade,yes,False,False,103.0,17.87,,0.153203,0.00766,19.15,2500.0,-2.0,7.0,0.5344,0.5226,-0.0999,-0.1028,-0.0317,0.2221,0.2745,0.0342,-0.1835,-0.9956,0.5491,1.0,0.8368,False,bullish,bullish,True,False,1.394,1.041,False,False,,False,0.1945,0.0,18.86,0.0827,,4.0,-1.0,-1.0,58.0,-0.0899,11389.42,-405191772.62,0.836043,39779729.91,0.926956,22.0135,5889901.8,0.9454,0.0101,1.0,24.6946,35.2505,62500.0,-1.0408,2.5696,-3.47e-05,Bull,Consolidation,-0.18,3858994.15,0.0,0.009226,-0.00162,0.00148,0.0,0.0161,0.1497,19.0,-0.1287,264.9,6.6e-05,,,,,,,,,,,,,,-0.002864,0.5302,3.0,0.908798,quiet,32.267177,1.663023,0.6491,0.188616,0.170282,0.001468,0.001384,0.0,0.9997,0.0,0.9981,5.0,0.9975,0.0,1.0,1.0,,0.0,False,-19.15,63106.86,-0.08,0.0109,0.0109,near_miss,0.523,neutral,,,,,2026-07-07 04:41:53+00:00,False,0.69,-0.69,2026-07-07 04:39:20+00:00,1.0,0.15620000000000006,2026-07-04/2026-07-10,AGREE,0.15620000000000006
2026-07-07 04:49:23,2026-07-07 04:00,KXBTCD-26JUL0701-T62999.99,2026-07-07T05:00:00Z,63051.67,62999.99,-0.082,0.74,real,0.795836,-0.8134,0.00027216,0.00029812,0.00039561,0.7536,0.01,0.00041163,0.0,1.0,2.0,1.0,0.0,0.042,2.0,0.0,0.6196,-1.0,7.167e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.9306,False,False,1.0,1.0,0.0,54.05,3.94,False,0.0,neutral,0.0,0.0,0.040836,0.012368,trade,yes,False,False,102.0,10.38,,0.15706,0.007853,19.63,2500.0,-2.0,7.0,0.5344,0.5226,-0.1281,-0.1526,-0.1159,0.0,0.0,-0.0833,-0.3007,-1.1119,0.9216,-1.0,0.9181,False,bullish,bullish,True,False,1.564,0.875,False,False,,False,0.1344,0.0,18.96,0.0886,,4.0,-1.0,-0.9948,58.12,-0.1392,8245.76,-405191772.62,0.836043,39779729.91,0.926956,22.0135,5889901.8,0.939,0.0016,1.0,14.6254,39.8869,62500.0,-0.8749,2.5696,-3.47e-05,Bull,Consolidation,-0.0788,4713916.66,0.0,0.007583,-0.00164,0.00113,0.0,0.0178,0.1503,15.0,-0.2482,266.0,7.4e-05,,,,,,,,,,,,,,-0.003032,0.5248,3.0,0.910031,quiet,36.818471,1.652305,0.6769,0.190558,0.17215,0.001092,0.001051,0.0,0.9997,0.0,0.9978,5.0,0.9968,0.0,1.0,1.0,,1.0,True,6.9,63106.86,0.0875,0.1696,0.0,win,0.523,neutral,,,,,2026-07-07 04:49:23+00:00,True,0.74,0.26,2026-07-07 04:39:20+00:00,1.0,0.15620000000000006,2026-07-04/2026-07-10,AGREE,0.15620000000000006
2026-07-07 05:17:38,2026-07-07 05:00,KXBTCD-26JUL0702-T62999.99,2026-07-07T06:00:00Z,62823.38,62999.99,0.2811,0.2,real,0.15726,1.0058,0.00035736,0.00034334,0.00051382,0.6682,0.01,0.00046733,0.0,1.0,2.0,1.0,0.0,-0.0083,2.0,0.0,0.6174,-1.0,6.967e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-1.3431,False,False,1.0,1.0,0.0,45.17,1.21,False,-1.0,bearish,0.0,0.0,0.041952,0.017637,trade,no,False,False,103.0,42.14,,0.209758,0.020976,52.44,2500.0,-3.0,10.0,0.4627,0.5082,-0.5087,-0.3802,-0.2718,0.0,0.0,-0.4431,-0.5502,-0.7666,0.9635,-1.0,0.3488,False,bullish,bullish,True,False,1.934,0.515,False,False,,False,-0.003,-1.0,18.68,0.0937,,5.0,-1.0,-1.0,58.27,-0.6009,21098.26,-405191772.62,0.836043,39779729.91,0.926956,22.0135,5889901.8,0.9343,-0.0172,1.0,75.34,55.357,62500.0,-0.5147,2.5696,-3.49e-05,Bull,Consolidation,-1.0,10700279.34,0.0,0.001063,-0.00082,0.00237,0.0,0.0872,0.1747,17.0,-0.4894,274.2,0.000557,,,,,,,,,,,,,,-0.003239,0.4996,3.0,0.909811,quiet,32.985609,1.627648,0.6466,0.193805,0.18666,-6.9e-05,-0.000965,0.0,0.9998,0.0,0.4329,5.0,0.9972,0.0,1.0,1.0,,1.0,False,-52.44,63133.81,0.4941,0.2124,0.2124,marginal,0.5465,neutral,,,,,2026-07-07 05:17:38+00:00,False,0.8,-0.8,2026-07-07 05:09:49+00:00,1.0,0.17320000000000002,2026-07-04/2026-07-10,DISAGREE,-0.17320000000000002
2026-07-07 06:03:04,2026-07-07 06:00,KXBTCD-26JUL0703-T62999.99,2026-07-07T07:00:00Z,63124.94,62999.99,-0.1979,0.72,real,0.780036,-0.7643,0.00051506,0.00036166,0.00045147,0.8011,0.01,0.00045293,0.0,0.0,1.0,1.0,0.0,-0.0662,2.0,0.0,0.7271,-1.0,6.6e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.763,False,False,0.0,0.0,44.5,55.58,39.25,False,0.0,bearish,0.0,0.0,0.045036,0.015924,trade,yes,False,False,106.0,56.7,,0.160845,0.008042,20.11,2500.0,-2.0,3.0,0.4516,0.5057,0.0883,-0.1109,0.0,0.0,1.0,0.0584,0.1051,-0.0026,0.2565,-1.0,0.7639,False,bullish,bullish,True,False,1.447,0.99,False,False,,False,0.2798,0.0,18.32,0.0465,,6.0,1.0,1.0,59.49,-0.1021,13513.02,-405191772.62,0.836043,39779729.91,0.926956,22.0135,5889901.8,0.925,0.0,1.0,3.3745,13.2238,62500.0,-0.99,2.5786,-3.47e-05,Bull,Consolidation,-1.0,9589683.71,0.0,0.001355,-0.00221,0.00112,0.0,0.0772,0.1712,19.0,-0.2614,262.4,0.000406,,,,,,,,,,,,,,-0.002269,0.53,3.0,0.905907,quiet,10.7047,1.65453,0.5792,0.196328,0.189251,0.001193,-0.00027,0.0,0.9998,0.0,0.9976,5.0,0.999,0.0,4.0,1.0,,1.0,True,7.82,63346.87,0.3516,0.5506,0.0,win,0.5165,neutral,,,,,2026-07-07 06:03:04+00:00,True,0.72,0.28,2026-07-07 05:55:31+00:00,-1.0,-0.03900000000000012,2026-07-04/2026-07-10,DISAGREE,-0.03900000000000012
