logged_at,logged_at_parsed,contract_ticker,side,would_win,would_pnl,p_up_v3_backfill,v3_agree_backfill
2026-06-01 05:33:43.344029+00:00,2026-06-01 05:33:43.344029+00:00,KXBTC15M-26JUN010145-45,no,0.0,-60.02,0.49336002190845873,1
2026-06-01 05:48:51.696265+00:00,2026-06-01 05:48:51.696265+00:00,KXBTC15M-26JUN010200-00,no,1.0,64.37,0.49336002190845873,1
2026-06-01 06:18:03.437451+00:00,2026-06-01 06:18:03.437451+00:00,KXBTC15M-26JUN010230-30,no,1.0,34.44,0.5415569714707106,0
2026-06-01 07:08:32.601097+00:00,2026-06-01 07:08:32.601097+00:00,KXBTC15M-26JUN010315-15,no,1.0,290.58,0.5164678989970435,0
2026-06-01 08:24:18.190384+00:00,2026-06-01 08:24:18.190384+00:00,KXBTC15M-26JUN010430-30,no,1.0,34.58,0.5692679477192337,0
2026-06-01 08:34:24.603868+00:00,2026-06-01 08:34:24.603868+00:00,KXBTC15M-26JUN010445-45,no,0.0,-42.37,0.5692679477192337,0
2026-06-01 08:49:33.118568+00:00,2026-06-01 08:49:33.118568+00:00,KXBTC15M-26JUN010500-00,no,0.0,-29.16,0.5692679477192337,0
2026-06-01 09:04:41.823002+00:00,2026-06-01 09:04:41.823002+00:00,KXBTC15M-26JUN010515-15,no,0.0,-55.35,0.506745924364502,0
2026-06-01 09:19:52.155777+00:00,2026-06-01 09:19:52.155777+00:00,KXBTC15M-26JUN010530-30,no,0.0,-11.46,0.506745924364502,0
2026-06-01 09:50:11.641800+00:00,2026-06-01 09:50:11.641800+00:00,KXBTC15M-26JUN010600-00,no,1.0,111.72,0.506745924364502,0
2026-06-01 10:50:46.807987+00:00,2026-06-01 10:50:46.807987+00:00,KXBTC15M-26JUN010700-00,no,0.0,-54.08,0.541778230357136,0
2026-06-01 11:21:06.119835+00:00,2026-06-01 11:21:06.119835+00:00,KXBTC15M-26JUN010730-30,no,1.0,47.91,0.49303547647595924,1
2026-06-01 11:41:16.726830+00:00,2026-06-01 11:41:16.726830+00:00,KXBTC15M-26JUN010745-45,no,0.0,-33.7,0.49303547647595924,1
2026-06-01 11:46:20.926252+00:00,2026-06-01 11:46:20.926252+00:00,KXBTC15M-26JUN010800-00,no,1.0,17.55,0.49303547647595924,1
2026-06-01 12:16:40.339843+00:00,2026-06-01 12:16:40.339843+00:00,KXBTC15M-26JUN010830-30,no,0.0,-31.75,0.5614976562534644,0
2026-06-01 12:36:52.675410+00:00,2026-06-01 12:36:52.675410+00:00,KXBTC15M-26JUN010845-45,no,0.0,-23.07,0.5614976562534644,0
2026-06-01 13:17:19.154341+00:00,2026-06-01 13:17:19.154341+00:00,KXBTC15M-26JUN010930-30,no,1.0,264.06,0.5558436342144559,0
2026-06-01 13:32:29.447460+00:00,2026-06-01 13:32:29.447460+00:00,KXBTC15M-26JUN010945-45,no,1.0,23.58,0.5558436342144559,0
2026-06-01 15:33:50.008926+00:00,2026-06-01 15:33:50.008926+00:00,KXBTC15M-26JUN011145-45,no,0.0,-60.0,0.5060485960111692,0
2026-06-01 16:04:08.378775+00:00,2026-06-01 16:04:08.378775+00:00,KXBTC15M-26JUN011215-15,no,1.0,45.51,0.5617257257619587,0
2026-06-01 16:19:16.801499+00:00,2026-06-01 16:19:16.801499+00:00,KXBTC15M-26JUN011230-30,no,0.0,-43.47,0.5617257257619587,0
2026-06-01 16:34:26.730493+00:00,2026-06-01 16:34:26.730493+00:00,KXBTC15M-26JUN011245-45,no,0.0,-60.03,0.5617257257619587,0
2026-06-01 16:49:35.359221+00:00,2026-06-01 16:49:35.359221+00:00,KXBTC15M-26JUN011300-00,no,0.0,-42.9,0.5617257257619587,0
2026-06-01 17:04:44.532425+00:00,2026-06-01 17:04:44.532425+00:00,KXBTC15M-26JUN011315-15,no,0.0,-28.84,0.496074074549188,1
2026-06-01 17:35:22.898164+00:00,2026-06-01 17:35:22.898164+00:00,KXBTC15M-26JUN011345-45,no,0.0,-37.85,0.496074074549188,1
2026-06-01 19:41:06.994543+00:00,2026-06-01 19:41:06.994543+00:00,KXBTC15M-26JUN011545-45,no,0.0,-50.63,0.5299928910306574,0
2026-06-01 21:33:35.310583+00:00,2026-06-01 21:33:35.310583+00:00,KXBTC15M-26JUN011745-45,no,1.0,24.97,0.5504089520452763,0
2026-06-01 21:48:43.827689+00:00,2026-06-01 21:48:43.827689+00:00,KXBTC15M-26JUN011800-00,no,0.0,-53.04,0.5504089520452763,0
2026-06-01 22:48:02.254306+00:00,2026-06-01 22:48:02.254306+00:00,KXBTC15M-26JUN011900-00,no,0.0,-59.94,0.5306674792329851,0
2026-06-02 03:25:28.720678+00:00,2026-06-02 03:25:28.720678+00:00,KXBTC15M-26JUN012330-30,no,0.0,-58.11,0.49858885578590834,1
2026-06-02 03:50:43.893118+00:00,2026-06-02 03:50:43.893118+00:00,KXBTC15M-26JUN020000-00,no,1.0,35.42,0.49858885578590834,1
2026-06-02 05:33:13.940852+00:00,2026-06-02 05:33:13.940852+00:00,KXBTC15M-26JUN020145-45,no,1.0,178.18,0.553131804259194,0
2026-06-02 06:03:34.026167+00:00,2026-06-02 06:03:34.026167+00:00,KXBTC15M-26JUN020215-15,no,0.0,-54.39,0.5618482288554734,0
2026-06-02 06:23:46.238430+00:00,2026-06-02 06:23:46.238430+00:00,KXBTC15M-26JUN020230-30,no,0.0,-10.68,0.5618482288554734,0
2026-06-02 07:19:20.629864+00:00,2026-06-02 07:19:20.629864+00:00,KXBTC15M-26JUN020330-30,no,1.0,248.35,0.5641613887680514,0
2026-06-02 10:06:06.156348+00:00,2026-06-02 10:06:06.156348+00:00,KXBTC15M-26JUN020615-15,no,0.0,-60.01,0.5795782090044578,0
2026-06-02 10:46:31.665627+00:00,2026-06-02 10:46:31.665627+00:00,KXBTC15M-26JUN020700-00,no,0.0,-9.0,0.5795782090044578,0
2026-06-02 11:47:10.457365+00:00,2026-06-02 11:47:10.457365+00:00,KXBTC15M-26JUN020800-00,no,0.0,-6.75,0.4914627019157929,1
2026-06-02 13:03:02.008214+00:00,2026-06-02 13:03:02.008214+00:00,KXBTC15M-26JUN020915-15,no,1.0,135.13,0.5699605933602949,0
2026-06-02 13:18:09.733263+00:00,2026-06-02 13:18:09.733263+00:00,KXBTC15M-26JUN020930-30,no,0.0,-27.72,0.5699605933602949,0
2026-06-02 13:48:26.792561+00:00,2026-06-02 13:48:26.792561+00:00,KXBTC15M-26JUN021000-00,no,1.0,35.63,0.5699605933602949,0
2026-06-02 14:33:57.786695+00:00,2026-06-02 14:33:57.786695+00:00,KXBTC15M-26JUN021045-45,no,0.0,-54.79,0.5615998837091569,0
2026-06-02 18:04:39.064058+00:00,2026-06-02 18:04:39.064058+00:00,KXBTC15M-26JUN021415-15,no,0.0,-19.55,0.5364258038693417,0
2026-06-02 20:46:06.586166+00:00,2026-06-02 20:46:06.586166+00:00,KXBTC15M-26JUN021700-00,no,0.0,-32.66,0.5167283072202579,0
2026-06-02 22:19:16.338413+00:00,2026-06-02 22:19:16.338413+00:00,KXBTC15M-26JUN021830-30,no,0.0,-44.27,0.5561752744388183,0
2026-06-03 00:23:25.861842+00:00,2026-06-03 00:23:25.861842+00:00,KXBTC15M-26JUN022030-30,no,1.0,171.36,0.49274109975477565,1
2026-06-03 00:33:32.384717+00:00,2026-06-03 00:33:32.384717+00:00,KXBTC15M-26JUN022045-45,no,0.0,-39.56,0.49274109975477565,1
2026-06-03 01:49:29.356512+00:00,2026-06-03 01:49:29.356512+00:00,KXBTC15M-26JUN022200-00,no,0.0,-44.45,0.5681145618919672,0
2026-06-03 02:34:57.800002+00:00,2026-06-03 02:34:57.800002+00:00,KXBTC15M-26JUN022245-45,no,0.0,-17.6,0.4941592071392426,1
2026-06-03 02:50:07.388703+00:00,2026-06-03 02:50:07.388703+00:00,KXBTC15M-26JUN022300-00,no,1.0,10.54,0.4941592071392426,1
2026-06-03 04:16:04.120426+00:00,2026-06-03 04:16:04.120426+00:00,KXBTC15M-26JUN030030-30,no,0.0,-17.85,0.5469845900075403,0
2026-06-03 09:34:38.739038+00:00,2026-06-03 09:34:38.739038+00:00,KXBTC15M-26JUN030545-45,no,1.0,31.9,0.5395474803211893,0
2026-06-03 13:22:11.760178+00:00,2026-06-03 13:22:11.760178+00:00,KXBTC15M-26JUN030930-30,no,1.0,9.26,0.4985501364453695,1
2026-06-03 16:04:02.946305+00:00,2026-06-03 16:04:02.946305+00:00,KXBTC15M-26JUN031215-15,no,0.0,-25.11,0.5545578722512924,0
2026-06-03 16:47:18.095444+00:00,2026-06-03 16:47:18.095444+00:00,KXBTC15M-26JUN031300-00,no,0.0,-52.8,0.5545578722512924,0
2026-06-03 17:32:42.071047+00:00,2026-06-03 17:32:42.071047+00:00,KXBTC15M-26JUN031345-45,no,0.0,-42.92,0.5171333640442569,0
2026-06-03 19:03:49.389553+00:00,2026-06-03 19:03:49.389553+00:00,KXBTC15M-26JUN031515-15,no,1.0,42.07,0.5367269728313916,0
2026-06-03 21:50:19.734421+00:00,2026-06-03 21:50:19.734421+00:00,KXBTC15M-26JUN031800-00,no,0.0,-60.03,0.569475037171124,0
2026-06-04 02:07:51.734536+00:00,2026-06-04 02:07:51.734536+00:00,KXBTC15M-26JUN032215-15,no,0.0,-31.61,0.5733441894637625,0
2026-06-04 02:38:12.680594+00:00,2026-06-04 02:38:12.680594+00:00,KXBTC15M-26JUN032245-45,no,0.0,-45.5,0.5733441894637625,0
2026-06-04 11:08:35.991937+00:00,2026-06-04 11:08:35.991937+00:00,KXBTC15M-26JUN040715-15,no,1.0,31.01,0.5696149277184878,0
2026-06-04 11:18:42.490338+00:00,2026-06-04 11:18:42.490338+00:00,KXBTC15M-26JUN040730-30,no,0.0,-56.43,0.5696149277184878,0
2026-06-04 12:04:12.824918+00:00,2026-06-04 12:04:12.824918+00:00,KXBTC15M-26JUN040815-15,no,1.0,139.66,0.5061543553918798,0
2026-06-04 12:34:31.295690+00:00,2026-06-04 12:34:31.295690+00:00,KXBTC15M-26JUN040845-45,no,0.0,-46.33,0.5061543553918798,0
2026-06-04 12:49:40.643840+00:00,2026-06-04 12:49:40.643840+00:00,KXBTC15M-26JUN040900-00,no,0.0,-45.92,0.5061543553918798,0
2026-06-04 18:50:57.467117+00:00,2026-06-04 18:50:57.467117+00:00,KXBTC15M-26JUN041500-00,no,1.0,197.94,0.5085786620403941,0
2026-06-04 21:02:12.793296+00:00,2026-06-04 21:02:12.793296+00:00,KXBTC15M-26JUN041715-15,no,0.0,-51.2,0.4852568004843735,1
2026-06-04 22:02:49.487105+00:00,2026-06-04 22:02:49.487105+00:00,KXBTC15M-26JUN041815-15,no,1.0,191.88,0.555519596633635,0
2026-06-04 22:48:11.577604+00:00,2026-06-04 22:48:11.577604+00:00,KXBTC15M-26JUN041900-00,no,0.0,-21.87,0.555519596633635,0
2026-06-05 01:20:42.666338+00:00,2026-06-05 01:20:42.666338+00:00,KXBTC15M-26JUN042130-30,no,0.0,-16.1,0.5628414852085848,0
2026-06-05 02:01:09.571471+00:00,2026-06-05 02:01:09.571471+00:00,KXBTC15M-26JUN042215-15,no,1.0,7.91,0.5096664244526685,0
2026-06-05 02:31:28.190119+00:00,2026-06-05 02:31:28.190119+00:00,KXBTC15M-26JUN042245-45,no,0.0,-24.11,0.5096664244526685,0
2026-06-05 02:46:39.719040+00:00,2026-06-05 02:46:39.719040+00:00,KXBTC15M-26JUN042300-00,no,1.0,39.55,0.5096664244526685,0
2026-06-05 03:16:59.544528+00:00,2026-06-05 03:16:59.544528+00:00,KXBTC15M-26JUN042330-30,no,0.0,-59.94,0.5609106686408355,0
2026-06-05 03:42:17.738091+00:00,2026-06-05 03:42:17.738091+00:00,KXBTC15M-26JUN042345-45,no,0.0,-58.1,0.5609106686408355,0
2026-06-05 03:52:25.222540+00:00,2026-06-05 03:52:25.222540+00:00,KXBTC15M-26JUN050000-00,no,0.0,-60.06,0.5609106686408355,0
2026-06-05 04:53:11.881304+00:00,2026-06-05 04:53:11.881304+00:00,KXBTC15M-26JUN050100-00,no,0.0,-59.15,0.5000168270376012,0
2026-06-05 07:19:50.016114+00:00,2026-06-05 07:19:50.016114+00:00,KXBTC15M-26JUN050330-30,no,0.0,-43.0,0.5597583371501498,0
2026-06-05 07:34:59.012155+00:00,2026-06-05 07:34:59.012155+00:00,KXBTC15M-26JUN050345-45,no,0.0,-47.23,0.5597583371501498,0
2026-06-05 07:55:13.939697+00:00,2026-06-05 07:55:13.939697+00:00,KXBTC15M-26JUN050400-00,no,0.0,-14.58,0.5597583371501498,0
2026-06-05 09:06:02.427220+00:00,2026-06-05 09:06:02.427220+00:00,KXBTC15M-26JUN050515-15,no,0.0,-44.77,0.5643405299772721,0
2026-06-05 09:26:15.278555+00:00,2026-06-05 09:26:15.278555+00:00,KXBTC15M-26JUN050530-30,no,0.0,-23.43,0.5643405299772721,0
2026-06-05 09:51:33.614449+00:00,2026-06-05 09:51:33.614449+00:00,KXBTC15M-26JUN050600-00,no,0.0,-47.47,0.5643405299772721,0
2026-06-05 12:08:09.843058+00:00,2026-06-05 12:08:09.843058+00:00,KXBTC15M-26JUN050815-15,no,0.0,-50.63,0.5612058108206828,0
2026-06-05 13:19:00.344342+00:00,2026-06-05 13:19:00.344342+00:00,KXBTC15M-26JUN050930-30,no,0.0,-23.25,0.5303394936844811,0
2026-06-05 13:34:09.332599+00:00,2026-06-05 13:34:09.332599+00:00,KXBTC15M-26JUN050945-45,no,1.0,48.13,0.5303394936844811,0
2026-06-05 15:20:32.193922+00:00,2026-06-05 15:20:32.193922+00:00,KXBTC15M-26JUN051130-30,no,0.0,-42.14,0.5073604679179261,0
2026-06-05 16:41:34.307708+00:00,2026-06-05 16:41:34.307708+00:00,KXBTC15M-26JUN051245-45,no,1.0,33.7,0.5198183552788211,0
2026-06-05 19:23:32.355465+00:00,2026-06-05 19:23:32.355465+00:00,KXBTC15M-26JUN051530-30,no,0.0,-56.91,0.5488984809017862,0
2026-06-06 02:03:17.633583+00:00,2026-06-06 02:03:17.633583+00:00,KXBTC15M-26JUN052215-15,no,1.0,7.15,0.5471100274899365,0
2026-06-06 02:23:30.033851+00:00,2026-06-06 02:23:30.033851+00:00,KXBTC15M-26JUN052230-30,no,1.0,37.87,0.5471100274899365,0
2026-06-06 03:03:58.674940+00:00,2026-06-06 03:03:58.674940+00:00,KXBTC15M-26JUN052315-15,no,1.0,4.9,0.532667693070818,0
2026-06-06 03:19:07.770620+00:00,2026-06-06 03:19:07.770620+00:00,KXBTC15M-26JUN052330-30,no,1.0,32.93,0.532667693070818,0
2026-06-06 03:49:26.777624+00:00,2026-06-06 03:49:26.777624+00:00,KXBTC15M-26JUN060000-00,no,0.0,-47.98,0.532667693070818,0
2026-06-06 04:04:38.698076+00:00,2026-06-06 04:04:38.698076+00:00,KXBTC15M-26JUN060015-15,no,1.0,27.75,0.5430765652976716,0
2026-06-06 04:50:08.765519+00:00,2026-06-06 04:50:08.765519+00:00,KXBTC15M-26JUN060100-00,no,0.0,-29.32,0.5430765652976716,0
2026-06-06 05:35:40.664776+00:00,2026-06-06 05:35:40.664776+00:00,KXBTC15M-26JUN060145-45,no,0.0,-31.15,0.5316603348236435,0
2026-06-06 07:01:40.356896+00:00,2026-06-06 07:01:40.356896+00:00,KXBTC15M-26JUN060315-15,no,0.0,-19.42,0.555994765878919,0
2026-06-06 07:47:10.211638+00:00,2026-06-06 07:47:10.211638+00:00,KXBTC15M-26JUN060400-00,no,1.0,25.36,0.555994765878919,0
2026-06-06 10:18:54.077733+00:00,2026-06-06 10:18:54.077733+00:00,KXBTC15M-26JUN060630-30,no,1.0,24.75,0.5648386504182995,0
2026-06-06 10:49:12.272297+00:00,2026-06-06 10:49:12.272297+00:00,KXBTC15M-26JUN060700-00,no,0.0,-33.88,0.5648386504182995,0
2026-06-06 11:49:51.571885+00:00,2026-06-06 11:49:51.571885+00:00,KXBTC15M-26JUN060800-00,yes,0.0,-30.31,0.5148982263250154,1
2026-06-06 14:01:23.463384+00:00,2026-06-06 14:01:23.463384+00:00,KXBTC15M-26JUN061015-15,no,0.0,-34.65,0.5405298726761607,0
2026-06-06 14:31:42.680906+00:00,2026-06-06 14:31:42.680906+00:00,KXBTC15M-26JUN061045-45,no,0.0,-46.03,0.5405298726761607,0
2026-06-06 14:46:51.978711+00:00,2026-06-06 14:46:51.978711+00:00,KXBTC15M-26JUN061100-00,no,1.0,22.5,0.5405298726761607,0
2026-06-06 15:02:03.848551+00:00,2026-06-06 15:02:03.848551+00:00,KXBTC15M-26JUN061115-15,no,1.0,29.14,0.5528051946071425,0
2026-06-06 15:17:12.896211+00:00,2026-06-06 15:17:12.896211+00:00,KXBTC15M-26JUN061130-30,yes,1.0,3.85,0.5528051946071425,1
2026-06-06 15:32:22.167673+00:00,2026-06-06 15:32:22.167673+00:00,KXBTC15M-26JUN061145-45,no,0.0,-41.96,0.5528051946071425,0
2026-06-06 18:23:29.198972+00:00,2026-06-06 18:23:29.198972+00:00,KXBTC15M-26JUN061430-30,no,0.0,-11.9,0.5564878283452129,0
2026-06-07 04:24:32.306270+00:00,2026-06-07 04:24:32.306270+00:00,KXBTC15M-26JUN070030-30,no,0.0,-43.12,0.39949602796365824,1
2026-06-07 05:40:23.650838+00:00,2026-06-07 05:40:23.650838+00:00,KXBTC15M-26JUN070145-45,no,0.0,-60.03,0.38773932498080443,1
2026-06-07 06:20:50.141171+00:00,2026-06-07 06:20:50.141171+00:00,KXBTC15M-26JUN070230-30,no,0.0,-59.98,0.5640124316593743,0
2026-06-07 07:16:30.970714+00:00,2026-06-07 07:16:30.970714+00:00,KXBTC15M-26JUN070330-30,no,0.0,-23.3,0.47982496271470115,1
2026-06-07 07:31:39.458278+00:00,2026-06-07 07:31:39.458278+00:00,KXBTC15M-26JUN070345-45,no,0.0,-31.59,0.47982496271470115,1
2026-06-07 07:51:52.776465+00:00,2026-06-07 07:51:52.776465+00:00,KXBTC15M-26JUN070400-00,no,0.0,-16.83,0.47982496271470115,1
2026-06-07 08:22:12.121455+00:00,2026-06-07 08:22:12.121455+00:00,KXBTC15M-26JUN070430-30,no,0.0,-22.28,0.38902253547216376,1
2026-06-07 08:37:21.747448+00:00,2026-06-07 08:37:21.747448+00:00,KXBTC15M-26JUN070445-45,no,0.0,-53.32,0.38902253547216376,1
2026-06-07 09:02:41.242999+00:00,2026-06-07 09:02:41.242999+00:00,KXBTC15M-26JUN070515-15,no,1.0,17.83,0.4088370313039878,1
2026-06-07 09:53:17.455617+00:00,2026-06-07 09:53:17.455617+00:00,KXBTC15M-26JUN070600-00,no,1.0,145.7,0.4088370313039878,1
2026-06-07 10:53:57.179634+00:00,2026-06-07 10:53:57.179634+00:00,KXBTC15M-26JUN070700-00,no,0.0,-48.64,0.48009152739536987,1
2026-06-07 11:04:04.958662+00:00,2026-06-07 11:04:04.958662+00:00,KXBTC15M-26JUN070715-15,no,0.0,-31.24,0.48855609815037254,1
2026-06-07 11:24:17.251960+00:00,2026-06-07 11:24:17.251960+00:00,KXBTC15M-26JUN070730-30,no,0.0,-59.99,0.48855609815037254,1
2026-06-07 11:49:33.445661+00:00,2026-06-07 11:49:33.445661+00:00,KXBTC15M-26JUN070800-00,no,1.0,83.16,0.48855609815037254,1
2026-06-07 12:04:44.877532+00:00,2026-06-07 12:04:44.877532+00:00,KXBTC15M-26JUN070815-15,no,1.0,6.56,0.4773068815502638,1
2026-06-07 13:50:56.287707+00:00,2026-06-07 13:50:56.287707+00:00,KXBTC15M-26JUN071000-00,no,1.0,52.07,0.5232932767298936,0
2026-06-07 17:22:53.669420+00:00,2026-06-07 17:22:53.669420+00:00,KXBTC15M-26JUN071330-30,no,1.0,16.68,0.5282791888663787,0
2026-06-07 17:33:00.665448+00:00,2026-06-07 17:33:00.665448+00:00,KXBTC15M-26JUN071345-45,no,0.0,-19.55,0.5282791888663787,0
2026-06-07 20:50:12.115792+00:00,2026-06-07 20:50:12.115792+00:00,KXBTC15M-26JUN071700-00,no,0.0,-34.2,0.5375372910541404,0
2026-06-07 22:01:00.367333+00:00,2026-06-07 22:01:00.367333+00:00,KXBTC15M-26JUN071815-15,no,0.0,-11.48,0.5323408315815874,0
2026-06-07 22:16:10.253671+00:00,2026-06-07 22:16:10.253671+00:00,KXBTC15M-26JUN071830-30,no,0.0,-60.01,0.5323408315815874,0
2026-06-07 22:36:23.459838+00:00,2026-06-07 22:36:23.459838+00:00,KXBTC15M-26JUN071845-45,no,0.0,-54.21,0.5323408315815874,0
2026-06-07 22:46:30.322193+00:00,2026-06-07 22:46:30.322193+00:00,KXBTC15M-26JUN071900-00,no,1.0,22.6,0.5323408315815874,0
2026-06-08 01:18:14.942389+00:00,2026-06-08 01:18:14.942389+00:00,KXBTC15M-26JUN072130-30,no,1.0,21.73,0.4840925474345632,1
2026-06-08 03:34:45.432279+00:00,2026-06-08 03:34:45.432279+00:00,KXBTC15M-26JUN072345-45,no,1.0,32.2,0.49307556181486994,1
2026-06-08 05:03:16.986046+00:00,2026-06-08 05:03:16.986046+00:00,KXBTC15M-26JUN080115-15,no,1.0,32.38,0.5184182694571497,0
2026-06-08 05:23:28.102221+00:00,2026-06-08 05:23:28.102221+00:00,KXBTC15M-26JUN080130-30,no,0.0,-56.85,0.5184182694571497,0
2026-06-08 06:03:55.955934+00:00,2026-06-08 06:03:55.955934+00:00,KXBTC15M-26JUN080215-15,no,0.0,-58.13,0.5022502408859515,0
2026-06-08 08:35:35.803014+00:00,2026-06-08 08:35:35.803014+00:00,KXBTC15M-26JUN080445-45,yes,1.0,7.69,0.4417125386967967,0
2026-06-08 08:50:44.399936+00:00,2026-06-08 08:50:44.399936+00:00,KXBTC15M-26JUN080500-00,no,1.0,23.6,0.4417125386967967,1
2026-06-08 09:16:00.476550+00:00,2026-06-08 09:16:00.476550+00:00,KXBTC15M-26JUN080530-30,yes,1.0,14.72,0.534780966585001,1
2026-06-08 09:31:09.671298+00:00,2026-06-08 09:31:09.671298+00:00,KXBTC15M-26JUN080545-45,no,1.0,23.89,0.534780966585001,0
2026-06-08 09:46:22.081311+00:00,2026-06-08 09:46:22.081311+00:00,KXBTC15M-26JUN080600-00,yes,1.0,10.06,0.534780966585001,1
2026-06-08 10:01:32.265282+00:00,2026-06-08 10:01:32.265282+00:00,KXBTC15M-26JUN080615-15,yes,0.0,-32.19,0.4571494833555995,0
2026-06-08 10:16:41.456442+00:00,2026-06-08 10:16:41.456442+00:00,KXBTC15M-26JUN080630-30,no,1.0,35.34,0.4571494833555995,1
2026-06-08 11:17:26.058132+00:00,2026-06-08 11:17:26.058132+00:00,KXBTC15M-26JUN080730-30,yes,1.0,15.69,0.5311225973221183,1
2026-06-08 11:32:35.077824+00:00,2026-06-08 11:32:35.077824+00:00,KXBTC15M-26JUN080745-45,yes,1.0,29.45,0.5311225973221183,1
2026-06-08 12:33:15.064442+00:00,2026-06-08 12:33:15.064442+00:00,KXBTC15M-26JUN080845-45,yes,1.0,2.46,0.501078126739252,1
2026-06-08 13:03:35.802196+00:00,2026-06-08 13:03:35.802196+00:00,KXBTC15M-26JUN080915-15,no,1.0,31.15,0.46033633673034147,1
2026-06-08 13:38:56.974870+00:00,2026-06-08 13:38:56.974870+00:00,KXBTC15M-26JUN080945-45,no,1.0,33.47,0.46033633673034147,1
2026-06-08 13:49:03.460869+00:00,2026-06-08 13:49:03.460869+00:00,KXBTC15M-26JUN081000-00,no,0.0,-36.27,0.46033633673034147,1
2026-06-08 14:09:17.505969+00:00,2026-06-08 14:09:17.505969+00:00,KXBTC15M-26JUN081015-15,yes,1.0,20.25,0.4596994467933798,0
2026-06-08 14:34:34.894301+00:00,2026-06-08 14:34:34.894301+00:00,KXBTC15M-26JUN081045-45,yes,1.0,17.23,0.4596994467933798,0
2026-06-08 14:49:45.831019+00:00,2026-06-08 14:49:45.831019+00:00,KXBTC15M-26JUN081100-00,no,0.0,-41.48,0.4596994467933798,1
2026-06-08 15:04:55.742672+00:00,2026-06-08 15:04:55.742672+00:00,KXBTC15M-26JUN081115-15,no,0.0,-45.12,0.4482523719748714,1
2026-06-08 15:20:10.481062+00:00,2026-06-08 15:20:10.481062+00:00,KXBTC15M-26JUN081130-30,no,1.0,33.21,0.4482523719748714,1
2026-06-08 16:05:39.584559+00:00,2026-06-08 16:05:39.584559+00:00,KXBTC15M-26JUN081215-15,yes,1.0,7.87,0.49710579131656213,0
2026-06-08 16:20:49.627443+00:00,2026-06-08 16:20:49.627443+00:00,KXBTC15M-26JUN081230-30,yes,1.0,4.19,0.49710579131656213,0
2026-06-08 17:01:17.851236+00:00,2026-06-08 17:01:17.851236+00:00,KXBTC15M-26JUN081315-15,no,1.0,18.61,0.54355340741497,0
2026-06-08 19:01:18.936906+00:00,2026-06-08 19:01:18.936906+00:00,KXBTC15M-26JUN081515-15,no,1.0,35.6,0.5263409869380417,0
2026-06-08 19:46:48.659906+00:00,2026-06-08 19:46:48.659906+00:00,KXBTC15M-26JUN081600-00,no,1.0,35.03,0.5263409869380417,0
2026-06-08 20:01:58.663935+00:00,2026-06-08 20:01:58.663935+00:00,KXBTC15M-26JUN081615-15,no,1.0,37.53,0.5516692229549095,0
2026-06-08 20:17:09.740123+00:00,2026-06-08 20:17:09.740123+00:00,KXBTC15M-26JUN081630-30,no,1.0,39.77,0.5516692229549095,0
2026-06-08 22:18:33.244190+00:00,2026-06-08 22:18:33.244190+00:00,KXBTC15M-26JUN081830-30,no,0.0,-32.59,0.5146308236856514,0
2026-06-08 22:33:42.147054+00:00,2026-06-08 22:33:42.147054+00:00,KXBTC15M-26JUN081845-45,no,1.0,18.75,0.5146308236856514,0
2026-06-08 22:48:51.724607+00:00,2026-06-08 22:48:51.724607+00:00,KXBTC15M-26JUN081900-00,no,0.0,-33.88,0.5146308236856514,0
2026-06-08 23:04:01.271838+00:00,2026-06-08 23:04:01.271838+00:00,KXBTC15M-26JUN081915-15,no,0.0,-35.1,0.48371909138363356,1
2026-06-08 23:34:21.522132+00:00,2026-06-08 23:34:21.522132+00:00,KXBTC15M-26JUN081945-45,no,1.0,6.97,0.48371909138363356,1
2026-06-09 00:09:45.412065+00:00,2026-06-09 00:09:45.412065+00:00,KXBTC15M-26JUN082015-15,no,1.0,14.95,0.5273359419298266,0
2026-06-09 00:19:51.430864+00:00,2026-06-09 00:19:51.430864+00:00,KXBTC15M-26JUN082030-30,no,1.0,37.87,0.5273359419298266,0
2026-06-09 01:20:32.649777+00:00,2026-06-09 01:20:32.649777+00:00,KXBTC15M-26JUN082130-30,no,0.0,-42.23,0.5637388851163235,0
2026-06-09 01:35:41.326066+00:00,2026-06-09 01:35:41.326066+00:00,KXBTC15M-26JUN082145-45,no,1.0,33.21,0.5637388851163235,0
2026-06-09 03:16:52.250941+00:00,2026-06-09 03:16:52.250941+00:00,KXBTC15M-26JUN082330-30,no,1.0,37.5,0.49830038170662294,1
2026-06-09 07:19:42.766269+00:00,2026-06-09 07:19:42.766269+00:00,KXBTC15M-26JUN090330-30,no,1.0,41.82,0.4933319509888774,1
2026-06-09 07:55:04.830464+00:00,2026-06-09 07:55:04.830464+00:00,KXBTC15M-26JUN090400-00,no,0.0,-22.12,0.4933319509888774,1
2026-06-09 08:20:24.028837+00:00,2026-06-09 08:20:24.028837+00:00,KXBTC15M-26JUN090430-30,no,1.0,24.78,0.5025043197029313,0
2026-06-09 08:35:33.594531+00:00,2026-06-09 08:35:33.594531+00:00,KXBTC15M-26JUN090445-45,no,0.0,-23.66,0.5025043197029313,0
2026-06-09 10:01:36.365792+00:00,2026-06-09 10:01:36.365792+00:00,KXBTC15M-26JUN090615-15,no,0.0,-39.66,0.5435049093400987,0
