logged_at_parsed,contract_ticker,logged_at,decision_time,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,agree,p_sol,be,would_win_bf,would_pnl_bf,yw,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,kc_pct_1h_recon,kc_bo_1h_recon,kalman_velocity_recon,kalman_residual_recon,arima_forecast_recon,bp_1h_recon,stoch_k_4h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-08 20:36:45+00:00,KXSOLD-26APR0817-T82.9999,2026-04-08 20:36:45,2026-04-08 20:00,2026-04-08T21:00:00Z,83.16,83.0,-0.1895,0.725,real,0.883971,-1.1951,0.00040734,0.00010997,0.00065862,0.167,0.11,0.00032943,1.0,-1.0,0.0,1.0,0.0,0.0398,2.0,0.0,0.2417,-1.0,0.00017267,1.0,0.0,0.0,1.0,1.0,-1.1655,False,False,0.0,0.0,35.2,36.8,False,0.0,neutral,0.0,0.0,0.133971,0.105015,trade,yes,False,False,42.0,23.22,,0.487168,0.05,25.0,500.0,True,True,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4986258120618269,0.725,True,9.48,2026-W15,9.073713318644442e-19,0.9999999999999432,7.601360586823442e-14,1.0633671384583514,-0.2855356544352474,0.23886639676113508,0.3199996251475689,0,0.0006335123552632117,0.0009075005154278333,0.00012609610174741835,0.05263157894739598,84.71810089020768,5,3,
2026-04-09 18:00:45+00:00,KXSOLD-26APR0915-T84.9999,2026-04-09 18:00:45,2026-04-09 18:00,2026-04-09T19:00:00Z,84.68,85.0,0.3807,0.295,real,0.272783,0.6044,0.00096525,0.00075074,0.00091648,0.8192,0.19,0.00081703,-1.0,-1.0,0.0,3.0,0.0,0.0445,2.0,0.0,0.5979,-1.0,5.684e-05,1.0,1.0,-1.0,-2.0,-2.0,1.917,False,False,-1.0,-1.0,100.0,99.23,False,1.0,bullish,0.0,0.0,0.081114,0.054344,trade,no,False,False,40.0,59.22,,0.274963,0.05,50.0,1000.0,False,True,20.92,2.0,-11.0,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5034937339989609,0.7050000000000001,True,20.92,2026-W15,1.6756923504775206e-05,0.001637020408889122,0.9983462226675874,1.240834710774891,0.24684773269540342,0.7625000000000031,0.7711996827039231,0,-0.0030926176614228347,-0.007877599907157515,0.0010006936650393996,0.298850574712648,51.48367952522257,7,5,
2026-04-09 19:39:02+00:00,KXSOLD-26APR0916-T83.9999,2026-04-09 19:39:02,2026-04-09 19:00,2026-04-09T20:00:00Z,83.85,84.0,0.1728,0.21,real,0.248484,0.6793,0.00091922,0.00061373,0.00046778,1.312,0.2,0.00055535,-1.0,-1.0,0.0,1.0,0.0,-0.0637,2.0,-1.0,0.8402,-1.0,6.9e-05,-1.0,0.0,0.0,0.0,0.0,0.216,False,False,1.0,0.0,31.74,42.32,False,0.0,bullish,0.0,0.0,0.084196,0.057583,trade,yes,False,False,88.0,20.95,,0.106577,0.05,50.0,1000.0,True,True,188.1,1.0,0.0,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4866496012668392,0.21,True,188.1,2026-W15,1.1999412490496925e-05,0.002820744752787316,0.9971672558347257,1.2043979705426624,0.2589842482449487,0.8843750000000031,0.8514692291824918,0,-0.0009731770918221406,0.0034237347152724987,-0.0009533558365506577,1.0,51.48367952522257,7,5,
2026-04-09 19:42:10+00:00,KXSOLD-26APR0917-T82.9999,2026-04-09 19:42:10,2026-04-09 19:00,2026-04-09T21:00:00Z,83.82,83.0,-0.9755,0.91,real,0.969756,-1.8772,0.00091922,0.00043409,0.00082888,0.5237,0.16,0.00059201,-1.0,-1.0,0.0,1.0,0.0,0.0856,2.0,-1.0,0.8402,-1.0,7.067e-05,-1.0,0.0,0.0,0.0,0.0,0.216,False,False,1.0,0.0,31.74,42.32,False,0.0,bullish,0.0,0.0,0.046535,0.025802,trade,yes,False,False,87.0,77.8,,0.517054,0.05,50.0,1000.0,True,True,4.95,1.0,0.0,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4866496012668392,0.91,True,4.95,2026-W15,1.1999412490496925e-05,0.002820744752787316,0.9971672558347257,1.2043979705426624,0.2589842482449487,0.8843750000000031,0.8514692291824918,0,-0.0009731770918221406,0.0034237347152724987,-0.0009533558365506577,1.0,51.48367952522257,7,5,
2026-04-10 02:38:10+00:00,KXSOLD-26APR0923-T82.9999,2026-04-10 02:38:10,2026-04-10 02:00,2026-04-10T03:00:00Z,83.41,83.0,-0.4947,0.935,real,0.994165,-2.522,0.00050333,0.00023419,0.00070131,0.3339,0.13,0.00042104,0.0,-1.0,0.0,1.0,0.0,0.061,2.0,0.0,0.2587,-1.0,8.567e-05,0.0,0.0,0.0,-1.0,-1.0,0.2314,False,False,0.0,0.0,56.1,42.39,False,0.0,neutral,0.0,0.0,0.03,0.010746,trade,yes,False,False,41.0,21.81,,0.461538,0.05,50.0,1000.0,True,True,3.48,0.0,1.0,0.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4987477721752771,0.935,True,3.48,2026-W15,1.6991247255609454e-05,0.004004515318179139,0.995978493434563,0.8919718800044081,-0.041879595724178875,0.37500000000000083,0.3508302288366999,0,0.0007139747852270616,-0.0008595472200344885,6.88248861086444e-05,0.0,71.95845697329374,7,5,
2026-04-10 03:01:13+00:00,KXSOLD-26APR1000-T81.9999,2026-04-10 03:01:13,2026-04-10 03:00,2026-04-10T04:00:00Z,83.1,82.0,-1.3298,0.93,real,0.98618,-2.2024,0.00045214,0.0005327,0.00118335,0.4502,0.14,0.00079296,1.0,-1.0,0.0,1.0,0.0,-0.0219,2.0,0.0,0.2738,-1.0,8.6e-05,0.0,0.0,0.0,0.0,0.0,-0.0566,False,False,1.0,0.0,26.83,34.15,False,0.0,neutral,0.0,0.0,0.035,0.015443,trade,yes,False,False,41.0,58.76,,0.5,0.05,50.0,1000.0,True,True,3.76,0.0,2.0,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4939258429956543,0.93,True,3.76,2026-W15,1.6795106896346847e-05,0.003365896865520234,0.996617308027587,0.8605687203248377,-0.07331849649793065,0.3431818181818189,0.31985637201657235,0,0.00024523652658496234,-0.0004867612572476373,-0.00014832357408937018,0.5094339622641424,71.95845697329374,7,5,
2026-04-10 19:37:15+00:00,KXSOLD-26APR1017-T84.9999,2026-04-10 19:37:15,2026-04-10 19:00,2026-04-10T21:00:00Z,85.2,85.0,-0.2378,0.695,real,0.700365,-0.5254,0.00062196,0.00048815,0.00051318,0.9512,0.17,0.00049816,0.0,0.0,1.0,2.0,1.0,0.1021,2.0,0.0,0.3124,-1.0,0.00011333,1.0,1.0,-1.0,-2.0,-2.0,1.0529,False,False,0.0,0.0,69.7,83.75,True,1.0,bullish,0.0,0.0,0.040613,0.010774,trade,yes,False,False,82.0,82.72,,0.133157,0.05,50.0,1000.0,True,True,21.94,5.0,-4.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.462144564515947,0.695,True,21.94,2026-W15,0.0020668717190167134,0.00010158633743809283,0.9978315419435361,0.9249798659800031,0.16802059600114644,0.9712230215827344,0.9776567199405184,0,0.00028401795701162567,-0.00023619937494415025,0.0002946209665438857,0.7333333333333365,35.36585365853628,3,5,
2026-04-10 21:19:32+00:00,KXSOLD-26APR1018-T84.9999,2026-04-10 21:19:32,2026-04-10 21:00,2026-04-10T22:00:00Z,85.03,85.0,-0.0383,0.625,real,0.556673,-0.1425,0.00061419,0.00057886,0.00018923,3.0591,0.01,0.00042301,0.0,-1.0,0.0,1.0,0.0,0.0887,2.0,0.0,0.5029,-1.0,7.243e-05,0.0,0.0,0.0,-1.0,-1.0,0.7273,False,False,1.0,0.0,25.93,50.86,False,0.0,bullish,0.0,0.0,0.051814,0.020408,trade,yes,False,False,43.0,40.45,,0.138171,0.05,50.0,1000.0,True,True,30.0,4.0,-1.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4708094125881101,0.625,True,30.0,2026-W15,0.0022122172063918388,7.774370157243416e-05,0.9977100390920315,0.8680097220747861,0.1335907881099151,0.8689655172413805,0.7659040849752298,0,-0.0009748496887421631,0.0002506599506287851,1.893761069530044e-05,1.0,65.85365853658513,3,4,
2026-04-11 00:10:03+00:00,KXSOLD-26APR1021-T84.9999,2026-04-11 00:10:03,2026-04-11 00:00,2026-04-11T01:00:00Z,84.65,85.0,0.4104,0.145,real,0.130875,1.1223,0.00050493,0.00049572,0.00054791,0.9047,0.17,0.0005166,1.0,0.0,1.0,0.0,0.0,-0.0494,2.0,0.0,0.3931,0.0,1.242e-05,-1.0,0.0,0.0,0.0,0.0,,False,False,1.0,1.0,2.7,10.75,False,0.0,bullish,0.0,0.0,0.040813,0.017135,trade,yes,False,False,41.0,49.9,,0.047734,0.023867,23.87,1000.0,False,False,-23.87,0.0,5.0,0.5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4944207862781967,0.145,False,-23.87,2026-W15,0.02261618936150431,0.0002242531690183833,0.9771595574694859,0.8338431669195217,0.006748974250037065,0.6819787985865753,0.4266940605098673,0,-5.747102410442437e-05,0.0001746409462451506,9.986798523540672e-05,0.6190476190476416,84.95934959349628,3,4,
2026-04-11 07:03:49+00:00,KXSOLD-26APR1104-T83.9999,2026-04-11 07:03:49,2026-04-11 07:00,2026-04-11T08:00:00Z,84.12,84.0,-0.1398,0.595,real,0.792585,-0.8154,0.00021741,4.348e-05,0.00077648,0.056,0.19,0.00022894,0.0,1.0,2.0,0.0,0.0,0.0547,2.0,0.0,0.3017,0.0,3.378e-05,0.0,-1.0,1.0,2.0,2.0,-0.576,False,False,0.0,1.0,7.23,6.69,False,-1.0,neutral,0.0,0.0,0.197585,0.165717,trade,yes,False,False,36.0,56.16,,0.487865,0.05,50.0,1000.0,True,True,34.03,0.0,10.0,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4909860052399961,0.595,True,34.03,2026-W15,0.059019992479309474,0.0002494027207726642,0.9407306047998935,0.8197346956157946,-0.14288810458903184,0.3574879227053127,0.3614712349237378,0,0.001670201686287256,0.0012690534466896462,7.387418695795443e-05,0.839999999999975,100.0,3,4,
2026-04-11 09:29:58+00:00,KXSOLD-26APR1106-T84.9999,2026-04-11 09:29:58,2026-04-11 09:00,2026-04-11T10:00:00Z,84.69,85.0,0.3689,0.105,real,0.136744,1.0951,0.00064114,0.00098862,0.00053621,1.8437,0.19,0.00061382,0.0,-1.0,0.0,1.0,0.0,-0.0449,2.0,0.0,0.4926,0.0,1.39e-05,0.0,0.0,0.0,0.0,0.0,0.1774,False,False,-1.0,-1.0,86.08,79.06,False,0.0,neutral,0.0,0.0,0.031744,0.010166,trade,yes,False,False,37.0,30.01,,0.035468,0.017734,17.73,1000.0,False,False,-17.73,0.0,-4.0,0.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4834761607893721,0.105,False,-17.73,2026-W15,0.39978919662501633,0.00030849507088992207,0.5999023083040997,0.8231077983584263,-0.10354535570656778,0.3333333333333333,0.5720214954056211,0,0.0005490300206014425,-0.00024349542749204462,9.675898538493425e-05,0.5471698113207654,82.77945619335327,3,4,
2026-04-11 11:01:45+00:00,KXSOLD-26APR1108-T83.9999,2026-04-11 11:01:45,2026-04-11 11:00,2026-04-11T12:00:00Z,84.06,84.0,-0.0774,0.525,real,0.583983,-0.2121,0.00036893,0.00025033,0.0016192,0.1546,0.19,0.00047873,0.0,1.0,2.0,0.0,0.0,0.0317,2.0,0.0,0.41,0.0,2.234e-05,0.0,-1.0,1.0,2.0,2.0,-0.4882,False,False,1.0,1.0,0.0,6.37,False,-1.0,neutral,0.0,0.0,0.058983,0.026527,trade,yes,False,False,36.0,58.22,,0.124175,0.05,50.0,1000.0,True,True,45.24,0.0,7.0,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.491062777379692,0.525,True,45.24,2026-W15,0.6755479726583313,8.130339834002701e-05,0.32437072394332617,0.846992878065268,-0.10293645621520275,0.250000000000002,0.42057123526925844,0,0.000442017734445398,0.0019182119432806471,-0.0001860580896937641,1.0,82.77945619335327,3,4,
2026-04-11 12:16:51+00:00,KXSOLD-26APR1109-T83.9999,2026-04-11 12:16:51,2026-04-11 12:00,2026-04-11T13:00:00Z,84.23,84.0,-0.2761,0.72,real,0.931695,-1.4885,0.00037253,0.00021171,0.00072252,0.293,0.2,0.0002829,0.0,-1.0,0.0,0.0,0.0,0.0534,2.0,0.0,0.2533,0.0,1.908e-05,0.0,0.0,0.0,1.0,1.0,-0.2654,False,False,0.0,0.0,45.74,46.45,False,0.0,neutral,0.0,0.0,0.211695,0.182583,trade,yes,False,False,36.0,43.12,,0.756055,0.05,50.0,1000.0,True,True,19.44,-1.0,0.0,0.4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4857718766439848,0.72,True,19.44,2026-W15,0.8594980699216925,3.466324660786346e-05,0.14046726683167224,0.823924894960967,-0.09275402641305128,0.250000000000002,0.4317312095522646,0,0.00021894840359031888,-0.00017593678027792443,0.0002466022008969062,0.08333333333331853,70.39274924471289,3,4,
2026-04-11 13:06:58+00:00,KXSOLD-26APR1110-T83.9999,2026-04-11 13:06:58,2026-04-11 13:00,2026-04-11T14:00:00Z,84.21,84.0,-0.2525,0.74,real,0.911545,-1.3503,0.00022903,0.00035447,0.00053972,0.6568,0.18,0.00025714,0.0,-1.0,0.0,0.0,0.0,0.0864,2.0,0.0,0.6556,0.0,1.442e-05,0.0,0.0,0.0,1.0,1.0,-0.3072,False,False,0.0,0.0,55.71,52.25,False,-1.0,neutral,0.0,0.0,0.171545,0.143077,trade,yes,False,False,36.0,53.0,,0.659787,0.05,50.0,1000.0,True,True,17.57,-1.0,0.0,0.4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4919034628590878,0.74,True,17.57,2026-W15,0.9370982964029305,1.328705500127838e-05,0.06288841654206348,0.7951032996989471,-0.09297989761105399,0.16111111111111484,0.31239261700083476,0,-0.0005575607657968023,-0.0006061048903897755,2.849015253143178e-05,0.3750000000000222,70.39274924471289,3,4,
2026-04-11 14:11:39+00:00,KXSOLD-26APR1111-T83.9999,2026-04-11 14:11:39,2026-04-11 14:00,2026-04-11T15:00:00Z,84.33,84.0,-0.3944,0.74,real,0.800518,-0.8435,0.00050236,0.0007482,0.00088367,0.8467,0.04,0.00067401,-1.0,-1.0,0.0,0.0,0.0,0.0351,2.0,1.0,0.8274,0.0,-3.6e-07,0.0,0.0,0.0,0.0,0.0,-0.13,False,False,-1.0,0.0,79.1,55.22,False,0.0,neutral,0.0,0.0,0.060518,0.03205,trade,yes,False,False,36.0,48.32,,0.232763,0.05,50.0,1000.0,True,True,17.57,0.0,0.0,0.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4787696340116837,0.74,True,17.57,2026-W15,0.9889958786960604,5.198902262788984e-06,0.010998922401679594,0.7773935614046555,-0.07356969013659699,0.30000000000000393,0.5480098010926066,0,0.0010764631666767763,0.0012686033789643236,-8.453146243110833e-05,0.7812500000000167,70.39274924471289,3,4,
2026-04-12 00:37:37+00:00,KXSOLD-26APR1121-T84.9999,2026-04-12 00:37:37,2026-04-12 00:00,2026-04-12T01:00:00Z,85.01,85.0,-0.0089,0.475,real,0.563732,-0.1604,0.00030901,0.00017333,,,0.17,0.00011787,-1.0,-1.0,0.0,1.0,0.0,0.0936,2.0,0.0,0.4292,-1.0,9.133e-05,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,28.81,28.44,False,0.0,bullish,0.0,0.0,0.073732,0.041275,trade,yes,False,False,36.0,22.35,,0.140441,0.05,50.0,1000.0,False,False,-50.0,0.0,0.0,0.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4937471639488959,0.475,False,-50.0,2026-W15,0.990778491302638,4.822043001511838e-06,0.009216686654352402,0.7603917875086446,0.0054890882214485015,0.425619834710744,0.3826637486594934,0,9.612808891944842e-05,0.00029371072198430955,-0.00010976434886663987,0.0,75.47770700636912,7,4,
2026-04-12 01:16:28+00:00,KXSOLD-26APR1122-T84.9999,2026-04-12 01:16:28,2026-04-12 01:00,2026-04-12T02:00:00Z,84.81,85.0,0.218,0.28,real,0.200501,0.8398,0.00038995,0.00058601,0.00056657,1.0343,0.18,0.0003932,-1.0,-1.0,0.0,1.0,0.0,0.0781,2.0,0.0,0.3946,-1.0,8.9e-05,0.0,0.0,0.0,0.0,0.0,-0.0614,False,False,0.0,0.0,24.86,23.73,False,0.0,neutral,0.0,0.0,0.094499,0.068922,trade,no,False,False,36.0,43.49,,0.337495,0.05,50.0,1000.0,False,True,19.44,0.0,0.0,0.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5432564515928727,0.72,True,19.44,2026-W15,2.04971928221422e-14,0.9867067328254459,0.013293267174546484,0.8043939366988044,-0.17762487747737427,0.05853658536585249,-0.3299590294282645,-1,-0.008483452434304995,-0.008102684084740568,-0.0003416953250670141,0.08391608391608214,75.47770700636912,6,2,
2026-04-12 01:39:38+00:00,KXSOLD-26APR1122-T83.9999,2026-04-12 01:39:38,2026-04-12 01:00,2026-04-12T02:00:00Z,83.6,84.0,0.4783,0.635,real,0.324847,0.4542,0.00127567,0.00187978,,,0.19,0.00233093,-1.0,1.0,2.0,2.0,-1.0,-0.1193,2.0,-1.0,0.8904,-1.0,8.367e-05,0.0,-1.0,1.0,2.0,2.0,-0.6249,False,False,1.0,1.0,0.0,16.57,False,0.0,neutral,0.0,0.0,0.325153,0.295184,trade,no,False,False,36.0,20.32,,0.512051,0.05,50.0,1000.0,False,True,86.99,-3.0,12.0,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5432564515928727,0.365,True,86.99,2026-W15,2.04971928221422e-14,0.9867067328254459,0.013293267174546484,0.8043939366988044,-0.17762487747737427,0.05853658536585249,-0.3299590294282645,-1,-0.008483452434304995,-0.008102684084740568,-0.0003416953250670141,0.08391608391608214,75.47770700636912,6,2,
2026-04-12 03:01:40+00:00,KXSOLD-26APR1200-T82.9999,2026-04-12 03:01:40,2026-04-12 03:00,2026-04-12T04:00:00Z,82.76,83.0,0.2868,0.325,real,0.232106,0.7319,0.00105657,0.00046577,0.0008267,0.5634,0.19,0.00051252,-1.0,-1.0,0.0,0.0,0.0,0.0705,2.0,0.0,0.4686,0.0,2.913e-05,1.0,0.0,0.0,0.0,0.0,-0.1361,False,False,1.0,0.0,27.33,25.31,False,-1.0,bearish,0.0,0.0,0.092894,0.065418,trade,no,False,False,33.0,58.3,,0.285828,0.05,50.0,1000.0,False,True,24.07,-3.0,5.0,0.4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5389138340889822,0.675,True,24.07,2026-W15,5.46081757834228e-18,0.9999500270693693,4.9972930641477817e-05,1.5819241115346785,-0.3174073973511701,0.14252873563218188,-0.06250564497845208,-1,0.002462542360474573,0.0005360867968824306,0.0003825580361150719,0.19999999999998375,75.47770700636912,1,2,
2026-04-12 15:08:50+00:00,KXSOLD-26APR1212-T81.9999,2026-04-12 15:08:50,2026-04-12 15:00,2026-04-12T16:00:00Z,81.73,82.0,0.3333,0.29,real,0.185869,0.8932,0.00077563,0.00058184,0.00084085,0.692,0.2,0.00052094,-1.0,1.0,2.0,1.0,1.0,0.122,2.0,0.0,0.4429,-1.0,5.245e-05,-1.0,-1.0,1.0,2.0,2.0,-0.6374,False,False,0.0,0.0,34.17,19.17,True,-1.0,bearish,0.0,0.0,0.119131,0.094214,trade,no,False,False,38.0,51.14,,0.410798,0.05,50.0,1000.0,False,True,20.42,-3.0,4.0,0.4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5207141197011453,0.71,True,20.42,2026-W15,1.2322079185686598e-24,0.9999993486550086,6.513449786718477e-07,0.8133835124129527,-0.08839646520931332,0.07535641547861605,0.13513076489158352,0,0.000874643563226844,0.0015660843959034484,-0.0004578418170541493,0.6250000000000222,0.0,1,7,
2026-04-12 18:36:01+00:00,KXSOLD-26APR1215-T81.9999,2026-04-12 18:36:01,2026-04-12 18:00,2026-04-12T19:00:00Z,82.11,82.0,-0.1371,0.65,real,0.741967,-0.6494,0.00089096,0.00037152,0.00072765,0.5106,0.2,0.00043173,-1.0,0.0,1.0,1.0,1.0,0.1001,2.0,1.0,1.0,-1.0,8.756e-05,0.0,0.0,0.0,0.0,0.0,0.1776,False,False,-1.0,0.0,79.27,80.79,False,0.0,bearish,0.0,0.0,0.076967,0.046042,trade,yes,False,False,40.0,23.95,,0.219905,0.05,50.0,1000.0,True,True,26.92,-3.0,-1.0,0.3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4766072645218704,0.65,True,26.92,2026-W15,2.0965084030454765e-25,0.9999992177281958,7.822718040153817e-07,0.8230187059487704,0.02086739570055529,0.21794871794871698,0.5567623987409798,0,0.0003837021112202705,-0.0013066148786192485,0.00023734481333099016,0.5172413793103297,0.0,1,7,
