feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
spread,>=0.14(q0.4),201,0.8159203980099502,0.15890547263681587,2287.9399999999996,9,34.306131396967764,0.19131578947368422,3075.83
spread,<0.14(q0.4),133,0.8195488721804511,0.19131578947368422,3075.83,13,38.8498279387089,0.15890547263681587,2287.9399999999996
spread,>=0.16(q0.5),178,0.8202247191011236,0.16662921348314608,2090.58,9,30.365036068159785,0.1777243589743589,3273.19
spread,<0.16(q0.5),156,0.8141025641025641,0.1777243589743589,3273.19,13,41.003491514462944,0.16662921348314608,2090.58
spread,>=0.18(q0.6),142,0.8380281690140845,0.1831338028169014,1955.6100000000001,9,30.22146271620904,0.1634375,3408.16
spread,<0.18(q0.6),192,0.8020833333333334,0.1634375,3408.16,13,42.22877867649175,0.1831338028169014,1955.6100000000001
spread,>=0.2(q0.7),110,0.8454545454545455,0.17399999999999993,1299.8400000000001,9,45.53525288529065,0.1707366071428572,4063.9300000000003
spread,<0.2(q0.7),224,0.8035714285714286,0.1707366071428572,4063.9300000000003,13,35.288747591616975,0.17399999999999993,1299.8400000000001
spread,>=0.23(q0.8),77,0.8571428571428571,0.1633766233766233,723.2900000000001,7,71.18268010110135,0.1743385214007782,4640.48
spread,<0.23(q0.8),257,0.8054474708171206,0.1743385214007782,4640.48,13,32.302908319828994,0.1633766233766233,723.2900000000001
spread,>=0.27(q0.9),35,0.8571428571428571,0.14542857142857146,302.17,4,81.80134290344988,0.17489966555183944,5061.6
spread,<0.27(q0.9),299,0.8127090301003345,0.17489966555183944,5061.6,13,34.23383910226016,0.14542857142857146,302.17
vol_eff,>=0.0003291(q0.1),360,0.8388888888888889,0.20811111111111114,6640.64,13,30.678048531535296,0.19524999999999992,565.73
vol_eff,<0.0003291(q0.1),40,0.825,0.19524999999999992,565.73,8,25.952309405546814,0.20811111111111114,6640.64
vol_eff,>=0.0004297(q0.2),320,0.840625,0.21714062499999998,6407.73,13,28.29409797562664,0.16556250000000006,798.64
vol_eff,<0.0004297(q0.2),80,0.825,0.16556250000000006,798.64,10,26.945083150633657,0.21714062499999998,6407.73
vol_eff,>=0.0005124(q0.3),280,0.8214285714285714,0.20276785714285706,5317.57,13,31.29018784451741,0.21629166666666666,1888.8000000000002
vol_eff,<0.0005124(q0.3),120,0.875,0.21629166666666666,1888.8000000000002,11,22.836548202779916,0.20276785714285706,5317.57
vol_eff,>=0.0005773(q0.4),240,0.825,0.21302083333333333,4793.18,13,32.317584568073805,0.19753124999999994,2413.1899999999996
vol_eff,<0.0005773(q0.4),160,0.85625,0.19753124999999994,2413.1899999999996,13,22.021260633202143,0.21302083333333333,4793.18
vol_eff,>=0.0006893(q0.5),200,0.815,0.21189999999999998,3683.2799999999997,13,36.18524585761474,0.2017500000000001,3523.0899999999997
vol_eff,<0.0006893(q0.5),200,0.86,0.2017500000000001,3523.0899999999997,13,34.28676324205812,0.21189999999999998,3683.2799999999997
vol_eff,>=0.0008209(q0.6),160,0.81875,0.23065625,2848.7799999999997,13,46.57550456906187,0.19093749999999998,4357.59
vol_eff,<0.0008209(q0.6),240,0.85,0.19093749999999998,4357.59,13,42.30709534617452,0.23065625,2848.7799999999997
vol_eff,>=0.0009846(q0.7),120,0.825,0.24458333333333326,2103.0899999999997,13,57.282490443675904,0.19064285714285711,5103.28
vol_eff,<0.0009846(q0.7),280,0.8428571428571429,0.19064285714285711,5103.28,13,36.85285971230009,0.24458333333333326,2103.0899999999997
vol_eff,>=0.00125(q0.8),80,0.8625,0.3205,1889.1000000000001,10,70.57731772090777,0.1784062500000001,5317.2699999999995
vol_eff,<0.00125(q0.8),320,0.83125,0.1784062500000001,5317.2699999999995,13,36.70398531577295,0.3205,1889.1000000000001
vol_eff,>=0.003411(q0.9),40,0.975,0.426125,1069.03,2,98.48780355053202,0.18245833333333328,6137.34
vol_eff,<0.003411(q0.9),360,0.8222222222222222,0.18245833333333328,6137.34,13,34.71607921075022,0.426125,1069.03
structure_bias,==-1.0,88,0.875,0.25198863636363633,1843.96,12,24.464589413567936,0.19408653846153845,5362.41
structure_bias,==0.0,187,0.8235294117647058,0.18914438502673792,2865.5599999999995,13,40.2148612354521,0.2223474178403756,4340.8099999999995
structure_bias,==1.0,125,0.832,0.20147999999999988,2496.85,12,31.784045559205964,0.20925454545454536,4709.52
confirmation_bias,==-1.0,244,0.8401639344262295,0.2105327868852459,4215.32,13,30.827250947180744,0.20102564102564102,2991.0499999999993
confirmation_bias,==0.0,90,0.8222222222222222,0.17205555555555552,1059.4099999999999,13,38.214218112003465,0.21691935483870972,6146.96
confirmation_bias,==1.0,66,0.8484848484848485,0.2405303030303031,1931.6399999999999,13,41.14060119931358,0.2001646706586826,5274.73
confirmation_score,==0.0,244,0.8401639344262295,0.2105327868852459,4215.32,13,30.827250947180744,0.20102564102564102,2991.0499999999993
confirmation_score,==1.0,90,0.8222222222222222,0.17205555555555552,1059.4099999999999,13,38.214218112003465,0.21691935483870972,6146.96
confirmation_score,==2.0,54,0.8888888888888888,0.2723148148148148,1724.5,13,44.91040881414902,0.1966040462427746,5481.869999999999
confirmation_score,==3.0,11,0.7272727272727273,0.16909090909090907,232.14000000000004,6,41.32128872174621,0.20789203084832908,6974.23
no_score,==1.0,182,0.8131868131868132,0.18186813186813178,3067.5899999999997,13,30.621260682165087,0.22766055045871558,4138.78
no_score,==0.0,115,0.8869565217391304,0.22982608695652174,2638.38,12,35.65710777067746,0.1975438596491228,4567.99
no_score,==2.0,56,0.75,0.12205357142857143,340.7300000000001,9,24.258031523386848,0.22062499999999996,6865.64
no_score,==3.0,11,0.8181818181818182,0.235,177.5,4,40.28169014084507,0.20602827763496134,7028.87
obi_score,==0.0,270,0.8518518518518519,0.21087037037037037,5219.16,13,34.55019581695139,0.19842307692307692,1987.2099999999998
obi_score,==-1.0,23,0.6086956521739131,0.004130434782608661,36.910000000000025,8,27.806573098052922,0.2191909814323607,7169.459999999999
obi_score,==1.0,73,0.7945205479452054,0.15760273972602734,921.9200000000001,13,18.371890565014482,0.21781345565749233,6284.450000000001
obi_raw,>=-0.07822(q0.1),327,0.8440366972477065,0.20466360856269117,6060.59,13,31.866438891090283,0.04486486486486485,156.86
obi_raw,<-0.07822(q0.1),37,0.6756756756756757,0.04486486486486485,156.86,9,30.807113083232483,0.20466360856269117,6060.59
obi_raw,>=-0.0441(q0.2),292,0.863013698630137,0.210445205479452,5617.57,13,34.552109508972364,0.09909722222222228,599.88
obi_raw,<-0.0441(q0.2),72,0.6805555555555556,0.09909722222222228,599.88,9,24.031484925478686,0.210445205479452,5617.57
obi_raw,>=-0.01479(q0.3),255,0.8666666666666667,0.2106470588235293,4457.73,13,31.896007054909976,0.13642201834862377,1759.7200000000003
obi_raw,<-0.01479(q0.3),109,0.7339449541284404,0.13642201834862377,1759.7200000000003,9,39.09853367799613,0.2106470588235293,4457.73
obi_raw,>=0.01158(q0.4),218,0.8623853211009175,0.20809633027522945,3771.81,13,33.35104757943812,0.15904109589041093,2445.6400000000003
obi_raw,<0.01158(q0.4),146,0.773972602739726,0.15904109589041093,2445.6400000000003,13,33.6243273744296,0.20809633027522945,3771.81
obi_raw,>=0.0333(q0.5),183,0.8688524590163934,0.21830601092896162,3447.71,13,31.993053663476957,0.15820441988950273,2769.74
obi_raw,<0.0333(q0.5),181,0.7845303867403315,0.15820441988950273,2769.74,13,34.62130019424206,0.21830601092896162,3447.71
obi_raw,>=0.05126(q0.6),146,0.8561643835616438,0.21126712328767117,2855.68,13,33.707595494387704,0.1731192660550458,3361.7700000000004
