logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,pup_v3_hmm_state,kc_pct_5m,kc_bo_5m,kc_pct_15m,kc_bo_15m,donch_breakout_5m,donch_pos_5m,donch_breakout_15m,donch_pos_15m,stoch_cross_5m,stoch_cross_15m,kalman_velocity_5m,kalman_residual_5m,hurst_exponent_5m,ou_theta_5m,kalman_velocity_15m,kalman_residual_15m,hurst_exponent_15m,ou_theta_15m,arima_forecast_15m,logged_at_p,won,be,tedge,episode,r_chg_5m,r_bb_pctb_5m,r_bb_width_5m,r_rsi_5m,r_stoch_5m,r_donch_5m,r_kc_pctb_5m,r_chg_15m,r_bb_pctb_15m,r_bb_width_15m,r_rsi_15m,r_stoch_15m,r_donch_15m,r_kc_pctb_15m,r_chg_1h,r_bb_pctb_1h,r_bb_width_1h,r_rsi_1h,r_stoch_1h,r_donch_1h,r_kc_pctb_1h,r_chg_4h,r_bb_pctb_4h,r_bb_width_4h,r_rsi_4h,r_stoch_4h,r_donch_4h,r_kc_pctb_4h,r_chg_1d,r_bb_pctb_1d,r_bb_width_1d,r_rsi_1d,r_stoch_1d,r_donch_1d,r_kc_pctb_1d,week,z_1h_ago,z_delta_1h,mins_below,chg_b15,sto_b15,chg_b60,sto_b60,offset_atr,ep_pos
2026-06-17 13:20:34.085846+00:00,2026-06-17T13:20:34.072447+00:00,SOL,KXSOL15M-26JUN170930-30,2026-06-17 13:30:00+00:00,72.3325,72.3997,-0.0928,9.44,0.03,0.305,0.227,0.078,no,trade,0.3845,0.6667,0.3333,-1.0,1.28,1.0,0.5455,0.8182,1,0.1818,0.2727,0.003394,0.8953,-1.0,88.51,77.0,0.0138,-0.0276,0.1522,0.5239,1,,-1.2051,,0.876,,0.57,,1.0,0.4164,1.0,1.0,25.09,0.0,30.15,,,1.0,0.1657,-0.0024245,-0.0011668,-0.0016288,-0.3469,,,,-1.5702,0.223,0.0,1.0,-0.2976,73.27,50.0,0.0,0.2556,0.0205,20.16,1000.0,0.0,1.0,8.85,72.2,-0.1832,-0.2758,Bear,,Bear,Bull,Bull,Bear,,0.2815,0.227,,,,,,,,,0.245,0.0,-4332.27,96293702.5984,1.2740302795234597,21126870.594799995,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 13:20:34.085846+00:00,True,0.6950000000000001,0.3049999999999999,299,-0.0828043058238914,0.8325775098834182,0.0104395439542509,64.10061337645158,91.66666666666752,0.9166666666666752,0.8661561534395287,0.1658833287254468,0.6607148181701177,0.0135972428704223,57.56174148779824,82.99999999999983,0.6484374999999981,0.7919317495938767,0.3467887363018507,0.1228266307257236,0.0373626199268624,31.669849231148703,25.088339222615136,0.2508833922261513,0.2449927956802827,-1.5701802293828448,0.4854081179447641,0.1404056845544569,41.80091191123415,24.091778202676945,0.5627753303964758,0.2528663852640272,-0.6216216216216153,0.5663086795200759,0.3938139872953783,60.39958028179824,84.15094339622644,0.577221742881795,0.767351907162689,2026-06-13/2026-06-19,0.110464,0.17103599999999997,818.5680974333334,0.04807582912740305,97.25524440827958,0.32523951825187414,29.11051041904631,0.27342368886269885,1
2026-06-17 13:50:53.645578+00:00,2026-06-17T13:50:53.638242+00:00,SOL,KXSOL15M-26JUN171000-00,2026-06-17 14:00:00+00:00,72.51,72.5168,-0.0094,9.11,0.01,0.535,0.3462,0.1888,no,trade,0.0287,0.75,0.5,1.0,1.563,1.0,0.5745,0.8511,1,0.1489,0.2766,0.003605,1.7929,2.0,94.83,97.32,0.0,0.0688,0.4004,0.7333,1,,-1.1206,,0.4164,,0.7857,,1.0,0.4164,1.0,1.0,25.09,,30.15,,,1.0,0.1767,-0.0024245,-0.0011668,-0.0014584,-0.3344,,,,-1.5702,0.223,0.0,1.0,0.1694,73.58,50.0,0.0,0.3528,0.0282,28.36,1000.0,0.0,1.0,32.63,72.52,0.0138,0.0044,Bear,,Bear,Bull,Bull,Bear,,0.2988,0.3462,,,,,,,,,0.3779,0.0,-5755.47,96293702.5984,1.2740302795234597,21126870.594799995,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 13:50:53.645578+00:00,True,0.4649999999999999,0.535,299,0.2896152254861395,0.9892174428248706,0.0136389014567066,72.30316164419605,100.0,1.0,1.1733246895327136,0.3459728757265523,0.7891096102062198,0.0113665327608742,58.01574191339566,88.88888888888906,0.8800000000000097,0.7687990058796497,0.3467887363018507,0.1228266307257236,0.0373626199268624,31.669849231148703,25.088339222615136,0.2508833922261513,0.2449927956802827,-1.5701802293828448,0.4854081179447641,0.1404056845544569,41.80091191123415,24.091778202676945,0.5627753303964758,0.2528663852640272,-0.6216216216216153,0.5663086795200759,0.3938139872953783,60.39958028179824,84.15094339622644,0.577221742881795,0.767351907162689,2026-06-13/2026-06-19,0.236571,0.06222900000000001,848.8940929666667,0.49772992196293053,85.83741852071284,0.32523951825187414,29.11051041904631,0.026074895977808602,2
2026-06-17 14:01:00.751593+00:00,2026-06-17T14:01:00.745870+00:00,SOL,KXSOL15M-26JUN171015-15,2026-06-17 14:15:00+00:00,72.2975,72.4213,-0.1709,13.99,0.03,0.365,0.2743,0.0907,no,trade,0.376,0.1667,0.4167,-1.0,1.488,1.0,0.56,0.08,-1,0.36,0.08,0.003782,0.9115,0.0,58.18,79.46,0.0,-0.1377,-0.2064,0.4182,-1,,-0.792,,0.6902,,0.8819,,0.5818,0.2488,1.0,2.0,31.45,0.0,35.0,,,0.0,0.2571,-0.0016466,-0.0016385,-0.001212,-0.1862,,,,-1.5702,0.223,0.0,0.9986,-0.1117,73.58,50.0,0.0,0.2484,0.0199,19.68,1000.0,1.0,0.0,-19.68,72.66,0.5014,0.3296,Bear,,Bear,Bull,Bull,Bear,,0.2917,0.2743,,,,,,,,,0.3779,0.0,-5755.47,96293702.5984,1.2740302795234597,21126870.594799995,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 14:01:00.751593+00:00,False,0.635,-0.635,299,-0.0551267916207409,0.7402376911072949,0.0145726773554831,57.410034109940874,62.96296296296189,0.8165137614678879,0.6480403415962402,0.0137912012136087,0.7872020128841464,0.0116579384989287,58.36350161185091,81.65137614678879,0.8165137614678879,0.7361717410128888,0.2488249930881814,0.2183249638816475,0.0385927100524913,38.22009029538351,31.44876325088343,0.3144876325088343,0.3779145443139172,-1.5701802293828448,0.4854081179447641,0.1404056845544569,41.80091191123415,24.091778202676945,0.5627753303964758,0.2528663852640272,-0.6216216216216153,0.5663086795200759,0.3938139872953783,60.39958028179824,84.15094339622644,0.577221742881795,0.767351907162689,2026-06-13/2026-06-19,0.249324,0.042376000000000025,859.01252655,0.09601103436940317,89.30936371639633,0.3708465220281676,44.416101931521126,0.4518773135906927,3
2026-06-17 17:48:54.835657+00:00,2026-06-17T17:48:54.822487+00:00,SOL,KXSOL15M-26JUN171400-00,2026-06-17 18:00:00+00:00,73.4225,73.5442,-0.1655,11.09,0.05,0.325,0.2753,0.0497,no,trade,0.3976,0.0,1.0,-1.0,0.609,1.0,0.7812,0.0,-1,0.2188,0.0,0.00564,0.7724,-2.0,0.0,57.86,0.0272,-0.2309,-0.6223,-0.5559,-1,,0.7966,,999.0,,0.9069,,0.0549,-0.0677,-1.0,-1.0,71.43,,47.6,,,0.0,0.7309,0.0037003,-4.52e-05,-0.0001624,0.2649,,,,2.457,0.9864,-2.0,-1.0,0.202,73.46,50.0,0.0,0.1531,0.0122,12.15,1000.0,1.0,0.0,-12.15,73.11,-0.4256,-0.5904,Sideways,,Bear,Bull,Bull,Sideways,,0.4245,0.2753,,,,,,,,,0.8929,0.0,-6865.23,-48458902.63829994,0.933262335401406,12403213.431500047,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 17:48:54.835657+00:00,False,0.675,-0.675,300,-0.2979011509817164,0.2439598797394304,0.0134005455888806,41.88438707164272,18.749999999998472,0.1061946902654786,0.2351885184043714,-0.2168315489903927,0.6822904259504428,0.0411723180992505,55.32757187516343,63.92857142857121,0.6392857142857121,0.5334389609573105,-0.0406448990651675,0.7065494651838565,0.0375614189252054,65.87596042712903,71.4285714285715,0.714285714285715,0.8400178442124248,2.3859065057566964,0.6362304710488601,0.1304197568932531,57.868709864639776,56.978967495219926,0.7522026431718061,0.6199505452319878,-0.6216216216216153,0.5663086795200759,0.3938139872953783,60.39958028179824,84.15094339622644,0.577221742881795,0.767351907162689,2026-06-13/2026-06-19,0.619952,-0.19545199999999996,40.39726095,-0.1728880597942406,63.262648692512755,0.14225099272369146,69.0873574754885,0.29343971631205673,1
2026-06-17 18:49:32.149384+00:00,2026-06-17T18:49:32.134455+00:00,SOL,KXSOL15M-26JUN171500-00,2026-06-17 19:00:00+00:00,74.095,74.223,-0.1725,10.47,0.06,0.41,0.3225,0.0875,no,trade,0.1948,1.0,1.0,1.0,1.507,1.0,0.8615,1.0,1,0.0,0.1385,0.008338,2.1065,-1.0,85.92,74.06,-0.35,-0.3903,1.2447,0.8203,1,,1.1094,,999.0,,1.9856,,0.8,0.4337,1.0,1.0,82.06,,54.12,,,1.0,0.8325,0.0045834,0.0005755,0.000108,0.332,,,,2.457,0.9864,0.0,0.9993,-0.638,73.39,50.0,0.0,0.2135,0.0171,17.11,1000.0,0.0,1.0,11.89,73.62,-0.6411,-0.8124,Sideways,,Bear,Bull,Bull,Sideways,,0.3537,0.3225,,,,,,,,,0.6072,0.0,-15799.98,-48458902.63829994,0.933262335401406,12403213.431500047,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 18:49:32.149384+00:00,True,0.5900000000000001,0.4099999999999999,301,0.8687389710872795,0.9800242538049756,0.0206823654065084,68.77006026211961,100.0,1.0,1.029813339656238,1.5163934426229542,0.8332724538551972,0.0396232794926074,63.150579139555454,86.19246861924694,0.8821428571428577,0.8092971320271463,0.4337218758470929,0.8155183385181404,0.0380915233533232,70.16840339456567,82.05980066445166,0.8205980066445165,0.8929043726817263,2.3859065057566964,0.6362304710488601,0.1304197568932531,57.868709864639776,56.978967495219926,0.7522026431718061,0.6199505452319878,-0.6216216216216153,0.5663086795200759,0.3938139872953783,60.39958028179824,84.15094339622644,0.577221742881795,0.767351907162689,2026-06-13/2026-06-19,0.444796,-0.09109600000000001,101.0191564,0.9080172736020797,71.51758756507584,0.26179453220946947,78.39185404626608,0.20688414487886783,1
2026-06-18 09:50:11.889118+00:00,2026-06-18T09:50:11.883887+00:00,SOL,KXSOL15M-26JUN180600-00,2026-06-18 10:00:00+00:00,71.8675,71.8887,-0.0295,9.8,0.02,0.35,0.2753,0.0747,no,trade,0.2014,0.0,0.2222,-1.0,2.712,1.0,0.6154,1.0,1,0.0,0.3846,0.002621,0.6894,-1.0,41.18,79.8,0.0,-0.1249,0.0695,-0.0031,1,,-0.5703,,999.0,,0.3391,,0.5294,0.1532,1.0,3.0,40.53,,36.96,,,0.0,0.4557,-0.0014772,-0.0003008,-0.0020186,-0.0116,,,,0.1954,0.9737,,,,,50.0,0.0,0.2136,0.0171,34.45,2000.0,0.0,1.0,18.55,71.81,-0.08,-0.1095,Bear,,Bear,Bull,Sideways,Sideways,,-0.0899,0.2753,,,,,,,,,0.5104,0.0,7260.97,-53001507.6582,0.7952177083373347,-56157455.51280001,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 09:50:11.889118+00:00,True,0.65,0.35,302,-0.0138966092273373,0.5075277053967521,0.0046159562778508,52.09940486726894,41.17647058823505,0.4117647058823505,0.5261198339631015,0.1112966054535258,0.7819023192955887,0.022672180347638,63.327131819431315,82.24299065420462,0.8716216216216139,0.7407420631646688,0.1532460295346815,0.400782800159436,0.0503589160459445,49.3679114442442,40.53156146179391,0.3073047858942063,0.5539033633307376,0.1954215522054658,0.2294892349031903,0.0692839492008769,43.28072567814961,22.79260780287471,0.2059369202226343,0.3581666063139557,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,0.011388,-0.10128799999999999,1001.6814853,0.02257924365292041,55.48069000345556,-0.16112004327135665,34.01673197077215,0.112552460892789,1
2026-06-18 10:05:39.680643+00:00,2026-06-18T10:05:39.666178+00:00,SOL,KXSOL15M-26JUN180615-15,2026-06-18 10:15:00+00:00,71.705,71.7835,-0.1094,9.34,0.08,0.22,0.1633,0.0567,no,trade,0.8219,0.0,1.0,-1.0,2.327,1.0,0.6957,0.0,-1,0.3043,0.0,0.002697,1.1882,-2.0,0.0,62.63,-0.0139,-0.0974,-0.2363,-0.2276,-1,,-0.6165,,999.0,,0.3158,,0.0,-0.1113,-1.0,-1.0,57.29,0.0,51.5,,,0.0,0.4333,0.000395,0.0003838,-0.001962,-0.035,,,,0.1954,0.9737,,,,,50.0,0.0,0.2577,0.0206,41.34,2000.0,0.0,1.0,11.66,71.33,-0.523,-0.6318,Bear,,Bear,Bull,Sideways,Sideways,,-0.1812,0.1633,,,,,,,,,0.5104,0.0,7260.97,-53001507.6582,0.7952177083373347,-56157455.51280001,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 10:05:39.680643+00:00,True,0.78,0.2199999999999999,302,0.0417769112937005,0.2032499029663435,0.0048479476113635,42.536652273491306,8.823529411764952,0.0882352941176495,0.2723605617079077,-0.208449138410216,0.6701085908002703,0.0223514582650353,52.6669088889888,65.65656565656562,0.7702702702702686,0.4854851025876039,-0.111281123939344,0.3888943692723287,0.0505387349642823,47.75380014091515,57.28643216080419,0.2871536523929473,0.5104097842189044,0.1954215522054658,0.2294892349031903,0.0692839492008769,43.28072567814961,22.79260780287471,0.2059369202226343,0.3581666063139557,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,0.011388,-0.192588,1017.1446773833334,-0.08016855777651655,39.97204534865658,-0.2432971359466185,46.04695690088264,0.40563589173155357,2
2026-06-18 10:46:44.482189+00:00,2026-06-18T10:46:44.477576+00:00,SOL,KXSOL15M-26JUN180700-00,2026-06-18 11:00:00+00:00,71.03,71.1228,-0.1305,13.26,0.05,0.395,0.3116,0.0834,no,trade,0.6269,0.0,0.5714,-1.0,0.508,1.0,0.1538,0.2308,1,0.7692,0.0769,0.003134,0.5833,-1.0,0.0,0.0,0.0,-0.2385,-0.1124,-0.7756,-1,,-0.4749,,0.7149,,0.4146,,0.0,-0.1113,-1.0,-1.0,57.29,,51.5,,,0.0,0.4662,0.000395,0.0003838,-0.0016324,-0.0227,,,,0.1954,0.9737,-2.0,-1.0,-0.23,74.38,50.0,0.0,0.2113,0.0169,33.88,2000.0,1.0,0.0,-33.88,71.41,0.535,0.4038,Bear,,Bear,Bull,Sideways,Sideways,,-0.4268,0.3116,,,,,,,,,0.3313,0.0,-2425.72,-53001507.6582,0.7952177083373347,-56157455.51280001,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 10:46:44.482189+00:00,False,0.605,-0.605,302,-0.0421170854976837,0.1796051820628386,0.0200136480832465,24.002042573930964,4.545454545455206,0.0404040404040463,0.0286595798890184,0.028097780275349,0.2176451943006784,0.0189739283163655,29.704069613617435,4.040404040404635,0.2083333333333328,-0.0284171429113451,-0.111281123939344,0.3888943692723287,0.0505387349642823,47.75380014091515,57.28643216080419,0.2871536523929473,0.5104097842189044,0.1954215522054658,0.2294892349031903,0.0692839492008769,43.28072567814961,22.79260780287471,0.2059369202226343,0.3581666063139557,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,-0.08985,-0.33695,1058.22470315,0.13593162435945327,12.7258881762003,-0.2432971359466185,46.04695690088264,0.4164007657945118,3
2026-06-18 11:37:23.755443+00:00,2026-06-18T11:37:23.746880+00:00,SOL,KXSOL15M-26JUN180745-45,2026-06-18 11:45:00+00:00,71.0375,71.0635,-0.0366,7.61,0.04,0.37,0.3225,0.0475,no,trade,0.198,0.5,0.0,0.0,2.022,1.0,0.1875,1.0,1,0.0,0.8125,0.003425,1.3138,-1.0,38.03,20.61,-0.0843,-0.0562,0.3811,-0.3419,1,,-0.9322,,0.6648,,0.4859,,0.4133,-0.6124,-1.0,-2.0,37.19,-1.0,41.96,,,0.0,0.3103,0.0007017,-0.0003145,-0.0018795,-0.1474,,,,0.1954,0.9737,-2.0,-1.0,-0.095,74.58,50.0,0.0,0.1284,0.0103,20.79,2000.0,0.0,1.0,12.21,70.93,-0.1513,-0.1879,Bear,,Bear,Bull,Sideways,Bear,,0.1613,0.3225,,,,,,,,,0.3313,0.0,-2425.72,-53001507.6582,0.7952177083373347,-56157455.51280001,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 11:37:23.755443+00:00,True,0.63,0.37,303,0.3099901366774737,0.4072464944279846,0.0140658715461115,48.321904155807374,49.29577464788696,0.3271028037383145,0.5547269830055547,-0.1828410689170168,0.0546530322454398,0.0192754440486733,29.097238933712266,9.92366412213704,0.0992366412213704,0.0216891053955872,-0.5570254839158961,0.2964666752203371,0.0514699367451464,40.2077150609758,37.18592964824104,0.1863979848866486,0.3313017418701053,0.1954215522054658,0.2294892349031903,0.0692839492008769,43.28072567814961,22.79260780287471,0.2059369202226343,0.3581666063139557,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,-0.473225,0.634525,1108.8792573833334,-0.060047206727043,7.759435677405118,-0.086990315690616,40.75127249978668,0.10686131386861313,1
2026-06-18 11:52:34.733021+00:00,2026-06-18T11:52:34.720933+00:00,SOL,KXSOL15M-26JUN180800-00,2026-06-18 12:00:00+00:00,70.7775,70.8385,-0.0861,7.43,0.03,0.375,0.2753,0.0997,no,trade,0.4528,0.0,0.7391,-1.0,0.524,1.0,0.7692,0.1538,-1,0.0769,0.1538,0.0036,1.5294,-2.0,10.0,5.71,0.1131,-0.1973,-0.3657,-0.5125,-1,,-0.3972,,1.0421,,0.5062,,0.4133,-0.6124,-1.0,-2.0,37.19,,41.96,,,0.0,0.2905,0.0007017,-0.0003145,-0.0002423,-0.1281,,,,0.1954,0.9737,-2.0,-1.0,0.2158,74.63,50.0,0.0,0.266,0.0213,42.5,2000.0,1.0,0.0,-42.5,70.93,0.2155,0.1292,Bear,,Bear,Bull,Sideways,Bear,,0.0508,0.2753,,,,,,,,,0.1715,0.0,1080.87,-81773471.37300003,0.8679845388220511,-118923283.54850005,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 11:52:34.733021+00:00,False,0.625,-0.625,303,-0.1552137716946511,0.0090050035774736,0.0114911472363082,31.417648022710964,0.0,0.0,0.0119709518400641,-0.1409046075806608,0.0371951749438134,0.0209540022059148,26.69880099865111,4.477611940298665,0.0447761194029866,0.0353772661566892,-0.5570254839158961,0.2964666752203371,0.0514699367451464,40.2077150609758,37.18592964824104,0.1863979848866486,0.3313017418701053,0.1954215522054658,0.2294892349031903,0.0692839492008769,43.28072567814961,22.79260780287471,0.2059369202226343,0.3581666063139557,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,-0.426818,0.477618,1124.0622170166666,-0.057863767246990605,7.311343976369103,-0.086990315690616,40.75127249978668,0.23916666666666667,2
2026-06-18 12:07:46.083486+00:00,2026-06-18T12:07:46.071601+00:00,SOL,KXSOL15M-26JUN180815-15,2026-06-18 12:15:00+00:00,70.8475,70.875,-0.0388,7.24,0.07,0.515,0.3462,0.1688,no,trade,0.1988,0.5833,0.1667,1.0,4.826,1.0,0.0,0.75,0,0.25,0.75,0.003767,0.8984,-1.0,20.0,11.43,-0.0705,-0.0423,0.1129,-0.2882,1,,-0.9661,,0.8931,,0.5262,,0.225,-0.6722,-1.0,-3.0,13.07,0.0,43.76,,,0.0,0.0651,-0.0003052,-0.0012593,-0.0006487,-0.3031,,50.0,50.0,-1.1842,0.1286,-2.0,-1.0,0.1931,74.66,50.0,0.0,0.3277,0.0262,52.38,2000.0,1.0,0.0,-52.38,70.99,0.2011,0.1623,Bear,,Bear,Bull,Sideways,Bear,,0.1216,0.3462,,,,,,,,,0.1715,0.0,1080.87,-81773471.37300003,0.8679845388220511,-118923283.54850005,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 12:07:46.083486+00:00,False,0.485,-0.485,303,0.0140944326990632,0.3263218664170024,0.0121859004030074,44.80696225300933,26.24999999999931,0.2624999999999931,0.4563349411830372,0.1128827430506573,0.1274860422674389,0.0222321617007106,31.90837730582362,14.285714285714432,0.1428571428571443,0.1880595775553339,-0.6441674835457101,0.1955511500390944,0.0489343897682237,33.21750175718141,14.070351758794065,0.0705289672544083,0.1714860423385675,-1.1563109501253832,0.0774452670833788,0.0707195690475503,37.01606819133247,5.7494866529774304,0.0519480519480521,0.2341210733107919,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,-0.127919,0.249519,1139.2513914333333,0.07115952808878223,14.285919231044414,-0.28569571886531975,23.37418602667255,0.10299973453676667,3
2026-06-18 12:53:26.820007+00:00,2026-06-18T12:53:26.807298+00:00,SOL,KXSOL15M-26JUN180900-00,2026-06-18 13:00:00+00:00,71.3525,71.3575,-0.007,6.56,0.03,0.445,0.3225,0.1225,no,trade,0.0416,1.0,1.0,1.0,2.642,1.0,0.0769,1.0,1,0.0,0.9231,0.003989,0.4561,5.0,85.37,54.26,-0.0839,0.014,0.2244,0.3595,1,,-1.0998,,0.0982,,0.4769,,0.225,-0.6722,-1.0,-3.0,13.07,,43.76,,,0.0,0.0776,-0.0003052,-0.0012593,-0.0011369,-0.3288,,,,-1.1842,0.1286,0.0,1.0,-0.0719,74.8,50.0,0.0,0.2753,0.022,43.84,2000.0,1.0,0.0,-43.84,71.56,0.2908,0.2838,Bear,,Bear,Bull,Sideways,Bear,,0.3209,0.3225,,,,,,,,,0.4909,0.0,7810.78,-81773471.37300003,0.8679845388220511,-118923283.54850005,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 12:53:26.820007+00:00,False,0.5549999999999999,-0.5549999999999999,304,0.2522421524663754,1.0524345540826483,0.0116890259069195,76.87248623984642,100.0,1.0,1.2376406218937843,0.0981904895497098,0.4184850972202431,0.0226505874260188,54.15383928930416,43.57142857142835,0.4357142857142835,0.6636010202887833,-0.6441674835457101,0.1955511500390944,0.0489343897682237,33.21750175718141,14.070351758794065,0.0705289672544083,0.1714860423385675,-1.1563109501253832,0.0774452670833788,0.0707195690475503,37.01606819133247,5.7494866529774304,0.0519480519480521,0.2341210733107919,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,0.050833,0.270067,1184.93033345,0.10321971010283093,59.93925820353564,-0.28569571886531975,23.37418602667255,0.01754825770869892,1
2026-06-18 13:03:34.111607+00:00,2026-06-18T13:03:34.097116+00:00,SOL,KXSOL15M-26JUN180915-15,2026-06-18 13:15:00+00:00,71.4425,71.4977,-0.0772,11.43,0.03,0.405,0.2907,0.1143,no,trade,0.2889,0.8462,0.8462,1.0,3.9,1.0,0.8571,0.8571,1,0.1429,0.0,0.003884,0.5039,-1.0,93.06,60.47,-0.1118,0.0,0.126,0.3695,1,,-0.2003,,999.0,,0.5733,,0.971,0.874,1.0,1.0,44.72,1.0,48.76,,,1.0,0.4216,0.0003731,-0.0008112,-0.0005132,-0.0105,,,,-1.1842,0.1286,0.0,1.0,0.0177,74.85,50.0,0.0,0.2822,0.0226,45.22,2000.0,1.0,0.0,-45.22,71.58,0.1925,0.1151,Bear,,Bear,Bull,Sideways,Bear,,0.3775,0.2907,,,,,,,,,0.4909,0.0,7810.78,-81773471.37300003,0.8679845388220511,-118923283.54850005,,,,,,,,,,,,,,,,,,,,,,,,2026-06-18 13:03:34.111607+00:00,False,0.595,-0.595,304,0.1539538138558338,0.943412946837602,0.013808947021438,71.94742127265832,97.5903614457836,0.975903614457836,1.0900341250261854,0.2802690582959677,0.5494304778197902,0.0223584484749715,62.23690984305634,62.790697674418475,0.5785714285714278,0.8508311171454861,0.8597603946441046,0.3875278568844797,0.0435207454400099,47.23780659906978,44.723618090452405,0.2445054945054946,0.4908717657535261,-1.1563109501253832,0.0774452670833788,0.0707195690475503,37.01606819133247,5.7494866529774304,0.0519480519480521,0.2341210733107919,-2.080500407941255,0.5317967712549722,0.3723104078021378,53.93038610126762,74.52830188679248,0.5112165660051771,0.6142402001411146,2026-06-13/2026-06-19,0.121631,0.255869,1195.0518601166666,0.11533307191793352,86.11267832675135,0.512265586686178,54.44308584752785,0.19876416065911434,2
