contract_ticker,logged_at,gate_name,asset,side,pm,p_model,net_edge,offset_pct,strike,spot,tau_minutes,count,kelly_fraction,bankroll,close_ts,ema_stack_bias,composite_trend,composite_rev,composite_p_up,stoch_k,vwap_stretch,vol_score,vpin_score,obi_score,ema_stretch,structure_bias,funding_bias,sharp_move_active,liq_score,liq_bias,ls_long_pct,oi_chg_pct,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,resolved_yes,would_pnl,won,be,bad_cluster,bull,sideways,bear,dominant,ms_state,vd_state,effective,p_up_v3,p_chg_1h,p_ma6h,chg_15m,bb_pctb_15m,bb_width_15m,rsi_15m,stoch_15m,donch_15m,kc_pctb_15m,chg_1h,bb_pctb_1h,bb_width_1h,rsi_1h,stoch_1h,donch_1h,kc_pctb_1h,chg_4h,bb_pctb_4h,bb_width_4h,rsi_4h,stoch_4h,donch_4h,kc_pctb_4h,chg_1d,bb_pctb_1d,bb_width_1d,rsi_1d,stoch_1d,donch_1d,kc_pctb_1d,chg_5m,bb_pctb_5m,bb_width_5m,rsi_5m,stoch_5m,donch_5m,kc_pctb_5m
KXBTCD-26JUL0704-T62799.99,2026-07-07 07:03:52+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.98,0.99,-0.0064,-0.8599,62799.99,63344.72,55.9,0.0,0.0,2500.0,2026-07-07T08:00:00Z,0.0,-1.0,-2.0,0.3736,98.01,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1,1.0,60.4,0.0172,1.0,0.0,10408779.43,0.0,-0.00176,0.00174,True,0.0,False,0.02,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 07:00:00+00:00,0.5165,-0.03,0.53105,0.17764747309712,0.616582386704173,0.0144035011253516,58.98364560457976,93.26225485869656,0.4902432008610889,0.855862797476385,0.347248510129039,0.4988979291947389,0.0491005417209473,46.89547913748736,28.99366720446057,0.6106825211520179,0.4278240898013782,-1.3411858737354063,0.5744046710908867,0.0272368645549602,50.52251924633907,55.629505710743864,0.5562950571074387,0.4519893767812032,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,-0.038166752577351026,0.9134862988625193,0.007452177974911601,72.00245250433282,89.59236537150696,0.9245353894820126,1.1277934766768318
KXBTCD-26JUL0704-T62999.99,2026-07-07 07:03:52+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.95,0.9861,-0.0383,-0.5442,62999.99,63344.72,55.9,0.0,0.0,2500.0,2026-07-07T08:00:00Z,0.0,-1.0,-2.0,0.3736,98.01,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1,1.0,60.4,0.0172,1.0,0.0,9858605.33,0.0,-0.00176,0.00174,True,0.0,False,0.05,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 07:00:00+00:00,0.5165,-0.03,0.53105,0.17764747309712,0.616582386704173,0.0144035011253516,58.98364560457976,93.26225485869656,0.4902432008610889,0.855862797476385,0.347248510129039,0.4988979291947389,0.0491005417209473,46.89547913748736,28.99366720446057,0.6106825211520179,0.4278240898013782,-1.3411858737354063,0.5744046710908867,0.0272368645549602,50.52251924633907,55.629505710743864,0.5562950571074387,0.4519893767812032,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,-0.038166752577351026,0.9134862988625193,0.007452177974911601,72.00245250433282,89.59236537150696,0.9245353894820126,1.1277934766768318
KXBTCD-26JUL0704-T62699.99,2026-07-07 07:05:07+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.99,0.99,0.0043,-0.9805,62699.99,63320.86,54.6,0.0,0.0,2500.0,2026-07-07T08:00:00Z,0.0,-1.0,-1.0,0.4533,86.49,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1,1.0,60.87,-0.0585,1.0,0.0,10880179.89,0.0,-0.00164,0.00148,True,-2.69,False,0.01,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 07:00:00+00:00,0.5165,-0.03,0.53105,0.17764747309712,0.616582386704173,0.0144035011253516,58.98364560457976,93.26225485869656,0.4902432008610889,0.855862797476385,0.347248510129039,0.4988979291947389,0.0491005417209473,46.89547913748736,28.99366720446057,0.6106825211520179,0.4278240898013782,-1.3411858737354063,0.5744046710908867,0.0272368645549602,50.52251924633907,55.629505710743864,0.5562950571074387,0.4519893767812032,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.04192211641025345,0.9233623503871125,0.007495252350632337,74.19786578689124,84.9657878367378,0.8817129411764635,1.089365826034912
KXBTCD-26JUL0706-T63199.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.15,0.1091,0.024,0.2912,63199.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,-0.3189,3951233.47,0.0,0.00761,-0.00169,0.00173,True,-15.3,False,0.85,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T63099.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.33,0.2997,0.0096,0.1325,63099.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,-0.1957,1627739.74,0.0,0.010611,-0.00169,0.00173,True,-6.03,False,0.6699999999999999,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62799.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.87,0.9358,-0.0854,-0.3435,62799.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,0.4676,0.0,5023985.65,0.002819,-0.00169,0.00173,True,0.0,False,0.13,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62999.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.5,0.5403,-0.0626,-0.0262,62999.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,0.1868,0.0,4758.82,0.009339,-0.00169,0.00173,True,0.0,False,0.5,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62599.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.97,0.99,-0.037,-0.6609,62599.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,1.0,0.0,10197226.17,0.0,-0.00169,0.00173,True,0.0,False,0.03,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62499.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.98,0.99,-0.0264,-0.8196,62499.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,1.0,0.0,10558388.65,0.0,-0.00169,0.00173,True,0.0,False,0.02,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62399.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.97,0.99,-0.037,-0.9783,62399.99,63016.48,59.1,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,1.0,0.0,10739142.36,0.0,-0.00169,0.00173,True,0.0,False,0.03,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62699.99,2026-07-07 09:00:44+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.94,0.985,-0.063,-0.5022,62699.99,63016.48,59.0,0.0,0.0,2500.0,2026-07-07T10:00:00Z,-1.0,-1.0,4.0,0.5556,13.44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.89,0.0516,0.8917,0.0,6398738.51,0.000347,-0.00169,0.00173,True,0.0,False,0.06,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.1106696098206239,0.4961816564048153,0.0039311058793028725,52.93074768945056,72.1496852413153,0.35606823346661615,0.6488482548956634
KXBTCD-26JUL0706-T62899.99,2026-07-07 09:05:54+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.89,0.9615,-0.0903,-0.301,62899.99,63089.86,53.9,0.0,0.0,2500.0,2026-07-07T10:00:00Z,0.0,-1.0,3.0,0.619,34.65,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.92,0.0558,0.2312,0.0,5047502.24,0.004756,-0.00183,0.00162,True,0.0,False,0.1099999999999999,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.048936731096071995,0.6755852158416398,0.00325370627902463,58.30560103720005,97.09962960637668,0.5583754512635316,0.741286343672242
KXBTCD-26JUL0706-T63299.99,2026-07-07 09:05:54+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.11,0.0483,0.0472,0.3331,63299.99,63089.86,53.9,0.0,0.0,2500.0,2026-07-07T10:00:00Z,0.0,-1.0,3.0,0.619,34.65,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,60.92,0.0558,-0.384,5077577.07,0.0,0.006583,-0.00183,0.00162,False,3.74,True,0.89,True,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-07 09:00:00+00:00,0.5641,0.0476,0.5388499999999999,0.0824000501027821,0.4520372750556181,0.0083785788419137,45.482885173245904,33.88250240773711,0.4776766924596096,0.4550438932725902,0.0852564392236576,0.3788809177693265,0.0420762401514171,41.352799466244434,16.193078923973605,0.5404987423124598,0.3127478184604454,-0.1682157543147711,0.4990618342776497,0.0264237658275127,48.631449536019225,52.43203071405366,0.5243203071405366,0.4234736264435257,0.6224156370595146,0.7710287308033195,0.1220079696475501,66.2538481039158,91.0085407693992,0.7216937771345873,0.772633035833174,0.048936731096071995,0.6755852158416398,0.00325370627902463,58.30560103720005,97.09962960637668,0.5583754512635316,0.741286343672242
KXBTCD-26JUL0800-T63199.99,2026-07-08 03:00:20+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.16,0.1076,0.0032,0.3492,63199.99,62980.06,59.4,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,1.0,0.3793,35.53,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,-0.4821,5324339.45,0.0,0.006835,-0.00183,0.0017,False,0.32,True,0.84,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62999.99,2026-07-08 03:00:20+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.47,0.3893,-0.0024,0.0316,62999.99,62980.06,59.4,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,1.0,0.3793,35.53,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,-0.171,186797.48,0.0,0.01355,-0.00183,0.0017,False,0.0,True,0.53,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62399.99,2026-07-08 03:00:20+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.98,0.99,-0.0264,-0.921,62399.99,62980.06,59.4,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,1.0,0.3793,35.53,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,1.0,0.0,11256772.22,0.0,-0.00183,0.0017,True,0.0,False,0.02,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62499.99,2026-07-08 03:00:20+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.97,0.9794,-0.0321,-0.7623,62499.99,62980.06,59.4,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,1.0,0.3793,35.53,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,1.0,0.0,10942642.74,0.0,-0.00183,0.0017,True,0.0,False,0.03,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62599.99,2026-07-08 03:00:20+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.95,0.9472,-0.0275,-0.6035,62599.99,62980.06,59.4,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,1.0,0.3793,35.53,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,1.0,0.0,10582932.34,0.0,-0.00183,0.0017,True,0.0,False,0.05,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62699.99,2026-07-08 03:01:38+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.87,0.8414,-0.0289,-0.4059,62699.99,62955.55,58.2,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,0.0,0.3381,37.84,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,0.6554,0.0,6690907.91,0.00128,-0.00177,0.0014,True,0.0,False,0.13,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T62899.99,2026-07-08 03:01:38+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.59,0.5122,-0.0163,-0.0883,62899.99,62955.55,58.2,0.0,0.0,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,0.0,0.3381,37.84,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,0.1798,0.0,567792.45,0.009452,-0.00177,0.0014,False,0.0,True,0.41,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
KXBTCD-26JUL0800-T63099.99,2026-07-08 03:02:51+00:00,hmm_pup_v3_crashing_no_gate,BTC,no,0.41,0.2829,0.0418,0.1347,63099.99,63015.08,56.9,74.0,0.1767,2500.0,2026-07-08T04:00:00Z,-1.0,-2.0,0.0,0.3381,41.69,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,1.0,60.53,-0.0149,-0.1557,982027.24,0.0,0.013384,-0.00136,0.00175,False,30.34,True,0.5900000000000001,False,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,bull,5,0,2026-07-08 03:00:00+00:00,0.5675,0.0172999999999999,0.5390166666666667,0.0664773214643199,0.1634393734001104,0.017911699937235,31.971820430289753,35.683233053942246,0.3568323305394224,0.2621136463861843,-0.0236785669451955,0.1592929223514769,0.0218412863189591,36.474692780643494,24.99284439762017,0.2499284439762017,0.2263655213638936,-0.7237006678866953,0.5481303012580372,0.0262620187582381,49.94714271651515,60.58473444138217,0.6058473444138217,0.4541908742728898,-1.0839928956081324,0.6928439234550515,0.1181686281853732,58.90977289405082,80.87466238411565,0.7118243976906063,0.6401492302609325,0.08905363237134978,0.46094243877469093,0.014666309986096039,50.74239996615237,66.29405873421041,0.4041876360341554,0.6120183963751347
