logged_at,contract_ticker,p_market,decision,side,would_win,would_pnl,asset,logged_at_p,effective,smc_state,be,won
2026-05-01 04:21:31,KXBTCD-26MAY0101-T76999.99,0.73,trade,yes,True,11.1,BTC,2026-05-01 04:21:31+00:00,2026-05-01 04:00:00+00:00,0.0,0.73,True
2026-05-01 05:06:21,KXBTCD-26MAY0102-T77199.99,0.34,trade,yes,False,-30.0,BTC,2026-05-01 05:06:21+00:00,2026-05-01 05:00:00+00:00,0.0,0.34,False
2026-05-01 05:12:44,KXBTCD-26MAY0102-T77099.99,0.58,trade,yes,True,21.72,BTC,2026-05-01 05:12:44+00:00,2026-05-01 05:00:00+00:00,0.0,0.58,True
2026-05-01 05:18:04,KXBTCD-26MAY0102-T76999.99,0.69,trade,yes,True,13.48,BTC,2026-05-01 05:18:04+00:00,2026-05-01 05:00:00+00:00,0.0,0.69,True
2026-05-01 06:11:58,KXBTCD-26MAY0103-T77199.99,0.22,trade,no,True,8.46,BTC,2026-05-01 06:11:58+00:00,2026-05-01 06:00:00+00:00,0.0,0.78,True
2026-05-01 06:24:45,KXBTCD-26MAY0103-T77099.99,0.57,trade,yes,False,-30.0,BTC,2026-05-01 06:24:45+00:00,2026-05-01 06:00:00+00:00,0.0,0.57,False
2026-05-01 06:51:16,KXBTCD-26MAY0103-T76899.99,0.46,trade,yes,True,15.43,BTC,2026-05-01 06:51:16+00:00,2026-05-01 06:00:00+00:00,0.0,0.46,True
2026-05-01 07:17:51,KXBTCD-26MAY0104-T77099.99,0.34,trade,no,False,-30.0,BTC,2026-05-01 07:17:51+00:00,2026-05-01 07:00:00+00:00,0.0,0.6599999999999999,False
2026-05-01 08:01:23,KXBTCD-26MAY0105-T76999.99,0.71,trade,yes,True,12.25,BTC,2026-05-01 08:01:23+00:00,2026-05-01 08:00:00+00:00,0.0,0.71,True
2026-05-01 08:05:38,KXBTCD-26MAY0105-T77199.99,0.23,trade,no,False,-30.0,BTC,2026-05-01 08:05:38+00:00,2026-05-01 08:00:00+00:00,0.0,0.77,False
2026-05-01 08:16:14,KXBTCD-26MAY0105-T77499.99,0.21,trade,no,True,2.08,BTC,2026-05-01 08:16:14+00:00,2026-05-01 08:00:00+00:00,0.0,0.79,True
2026-05-01 09:00:45,KXBTCD-26MAY0106-T77299.99,0.7,trade,yes,False,-30.0,BTC,2026-05-01 09:00:45+00:00,2026-05-01 09:00:00+00:00,0.0,0.7,False
2026-05-01 09:25:08,KXBTCD-26MAY0106-T77399.99,0.38,trade,yes,False,-30.0,BTC,2026-05-01 09:25:08+00:00,2026-05-01 09:00:00+00:00,0.0,0.38,False
2026-05-01 10:13:02,KXBTCD-26MAY0107-T77099.99,0.68,trade,yes,True,14.12,BTC,2026-05-01 10:13:02+00:00,2026-05-01 10:00:00+00:00,0.0,0.68,True
2026-05-01 10:20:27,KXBTCD-26MAY0107-T77299.99,0.48,trade,yes,False,-30.0,BTC,2026-05-01 10:20:27+00:00,2026-05-01 10:00:00+00:00,0.0,0.48,False
2026-05-01 10:31:02,KXBTCD-26MAY0107-T77399.99,0.29,trade,yes,False,-30.0,BTC,2026-05-01 10:31:02+00:00,2026-05-01 10:00:00+00:00,0.0,0.29,False
2026-05-01 11:02:02,KXBTCD-26MAY0108-T77299.99,0.52,trade,yes,True,27.69,BTC,2026-05-01 11:02:02+00:00,2026-05-01 11:00:00+00:00,0.0,0.52,True
2026-05-01 11:07:22,KXBTCD-26MAY0108-T77199.99,0.66,trade,yes,True,15.45,BTC,2026-05-01 11:07:22+00:00,2026-05-01 11:00:00+00:00,0.0,0.66,True
2026-05-01 11:16:56,KXBTCD-26MAY0108-T77399.99,0.35,trade,yes,True,55.71,BTC,2026-05-01 11:16:56+00:00,2026-05-01 11:00:00+00:00,0.0,0.35,True
2026-05-01 12:00:29,KXBTCD-26MAY0109-T77399.99,0.61,trade,yes,True,19.18,BTC,2026-05-01 12:00:29+00:00,2026-05-01 12:00:00+00:00,0.0,0.61,True
2026-05-01 12:06:55,KXBTCD-26MAY0109-T77499.99,0.33,trade,yes,True,60.91,BTC,2026-05-01 12:06:55+00:00,2026-05-01 12:00:00+00:00,0.0,0.33,True
2026-05-01 12:12:12,KXBTCD-26MAY0109-T77299.99,0.73,trade,yes,True,11.1,BTC,2026-05-01 12:12:12+00:00,2026-05-01 12:00:00+00:00,0.0,0.73,True
2026-05-01 12:20:41,KXBTCD-26MAY0109-T77799.99,0.26,trade,no,False,-12.05,BTC,2026-05-01 12:20:41+00:00,2026-05-01 12:00:00+00:00,0.0,0.74,False
2026-05-01 12:25:59,KXBTCD-26MAY0109-T77899.99,0.21,trade,no,False,-15.13,BTC,2026-05-01 12:25:59+00:00,2026-05-01 12:00:00+00:00,0.0,0.79,False
2026-05-01 12:32:21,KXBTCD-26MAY0109-T77999.99,0.21,trade,no,True,4.08,BTC,2026-05-01 12:32:21+00:00,2026-05-01 12:00:00+00:00,0.0,0.79,True
2026-05-01 13:01:02,KXBTCD-26MAY0110-T78199.99,0.32,trade,no,False,-25.53,BTC,2026-05-01 13:01:02+00:00,2026-05-01 13:00:00+00:00,2.0,0.6799999999999999,False
2026-05-01 13:06:25,KXBTCD-26MAY0110-T78299.99,0.35,trade,no,False,-25.1,BTC,2026-05-01 13:06:25+00:00,2026-05-01 13:00:00+00:00,2.0,0.65,False
2026-05-01 13:12:48,KXBTCD-26MAY0110-T78499.99,0.33,trade,no,False,-12.93,BTC,2026-05-01 13:12:48+00:00,2026-05-01 13:00:00+00:00,2.0,0.6699999999999999,False
2026-05-01 13:19:10,KXBTCD-26MAY0110-T78399.99,0.34,trade,no,False,-23.99,BTC,2026-05-01 13:19:10+00:00,2026-05-01 13:00:00+00:00,2.0,0.6599999999999999,False
2026-05-01 13:28:43,KXBTCD-26MAY0110-T78599.99,0.2,trade,no,False,-13.93,BTC,2026-05-01 13:28:43+00:00,2026-05-01 13:00:00+00:00,2.0,0.8,False
2026-05-01 14:03:51,KXBTCD-26MAY0111-T78899.99,0.33,trade,no,True,13.09,BTC,2026-05-01 14:03:51+00:00,2026-05-01 14:00:00+00:00,2.0,0.6699999999999999,True
2026-05-01 14:17:39,KXBTCD-26MAY0111-T78799.99,0.34,trade,no,True,7.58,BTC,2026-05-01 14:17:39+00:00,2026-05-01 14:00:00+00:00,2.0,0.6599999999999999,True
2026-05-01 14:28:16,KXBTCD-26MAY0111-T78199.99,0.61,trade,yes,True,5.41,BTC,2026-05-01 14:28:16+00:00,2026-05-01 14:00:00+00:00,2.0,0.61,True
2026-05-01 14:33:40,KXBTCD-26MAY0111-T78399.99,0.33,trade,yes,False,-9.15,BTC,2026-05-01 14:33:40+00:00,2026-05-01 14:00:00+00:00,2.0,0.33,False
2026-05-01 14:40:01,KXBTCD-26MAY0111-T78299.99,0.38,trade,yes,True,16.12,BTC,2026-05-01 14:40:01+00:00,2026-05-01 14:00:00+00:00,2.0,0.38,True
2026-05-01 15:00:12,KXBTCD-26MAY0112-T78499.99,0.31,trade,yes,False,-30.0,BTC,2026-05-01 15:00:12+00:00,2026-05-01 15:00:00+00:00,2.0,0.31,False
2026-05-01 15:05:31,KXBTCD-26MAY0112-T78199.99,0.59,trade,yes,True,20.85,BTC,2026-05-01 15:05:31+00:00,2026-05-01 15:00:00+00:00,2.0,0.59,True
2026-05-01 15:10:52,KXBTCD-26MAY0112-T78399.99,0.37,trade,yes,True,51.08,BTC,2026-05-01 15:10:52+00:00,2026-05-01 15:00:00+00:00,2.0,0.37,True
2026-05-01 16:08:41,KXBTCD-26MAY0113-T78399.99,0.72,trade,yes,False,-30.0,BTC,2026-05-01 16:08:41+00:00,2026-05-01 16:00:00+00:00,2.0,0.72,False
2026-05-01 16:13:58,KXBTCD-26MAY0113-T78299.99,0.65,trade,yes,False,-24.63,BTC,2026-05-01 16:13:58+00:00,2026-05-01 16:00:00+00:00,2.0,0.65,False
2026-05-01 16:19:15,KXBTCD-26MAY0113-T78199.99,0.74,trade,yes,True,5.62,BTC,2026-05-01 16:19:15+00:00,2026-05-01 16:00:00+00:00,2.0,0.74,True
2026-05-01 16:25:35,KXBTCD-26MAY0113-T78099.99,0.66,trade,yes,True,11.4,BTC,2026-05-01 16:25:35+00:00,2026-05-01 16:00:00+00:00,2.0,0.66,True
2026-05-01 17:00:58,KXBTCD-26MAY0114-T78199.99,0.62,trade,yes,True,18.39,BTC,2026-05-01 17:00:58+00:00,2026-05-01 17:00:00+00:00,2.0,0.62,True
2026-05-01 17:14:50,KXBTCD-26MAY0114-T78399.99,0.34,trade,yes,True,58.24,BTC,2026-05-01 17:14:50+00:00,2026-05-01 17:00:00+00:00,2.0,0.34,True
2026-05-01 17:36:10,KXBTCD-26MAY0114-T78299.99,0.37,trade,yes,True,51.08,BTC,2026-05-01 17:36:10+00:00,2026-05-01 17:00:00+00:00,2.0,0.37,True
2026-05-01 17:41:27,KXBTCD-26MAY0114-T78499.99,0.5,trade,yes,True,30.0,BTC,2026-05-01 17:41:27+00:00,2026-05-01 17:00:00+00:00,2.0,0.5,True
2026-05-01 18:01:30,KXBTCD-26MAY0115-T78399.99,0.67,trade,yes,True,14.78,BTC,2026-05-01 18:01:30+00:00,2026-05-01 18:00:00+00:00,2.0,0.67,True
2026-05-01 18:08:53,KXBTCD-26MAY0115-T78499.99,0.55,trade,yes,False,-30.0,BTC,2026-05-01 18:08:53+00:00,2026-05-01 18:00:00+00:00,2.0,0.55,False
2026-05-01 18:34:11,KXBTCD-26MAY0115-T78599.99,0.35,trade,yes,False,-30.0,BTC,2026-05-01 18:34:11+00:00,2026-05-01 18:00:00+00:00,2.0,0.35,False
2026-05-01 19:00:31,KXBTCD-26MAY0116-T78499.99,0.37,trade,yes,False,-30.0,BTC,2026-05-01 19:00:31+00:00,2026-05-01 19:00:00+00:00,2.0,0.37,False
2026-05-01 19:05:48,KXBTCD-26MAY0117-T78499.99,0.53,trade,yes,False,-30.0,BTC,2026-05-01 19:05:48+00:00,2026-05-01 19:00:00+00:00,2.0,0.53,False
2026-05-01 19:06:51,KXBTCD-26MAY0116-T78599.99,0.37,trade,yes,False,-30.0,BTC,2026-05-01 19:06:51+00:00,2026-05-01 19:00:00+00:00,2.0,0.37,False
2026-05-01 19:12:07,KXBTCD-26MAY0116-T78399.99,0.67,trade,yes,True,14.78,BTC,2026-05-01 19:12:07+00:00,2026-05-01 19:00:00+00:00,2.0,0.67,True
2026-05-01 19:18:25,KXBTCD-26MAY0116-T78299.99,0.73,trade,yes,True,11.1,BTC,2026-05-01 19:18:25+00:00,2026-05-01 19:00:00+00:00,2.0,0.73,True
2026-05-01 20:00:35,KXBTCD-26MAY0117-T78499.99,0.31,trade,yes,False,-30.0,BTC,2026-05-01 20:00:35+00:00,2026-05-01 20:00:00+00:00,2.0,0.31,False
2026-05-01 20:41:32,KXBTCD-26MAY0117-T77999.99,0.33,trade,yes,False,-8.25,BTC,2026-05-01 20:41:32+00:00,2026-05-01 20:00:00+00:00,2.0,0.33,False
2026-05-01 21:02:32,KXBTCD-26MAY0118-T78099.99,0.29,trade,yes,True,55.8,BTC,2026-05-01 21:02:32+00:00,2026-05-01 21:00:00+00:00,2.0,0.29,True
2026-05-01 21:07:48,KXBTCD-26MAY0118-T77999.99,0.37,trade,yes,True,42.18,BTC,2026-05-01 21:07:48+00:00,2026-05-01 21:00:00+00:00,2.0,0.37,True
2026-05-01 21:13:03,KXBTCD-26MAY0118-T77899.99,0.64,trade,yes,True,16.88,BTC,2026-05-01 21:13:03+00:00,2026-05-01 21:00:00+00:00,2.0,0.64,True
2026-05-01 21:31:59,KXBTCD-26MAY0118-T78199.99,0.24,trade,yes,False,-30.0,BTC,2026-05-01 21:31:59+00:00,2026-05-01 21:00:00+00:00,2.0,0.24,False
2026-05-01 22:00:22,KXBTCD-26MAY0119-T78299.99,0.3,trade,yes,False,-30.0,BTC,2026-05-01 22:00:22+00:00,2026-05-01 22:00:00+00:00,2.0,0.3,False
2026-05-01 22:05:38,KXBTCD-26MAY0119-T78199.99,0.61,trade,yes,False,-30.0,BTC,2026-05-01 22:05:38+00:00,2026-05-01 22:00:00+00:00,2.0,0.61,False
2026-05-01 22:10:53,KXBTCD-26MAY0119-T78399.99,0.22,trade,yes,False,-24.08,BTC,2026-05-01 22:10:53+00:00,2026-05-01 22:00:00+00:00,2.0,0.22,False
2026-05-01 22:21:25,KXBTCD-26MAY0119-T78499.99,0.2,trade,yes,False,-30.0,BTC,2026-05-01 22:21:25+00:00,2026-05-01 22:00:00+00:00,2.0,0.2,False
2026-05-01 23:00:17,KXBTCD-26MAY0120-T78099.99,0.63,trade,yes,True,15.36,BTC,2026-05-01 23:00:17+00:00,2026-05-01 23:00:00+00:00,2.0,0.63,True
2026-05-01 23:05:34,KXBTCD-26MAY0120-T78199.99,0.35,trade,yes,True,48.95,BTC,2026-05-01 23:05:34+00:00,2026-05-01 23:00:00+00:00,2.0,0.35,True
2026-05-01 23:20:18,KXBTCD-26MAY0120-T77999.99,0.73,trade,yes,True,11.1,BTC,2026-05-01 23:20:18+00:00,2026-05-01 23:00:00+00:00,2.0,0.73,True
2026-05-02 00:40:54,KXBTCD-26MAY0121-T78299.99,0.42,trade,yes,True,41.43,BTC,2026-05-02 00:40:54+00:00,2026-05-02 00:00:00+00:00,2.0,0.42,True
2026-05-02 00:52:18,KXBTCD-26MAY0121-T78399.99,0.37,trade,yes,False,-30.0,BTC,2026-05-02 00:52:18+00:00,2026-05-02 00:00:00+00:00,2.0,0.37,False
2026-05-02 01:00:47,KXBTCD-26MAY0122-T78299.99,0.53,trade,yes,True,26.6,BTC,2026-05-02 01:00:47+00:00,2026-05-02 01:00:00+00:00,2.0,0.53,True
2026-05-02 01:25:02,KXBTCD-26MAY0122-T78399.99,0.26,trade,yes,False,-24.96,BTC,2026-05-02 01:25:02+00:00,2026-05-02 01:00:00+00:00,2.0,0.26,False
2026-05-02 02:00:31,KXBTCD-26MAY0123-T78399.99,0.31,trade,yes,False,-30.0,BTC,2026-05-02 02:00:31+00:00,2026-05-02 02:00:00+00:00,2.0,0.31,False
2026-05-02 02:05:49,KXBTCD-26MAY0123-T78299.99,0.67,trade,yes,True,14.78,BTC,2026-05-02 02:05:49+00:00,2026-05-02 02:00:00+00:00,2.0,0.67,True
2026-05-02 02:52:29,KXBTCD-26MAY0123-T78499.99,0.21,trade,yes,False,-25.88,BTC,2026-05-02 02:52:29+00:00,2026-05-02 02:00:00+00:00,2.0,0.21,False
2026-05-02 03:00:58,KXBTCD-26MAY0200-T78399.99,0.47,trade,yes,True,20.92,BTC,2026-05-02 03:00:58+00:00,2026-05-02 03:00:00+00:00,2.0,0.47,True
2026-05-02 03:08:25,KXBTCD-26MAY0200-T78299.99,0.51,trade,yes,True,25.1,BTC,2026-05-02 03:08:25+00:00,2026-05-02 03:00:00+00:00,2.0,0.51,True
2026-05-02 03:15:51,KXBTCD-26MAY0200-T78199.99,0.7,trade,yes,True,11.78,BTC,2026-05-02 03:15:51+00:00,2026-05-02 03:00:00+00:00,2.0,0.7,True
2026-05-02 03:21:10,KXBTCD-26MAY0200-T78499.99,0.05,trade,yes,False,-26.82,BTC,2026-05-02 03:21:10+00:00,2026-05-02 03:00:00+00:00,2.0,0.05,False
2026-05-02 03:38:09,KXBTCD-26MAY0200-T78599.99,0.09,trade,yes,False,-24.82,BTC,2026-05-02 03:38:09+00:00,2026-05-02 03:00:00+00:00,2.0,0.09,False
2026-05-02 04:00:25,KXBTCD-26MAY0201-T78499.99,0.29,trade,yes,False,-30.0,BTC,2026-05-02 04:00:25+00:00,2026-05-02 04:00:00+00:00,2.0,0.29,False
2026-05-02 04:07:53,KXBTCD-26MAY0201-T78299.99,0.45,trade,yes,False,-24.77,BTC,2026-05-02 04:07:53+00:00,2026-05-02 04:00:00+00:00,2.0,0.45,False
2026-05-02 04:13:10,KXBTCD-26MAY0201-T78399.99,0.21,trade,yes,False,-26.97,BTC,2026-05-02 04:13:10+00:00,2026-05-02 04:00:00+00:00,2.0,0.21,False
2026-05-02 04:23:46,KXBTCD-26MAY0201-T78199.99,0.74,trade,yes,False,-30.0,BTC,2026-05-02 04:23:46+00:00,2026-05-02 04:00:00+00:00,2.0,0.74,False
2026-05-02 05:09:22,KXBTCD-26MAY0202-T78199.99,0.48,trade,yes,True,32.5,BTC,2026-05-02 05:09:22+00:00,2026-05-02 05:00:00+00:00,2.0,0.48,True
2026-05-02 05:19:59,KXBTCD-26MAY0202-T77999.99,0.72,trade,yes,True,11.67,BTC,2026-05-02 05:19:59+00:00,2026-05-02 05:00:00+00:00,2.0,0.72,True
2026-05-02 05:31:38,KXBTCD-26MAY0202-T78299.99,0.08,trade,yes,False,-19.9,BTC,2026-05-02 05:31:38+00:00,2026-05-02 05:00:00+00:00,2.0,0.08,False
2026-05-02 05:36:56,KXBTCD-26MAY0202-T78099.99,0.74,trade,yes,True,10.54,BTC,2026-05-02 05:36:56+00:00,2026-05-02 05:00:00+00:00,2.0,0.74,True
2026-05-02 06:00:15,KXBTCD-26MAY0203-T78299.99,0.24,trade,yes,True,95.0,BTC,2026-05-02 06:00:15+00:00,2026-05-02 06:00:00+00:00,2.0,0.24,True
2026-05-02 06:05:34,KXBTCD-26MAY0203-T78399.99,0.17,trade,yes,False,-30.0,BTC,2026-05-02 06:05:34+00:00,2026-05-02 06:00:00+00:00,2.0,0.17,False
2026-05-02 06:10:52,KXBTCD-26MAY0203-T78199.99,0.67,trade,yes,True,14.78,BTC,2026-05-02 06:10:52+00:00,2026-05-02 06:00:00+00:00,2.0,0.67,True
2026-05-02 06:23:34,KXBTCD-26MAY0203-T78099.99,0.75,trade,yes,True,10.0,BTC,2026-05-02 06:23:34+00:00,2026-05-02 06:00:00+00:00,2.0,0.75,True
2026-05-02 07:00:40,KXBTCD-26MAY0204-T78399.99,0.33,trade,yes,False,-30.0,BTC,2026-05-02 07:00:40+00:00,2026-05-02 07:00:00+00:00,2.0,0.33,False
2026-05-02 07:06:00,KXBTCD-26MAY0204-T78299.99,0.53,trade,yes,False,-30.0,BTC,2026-05-02 07:06:00+00:00,2026-05-02 07:00:00+00:00,2.0,0.53,False
2026-05-02 07:43:09,KXBTCD-26MAY0204-T78199.99,0.72,trade,yes,True,11.67,BTC,2026-05-02 07:43:09+00:00,2026-05-02 07:00:00+00:00,2.0,0.72,True
2026-05-02 08:01:09,KXBTCD-26MAY0205-T78199.99,0.44,trade,yes,True,35.99,BTC,2026-05-02 08:01:09+00:00,2026-05-02 08:00:00+00:00,2.0,0.44,True
2026-05-02 08:06:27,KXBTCD-26MAY0205-T78299.99,0.19,trade,yes,True,127.89,BTC,2026-05-02 08:06:27+00:00,2026-05-02 08:00:00+00:00,2.0,0.19,True
2026-05-02 09:00:31,KXBTCD-26MAY0206-T78399.99,0.18,trade,yes,False,-23.72,BTC,2026-05-02 09:00:31+00:00,2026-05-02 09:00:00+00:00,2.0,0.18,False
2026-05-02 09:05:49,KXBTCD-26MAY0206-T78299.99,0.51,trade,yes,False,-28.36,BTC,2026-05-02 09:05:49+00:00,2026-05-02 09:00:00+00:00,2.0,0.51,False
2026-05-02 09:40:59,KXBTCD-26MAY0206-T78299.99,0.63,trade,yes,False,-30.0,BTC,2026-05-02 09:40:59+00:00,2026-05-02 09:00:00+00:00,2.0,0.63,False
2026-05-02 10:01:06,KXBTCD-26MAY0207-T78299.99,0.47,trade,yes,False,-30.0,BTC,2026-05-02 10:01:06+00:00,2026-05-02 10:00:00+00:00,2.0,0.47,False
2026-05-02 10:23:21,KXBTCD-26MAY0207-T78199.99,0.74,trade,yes,True,10.54,BTC,2026-05-02 10:23:21+00:00,2026-05-02 10:00:00+00:00,2.0,0.74,True
2026-05-02 11:00:27,KXBTCD-26MAY0208-T78199.99,0.51,trade,yes,False,-30.0,BTC,2026-05-02 11:00:27+00:00,2026-05-02 11:00:00+00:00,2.0,0.51,False
2026-05-02 11:09:58,KXBTCD-26MAY0208-T78299.99,0.15,trade,yes,False,-30.0,BTC,2026-05-02 11:09:58+00:00,2026-05-02 11:00:00+00:00,2.0,0.15,False
2026-05-02 11:45:58,KXBTCD-26MAY0208-T78099.99,0.75,trade,yes,True,10.0,BTC,2026-05-02 11:45:58+00:00,2026-05-02 11:00:00+00:00,2.0,0.75,True
2026-05-02 12:02:55,KXBTCD-26MAY0209-T78099.99,0.61,trade,yes,True,19.18,BTC,2026-05-02 12:02:55+00:00,2026-05-02 12:00:00+00:00,2.0,0.61,True
2026-05-02 13:02:19,KXBTCD-26MAY0210-T78299.99,0.36,trade,yes,True,53.33,BTC,2026-05-02 13:02:19+00:00,2026-05-02 13:00:00+00:00,2.0,0.36,True
2026-05-02 13:07:37,KXBTCD-26MAY0210-T78399.99,0.21,trade,yes,False,-28.53,BTC,2026-05-02 13:07:37+00:00,2026-05-02 13:00:00+00:00,2.0,0.21,False
2026-05-02 13:12:56,KXBTCD-26MAY0210-T78499.99,0.15,trade,yes,False,-26.22,BTC,2026-05-02 13:12:56+00:00,2026-05-02 13:00:00+00:00,2.0,0.15,False
2026-05-02 14:12:19,KXBTCD-26MAY0211-T78299.99,0.59,trade,yes,True,20.85,BTC,2026-05-02 14:12:19+00:00,2026-05-02 14:00:00+00:00,2.0,0.59,True
2026-05-02 14:25:03,KXBTCD-26MAY0211-T78399.99,0.15,trade,yes,True,170.0,BTC,2026-05-02 14:25:03+00:00,2026-05-02 14:00:00+00:00,2.0,0.15,True
2026-05-02 15:22:19,KXBTCD-26MAY0212-T78399.99,0.38,trade,yes,True,48.95,BTC,2026-05-02 15:22:19+00:00,2026-05-02 15:00:00+00:00,2.0,0.38,True
2026-05-02 16:36:07,KXBTCD-26MAY0213-T78499.99,0.39,trade,yes,False,-30.0,BTC,2026-05-02 16:36:07+00:00,2026-05-02 16:00:00+00:00,2.0,0.39,False
2026-05-02 17:01:23,KXBTCD-26MAY0214-T78499.99,0.26,trade,yes,False,-30.0,BTC,2026-05-02 17:01:23+00:00,2026-05-02 17:00:00+00:00,2.0,0.26,False
2026-05-02 17:06:40,KXBTCD-26MAY0214-T78399.99,0.58,trade,yes,False,-30.0,BTC,2026-05-02 17:06:40+00:00,2026-05-02 17:00:00+00:00,2.0,0.58,False
2026-05-02 18:00:21,KXBTCD-26MAY0215-T78399.99,0.41,trade,yes,True,43.17,BTC,2026-05-02 18:00:21+00:00,2026-05-02 18:00:00+00:00,2.0,0.41,True
2026-05-02 18:05:38,KXBTCD-26MAY0215-T78299.99,0.67,trade,yes,True,14.78,BTC,2026-05-02 18:05:38+00:00,2026-05-02 18:00:00+00:00,2.0,0.67,True
2026-05-02 18:32:14,KXBTCD-26MAY0215-T78499.99,0.19,trade,yes,False,-30.0,BTC,2026-05-02 18:32:14+00:00,2026-05-02 18:00:00+00:00,2.0,0.19,False
2026-05-02 19:00:37,KXBTCD-26MAY0216-T78499.99,0.34,trade,yes,False,-30.0,BTC,2026-05-02 19:00:37+00:00,2026-05-02 19:00:00+00:00,2.0,0.34,False
2026-05-02 19:01:40,KXBTCD-26MAY0217-T78499.99,0.36,trade,yes,False,-30.0,BTC,2026-05-02 19:01:40+00:00,2026-05-02 19:00:00+00:00,2.0,0.36,False
2026-05-02 19:05:55,KXBTCD-26MAY0216-T78399.99,0.73,trade,yes,True,11.1,BTC,2026-05-02 19:05:55+00:00,2026-05-02 19:00:00+00:00,2.0,0.73,True
2026-05-02 21:00:32,KXBTCD-26MAY0218-T78499.99,0.41,trade,yes,True,43.17,BTC,2026-05-02 21:00:32+00:00,2026-05-02 21:00:00+00:00,2.0,0.41,True
2026-05-02 21:12:05,KXBTCD-26MAY0218-T78599.99,0.1,trade,yes,True,245.34,BTC,2026-05-02 21:12:05+00:00,2026-05-02 21:00:00+00:00,2.0,0.1,True
2026-05-02 21:46:47,KXBTCD-26MAY0218-T78799.99,0.49,trade,yes,False,-30.0,BTC,2026-05-02 21:46:47+00:00,2026-05-02 21:00:00+00:00,2.0,0.49,False
2026-05-02 22:00:26,KXBTCD-26MAY0219-T78799.99,0.45,trade,yes,True,36.67,BTC,2026-05-02 22:00:26+00:00,2026-05-02 22:00:00+00:00,2.0,0.45,True
2026-05-02 22:05:42,KXBTCD-26MAY0219-T78699.99,0.53,trade,yes,True,26.6,BTC,2026-05-02 22:05:42+00:00,2026-05-02 22:00:00+00:00,2.0,0.53,True
2026-05-02 22:10:59,KXBTCD-26MAY0219-T78899.99,0.18,trade,yes,False,-26.97,BTC,2026-05-02 22:10:59+00:00,2026-05-02 22:00:00+00:00,2.0,0.18,False
2026-05-02 23:35:03,KXBTCD-26MAY0220-T78799.99,0.43,trade,yes,False,-30.0,BTC,2026-05-02 23:35:03+00:00,2026-05-02 23:00:00+00:00,2.0,0.43,False
2026-05-02 23:42:33,KXBTCD-26MAY0220-T78699.99,0.55,trade,yes,False,-28.55,BTC,2026-05-02 23:42:33+00:00,2026-05-02 23:00:00+00:00,2.0,0.55,False
2026-05-03 00:01:09,KXBTCD-26MAY0221-T78799.99,0.26,trade,yes,False,-30.0,BTC,2026-05-03 00:01:09+00:00,2026-05-03 00:00:00+00:00,2.0,0.26,False
2026-05-03 00:06:28,KXBTCD-26MAY0221-T78699.99,0.52,trade,yes,False,-30.0,BTC,2026-05-03 00:06:28+00:00,2026-05-03 00:00:00+00:00,2.0,0.52,False
2026-05-03 00:22:22,KXBTCD-26MAY0221-T78599.99,0.51,trade,yes,False,-30.0,BTC,2026-05-03 00:22:22+00:00,2026-05-03 00:00:00+00:00,2.0,0.51,False
2026-05-03 01:12:15,KXBTCD-26MAY0222-T78499.99,0.28,trade,yes,False,-22.59,BTC,2026-05-03 01:12:15+00:00,2026-05-03 01:00:00+00:00,2.0,0.28,False
2026-05-03 01:29:12,KXBTCD-26MAY0222-T78299.99,0.43,trade,yes,False,-23.25,BTC,2026-05-03 01:29:12+00:00,2026-05-03 01:00:00+00:00,2.0,0.43,False
2026-05-03 01:34:30,KXBTCD-26MAY0222-T78199.99,0.63,trade,yes,True,17.62,BTC,2026-05-03 01:34:30+00:00,2026-05-03 01:00:00+00:00,2.0,0.63,True
2026-05-03 01:47:15,KXBTCD-26MAY0222-T78399.99,0.05,trade,yes,False,-30.0,BTC,2026-05-03 01:47:15+00:00,2026-05-03 01:00:00+00:00,2.0,0.05,False
2026-05-03 02:01:10,KXBTCD-26MAY0223-T78299.99,0.33,trade,yes,False,-30.0,BTC,2026-05-03 02:01:10+00:00,2026-05-03 02:00:00+00:00,2.0,0.33,False
2026-05-03 02:06:31,KXBTCD-26MAY0223-T78399.99,0.2,trade,yes,False,-30.0,BTC,2026-05-03 02:06:31+00:00,2026-05-03 02:00:00+00:00,2.0,0.2,False
2026-05-03 02:11:59,KXBTCD-26MAY0223-T78199.99,0.5,trade,yes,False,-20.0,BTC,2026-05-03 02:11:59+00:00,2026-05-03 02:00:00+00:00,2.0,0.5,False
2026-05-03 02:17:17,KXBTCD-26MAY0223-T78099.99,0.74,trade,yes,True,7.03,BTC,2026-05-03 02:17:17+00:00,2026-05-03 02:00:00+00:00,2.0,0.74,True
2026-05-03 03:00:49,KXBTCD-26MAY0300-T78199.99,0.36,trade,yes,False,-20.0,BTC,2026-05-03 03:00:49+00:00,2026-05-03 03:00:00+00:00,2.0,0.36,False
2026-05-03 03:06:11,KXBTCD-26MAY0300-T78099.99,0.62,trade,yes,True,12.26,BTC,2026-05-03 03:06:11+00:00,2026-05-03 03:00:00+00:00,2.0,0.62,True
2026-05-03 03:11:29,KXBTCD-26MAY0300-T78299.99,0.1,trade,yes,False,-20.0,BTC,2026-05-03 03:11:29+00:00,2026-05-03 03:00:00+00:00,2.0,0.1,False
