logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-05-03 02:07:35+00:00,2026-05-03 02:00,KXETHD-26MAY0223-T2309.99,2026-05-03T03:00:00Z,2305.46,2309.99,0.1967,0.2,real,0.080679,1.1145,0.00034503,0.00022112,0.00032257,0.6855,0.09,0.00028998,1.0,0.0,1.0,1.0,0.0,0.0186,2.0,0.0,0.0266,-1.0,7.974e-05,0.0,0.0,0.0,1.0,1.0,-0.2339,False,False,1.0,1.0,9.53,4.27,True,0.0,neutral,0.0,0.0,0.134321,0.115026,trade,no,False,False,43.0,52.37,,0.671606,0.05,30.0,600.0,0.0,9.0,0.6447,0.0343,0.049,0.0338,False,,False,True,7.5,2026-05-03 02:07:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5554029991812722,18,2026-W18,0.8,False,0.9999874708833437,9.16058413687902e-07,1.1613058251556652e-05,0.44006750932367483,-1.3352742160432163,0.11624013393925219,1,6,
2026-05-03 21:01:06+00:00,2026-05-03 21:00,KXETHD-26MAY0318-T2339.99,2026-05-03T22:00:00Z,2328.4,2339.99,0.4978,0.08,real,0.033064,1.4023,0.0006064,0.00068837,0.00046069,1.4942,0.17,0.00067883,-1.0,0.0,1.0,1.0,-1.0,-0.1468,2.0,0.0,0.1579,0.0,1.067e-05,-1.0,0.0,0.0,0.0,0.0,0.0425,False,False,1.0,1.0,14.04,26.52,False,0.0,bullish,0.0,0.0,0.131936,0.114698,trade,no,False,False,40.0,58.85,,0.79961,0.05,30.0,600.0,0.0,1.0,0.5245,-0.1953,0.0,0.0,False,,False,True,2.61,2026-05-03 21:01:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534445737762596,18,2026-W18,0.92,False,0.9999886478823223,1.148688496004981e-06,1.0203429177948538e-05,0.5638655398025677,0.47887284592121127,0.573321746686938,1,6,
2026-05-04 00:00:11+00:00,2026-05-04 00:00,KXETHD-26MAY0321-T2339.99,2026-05-04T01:00:00Z,2321.36,2339.99,0.8025,0.06,real,0.013542,1.8,0.00067711,0.00038662,0.00066494,0.5814,0.24,0.00068374,0.0,0.0,1.0,1.0,-1.0,-0.1906,2.0,0.0,0.5578,0.0,1.796e-05,0.0,0.0,0.0,0.0,0.0,,False,False,1.0,1.0,16.76,21.37,False,0.0,neutral,0.0,0.0,0.15,0.132963,trade,no,False,False,31.0,59.77,,0.833333,0.05,30.0,600.0,0.0,2.0,0.5854,-0.141,-0.0452,-0.0667,False,,False,True,1.91,2026-05-04 00:00:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384877708076179,19,2026-W19,0.94,False,0.9989986765703236,1.8087961789938905e-06,0.0009995146334915463,0.41718904405619195,-0.7053040627887901,0.38838977194194846,5,0,
2026-05-04 00:12:06+00:00,2026-05-04 00:00,KXETHD-26MAY0321-T2319.99,2026-05-04T01:00:00Z,2316.44,2319.99,0.1534,0.41,real,0.204325,0.2936,0.00069816,0.00067935,0.00097398,0.6975,0.01,0.0008205,-1.0,0.0,1.0,0.0,0.0,0.0474,2.0,0.0,0.481,0.0,4.198e-05,0.0,0.0,0.0,0.0,0.0,,False,False,1.0,1.0,4.26,17.2,False,0.0,neutral,0.0,0.0,0.210675,0.184294,trade,no,False,False,40.0,47.81,,0.50765,0.05,30.0,600.0,0.0,7.0,0.6447,-0.4729,-0.1134,-0.1151,False,,False,True,20.85,2026-05-04 00:12:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384877708076179,19,2026-W19,0.5900000000000001,False,0.9989986765703236,1.8087961789938905e-06,0.0009995146334915463,0.41718904405619195,-0.7053040627887901,0.38838977194194846,5,0,
2026-05-04 07:01:48+00:00,2026-05-04 07:00,KXETHD-26MAY0404-T2379.99,2026-05-04T08:00:00Z,2369.04,2379.99,0.4623,0.1,real,0.044948,1.5332,0.00056416,0.00033357,0.00047193,0.7068,0.09,0.00042878,1.0,-1.0,0.0,1.0,-1.0,-0.2716,2.0,0.0,0.6385,0.0,-1.492e-05,0.0,0.0,0.0,0.0,0.0,0.2753,False,False,0.0,0.0,37.34,33.0,False,0.0,bullish,0.0,0.0,0.100052,0.082047,trade,no,False,False,42.0,58.15,,0.690013,0.05,30.0,600.0,2.0,0.0,0.6522,0.319,0.0565,0.0,False,,False,True,3.33,2026-05-04 07:01:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5101388338620532,19,2026-W19,0.9,False,1.3321700830050213e-05,5.641028051352542e-05,0.9999302680186545,0.7675577477832035,3.324182233772893,0.678320090805902,0,1,
2026-05-04 09:04:09+00:00,2026-05-04 09:00,KXETHD-26MAY0406-T2359.99,2026-05-04T10:00:00Z,2360.61,2359.99,-0.0262,0.56,real,0.626794,-0.0359,0.00018422,7.129e-05,0.00023246,0.3067,0.11,0.00116278,1.0,-1.0,0.0,2.0,-1.0,-0.2159,2.0,0.0,0.7289,-1.0,9.6e-05,0.0,0.0,0.0,0.0,0.0,-0.2002,False,False,1.0,0.0,20.03,18.86,True,0.0,bullish,0.0,0.0,0.051794,0.019546,trade,yes,False,False,43.0,55.8,,0.117714,0.05,30.0,600.0,1.0,1.0,0.5882,-0.0352,0.0,0.0,False,,True,True,23.57,2026-05-04 09:04:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4818724786713645,19,2026-W19,0.56,False,2.6454083905723035e-05,8.46467258875988e-05,0.9998888991902048,0.7867172010112289,1.0640478973913101,0.6661748013620864,0,1,
2026-05-04 09:09:28+00:00,2026-05-04 09:00,KXETHD-26MAY0417-T2339.99,2026-05-04T21:00:00Z,2358.87,2339.99,-0.8005,0.69,real,0.984645,-1.3183,0.00014125,3.655e-05,0.00060858,0.0601,0.01,0.0002725,1.0,-1.0,0.0,2.0,-1.0,-0.1713,1.0,0.0,0.7073,-1.0,9.6e-05,0.0,0.0,0.0,0.0,0.0,-0.2002,False,False,1.0,0.0,20.03,18.86,True,0.0,bullish,0.0,0.0,0.279645,0.249672,trade,yes,False,False,67.0,709.45,,0.90208,0.05,30.0,600.0,1.0,1.0,0.5882,-0.0102,0.0,0.0,False,,True,True,13.48,2026-05-04 09:09:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4818724786713645,19,2026-W19,0.69,False,2.6454083905723035e-05,8.46467258875988e-05,0.9998888991902048,0.7867172010112289,1.0640478973913101,0.6661748013620864,0,1,
2026-05-04 12:01:46+00:00,2026-05-04 12:00,KXETHD-26MAY0409-T2339.99,2026-05-04T13:00:00Z,2333.51,2339.99,0.2776,0.26,real,0.077863,0.7297,0.00042801,0.00042494,0.00056508,0.752,0.03,0.00049823,1.0,-1.0,0.0,1.0,0.0,-0.0443,2.0,0.0,0.6248,-1.0,6.295e-05,0.0,0.0,0.0,1.0,1.0,-1.1751,False,False,1.0,0.0,35.14,37.96,False,-1.0,neutral,0.0,0.0,0.212137,0.193013,trade,no,False,False,41.0,58.16,,0.771408,0.05,30.0,600.0,0.0,2.0,0.5854,-0.0753,-0.0497,-0.1493,False,,False,True,10.54,2026-05-04 12:01:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5259961849364878,19,2026-W19,0.74,False,2.3540471010265097e-05,0.0003771564850909362,0.999599303043904,1.066527293868623,-4.2176079323417,0.2997729852440431,0,1,
2026-05-04 13:00:14+00:00,2026-05-04 13:00,KXETHD-26MAY0410-T2339.99,2026-05-04T14:00:00Z,2331.78,2339.99,0.352,0.19,real,0.129424,0.9258,0.00051908,0.00051388,0.000518,0.992,0.04,0.00053389,0.0,-1.0,0.0,1.0,-1.0,-0.1703,2.0,0.0,0.561,0.0,3.997e-05,0.0,0.0,0.0,1.0,1.0,-1.1857,False,False,1.0,0.0,34.3,40.21,False,-1.0,neutral,0.0,0.0,0.080576,0.057689,trade,no,False,False,41.0,59.72,,0.383695,0.05,30.0,600.0,0.0,2.0,0.5854,-0.3225,-0.2842,-0.2842,False,,False,True,7.04,2026-05-04 13:00:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5210387156795053,19,2026-W19,0.81,False,2.2535302600365606e-05,0.000386940393586889,0.999590524303809,1.0159127845916855,-4.729728498251028,0.30578887627695733,0,2,
2026-05-04 14:09:53+00:00,2026-05-04 14:00,KXETHD-26MAY0411-T2319.99,2026-05-04T15:00:00Z,2328.43,2319.99,-0.3624,0.75,real,0.870968,-0.6343,0.00063428,0.00069024,0.00076077,0.9073,0.04,0.00074907,0.0,1.0,2.0,0.0,0.0,-0.0149,2.0,0.0,0.6698,0.0,2.687e-05,0.0,-1.0,1.0,2.0,2.0,-1.6056,False,False,1.0,1.0,10.19,50.32,False,-1.0,neutral,0.0,0.0,0.120968,0.092843,trade,yes,False,False,41.0,50.07,,0.483871,0.05,30.0,600.0,0.0,6.0,0.6447,-0.3991,-0.362,-0.1762,False,,True,True,10.0,2026-05-04 14:09:53+00:00,0.3213,1.0,,,,,,,,,,,bullish,bullish,False,False,8.847,5.08,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4755082946464224,19,2026-W19,0.75,False,2.252121772513874e-06,0.3196988430021065,0.6802989048761185,0.8686343303903938,-2.4631224645192464,0.7384790011350753,4,7,
2026-05-04 14:15:13+00:00,2026-05-04 14:00,KXETHD-26MAY0411-T2339.99,2026-05-04T15:00:00Z,2340.37,2339.99,-0.0163,0.56,real,0.685455,-0.0345,0.00079094,0.00103598,0.00016187,6.4002,0.03,0.00070806,0.0,-1.0,0.0,1.0,-1.0,-0.1442,2.0,0.0,0.648,0.0,2.562e-05,0.0,0.0,0.0,1.0,1.0,-1.0624,False,False,-1.0,0.0,79.74,74.65,False,0.0,neutral,0.0,0.0,0.125455,0.093207,trade,yes,False,False,41.0,44.74,,0.285126,0.05,30.0,600.0,0.0,1.0,0.5245,0.1471,0.3308,0.3738,False,,True,True,23.57,2026-05-04 14:15:13+00:00,0.3213,1.0,,,,,,,,,,,bullish,bullish,False,False,8.292,5.565,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4755082946464224,19,2026-W19,0.56,False,2.252121772513874e-06,0.3196988430021065,0.6802989048761185,0.8686343303903938,-2.4631224645192464,0.7384790011350753,4,7,
