feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
composite_rev,>=0(q0.6),322,0.5341614906832298,-0.07458074534161485,-2577.2699999999995,12,23.61995444792358,-0.07767567567567568,-1160.94
composite_rev,<0(q0.6),185,0.6432432432432432,-0.07767567567567568,-1160.94,11,26.826014853269882,-0.07458074534161485,-2577.2699999999995
composite_rev,>=2(q0.7),169,0.5443786982248521,-0.011242603550295827,-866.4300000000001,12,23.833863498364185,-0.10794378698224849,-2871.78
composite_rev,<2(q0.7),338,0.5887573964497042,-0.10794378698224849,-2871.78,12,20.287417559840936,-0.011242603550295827,-866.4300000000001
composite_rev,>=3(q0.8),120,0.5666666666666667,0.0010416666666666075,-691.9100000000001,10,35.92427500131103,-0.09950904392764859,-3046.3
composite_rev,<3(q0.8),387,0.5762273901808785,-0.09950904392764859,-3046.3,12,18.540196303712698,0.0010416666666666075,-691.9100000000001
composite_rev,>=6.4(q0.9),51,0.6078431372549019,0.10303921568627439,6.120000000000061,10,20.81920903954802,-0.09570175438596484,-3744.33
composite_rev,<6.4(q0.9),456,0.5701754385964912,-0.09570175438596484,-3744.33,12,24.530957474367913,0.10303921568627439,6.120000000000061
composite_trend,>=-2(q0.1),467,0.5738758029978587,-0.07576017130620982,-3449.01,12,25.69128495382158,-0.075125,-289.19999999999993
composite_trend,<-2(q0.1),40,0.575,-0.075125,-289.19999999999993,10,39.13745783063639,-0.07576017130620982,-3449.01
composite_trend,>=-1(q0.2),439,0.5763097949886105,-0.07641230068337135,-3416.1800000000003,12,28.191885908752045,-0.07117647058823517,-322.03
composite_trend,<-1(q0.2),68,0.5588235294117647,-0.07117647058823517,-322.03,10,33.90714206100536,-0.07641230068337135,-3416.1800000000003
composite_trend,>=0(q0.3),396,0.5782828282828283,-0.07886363636363636,-3043.2700000000004,12,25.114993935959916,-0.06445945945945963,-694.94
composite_trend,<0(q0.3),111,0.5585585585585585,-0.06445945945945963,-694.94,12,33.095203558650034,-0.07886363636363636,-3043.2700000000004
composite_trend,>=0(q0.4),396,0.5782828282828283,-0.07886363636363636,-3043.2700000000004,12,25.114993935959916,-0.06445945945945963,-694.94
composite_trend,<0(q0.4),111,0.5585585585585585,-0.06445945945945963,-694.94,12,33.095203558650034,-0.07886363636363636,-3043.2700000000004
composite_trend,>=0(q0.5),396,0.5782828282828283,-0.07886363636363636,-3043.2700000000004,12,25.114993935959916,-0.06445945945945963,-694.94
composite_trend,<0(q0.5),111,0.5585585585585585,-0.06445945945945963,-694.94,12,33.095203558650034,-0.07886363636363636,-3043.2700000000004
composite_trend,>=0(q0.6),396,0.5782828282828283,-0.07886363636363636,-3043.2700000000004,12,25.114993935959916,-0.06445945945945963,-694.94
composite_trend,<0(q0.6),111,0.5585585585585585,-0.06445945945945963,-694.94,12,33.095203558650034,-0.07886363636363636,-3043.2700000000004
composite_trend,>=1(q0.7),187,0.5882352941176471,-0.07385026737967915,-1341.6099999999997,9,19.647471859278294,-0.07679687499999988,-2396.6000000000004
composite_trend,<1(q0.7),320,0.565625,-0.07679687499999988,-2396.6000000000004,12,25.09641093129212,-0.07385026737967915,-1341.6099999999997
composite_trend,>=2(q0.8),112,0.5803571428571429,-0.08424107142857129,-841.5999999999999,8,31.162735747733812,-0.07329113924050623,-2896.6099999999997
composite_trend,<2(q0.8),395,0.5721518987341773,-0.07329113924050623,-2896.6099999999997,12,29.0777877774193,-0.08424107142857129,-841.5999999999999
composite_trend,>=4(q0.9),64,0.609375,-0.06046874999999996,-353.7799999999999,6,33.34538318529229,-0.07791196388261845,-3384.4300000000003
composite_trend,<4(q0.9),443,0.5688487584650113,-0.07791196388261845,-3384.4300000000003,12,23.89377923030905,-0.06046874999999996,-353.7799999999999
confirmation_bias,==-1.0,307,0.5700325732899023,-0.11509771986970685,-3057.77,12,39.86837623397281,-0.017898550724637752,-724.27
confirmation_bias,==0.0,139,0.5611510791366906,-0.0616546762589929,-549.67,12,28.64208661642296,-0.08125333333333329,-3232.37
confirmation_bias,==1.0,68,0.6176470588235294,0.07154411764705892,-174.59999999999997,11,28.730477202092924,-0.09844170403587449,-3607.4400000000005
confirmation_score,==0.0,307,0.5700325732899023,-0.11509771986970685,-3057.77,12,39.86837623397281,-0.017898550724637752,-724.27
confirmation_score,==1.0,139,0.5611510791366906,-0.0616546762589929,-549.67,12,28.64208661642296,-0.08125333333333329,-3232.37
confirmation_score,==2.0,62,0.6129032258064516,0.07370967741935486,-175.65000000000003,11,30.555846112006023,-0.09648230088495569,-3606.390000000001
demand_pct,>=2.31(q0.1),118,0.5677966101694916,-0.13957627118644078,-940.7099999999998,6,31.105229029137565,-0.20461538461538464,-233.07999999999998
demand_pct,<2.31(q0.1),13,0.46153846153846156,-0.20461538461538464,-233.07999999999998,3,48.76437274755449,-0.13957627118644078,-940.7099999999998
demand_pct,>=3.407(q0.2),105,0.580952380952381,-0.12657142857142845,-754.34,6,34.45159629248197,-0.22461538461538444,-419.45
demand_pct,<3.407(q0.2),26,0.46153846153846156,-0.22461538461538444,-419.45,5,39.58278698295386,-0.12657142857142845,-754.34
demand_pct,>=3.677(q0.3),91,0.5494505494505495,-0.1591208791208789,-876.35,6,29.774924622556494,-0.11624999999999996,-297.43999999999994
demand_pct,<3.677(q0.3),40,0.575,-0.11624999999999996,-297.43999999999994,5,44.251995245372726,-0.1591208791208789,-876.35
demand_pct,>=4.423(q0.4),79,0.5443037974683544,-0.16189873417721512,-773.6599999999999,6,35.264623269107574,-0.12192307692307691,-400.12999999999994
demand_pct,<4.423(q0.4),52,0.5769230769230769,-0.12192307692307691,-400.12999999999994,6,33.59872285556397,-0.16189873417721512,-773.6599999999999
demand_pct,>=4.94(q0.5),67,0.5373134328358209,-0.16268656716417895,-594.8199999999999,5,45.88199978168323,-0.12859375000000006,-578.9699999999999
demand_pct,<4.94(q0.5),64,0.578125,-0.12859375000000006,-578.9699999999999,6,32.14312515946989,-0.16268656716417895,-594.8199999999999
demand_pct,>=5.8(q0.6),52,0.5384615384615384,-0.16557692307692295,-456.8699999999999,5,41.89565556757908,-0.13316455696202534,-716.9200000000001
demand_pct,<5.8(q0.6),79,0.569620253164557,-0.13316455696202534,-716.9200000000001,6,27.694861351336275,-0.16557692307692295,-456.8699999999999
demand_pct,>=6.136(q0.7),40,0.525,-0.17149999999999999,-325.55999999999995,4,56.68825161887142,-0.13483516483516478,-848.2299999999999
demand_pct,<6.136(q0.7),91,0.5714285714285714,-0.13483516483516478,-848.2299999999999,6,27.835610624476853,-0.17149999999999999,-325.55999999999995
demand_pct,>=6.339(q0.8),27,0.5185185185185185,-0.17148148148148146,-195.79999999999998,3,67.45372394694651,-0.13942307692307698,-977.99
demand_pct,<6.339(q0.8),104,0.5673076923076923,-0.13942307692307698,-977.99,6,22.251761265452615,-0.17148148148148146,-195.79999999999998
demand_pct,>=6.795(q0.9),14,0.42857142857142855,-0.292142857142857,-152.73000000000002,2,83.00557548515364,-0.12854700854700873,-1021.0599999999998
demand_pct,<6.795(q0.9),117,0.5726495726495726,-0.12854700854700873,-1021.0599999999998,6,26.210017041114135,-0.292142857142857,-152.73000000000002
dir_15m,==-1.0,50,0.56,-0.12180000000000002,-336.70000000000005,6,49.442841687702845,-0.0710129310344828,-3445.34
dir_15m,==1.0,41,0.4146341463414634,-0.2970731707317073,-1039.19,6,29.374649600425702,-0.05678646934460896,-2742.85
ema_alignment,==bullish,164,0.6158536585365854,-0.05408536585365853,-897.98,9,33.97178457419421,-0.08620000000000005,-2884.0600000000004
ema_alignment,==neutral,132,0.5,-0.10962121212121212,-1502.27,11,42.74636992301814,-0.0643193717277486,-2279.7700000000004
ema_alignment,==bearish,218,0.5871559633027523,-0.07201834862385326,-1381.7900000000002,12,25.579276745751972,-0.07885135135135135,-2400.25
ema_stack_bias,==1.0,152,0.618421052631579,-0.09865131578947361,-1320.9700000000003,10,23.18126587871424,-0.06642265193370178,-2461.0699999999997
ema_stack_bias,==0.0,229,0.5633187772925764,-0.07788209606986896,-1400.28,12,22.030133056569447,-0.0744035087719297,-2381.76
ema_stack_bias,==-1.0,133,0.5413533834586466,-0.04669172932330834,-1060.79,11,23.219936362122308,-0.08616797900262463,-2721.25
ema_stretch_score,==-1.0,152,0.5789473684210527,-0.11302631578947375,-1431.3400000000001,10,30.098490525639647,-0.06038674033149172,-2350.7
ema_stretch_score,==0.0,174,0.5977011494252874,-0.09272988505747126,-1339.06,12,28.584972570816507,-0.06736764705882348,-2442.98
ema_stretch_score,==1.0,188,0.5478723404255319,-0.0304521276595745,-1011.64,12,37.69433752962334,-0.10219325153374226,-2770.4000000000005
funding_bias,==-1.0,234,0.5427350427350427,-0.09737179487179493,-2107.3900000000003,12,18.074219343433644,-0.05805357142857148,-1674.65
funding_bias,==0.0,270,0.5925925925925926,-0.06646296296296295,-1761.87,12,26.167430192462444,-0.08645491803278704,-2020.1700000000005
funding_bias,==1.0,10,0.8,0.16900000000000015,87.22,3,68.93494284798632,-0.08081349206349209,-3869.2599999999998
hour_utc,>=2(q0.1),148,0.5540540540540541,-0.14405405405405403,-1526.7300000000002,8,17.92720389328827,-0.19700000000000006,-123.63
hour_utc,<2(q0.1),10,0.5,-0.19700000000000006,-123.63,7,19.794924581337344,-0.14405405405405403,-1526.7300000000002
hour_utc,>=3.4(q0.2),126,0.5396825396825397,-0.16055555555555578,-1329.5000000000002,8,19.234298608499437,-0.09562499999999996,-320.86
hour_utc,<3.4(q0.2),32,0.59375,-0.09562499999999996,-320.86,8,32.58279677680534,-0.16055555555555578,-1329.5000000000002
hour_utc,>=7(q0.3),111,0.5675675675675675,-0.1353153153153156,-943.93,8,24.469900838734674,-0.17595744680851055,-706.43
hour_utc,<7(q0.3),47,0.5106382978723404,-0.17595744680851055,-706.43,8,31.60432346782864,-0.1353153153153156,-943.93
hour_utc,>=9(q0.4),99,0.5656565656565656,-0.13767676767676762,-802.6199999999999,8,26.985512717663156,-0.1637288135593219,-847.74
hour_utc,<9(q0.4),59,0.5254237288135594,-0.1637288135593219,-847.74,8,27.512414282336252,-0.13767676767676762,-802.6199999999999
hour_utc,>=11(q0.5),83,0.5421686746987951,-0.1586746987951808,-809.4000000000002,8,25.96935992600849,-0.13493333333333324,-840.9599999999999
hour_utc,<11(q0.5),75,0.56,-0.13493333333333324,-840.9599999999999,8,25.214941569282136,-0.1586746987951808,-809.4000000000002
hour_utc,>=13(q0.6),68,0.5294117647058824,-0.17176470588235282,-753.1700000000001,7,25.645716608860265,-0.1289999999999999,-897.19
hour_utc,<13(q0.6),90,0.5666666666666667,-0.1289999999999999,-897.19,8,25.198377527293196,-0.17176470588235282,-753.1700000000001
hour_utc,>=15(q0.7),51,0.6078431372549019,-0.09725490196078435,-311.27000000000004,7,20.68855114224909,-0.17130841121495344,-1339.0900000000001
hour_utc,<15(q0.7),107,0.5233644859813084,-0.17130841121495344,-1339.0900000000001,8,24.98263746275455,-0.09725490196078435,-311.27000000000004
hour_utc,>=18(q0.8),35,0.6285714285714286,-0.08799999999999997,-249.74,7,23.33930473516026,-0.164308943089431,-1400.6200000000003
hour_utc,<18(q0.8),123,0.5284552845528455,-0.164308943089431,-1400.6200000000003,8,20.05825991346689,-0.08799999999999997,-249.74
hour_utc,>=19(q0.9),31,0.6129032258064516,-0.1077419354838709,-251.3,7,29.95278330019881,-0.15708661417322844,-1399.0600000000006
hour_utc,<19(q0.9),127,0.5354330708661418,-0.15708661417322844,-1399.0600000000006,8,20.080625562877934,-0.1077419354838709,-251.3
in_demand_zone,==False,169,0.5443786982248521,-0.15284023668639046,-1768.98,8,16.541170618096306,-0.03828985507246385,-2013.0600000000002
in_supply_zone,==False,169,0.5443786982248521,-0.15284023668639046,-1768.98,8,16.541170618096306,-0.03828985507246385,-2013.0600000000002
liq_bias,>=-0.9896(q0.4),55,0.4727272727272727,-0.22509090909090917,-803.4999999999999,6,20.598630989421288,-0.16361111111111104,-572.39
liq_bias,<-0.9896(q0.4),36,0.5277777777777778,-0.16361111111111104,-572.39,6,32.19832631597337,-0.22509090909090917,-803.4999999999999
liq_bias,>=-0.7705(q0.5),46,0.45652173913043476,-0.2484782608695652,-805.2499999999999,6,28.67805029493946,-0.15200000000000002,-570.6400000000001
liq_bias,<-0.7705(q0.5),45,0.5333333333333333,-0.15200000000000002,-570.6400000000001,6,34.14655113128396,-0.2484782608695652,-805.2499999999999
liq_bias,>=0.1211(q0.6),36,0.5277777777777778,-0.1777777777777777,-401.09000000000003,6,34.70955951070591,-0.21581818181818163,-974.8
liq_bias,<0.1211(q0.6),55,0.4727272727272727,-0.21581818181818163,-974.8,6,27.174805088223223,-0.1777777777777777,-401.09000000000003
liq_bias,>=0.97(q0.7),28,0.5,-0.22142857142857153,-474.13,5,43.31090629152342,-0.19158730158730147,-901.7599999999999
liq_bias,<0.97(q0.7),63,0.49206349206349204,-0.19158730158730147,-901.7599999999999,6,26.18324166075231,-0.22142857142857153,-474.13
liq_bias,>=1(q0.8),19,0.5789473684210527,-0.15526315789473688,-253.62,4,52.549366342469796,-0.21277777777777784,-1122.27
liq_bias,<1(q0.8),72,0.4722222222222222,-0.21277777777777784,-1122.27,6,25.493865112673426,-0.15526315789473688,-253.62
liq_bias,>=1(q0.9),19,0.5789473684210527,-0.15526315789473688,-253.62,4,52.549366342469796,-0.21277777777777784,-1122.27
liq_bias,<1(q0.9),72,0.4722222222222222,-0.21277777777777784,-1122.27,6,25.493865112673426,-0.15526315789473688,-253.62
liq_score,==-2.0,49,0.5102040816326531,-0.17979591836734687,-760.03,6,34.853887346552106,-0.06501075268817202,-3022.0099999999998
liq_score,==0.0,30,0.4666666666666667,-0.2230000000000001,-407.9200000000001,6,35.622721874104116,-0.0668388429752067,-3374.1200000000003
ls_long_pct,>=68.17(q0.2),73,0.4657534246575342,-0.22301369863013698,-1240.3799999999999,6,22.435866428030117,-0.11055555555555552,-135.51000000000002
ls_long_pct,<68.17(q0.2),18,0.6111111111111112,-0.11055555555555552,-135.51000000000002,5,45.484041615235405,-0.22301369863013698,-1240.3799999999999
ls_long_pct,>=68.96(q0.3),64,0.46875,-0.21421875,-1104.25,6,30.295675798052972,-0.16888888888888887,-271.63999999999993
ls_long_pct,<68.96(q0.3),27,0.5555555555555556,-0.16888888888888887,-271.63999999999993,5,26.248626205885945,-0.21421875,-1104.25
ls_long_pct,>=69.46(q0.4),55,0.43636363636363634,-0.24163636363636348,-1166.5000000000002,6,29.256682533870375,-0.1383333333333333,-209.3899999999999
ls_long_pct,<69.46(q0.4),36,0.5833333333333334,-0.1383333333333333,-209.3899999999999,5,37.62099197877588,-0.24163636363636348,-1166.5000000000002
ls_long_pct,>=70(q0.5),46,0.41304347826086957,-0.2739130434782609,-1075.4400000000003,6,25.574924814061124,-0.1260000000000001,-300.44999999999993
ls_long_pct,<70(q0.5),45,0.5777777777777777,-0.1260000000000001,-300.44999999999993,6,43.287782309031506,-0.2739130434782609,-1075.4400000000003
ls_long_pct,>=70.78(q0.6),37,0.43243243243243246,-0.24675675675675668,-793.97,6,33.02215628806792,-0.16925925925925922,-581.9199999999998
ls_long_pct,<70.78(q0.6),54,0.5370370370370371,-0.16925925925925922,-581.9199999999998,6,24.733870493442332,-0.24675675675675668,-793.97
ls_long_pct,>=71.51(q0.7),28,0.42857142857142855,-0.24214285714285716,-571.57,6,30.332448781131017,-0.1823809523809523,-804.3199999999999
ls_long_pct,<71.51(q0.7),63,0.5238095238095238,-0.1823809523809523,-804.3199999999999,6,22.394072011139848,-0.24214285714285716,-571.57
ls_long_pct,>=72.43(q0.8),19,0.47368421052631576,-0.22105263157894733,-266.27,5,31.419863637791813,-0.19541666666666668,-1109.62
ls_long_pct,<72.43(q0.8),72,0.5,-0.19541666666666668,-1109.62,6,27.269695931940667,-0.22105263157894733,-266.27
ls_long_pct,>=73.9(q0.9),10,0.4,-0.2909999999999999,-141.31,2,61.92060009907296,-0.1896296296296296,-1234.58
ls_long_pct,<73.9(q0.9),81,0.5061728395061729,-0.1896296296296296,-1234.58,6,22.403570445009642,-0.2909999999999999,-141.31
net_edge,>=0.01722(q0.1),462,0.577922077922078,-0.07457792207792213,-3555.2600000000007,12,24.69581351303735,-0.08817307692307697,-226.78
net_edge,<0.01722(q0.1),52,0.5384615384615384,-0.08817307692307697,-226.78,11,16.84873614544295,-0.07457792207792213,-3555.2600000000007
net_edge,>=0.02319(q0.2),411,0.5790754257907542,-0.07396593673965934,-3178.3900000000003,12,31.660368928923127,-0.08388349514563109,-603.65
net_edge,<0.02319(q0.2),103,0.5533980582524272,-0.08388349514563109,-603.65,12,17.52206910138184,-0.07396593673965934,-3178.3900000000003
net_edge,>=0.03305(q0.3),360,0.5694444444444444,-0.08162499999999995,-3008.51,12,34.38015715480897,-0.06269480519480519,-773.53
net_edge,<0.03305(q0.3),154,0.5844155844155844,-0.06269480519480519,-773.53,12,21.431408372388592,-0.08162499999999995,-3008.51
net_edge,>=0.04303(q0.4),308,0.5746753246753247,-0.0794805194805196,-2409.2200000000003,12,32.838321591447766,-0.07067961165048553,-1372.82
net_edge,<0.04303(q0.4),206,0.5728155339805825,-0.07067961165048553,-1372.82,12,25.12435457273391,-0.0794805194805196,-2409.2200000000003
net_edge,>=0.06398(q0.5),257,0.603112840466926,-0.06597276264591434,-1625.44,12,30.43730582097426,-0.08593385214007776,-2156.6000000000004
net_edge,<0.06398(q0.5),257,0.5447470817120622,-0.08593385214007776,-2156.6000000000004,12,15.549422712849637,-0.06597276264591434,-1625.44
net_edge,>=0.08296(q0.6),210,0.6333333333333333,-0.04926190476190484,-997.1999999999998,12,29.573311215556163,-0.09439144736842098,-2784.84
net_edge,<0.08296(q0.6),304,0.5328947368421053,-0.09439144736842098,-2784.84,12,25.43953449616709,-0.04926190476190484,-997.1999999999998
net_edge,>=0.09311(q0.7),154,0.6363636363636364,-0.03503246753246747,-446.25,11,43.909054015263244,-0.09345833333333331,-3335.7900000000004
net_edge,<0.09311(q0.7),360,0.5472222222222223,-0.09345833333333331,-3335.7900000000004,12,26.956133329735987,-0.03503246753246747,-446.25
net_edge,>=0.1085(q0.8),103,0.6407766990291263,-0.01296116504854361,-57.06999999999995,11,44.307824688925876,-0.0917396593673967,-3724.9700000000003
net_edge,<0.1085(q0.8),411,0.5571776155717761,-0.0917396593673967,-3724.9700000000003,12,27.92988936823652,-0.01296116504854361,-57.06999999999995
net_edge,>=0.1465(q0.9),52,0.5769230769230769,-0.0179807692307693,-92.00999999999996,6,50.69157479455474,-0.0824783549783551,-3690.0300000000007
net_edge,<0.1465(q0.9),462,0.5735930735930735,-0.0824783549783551,-3690.0300000000007,12,29.248933935028777,-0.0179807692307693,-92.00999999999996
no_score,==3.0,33,0.696969696969697,-0.006969696969696959,40.41000000000002,9,31.422887812933975,-0.0806860706860707,-3822.45
no_score,==1.0,231,0.5670995670995671,-0.06755411255411259,-1682.0099999999998,12,29.751091967634792,-0.08280918727915199,-2100.0299999999997
no_score,==2.0,122,0.4918032786885246,-0.1662704918032788,-1753.11,12,24.727112447820794,-0.047844387755102025,-2028.93
no_score,==0.0,123,0.6341463414634146,-0.01991869918699174,-309.1499999999999,12,19.5848785860811,-0.0935805626598466,-3472.8900000000003
ob_ask_frac,>=0.001554(q0.2),73,0.547945205479452,-0.15671232876712327,-821.43,6,32.57976942648796,-0.3794444444444445,-554.46
ob_ask_frac,<0.001554(q0.2),18,0.2777777777777778,-0.3794444444444445,-554.46,5,41.7884067380875,-0.15671232876712327,-821.43
ob_ask_frac,>=0.001826(q0.3),63,0.5555555555555556,-0.1628571428571427,-693.5499999999997,6,38.77122400272758,-0.2860714285714285,-682.34
ob_ask_frac,<0.001826(q0.3),28,0.35714285714285715,-0.2860714285714285,-682.34,6,34.16890230270512,-0.1628571428571427,-693.5499999999997
ob_ask_frac,>=0.003031(q0.4),55,0.5454545454545454,-0.17927272727272714,-710.9499999999998,6,41.74555172656305,-0.23361111111111105,-664.9399999999999
ob_ask_frac,<0.003031(q0.4),36,0.4166666666666667,-0.23361111111111105,-664.9399999999999,6,26.032795044795932,-0.17927272727272714,-710.9499999999998
ob_ask_frac,>=0.003896(q0.5),46,0.5434782608695652,-0.17739130434782602,-553.93,6,49.40531223066677,-0.2246666666666668,-821.96
ob_ask_frac,<0.003896(q0.5),45,0.4444444444444444,-0.2246666666666668,-821.96,6,29.08599337170765,-0.17739130434782602,-553.93
ob_ask_frac,>=0.004541(q0.6),36,0.5277777777777778,-0.19138888888888894,-553.0200000000001,6,41.55779051915907,-0.20690909090909088,-822.8699999999999
ob_ask_frac,<0.004541(q0.6),55,0.4727272727272727,-0.20690909090909088,-822.8699999999999,6,30.354734040613945,-0.19138888888888894,-553.0200000000001
ob_ask_frac,>=0.005453(q0.7),28,0.6071428571428571,-0.1267857142857144,-251.28000000000003,5,68.9160637684871,-0.23365079365079366,-1124.6100000000001
ob_ask_frac,<0.005453(q0.7),63,0.4444444444444444,-0.23365079365079366,-1124.6100000000001,6,25.491503721290044,-0.1267857142857144,-251.28000000000003
ob_ask_frac,>=0.007601(q0.8),19,0.6842105263157895,-0.05105263157894735,-18.969999999999956,5,36.87190148728611,-0.2402777777777778,-1356.92
ob_ask_frac,<0.007601(q0.8),72,0.4444444444444444,-0.2402777777777778,-1356.92,6,25.268991539663354,-0.05105263157894735,-18.969999999999956
ob_ask_frac,>=0.009404(q0.9),10,0.6,-0.127,-58.08999999999999,5,33.43922420999832,-0.20987654320987653,-1317.8000000000002
ob_ask_frac,<0.009404(q0.9),81,0.48148148148148145,-0.20987654320987653,-1317.8000000000002,6,25.548641675519807,-0.127,-58.08999999999999
ob_ask_wall_pct,>=0.00449(q0.2),73,0.4657534246575342,-0.2261643835616437,-1261.5900000000001,6,21.92392140077204,-0.09777777777777763,-114.30000000000001
ob_ask_wall_pct,<0.00449(q0.2),18,0.6111111111111112,-0.09777777777777763,-114.30000000000001,3,76.10473344865545,-0.2261643835616437,-1261.5900000000001
ob_ask_wall_pct,>=0.00486(q0.3),64,0.453125,-0.24171874999999998,-1234.85,6,30.15831882414869,-0.10370370370370374,-141.04000000000002
ob_ask_wall_pct,<0.00486(q0.3),27,0.5925925925925926,-0.10370370370370374,-141.04000000000002,3,49.524316019618276,-0.24171874999999998,-1234.85
ob_ask_wall_pct,>=0.00677(q0.4),55,0.4727272727272727,-0.2227272727272726,-992.9099999999999,6,30.346154233515634,-0.16722222222222216,-382.98
ob_ask_wall_pct,<0.00677(q0.4),36,0.5277777777777778,-0.16722222222222216,-382.98,4,38.763239443134,-0.2227272727272726,-992.9099999999999
ob_ask_wall_pct,>=0.00733(q0.5),46,0.45652173913043476,-0.2347826086956521,-872.6299999999999,6,25.748599062603855,-0.16600000000000004,-503.2600000000001
ob_ask_wall_pct,<0.00733(q0.5),45,0.5333333333333333,-0.16600000000000004,-503.2600000000001,5,32.59440749815269,-0.2347826086956521,-872.6299999999999
ob_ask_wall_pct,>=0.00876(q0.6),36,0.4444444444444444,-0.2452777777777777,-779.6800000000001,5,34.30766468294685,-0.1716363636363636,-596.2099999999999
ob_ask_wall_pct,<0.00876(q0.6),55,0.5272727272727272,-0.1716363636363636,-596.2099999999999,6,28.114255044363563,-0.2452777777777777,-779.6800000000001
ob_ask_wall_pct,>=0.01908(q0.7),28,0.39285714285714285,-0.3064285714285712,-811.28,5,35.07666896755744,-0.15380952380952395,-564.61
ob_ask_wall_pct,<0.01908(q0.7),63,0.5396825396825397,-0.15380952380952395,-564.61,6,24.492599032687,-0.3064285714285712,-811.28
ob_ask_wall_pct,>=0.01974(q0.8),19,0.21052631578947367,-0.4726315789473684,-818.1299999999999,5,37.84973048293058,-0.12902777777777774,-557.76
ob_ask_wall_pct,<0.01974(q0.8),72,0.5694444444444444,-0.12902777777777774,-557.76,6,29.90518070633503,-0.4726315789473684,-818.1299999999999
ob_ask_wall_pct,>=0.02031(q0.9),10,0.2,-0.456,-432.34999999999997,4,34.6941135653984,-0.1692592592592591,-943.5400000000001
ob_ask_wall_pct,<0.02031(q0.9),81,0.5308641975308642,-0.1692592592592591,-943.5400000000001,6,28.36339741823346,-0.456,-432.34999999999997
ob_bid_wall_pct,>=-0.05473(q0.2),73,0.4794520547945205,-0.21178082191780817,-1189.3400000000001,6,23.881312324482483,-0.1561111111111111,-186.54999999999998
ob_bid_wall_pct,<-0.05473(q0.2),18,0.5555555555555556,-0.1561111111111111,-186.54999999999998,4,67.72185593185634,-0.21178082191780817,-1189.3400000000001
ob_bid_wall_pct,>=-0.04572(q0.3),64,0.46875,-0.21546875,-1090.59,6,25.3615015725433,-0.16592592592592592,-285.29999999999995
ob_bid_wall_pct,<-0.04572(q0.3),27,0.5555555555555556,-0.16592592592592592,-285.29999999999995,4,47.18877994290678,-0.21546875,-1090.59
ob_bid_wall_pct,>=-0.03318(q0.4),55,0.43636363636363634,-0.2429090909090908,-1017.91,6,33.54324056154277,-0.136388888888889,-357.97999999999996
ob_bid_wall_pct,<-0.03318(q0.4),36,0.5833333333333334,-0.136388888888889,-357.97999999999996,6,34.33080471162277,-0.2429090909090908,-1017.91
ob_bid_wall_pct,>=-0.02036(q0.5),46,0.5,-0.17739130434782613,-674.29,5,50.6369662904685,-0.22466666666666663,-701.5999999999999
ob_bid_wall_pct,<-0.02036(q0.5),45,0.4888888888888889,-0.22466666666666663,-701.5999999999999,6,27.68194394322146,-0.17739130434782613,-674.29
ob_bid_wall_pct,>=-0.01171(q0.6),36,0.5555555555555556,-0.12749999999999995,-350.90999999999997,5,31.15618661257607,-0.24872727272727274,-1024.9800000000002
ob_bid_wall_pct,<-0.01171(q0.6),55,0.45454545454545453,-0.24872727272727274,-1024.9800000000002,6,28.807391363733924,-0.12749999999999995,-350.90999999999997
ob_bid_wall_pct,>=-0.0084(q0.7),28,0.4642857142857143,-0.23071428571428576,-588.3399999999999,4,56.12527541706013,-0.18746031746031733,-787.5499999999998
ob_bid_wall_pct,<-0.0084(q0.7),63,0.5079365079365079,-0.18746031746031733,-787.5499999999998,6,31.36627937653676,-0.23071428571428576,-588.3399999999999
ob_bid_wall_pct,>=-0.00744(q0.8),19,0.3684210526315789,-0.31684210526315776,-551.31,3,69.12989062414977,-0.17013888888888884,-824.5799999999999
ob_bid_wall_pct,<-0.00744(q0.8),72,0.5277777777777778,-0.17013888888888884,-824.5799999999999,6,26.479238419565803,-0.31684210526315776,-551.31
ob_bid_wall_pct,>=-0.00687(q0.9),10,0.3,-0.39300000000000007,-380.14,2,81.97243120955439,-0.177037037037037,-995.7499999999999
ob_bid_wall_pct,<-0.00687(q0.9),81,0.5185185185185185,-0.177037037037037,-995.7499999999999,6,25.68048114544141,-0.39300000000000007,-380.14
ob_imbalance,>=-0.8385(q0.5),46,0.5217391304347826,-0.1958695652173913,-650.79,6,40.762765254536795,-0.20577777777777773,-725.1000000000001
ob_imbalance,<-0.8385(q0.5),45,0.4666666666666667,-0.20577777777777773,-725.1000000000001,6,25.96745276513584,-0.1958695652173913,-650.79
ob_imbalance,>=-0.2877(q0.6),36,0.5,-0.20027777777777767,-565.53,6,37.62665110604212,-0.20109090909090915,-810.3599999999999
ob_imbalance,<-0.2877(q0.6),55,0.4909090909090909,-0.20109090909090915,-810.3599999999999,6,33.068019151981844,-0.20027777777777767,-565.53
ob_imbalance,>=-0.13(q0.7),28,0.4642857142857143,-0.23107142857142848,-550.2699999999999,6,43.4604830356007,-0.1873015873015874,-825.62
ob_imbalance,<-0.13(q0.7),63,0.5079365079365079,-0.1873015873015874,-825.62,6,32.6942176788353,-0.23107142857142848,-550.2699999999999
ob_imbalance,>=-0.0487(q0.8),19,0.47368421052631576,-0.21842105263157902,-335.25,6,29.828486204325134,-0.19611111111111112,-1040.6399999999999
