logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,pu_ts,p_up_v2,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,day
2026-07-02 03:08:19+00:00,KXBTC15M-26JUL012315-15,60405.73,60379.7,0.725,6.7,0.327678,1.0,2026-07-02 02:55:52+00:00,0.4525,2026-07-02 03:00:00+00:00,0.4446043165467626,0.6799437756726134,0.3167338232464173,-0.04505622432738654,0.04173382324641728,no,0.04173382324641728,0.0,0.275,2026-07-02
2026-07-06 09:56:46+00:00,KXBTC15M-26JUL060600-00,62613.27,62634.79,0.125,3.2,0.172192,0.0,2026-07-06 09:40:39+00:00,0.5102,2026-07-06 09:45:00+00:00,0.6188212927756654,0.1666963989395291,0.8367699986601571,0.04169639893952909,-0.03823000133984289,yes,0.04169639893952909,0.0,0.125,2026-07-06
2026-07-02 18:37:56+00:00,KXBTC15M-26JUL021445-45,61720.98,61783.73,0.135,7.1,0.397794,0.0,2026-07-02 18:37:45+00:00,0.5328,2026-07-02 18:30:00+00:00,0.4696969696969697,0.1766731449844675,0.8219670106710668,0.0416731449844675,-0.04303298932893318,yes,0.0416731449844675,0.0,0.135,2026-07-02
2026-07-07 06:16:12+00:00,KXBTC15M-26JUL070230-30,63071.53,62976.93,0.795,13.8,0.273707,1.0,2026-07-07 06:14:34+00:00,0.5134,2026-07-07 06:15:00+00:00,0.6380471380471381,0.8366523814607117,0.17184226285399107,0.04165238146071171,-0.03315773714600889,yes,0.04165238146071171,1.0,0.795,2026-07-07
2026-07-05 06:47:08+00:00,KXBTC15M-26JUL050300-00,62706.66,62705.26,0.565,12.9,0.15046,1.0,2026-07-05 06:36:12+00:00,0.4797,2026-07-05 06:45:00+00:00,0.4853999153618282,0.5220833331575087,0.4765646133652419,-0.04291666684249129,0.041564613365241865,no,0.041564613365241865,0.0,0.43500000000000005,2026-07-05
2026-07-10 00:17:41+00:00,KXBTC15M-26JUL092030-30,63152.36,63127.46,0.695,12.3,0.320595,0.0,2026-07-10 00:17:16+00:00,0.6145,2026-07-10 00:15:00+00:00,0.5538461538461539,0.6583263762351281,0.3461852456587231,-0.03667362376487182,0.04118524565872306,no,0.04118524565872306,1.0,0.30500000000000005,2026-07-10
2026-07-09 23:57:18+00:00,KXBTC15M-26JUL092000-00,63233.49,63236.77,0.505,2.7,0.286713,0.0,2026-07-09 23:55:21+00:00,0.5848,2026-07-09 23:45:00+00:00,0.4355942750466708,0.46135569916787456,0.5359118140452723,-0.04364430083212545,0.04091181404527233,no,0.04091181404527233,1.0,0.495,2026-07-09
2026-07-02 00:11:08+00:00,KXBTC15M-26JUL012015-15,59887.53,59968.41,0.059,3.9,0.482599,0.0,2026-07-01 23:15:57+00:00,0.5007,2026-07-02 00:00:00+00:00,0.6188212927756654,0.09975658022594552,0.9029179255444388,0.04075658022594553,-0.03808207445556122,yes,0.04075658022594553,0.0,0.059,2026-07-02
2026-07-09 09:19:56+00:00,KXBTC15M-26JUL090530-30,62824.18,62821.38,0.455,10.1,0.241508,1.0,2026-07-09 09:18:47+00:00,0.4509,2026-07-09 09:15:00+00:00,0.3983286908077994,0.49570719421493986,0.49585770848136346,0.040707194214939846,-0.04914229151863647,yes,0.040707194214939846,1.0,0.455,2026-07-09
2026-07-03 02:19:22+00:00,KXBTC15M-26JUL022230-30,61478.25,61457.59,0.685,10.6,0.328338,0.0,2026-07-03 02:13:30+00:00,0.6863,2026-07-03 02:15:00+00:00,0.5741538461538461,0.6502299928132094,0.3556074250066228,-0.034770007186790686,0.040607425006622844,no,0.040607425006622844,1.0,0.31499999999999995,2026-07-03
2026-07-08 12:03:38+00:00,KXBTC15M-26JUL080815-15,62217.98,62251.91,0.435,11.4,0.446611,1.0,2026-07-08 12:01:20+00:00,0.4134,2026-07-08 12:00:00+00:00,0.2723214285714285,0.37430824360329196,0.6055160657148226,-0.06069175639670804,0.04051606571482269,no,0.04051606571482269,0.0,0.565,2026-07-08
2026-07-09 00:16:17+00:00,KXBTC15M-26JUL082030-30,62198.05,62205.61,0.525,13.7,0.239324,0.0,2026-07-09 00:16:04+00:00,0.495,2026-07-09 00:15:00+00:00,0.6638830897703549,0.5006431058775717,0.5154836423010665,-0.024356894122428363,0.04048364230106649,no,0.04048364230106649,1.0,0.475,2026-07-09
2026-07-06 12:34:10+00:00,KXBTC15M-26JUL060845-45,62072.68,62022.35,0.685,10.8,0.600798,0.0,2026-07-06 11:44:53+00:00,0.5917,2026-07-06 12:30:00+00:00,0.4226415094339623,0.6386058770647128,0.3552096346424696,-0.04639412293528722,0.04020963464246963,no,0.04020963464246963,1.0,0.31499999999999995,2026-07-06
2026-07-06 01:48:51+00:00,KXBTC15M-26JUL052200-00,63565.36,63682.8,0.115,11.1,0.477747,0.0,2026-07-06 01:40:50+00:00,0.4843,2026-07-06 01:45:00+00:00,0.5543613063249276,0.15513406747719694,0.8476526813458296,0.04013406747719693,-0.0373473186541704,yes,0.04013406747719693,0.0,0.115,2026-07-06
2026-07-03 20:16:37+00:00,KXBTC15M-26JUL031630-30,62354.35,62364.67,0.395,13.4,0.508085,1.0,2026-07-03 18:51:43+00:00,0.5819,2026-07-03 20:15:00+00:00,0.4390243902439024,0.43510964412042386,0.5591746804288392,0.04010964412042384,-0.04582531957116076,yes,0.04010964412042384,1.0,0.395,2026-07-03
