logged_at,contract_ticker,spot,strike,p_market,tau_minutes,resolved_yes,pu_ts,p_up_v2,rv_ts,rv_ann,vol_imp,vol_real,vol_eff,sigma_tau,z_strike,tau_scale,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,day
2026-07-02 11:10:47+00:00,KXBTC15M-26JUL020715-15,61236.07,61195.19,0.9025,4.2,1.0,2026-07-02 09:30:46+00:00,0.4905,2026-07-02 11:10:00+00:00,0.45401577445056157,0.0002514448689295053,0.0006262435474227488,0.0003826244064021405,0.00078414669085145,-0.851630615919056,0.2645751311064591,0.8019146910525305,0.1977347322365971,-0.10058530894746942,0.10023473223659707,no,0.10023473223659707,0.0,0.09750000000000003,2026-07-02
2026-07-09 01:27:34+00:00,KXBTC15M-26JUL082130-30,62338.1,62353.43,0.525,2.4,1.0,2026-07-09 01:24:18+00:00,0.3859,2026-07-09 01:25:00+00:00,0.6752427741909022,,0.0009313914935943162,0.0009313914935943162,0.0014429054973960154,0.17041087671131405,0.2,0.42096984639683716,0.5744880446121416,-0.10403015360316287,0.09948804461214167,no,0.09948804461214167,0.0,0.475,2026-07-09
2026-07-10 03:40:51+00:00,KXBTC15M-26JUL092345-45,63827.71,63823.31,0.695,4.1,1.0,2026-07-10 03:35:45+00:00,0.5104,2026-07-10 03:40:00+00:00,0.2035603772041326,6.674730421126553e-05,0.0002807796114337656,0.00014165861173914054,0.0002868368270418363,-0.24033857020333665,0.2614064523559687,0.5962863244503901,0.4042416338813375,-0.09871367554960986,0.09924163388133744,no,0.09924163388133744,0.0,0.30500000000000005,2026-07-10
2026-07-04 00:56:01+00:00,KXBTC15M-26JUL032100-00,62712.07,62662.66,0.9615,4.0,1.0,2026-07-04 00:33:28+00:00,0.5228,2026-07-04 00:55:00+00:00,0.45000415114970604,0.0002228604978587704,0.000620710142311678,0.000362107873417288,0.000724215746834576,-1.0883457801396055,0.2581988897471611,0.8634010828329052,0.1372462784316778,-0.09809891716709485,0.09874627843167783,no,0.09874627843167783,0.0,0.03849999999999998,2026-07-04
2026-07-09 20:32:35+00:00,KXBTC15M-26JUL091645-45,63240.68,63241.15,0.595,12.4,1.0,2026-07-09 20:05:43+00:00,0.4991,2026-07-09 20:30:00+00:00,0.2600863259311096,,0.0003587482914759017,0.0003587482914759017,0.0012632830934898535,0.005883002446981637,0.4546060565661952,0.49744846608479243,0.5024697063761561,-0.09755153391520754,0.09746970637615604,no,0.09746970637615604,0.0,0.405,2026-07-09
2026-07-08 03:09:18+00:00,KXBTC15M-26JUL072315-15,62955.83,62929.95,0.705,5.7,1.0,2026-07-08 02:54:39+00:00,0.4165,2026-07-08 03:05:00+00:00,0.7891162724134929,0.0003196123429996519,0.0010884621230689284,0.0005887097660238987,0.0014055253021870177,-0.29253573843878716,0.3082207001484488,0.6025838172754625,0.39241172353913334,-0.10241618272453745,0.0974117235391333,no,0.0974117235391333,0.0,0.29500000000000004,2026-07-08
2026-07-02 21:34:33+00:00,KXBTC15M-26JUL021745-45,61464.07,61474.09,0.375,10.4,0.0,2026-07-02 21:26:41+00:00,0.6863,2026-07-02 21:30:00+00:00,0.389672225054096,0.00015863350249505193,0.0005374917134659283,0.00029123387633485864,0.0009392010304190943,0.17356112199099402,0.41633319989322654,0.471094356429269,0.5449593441367149,0.096094356429269,-0.08004065586328513,yes,0.096094356429269,0.0,0.375,2026-07-02
2026-07-05 22:16:43+00:00,KXBTC15M-26JUL051830-30,63193.13,63156.72,0.775,13.3,1.0,2026-07-05 22:13:18+00:00,0.4681,2026-07-05 22:15:00+00:00,0.4010666257147575,0.00020920136606501929,0.0005532085019390253,0.00032960386362092134,0.0012020377706020962,-0.47946602847595277,0.4708148963941845,0.6774652330115583,0.3198351392835027,-0.09753476698844177,0.09483513928350273,no,0.09483513928350273,0.0,0.22499999999999998,2026-07-05
2026-07-07 08:18:08+00:00,KXBTC15M-26JUL070430-30,63064.07,63085.09,0.5,11.9,0.0,2026-07-07 08:15:25+00:00,0.5397,2026-07-07 08:15:00+00:00,0.27668590696986134,,0.00038164480983590704,0.0003816448098359071,0.0013165363095671762,0.2531311004132825,0.44534630719624624,0.40868245743645704,0.5947626715300534,-0.09131754256354296,0.09476267153005336,no,0.09476267153005336,1.0,0.5,2026-07-07
2026-07-10 02:39:54+00:00,KXBTC15M-26JUL092245-45,63860.57,63793.14,0.901,5.1,1.0,2026-07-10 02:28:32+00:00,0.4928,2026-07-10 02:35:00+00:00,0.6239141927924376,0.00036340828855553105,0.0008605917665626908,0.000537422505858037,0.0012136708960809482,-0.8704599959022652,0.291547594742265,0.8072560153310325,0.19245600775768534,-0.0937439846689675,0.09345600775768537,no,0.09345600775768537,0.0,0.09899999999999998,2026-07-10
2026-07-09 20:22:26+00:00,KXBTC15M-26JUL091630-30,63189.63,63172.18,0.775,7.6,1.0,2026-07-09 20:05:43+00:00,0.4991,2026-07-09 20:20:00+00:00,0.25916143786237034,0.00013262248955961867,0.00035747255345592395,0.00021132001192332553,0.0005825690693286812,-0.47409150006588646,0.3559026084010437,0.6821395243182062,0.31780321407422685,-0.09286047568179379,0.09280321407422687,no,0.09280321407422687,0.0,0.22499999999999998,2026-07-09
2026-07-09 13:39:15+00:00,KXBTC15M-26JUL090945-45,62676.5,62653.31,0.475,5.7,1.0,2026-07-09 13:36:36+00:00,0.4336,2026-07-09 13:35:00+00:00,0.5718503968039101,,0.0007887779263241946,0.0007887779263241947,0.0018831814881261155,-0.19650979003539867,0.3082207001484488,0.5677859170553008,0.4281649699799128,0.09278591705530082,-0.0968350300200872,yes,0.09278591705530082,1.0,0.475,2026-07-09
2026-07-06 01:04:02+00:00,KXBTC15M-26JUL052115-15,63671.64,63695.38,0.505,11.0,1.0,2026-07-06 01:02:25+00:00,0.4843,2026-07-06 01:00:00+00:00,0.37593288976919836,,0.0005185404554871558,0.0005185404554871558,0.0017198041294708814,0.2167578028356198,0.4281744192888376,0.41091760883083744,0.5877707490520485,-0.09408239116916256,0.09277074905204852,no,0.09277074905204852,0.0,0.495,2026-07-06
2026-07-04 01:41:47+00:00,KXBTC15M-26JUL032145-45,62391.32,62417.23,0.235,3.2,0.0,2026-07-04 01:02:06+00:00,0.7114,2026-07-04 01:40:00+00:00,0.5067941626563336,0.00032125716956172174,0.0006990430555394799,0.0004534822296539371,0.0008112136736754994,0.5118206626688939,0.23094010767585033,0.32727563278352434,0.6819638108799931,0.09227563278352435,-0.08303618912000688,yes,0.09227563278352435,0.0,0.235,2026-07-04
2026-07-06 09:56:46+00:00,KXBTC15M-26JUL060600-00,62613.27,62634.79,0.125,3.2,0.0,2026-07-06 09:40:39+00:00,0.5102,2026-07-06 09:55:00+00:00,0.2817289273870707,0.00016699232339964626,0.00038860086549194776,0.00024455531313195177,0.0004374738435374329,0.7855053864508933,0.23094010767585033,0.21694489235453102,0.7834018425235019,0.09194489235453102,-0.09159815747649813,yes,0.09194489235453102,0.0,0.125,2026-07-06
2026-07-03 03:55:51+00:00,KXBTC15M-26JUL030000-00,61293.24,61332.54,0.105,4.1,1.0,2026-07-03 03:06:38+00:00,0.6865,2026-07-03 03:55:00+00:00,0.37352073075296943,0.0002525235231132578,0.0005152132604770284,0.0003444649311905775,0.0006974883254668352,0.9189752927285302,0.2614064523559687,0.19614838664421563,0.8108047871311301,0.09114838664421564,-0.08419521286886988,yes,0.09114838664421564,1.0,0.105,2026-07-03
2026-07-02 20:04:29+00:00,KXBTC15M-26JUL021615-15,61403.52,61403.97,0.445,10.5,0.0,2026-07-02 19:43:23+00:00,0.6869,2026-07-02 20:00:00+00:00,0.3555148439238004,1.635263001940187e-05,0.0004903769638614817,0.0001822611468641298,0.0005905936161104291,0.012408774891585895,0.4183300132670378,0.5356465181212084,0.48057138979814185,0.09064651812120844,-0.07442861020185809,yes,0.09064651812120844,0.0,0.445,2026-07-02
2026-07-10 05:27:14+00:00,KXBTC15M-26JUL100130-30,63913.75,63943.33,0.0805,2.8,0.0,2026-07-10 05:22:07+00:00,0.5819,2026-07-10 05:25:00+00:00,0.32139683322275037,0.0001972714657745855,0.00044331651958883563,0.00028338723460957305,0.00047419754245572735,0.9757624300376295,0.21602468994692867,0.1701860802481749,0.8320663724160147,0.08968608024817488,-0.08743362758398532,yes,0.08968608024817488,0.0,0.0805,2026-07-10
2026-07-06 10:17:05+00:00,KXBTC15M-26JUL060630-30,62795.52,62783.28,0.685,12.9,1.0,2026-07-06 10:12:28+00:00,0.5105,2026-07-06 10:15:00+00:00,0.3200000104076333,0.00011266768686679303,0.00044138982161029394,0.00022772043402701834,0.0008178936907370979,-0.23834070963477763,0.4636809247747852,0.5965562688778344,0.40438919016267216,-0.08844373112216564,0.08938919016267222,no,0.08938919016267222,0.0,0.31499999999999995,2026-07-06
2026-07-02 19:49:11+00:00,KXBTC15M-26JUL021600-00,61489.05,61525.77,0.195,10.8,0.0,2026-07-02 19:43:23+00:00,0.6869,2026-07-02 19:45:00+00:00,0.27424123596801736,0.0002113285573142243,0.00037827276964120447,0.0002697590316286674,0.0008865186402826243,0.6734221142874015,0.42426406871192857,0.2843061745230339,0.7295414202854472,0.08930617452303391,-0.07545857971455272,yes,0.08930617452303391,0.0,0.195,2026-07-02
2026-07-07 11:25:58+00:00,KXBTC15M-26JUL070730-30,63146.09,63102.69,0.9775,4.0,1.0,2026-07-07 11:10:41+00:00,0.4767,2026-07-07 11:25:00+00:00,0.35197164093001604,0.00017148377352288534,0.0004854896710911992,0.0002813858376717952,0.0005627716753435904,-1.22168803717098,0.2581988897471611,0.8876535848739562,0.11177139261289015,-0.08984641512604385,0.08927139261289019,no,0.08927139261289019,0.0,0.022499999999999964,2026-07-07
2026-07-02 05:25:22+00:00,KXBTC15M-26JUL020130-30,60735.24,60767.06,0.185,4.6,0.0,2026-07-02 03:44:25+00:00,0.5061,2026-07-02 05:25:00+00:00,0.47336106095468267,0.0002724139701533111,0.000652927335801933,0.00040559364813032875,0.0008699014622685015,0.6021096961212375,0.27688746209726917,0.27425553393125124,0.7260265631265199,0.08925553393125124,-0.08897343687348003,yes,0.08925553393125124,0.0,0.185,2026-07-02
2026-07-08 21:32:25+00:00,KXBTC15M-26JUL081745-45,62072.8,62056.9,0.675,12.6,0.0,2026-07-08 21:11:24+00:00,0.3657,2026-07-08 21:30:00+00:00,0.3522592893463445,0.00015905152541378776,0.00048588643696320015,0.00027344374445608207,0.0009706290050350109,-0.26393570884270895,0.458257569495584,0.5734968910513975,0.41420364103601937,-0.1015031089486026,0.08920364103601941,no,0.08920364103601941,1.0,0.32499999999999996,2026-07-08
2026-07-08 05:31:29+00:00,KXBTC15M-26JUL080145-45,62720.1,62709.23,0.475,13.5,0.0,2026-07-08 05:30:16+00:00,0.5725,2026-07-08 05:30:00+00:00,0.2895654836046242,,0.0003994101656119657,0.00039941016561196576,0.0014675266557447608,-0.1181066741343049,0.4743416490252569,0.5641296722611386,0.442706251423704,0.08912967226113866,-0.08229374857629601,yes,0.08912967226113866,0.0,0.475,2026-07-08
2026-07-08 01:48:07+00:00,KXBTC15M-26JUL072200-00,63150.14,63106.61,0.73,11.9,0.0,2026-07-08 01:29:54+00:00,0.5056,2026-07-08 01:45:00+00:00,0.7129783236507271,0.00032618398193506713,0.0009834417651653111,0.0005562242060656525,0.0019187719698335831,-0.359369080690006,0.44534630719624624,0.6415088728318445,0.35895831847452164,-0.08849112716815544,0.08895831847452162,no,0.08895831847452162,1.0,0.27,2026-07-08
2026-07-05 07:02:26+00:00,KXBTC15M-26JUL050315-15,62734.99,62728.74,0.665,12.6,0.0,2026-07-05 07:02:14+00:00,0.4336,2026-07-05 07:00:00+00:00,0.1812701726800943,6.586369380766491e-05,0.00025003377056335687,0.0001303232206721571,0.00046260154265218717,-0.21536976879823888,0.458257569495584,0.5702676973605367,0.42372174894912573,-0.0947323026394633,0.08872174894912577,no,0.08872174894912577,1.0,0.33499999999999996,2026-07-05
2026-07-05 23:38:13+00:00,KXBTC15M-26JUL051945-45,63615.02,63657.98,0.205,6.8,1.0,2026-07-05 23:29:12+00:00,0.4928,2026-07-05 23:35:00+00:00,0.5699158753239866,0.00031421897101010626,0.0007861095573768404,0.0004793806762384632,0.0012500718630165846,0.5400363877370468,0.33665016461206926,0.29353927610059094,0.7060422533414155,0.08853927610059095,-0.08895774665858458,yes,0.08853927610059095,1.0,0.205,2026-07-05
2026-07-05 21:40:59+00:00,KXBTC15M-26JUL051745-45,62887.74,62873.6,0.785,4.0,1.0,2026-07-05 21:16:57+00:00,0.3497,2026-07-05 21:40:00+00:00,0.23611531377381104,0.00014246880189657912,0.000325684040114003,0.0002065941352726775,0.000413188270545355,-0.5442322410198058,0.2581988897471611,0.6894821425575273,0.3035131972039593,-0.09551785744247276,0.08851319720395934,no,0.08851319720395934,0.0,0.21499999999999997,2026-07-05
2026-07-03 09:34:12+00:00,KXBTC15M-26JUL030545-45,61599.89,61619.7,0.305,10.8,0.0,2026-07-03 09:14:52+00:00,0.6358,2026-07-03 09:30:00+00:00,0.3254755182323549,0.00019181833341142313,0.00044894242580834044,0.0002818117657503442,0.0009261279664309519,0.3471872090670495,0.42426406871192857,0.39222546563649263,0.6190508414880526,0.08722546563649264,-0.0759491585119475,yes,0.08722546563649264,0.0,0.305,2026-07-03
2026-07-02 21:24:24+00:00,KXBTC15M-26JUL021730-30,61466.77,61462.3,0.655,5.6,1.0,2026-07-02 21:23:25+00:00,0.6863,2026-07-02 21:20:00+00:00,0.39099108336064536,7.705020477498071e-05,0.0005393108716338157,0.00023884143817557295,0.0005652020015027776,-0.12867057206668364,0.30550504633038933,0.5803602067879088,0.4312639069512133,-0.07463979321209124,0.08626390695121333,no,0.08626390695121333,0.0,0.345,2026-07-02
2026-07-06 08:55:54+00:00,KXBTC15M-26JUL060500-00,62840.64,62850.95,0.525,4.1,0.0,2026-07-06 08:35:14+00:00,0.5917,2026-07-06 08:55:00+00:00,0.3445129182663454,,0.00047520153309468956,0.00047520153309468956,0.0009622097681523127,0.17049540558756268,0.2614064523559687,0.4442578248692154,0.5605279035840777,-0.08074217513078463,0.08552790358407769,no,0.08552790358407769,1.0,0.475,2026-07-06
2026-07-06 11:07:53+00:00,KXBTC15M-26JUL060715-15,62771.9,62769.4,0.625,7.1,0.0,2026-07-06 11:07:37+00:00,0.5105,2026-07-06 11:05:00+00:00,0.2561173045863918,4.690884955989811e-05,0.0003532736490811069,0.00015413652939232116,0.0004107095017419005,-0.09697250902816247,0.34399612400917157,0.5404232019550876,0.46029562701048954,-0.08457679804491236,0.08529562701048954,no,0.08529562701048954,1.0,0.375,2026-07-06
2026-07-04 06:51:41+00:00,KXBTC15M-26JUL040300-00,62439.56,62404.57,0.916,8.3,1.0,2026-07-04 06:50:30+00:00,0.6358,2026-07-04 06:50:00+00:00,0.248532381182492,0.0001411269647955053,0.0003428114369583312,0.00021171653005249439,0.0006099494073355516,-0.9189925879249552,0.3719318934070233,0.8373365416144909,0.16909716393466312,-0.07866345838550914,0.08509716393466316,no,0.08509716393466316,0.0,0.08399999999999996,2026-07-04
2026-07-06 16:53:09+00:00,KXBTC15M-26JUL061300-00,63689.61,63684.85,0.415,6.8,0.0,2026-07-06 15:40:58+00:00,0.4541,2026-07-06 16:50:00+00:00,1.090918738677637,,0.001504751286860467,0.001504751286860467,0.003923911283413015,-0.019047387316621877,0.33665016461206926,0.49985556170149925,0.4970471666903823,0.08485556170149927,-0.08795283330961767,yes,0.08485556170149927,0.0,0.415,2026-07-06
2026-07-07 10:55:28+00:00,KXBTC15M-26JUL070700-00,63204.94,63236.53,0.125,4.5,0.0,2026-07-07 10:34:51+00:00,0.4767,2026-07-07 10:55:00+00:00,0.33233068780898284,0.00020476422149444268,0.0004583980569899823,0.00029353606391788157,0.0006226840239574256,0.8024581108548365,0.27386127875258304,0.2088379170507384,0.7902414337518617,0.0838379170507384,-0.08475856624813827,yes,0.0838379170507384,0.0,0.125,2026-07-07
2026-07-06 09:31:24+00:00,KXBTC15M-26JUL060545-45,62638.85,62689.04,0.185,13.6,0.0,2026-07-06 08:35:14+00:00,0.5917,2026-07-06 09:30:00+00:00,0.3430552076113411,0.00024226609661147076,0.000473190849891423,0.00032308976025945406,0.001191496163363255,0.6722128935268331,0.4760952285695233,0.2686157650785365,0.7386171779347415,0.08361576507853652,-0.07638282206525848,yes,0.08361576507853652,0.0,0.185,2026-07-06
2026-07-07 15:19:54+00:00,KXBTC15M-26JUL071130-30,63519.2,63495.48,0.665,10.1,1.0,2026-07-07 14:35:12+00:00,0.4916,2026-07-07 15:15:00+00:00,0.7915331837861023,0.0002757843500328222,0.0010917958732092642,0.000561388383144577,0.0017841201918508158,-0.20934695994594923,0.4102844541697057,0.5812245756174514,0.4181005526178845,-0.08377542438254859,0.08310055261788452,no,0.08310055261788452,0.0,0.33499999999999996,2026-07-07
2026-07-08 05:06:08+00:00,KXBTC15M-26JUL080115-15,62768.37,62752.17,0.735,8.9,1.0,2026-07-08 05:02:26+00:00,0.553,2026-07-08 05:05:00+00:00,0.2918591565205754,0.00013777531331526525,0.0004025739276315807,0.00023045482832597565,0.0006875128422792687,-0.3754476572763334,0.3851406669430448,0.655829178944333,0.3479566359092856,-0.07917082105566697,0.08295663590928559,no,0.08295663590928559,0.0,0.265,2026-07-08
2026-07-08 11:32:49+00:00,KXBTC15M-26JUL080745-45,62066.38,62047.28,0.495,12.2,1.0,2026-07-08 11:32:47+00:00,0.4282,2026-07-08 11:30:00+00:00,0.2704888527665864,,0.00037309694558487636,0.00037309694558487636,0.001303171606434902,-0.23617948681565495,0.4509249752822894,0.5774522989569556,0.41617060304957176,0.0824522989569556,-0.08882939695042824,yes,0.0824522989569556,1.0,0.495,2026-07-08
2026-07-05 15:39:26+00:00,KXBTC15M-26JUL051145-45,62752.62,62728.8,0.855,5.6,0.0,2026-07-05 15:21:27+00:00,0.4336,2026-07-05 15:35:00+00:00,0.23071351993742562,0.00015162217861263238,0.00031823311280065544,0.00020993600557844046,0.0004967992633389199,-0.7642076663716645,0.30550504633038933,0.7699447726433292,0.226964148357225,-0.08505522735667082,0.08196414835722499,no,0.08196414835722499,1.0,0.14500000000000002,2026-07-05
2026-07-04 10:25:36+00:00,KXBTC15M-26JUL040630-30,62439.76,62419.27,0.9205,4.4,1.0,2026-07-04 09:10:33+00:00,0.6029,2026-07-04 10:25:00+00:00,0.18543301603413773,0.00011109293893761203,0.0002557757600185828,0.00016173192631595181,0.0003392517507035465,-0.9674530626173231,0.27080128015453203,0.8420149831202483,0.1614183133318059,-0.07848501687975173,0.08191831333180588,no,0.08191831333180588,0.0,0.07950000000000002,2026-07-04
2026-07-09 15:31:11+00:00,KXBTC15M-26JUL091145-45,62929.06,62946.99,0.535,13.8,0.0,2026-07-09 15:30:49+00:00,0.426,2026-07-09 15:30:00+00:00,0.619225544516424,,0.0008541245116913337,0.0008541245116913338,0.0031729317364722863,0.08978555122073291,0.47958315233127197,0.4464945956040158,0.5464225339747237,-0.08850540439598426,0.08142253397472377,no,0.08142253397472377,1.0,0.46499999999999997,2026-07-09
2026-07-09 03:19:25+00:00,KXBTC15M-26JUL082330-30,61760.83,61799.99,0.145,10.6,1.0,2026-07-09 03:18:59+00:00,0.3657,2026-07-09 03:15:00+00:00,0.34613117987756387,0.00018399388590209872,0.0004774336711592622,0.0002866978107421059,0.0009334204452730578,0.6790700901792553,0.42031734043061636,0.22626315435116917,0.7649615728259619,0.08126315435116918,-0.0900384271740381,yes,0.08126315435116918,1.0,0.145,2026-07-09
2026-07-05 17:46:57+00:00,KXBTC15M-26JUL051400-00,62570.28,62568.67,0.585,13.0,1.0,2026-07-05 17:30:14+00:00,0.3497,2026-07-05 17:45:00+00:00,0.18267848479691476,3.3239652339482025e-05,0.00025197631623147466,0.00010979748470167943,0.00039588046100887814,-0.06499789586719452,0.4654746681256314,0.49007968937012486,0.49558072679383813,-0.0949203106298751,0.0805807267938381,no,0.0805807267938381,0.0,0.41500000000000004,2026-07-05
2026-07-09 03:55:01+00:00,KXBTC15M-26JUL090000-00,61920.53,61905.93,0.715,5.0,1.0,2026-07-09 03:33:46+00:00,0.3472,2026-07-09 03:55:00+00:00,0.32837213480661553,0.00018565073983392488,0.000452937854031476,0.00027920122980306777,0.0006243129292411997,-0.37771746566011344,0.28867513459481287,0.6258980391500215,0.3655389233765337,-0.08910196084997846,0.08053892337653368,no,0.08053892337653368,0.0,0.28500000000000003,2026-07-09
2026-07-08 03:49:56+00:00,KXBTC15M-26JUL080000-00,62863.87,62909.22,0.195,10.1,0.0,2026-07-08 02:54:39+00:00,0.4165,2026-07-08 03:45:00+00:00,0.4932763296757722,0.00026396947491668526,0.0006803973252463867,0.0004097192225320808,0.0013021080589775014,0.5538249898695813,0.4102844541697057,0.2752268634200302,0.7189679047031118,0.08022686342003021,-0.08603209529688816,yes,0.08022686342003021,0.0,0.195,2026-07-08
2026-07-03 22:21:39+00:00,KXBTC15M-26JUL031830-30,62606.52,62562.39,0.845,8.4,1.0,2026-07-03 22:04:12+00:00,0.4843,2026-07-03 22:20:00+00:00,0.3690158147531503,0.00023964412866435587,0.0005089994354618463,0.0003339184860434775,0.0009677877167546465,-0.7285969771660763,0.37416573867739417,0.764616792646426,0.23447812303987015,-0.08038320735357396,0.07947812303987012,no,0.07947812303987012,0.0,0.15500000000000003,2026-07-03
2026-07-03 21:46:13+00:00,KXBTC15M-26JUL031800-00,62568.08,62549.23,0.665,13.8,1.0,2026-07-03 21:14:19+00:00,0.4916,2026-07-03 21:45:00+00:00,0.5084815105848913,0.00019033731962790263,0.0007013704873424722,0.000369198928328002,0.0013715131467703556,-0.21969692584052766,0.47958315233127197,0.584978951983087,0.4142338099067675,-0.08002104801691301,0.07923380990676754,no,0.07923380990676754,0.0,0.33499999999999996,2026-07-03
2026-07-06 11:23:07+00:00,KXBTC15M-26JUL060730-30,62786.85,62753.84,0.906,6.9,1.0,2026-07-06 11:17:45+00:00,0.5105,2026-07-06 11:20:00+00:00,0.23671467163431847,0.0001520685605419925,0.00032651076027189645,0.0002131233304474589,0.0005598291904402768,-0.9393673889016532,0.3391164991562634,0.8273718918711743,0.17308471852641816,-0.0786281081288257,0.07908471852641819,no,0.07908471852641819,0.0,0.09399999999999997,2026-07-06
2026-07-06 03:40:37+00:00,KXBTC15M-26JUL052345-45,63203.26,63168.57,0.865,4.4,0.0,2026-07-06 03:40:27+00:00,0.5876,2026-07-06 03:40:00+00:00,0.3795152951445451,0.00023727804258569655,0.0005234818217938187,0.00033744936530853925,0.0007078397602899956,-0.7756201406551945,0.27080128015453203,0.7897616616349123,0.2137127749184995,-0.07523833836508764,0.07871277491849948,no,0.07871277491849948,1.0,0.135,2026-07-06
2026-07-03 14:38:42+00:00,KXBTC15M-26JUL031045-45,61855.16,61862.55,0.355,6.3,1.0,2026-07-03 14:36:49+00:00,0.4968,2026-07-03 14:35:00+00:00,0.4215020413485118,0.00012799629227953173,0.0005813959524632453,0.00028668617334383145,0.0007195765841904078,0.16602196104439307,0.324037034920393,0.43355852057476985,0.5662369674302913,0.07855852057476986,-0.07876303256970874,yes,0.07855852057476986,1.0,0.355,2026-07-03
2026-07-06 05:12:59+00:00,KXBTC15M-26JUL060115-15,63170.59,63202.05,0.0485,2.0,0.0,2026-07-06 05:11:45+00:00,0.6212,2026-07-06 05:10:00+00:00,0.3375378259584907,0.00021214060713128173,0.0004655804873154802,0.0003008445651957512,0.00042545846426606817,1.170249587010891,0.18257418583505536,0.12671136238539754,0.8756155987015175,0.07821136238539754,-0.0758844012984825,yes,0.07821136238539754,0.0,0.0485,2026-07-06
2026-07-03 12:57:09+00:00,KXBTC15M-26JUL030900-00,61883.34,61861.7,0.875,2.8,1.0,2026-07-03 12:07:24+00:00,0.4928,2026-07-03 12:55:00+00:00,0.2759947017365146,0.00018169822200641306,0.0003806914006336561,0.0002513458345259481,0.00042058202516741825,-0.8315890235249608,0.21602468994692867,0.7966286930862855,0.2031508690913867,-0.07837130691371452,0.07815086909138669,no,0.07815086909138669,0.0,0.125,2026-07-03
2026-07-08 10:41:50+00:00,KXBTC15M-26JUL080645-45,62079.71,62048.69,0.825,3.2,1.0,2026-07-08 09:45:20+00:00,0.4007,2026-07-08 10:40:00+00:00,0.4453136004103149,0.0002989543321834029,0.0006142402632904975,0.000409304408070886,0.0007321859839494516,-0.6826203477638677,0.23094010767585033,0.7433073374834516,0.2529633858215943,-0.08169266251654839,0.07796338582159423,no,0.07796338582159423,0.0,0.17500000000000004,2026-07-08
2026-07-03 00:37:41+00:00,KXBTC15M-26JUL022045-45,61213.31,61241.48,0.245,7.3,1.0,2026-07-03 00:15:43+00:00,0.6863,2026-07-03 00:35:00+00:00,0.3151719482024917,0.0002466812937988293,0.0004347302670911044,0.0003124984344511256,0.0008443242755015116,0.5449188060978323,0.3488074922742725,0.32266299594575476,0.6893915944225839,0.07766299594575476,-0.0656084055774161,yes,0.07766299594575476,1.0,0.245,2026-07-03
2026-07-03 15:04:07+00:00,KXBTC15M-26JUL031115-15,62125.45,62122.92,0.595,10.9,1.0,2026-07-03 14:59:02+00:00,0.4928,2026-07-03 15:00:00+00:00,0.48779265024058815,5.130563658970436e-05,0.0006728334495934434,0.000268840371141013,0.0008875804651929255,-0.04588302913040575,0.4262237284181474,0.516765253810611,0.4826215128433462,-0.07823474618938897,0.07762151284334617,no,0.07762151284334617,0.0,0.405,2026-07-03
2026-07-05 10:49:53+00:00,KXBTC15M-26JUL050700-00,62685.48,62630.58,0.885,10.1,1.0,2026-07-05 10:48:30+00:00,0.4336,2026-07-05 10:45:00+00:00,0.333107748465584,0.00022968035319627782,0.0004594698902819895,0.0003101066911762769,0.0009855344819508943,-0.8890451393649237,0.4102844541697057,0.8036530175530789,0.19257038106547775,-0.08134698244692107,0.07757038106547776,no,0.07757038106547776,0.0,0.11499999999999999,2026-07-05
2026-07-06 13:24:55+00:00,KXBTC15M-26JUL060930-30,61524.1,61631.51,0.125,5.1,0.0,2026-07-06 12:34:53+00:00,0.5042,2026-07-06 13:20:00+00:00,1.007992232975905,0.000671437776242626,0.001390367179460515,0.0009230630673688872,0.0020845699015231748,0.8367662591716251,0.291547594742265,0.20179367511058083,0.7983790680835703,0.07679367511058083,-0.07662093191642971,yes,0.07679367511058083,0.0,0.125,2026-07-06
2026-07-04 06:11:07+00:00,KXBTC15M-26JUL040215-15,62418.08,62406.12,0.81,3.9,0.0,2026-07-04 05:08:41+00:00,0.7114,2026-07-04 06:10:00+00:00,0.19776038285283778,0.00011053170406952408,0.00027277942896877886,0.00016731840778426324,0.00033042737988171907,-0.579944399264481,0.25495097567963926,0.742479772650412,0.266779172273636,-0.06752022734958807,0.07677917227363606,no,0.07677917227363606,1.0,0.18999999999999995,2026-07-04
2026-07-04 11:21:29+00:00,KXBTC15M-26JUL040730-30,62454.78,62452.53,0.655,8.5,0.0,2026-07-04 11:07:52+00:00,0.6029,2026-07-04 11:20:00+00:00,0.10997353013102183,3.098133182705623e-05,0.00015169123521137267,7.322979801156698e-05,0.00021349971473734258,-0.16874361906085933,0.3763863263545405,0.5862214761619737,0.42144471255801585,-0.0687785238380263,0.07644471255801588,no,0.07644471255801588,1.0,0.345,2026-07-04
2026-07-08 05:46:46+00:00,KXBTC15M-26JUL080200-00,62580.97,62573.85,0.465,13.2,1.0,2026-07-08 05:38:20+00:00,0.5144,2026-07-08 05:45:00+00:00,0.23825622246623934,,0.00032863708784869246,0.00032863708784869246,0.0011939978344735946,-0.09529253288669888,0.469041575982343,0.5413198982069233,0.4600242149488155,0.07631989820692325,-0.07497578505118441,yes,0.07631989820692325,1.0,0.465,2026-07-08
