decision_time,contract_ticker,side,p_market,resolved_yes,bet_amount,would_pnl,src,effective,dir15,want,action,wait_pnl,delta,episode
2026-05-30 19:00:00+00:00,KXBTCD-26MAY3016-T74099.99,yes,0.06,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-30 19:00:00+00:00,0,1,re-entered,-12.5,37.5,47
2026-05-30 19:00:00+00:00,KXBTCD-26MAY3017-T74249.99,yes,0.11,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-30 19:00:00+00:00,0,1,re-entered,-18.18,31.82,47
2026-05-30 19:00:00+00:00,KXBTCD-26MAY3016-T73999.99,yes,0.36,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-30 19:00:00+00:00,0,1,re-entered,-13.89,36.11,47
2026-05-31 00:00:00+00:00,KXBTCD-26MAY3021-T73899.99,yes,0.49,True,50.0,52.04,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 00:00:00+00:00,0,1,missed,0.0,-52.04,48
2026-05-31 01:00:00+00:00,KXBTCD-26MAY3023-T73999.99,yes,0.41,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 01:00:00+00:00,0,1,re-entered,-48.78,1.2199999999999989,48
2026-05-31 01:00:00+00:00,KXBTCD-26MAY3022-T74099.99,yes,0.41,False,24.64,-24.64,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 01:00:00+00:00,0,1,missed,0.0,24.64,48
2026-05-31 02:00:00+00:00,KXBTCD-26MAY3023-T74199.99,yes,0.14,False,43.06,-43.06,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 02:00:00+00:00,1,1,unchanged,-43.06,0.0,48
2026-05-31 07:00:00+00:00,KXBTCD-26MAY3104-T73899.99,yes,0.4,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 07:00:00+00:00,0,1,re-entered,-50.62,-0.6199999999999974,49
2026-05-31 10:00:00+00:00,KXBTCD-26MAY3117-T73999.99,no,0.36,False,47.68,26.82,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 10:00:00+00:00,1,-1,re-entered,27.56,0.7399999999999984,50
2026-05-31 13:00:00+00:00,KXBTCD-26MAY3110-T73899.99,no,0.5,False,48.81,48.81,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 13:00:00+00:00,0,-1,missed,0.0,-48.81,51
2026-05-31 17:00:00+00:00,KXBTCD-26MAY3114-T73499.99,yes,0.28,True,50.0,128.57,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 17:00:00+00:00,1,1,unchanged,128.57,0.0,52
2026-05-31 21:00:00+00:00,KXBTCD-26MAY3118-T73399.99,no,0.92,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 21:00:00+00:00,1,-1,missed,0.0,50.0,53
2026-05-31 21:00:00+00:00,KXBTCD-26MAY3118-T73499.99,no,0.85,True,42.05,-42.05,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 21:00:00+00:00,1,-1,missed,0.0,42.05,53
2026-05-31 23:00:00+00:00,KXBTCD-26MAY3120-T74099.99,no,0.27,False,40.27,14.89,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 23:00:00+00:00,-1,-1,unchanged,14.89,0.0,54
2026-05-31 23:00:00+00:00,KXBTCD-26MAY3121-T73799.99,no,0.27,False,50.0,18.49,paper_trades_pre_regime_pup_20260616.csv,2026-05-31 23:00:00+00:00,-1,-1,unchanged,18.49,0.0,54
2026-06-01 00:00:00+00:00,KXBTCD-26MAY3121-T73899.99,no,0.38,False,50.0,30.65,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 00:00:00+00:00,0,-1,re-entered,13.31,-17.339999999999996,54
2026-06-01 01:00:00+00:00,KXBTCD-26MAY3122-T73499.99,no,0.7,False,39.97,93.26,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 01:00:00+00:00,0,-1,missed,0.0,-93.26,54
2026-06-01 01:00:00+00:00,KXBTCD-26MAY3122-T73599.99,no,0.38,False,50.0,30.65,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 01:00:00+00:00,0,-1,missed,0.0,-30.65,54
2026-06-01 03:00:00+00:00,KXBTCD-26JUN0100-T73699.99,no,0.74,False,36.09,102.72,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 03:00:00+00:00,-1,-1,unchanged,102.72,0.0,55
2026-06-01 04:00:00+00:00,KXBTCD-26JUN0101-T73599.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 04:00:00+00:00,1,-1,missed,0.0,-21.43,55
2026-06-01 04:00:00+00:00,KXBTCD-26JUN0101-T73299.99,no,0.64,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 04:00:00+00:00,1,-1,missed,0.0,50.0,55
2026-06-01 04:00:00+00:00,KXBTCD-26JUN0101-T73499.99,no,0.69,False,50.0,111.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 04:00:00+00:00,1,-1,missed,0.0,-111.29,55
2026-06-01 05:00:00+00:00,KXBTCD-26JUN0102-T73399.99,no,0.28,False,50.0,19.44,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 05:00:00+00:00,0,-1,missed,0.0,-19.44,55
2026-06-01 05:00:00+00:00,KXBTCD-26JUN0102-T73499.99,no,0.34,False,50.0,25.76,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 05:00:00+00:00,0,-1,missed,0.0,-25.76,55
2026-06-01 05:00:00+00:00,KXBTCD-26JUN0102-T73299.99,no,0.7,False,50.0,116.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 05:00:00+00:00,0,-1,missed,0.0,-116.67,55
2026-06-01 06:00:00+00:00,KXBTCD-26JUN0103-T73399.99,no,0.27,False,50.0,18.49,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 06:00:00+00:00,1,-1,missed,0.0,-18.49,55
2026-06-01 06:00:00+00:00,KXBTCD-26JUN0103-T73099.99,no,0.69,False,50.0,111.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 06:00:00+00:00,1,-1,missed,0.0,-111.29,55
2026-06-01 07:00:00+00:00,KXBTCD-26JUN0104-T72699.99,yes,0.47,True,17.8,20.07,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 07:00:00+00:00,1,1,unchanged,20.07,0.0,55
2026-06-01 09:00:00+00:00,KXBTCD-26JUN0106-T72799.99,no,0.69,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 09:00:00+00:00,-1,-1,unchanged,-50.0,0.0,56
2026-06-01 15:00:00+00:00,KXBTCD-26JUN0112-T70999.99,yes,0.69,False,16.33,-16.33,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 15:00:00+00:00,1,1,unchanged,-16.33,0.0,57
2026-06-01 23:00:00+00:00,KXBTCD-26JUN0120-T71099.99,no,0.68,True,44.52,-44.52,paper_trades_pre_regime_pup_20260616.csv,2026-06-01 23:00:00+00:00,-1,-1,unchanged,-44.52,0.0,58
2026-06-02 00:00:00+00:00,KXBTCD-26JUN0121-T71099.99,no,0.53,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 00:00:00+00:00,0,-1,missed,0.0,50.0,58
2026-06-02 00:00:00+00:00,KXBTCD-26JUN0121-T71199.99,no,0.53,False,50.0,56.38,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 00:00:00+00:00,0,-1,missed,0.0,-56.38,58
2026-06-02 02:00:00+00:00,KXBTCD-26JUN0123-T70499.99,yes,0.61,True,50.0,31.97,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 02:00:00+00:00,1,1,unchanged,31.97,0.0,59
2026-06-02 02:00:00+00:00,KXBTCD-26JUN0123-T70599.99,no,0.29,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 02:00:00+00:00,1,-1,re-entered,-25.7,24.3,59
2026-06-02 03:00:00+00:00,KXBTCD-26JUN0200-T70799.99,no,0.67,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 03:00:00+00:00,0,-1,re-entered,-52.27,-2.270000000000003,59
2026-06-02 07:00:00+00:00,KXBTCD-26JUN0204-T69999.99,no,0.24,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 07:00:00+00:00,0,-1,re-entered,-23.68,26.32,60
2026-06-02 07:00:00+00:00,KXBTCD-26JUN0204-T70199.99,no,0.35,False,18.42,9.92,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 07:00:00+00:00,0,-1,re-entered,9.07,-0.8499999999999996,60
2026-06-02 08:00:00+00:00,KXBTCD-26JUN0205-T69799.99,yes,0.49,False,47.02,-47.02,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 08:00:00+00:00,-1,1,missed,0.0,47.02,60
2026-06-02 08:00:00+00:00,KXBTCD-26JUN0205-T69999.99,no,0.42,False,50.0,36.21,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 08:00:00+00:00,-1,-1,unchanged,36.21,0.0,60
2026-06-02 08:00:00+00:00,KXBTCD-26JUN0205-T70099.99,no,0.21,False,50.0,13.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 08:00:00+00:00,-1,-1,unchanged,13.29,0.0,60
2026-06-02 10:00:00+00:00,KXBTCD-26JUN0207-T69099.99,yes,0.75,True,50.0,16.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 10:00:00+00:00,1,1,unchanged,16.67,0.0,61
2026-06-02 10:00:00+00:00,KXBTCD-26JUN0207-T69599.99,no,0.42,False,50.0,36.21,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 10:00:00+00:00,1,-1,missed,0.0,-36.21,61
2026-06-02 11:00:00+00:00,KXBTCD-26JUN0208-T69499.99,no,0.46,False,50.0,42.59,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 11:00:00+00:00,-1,-1,unchanged,42.59,0.0,61
2026-06-02 12:00:00+00:00,KXBTCD-26JUN0209-T69199.99,yes,0.61,False,31.04,-31.04,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 12:00:00+00:00,-1,1,missed,0.0,31.04,61
2026-06-02 13:00:00+00:00,KXBTCD-26JUN0210-T69299.99,no,0.28,False,22.11,8.6,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 13:00:00+00:00,0,-1,re-entered,3.84,-4.76,61
2026-06-02 13:00:00+00:00,KXBTCD-26JUN0210-T69199.99,no,0.26,False,49.91,17.54,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 13:00:00+00:00,0,-1,re-entered,12.48,-5.059999999999999,61
2026-06-02 13:00:00+00:00,KXBTCD-26JUN0210-T69099.99,no,0.32,False,41.31,19.44,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 13:00:00+00:00,0,-1,re-entered,16.4,-3.0400000000000027,61
2026-06-02 14:00:00+00:00,KXBTCD-26JUN0211-T68399.99,yes,0.73,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 14:00:00+00:00,-1,1,missed,0.0,50.0,61
2026-06-02 14:00:00+00:00,KXBTCD-26JUN0211-T68299.99,yes,0.7,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 14:00:00+00:00,-1,1,missed,0.0,50.0,61
2026-06-02 14:00:00+00:00,KXBTCD-26JUN0211-T68099.99,yes,0.49,False,42.07,-42.07,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 14:00:00+00:00,-1,1,missed,0.0,42.07,61
2026-06-02 17:00:00+00:00,KXBTCD-26JUN0214-T67799.99,no,0.24,False,50.0,15.79,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 17:00:00+00:00,-1,-1,unchanged,15.79,0.0,62
2026-06-02 17:00:00+00:00,KXBTCD-26JUN0215-T67399.99,yes,0.57,False,35.04,-35.04,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 17:00:00+00:00,-1,1,re-entered,-34.73,0.3100000000000023,62
2026-06-02 18:00:00+00:00,KXBTCD-26JUN0215-T67299.99,yes,0.52,False,30.2,-30.2,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 18:00:00+00:00,1,1,unchanged,-30.2,0.0,62
2026-06-02 19:00:00+00:00,KXBTCD-26JUN0217-T66999.99,yes,0.64,True,41.57,23.38,paper_trades_pre_regime_pup_20260616.csv,2026-06-02 19:00:00+00:00,-1,1,re-entered,24.36,0.9800000000000004,62
2026-06-03 00:00:00+00:00,KXBTCD-26JUN0221-T66799.99,no,0.28,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 00:00:00+00:00,-1,-1,unchanged,-50.0,0.0,63
2026-06-03 00:00:00+00:00,KXBTCD-26JUN0221-T66999.99,no,0.24,False,48.34,15.27,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 00:00:00+00:00,-1,-1,unchanged,15.27,0.0,63
2026-06-03 01:00:00+00:00,KXBTCD-26JUN0222-T66499.99,no,0.26,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 01:00:00+00:00,1,-1,missed,0.0,50.0,63
2026-06-03 13:00:00+00:00,KXBTCD-26JUN0310-T67299.99,no,0.25,False,50.0,16.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 13:00:00+00:00,-1,-1,unchanged,16.67,0.0,64
2026-06-03 13:00:00+00:00,KXBTCD-26JUN0310-T67199.99,no,0.24,False,50.0,15.79,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 13:00:00+00:00,-1,-1,unchanged,15.79,0.0,64
2026-06-03 13:00:00+00:00,KXBTCD-26JUN0310-T67399.99,no,0.16,False,29.87,5.69,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 13:00:00+00:00,-1,-1,unchanged,5.69,0.0,64
2026-06-03 14:00:00+00:00,KXBTCD-26JUN0311-T67199.99,no,0.17,False,44.26,9.07,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 14:00:00+00:00,-1,-1,unchanged,9.07,0.0,64
2026-06-03 14:00:00+00:00,KXBTCD-26JUN0311-T66999.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 14:00:00+00:00,-1,-1,unchanged,14.1,0.0,64
2026-06-03 14:00:00+00:00,KXBTCD-26JUN0311-T67099.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 14:00:00+00:00,-1,-1,unchanged,14.1,0.0,64
2026-06-03 14:00:00+00:00,KXBTCD-26JUN0312-T67099.99,no,0.18,False,48.76,10.7,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 14:00:00+00:00,-1,-1,unchanged,10.7,0.0,64
2026-06-03 15:00:00+00:00,KXBTCD-26JUN0312-T66799.99,no,0.17,False,50.0,10.24,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 15:00:00+00:00,-1,-1,unchanged,10.24,0.0,64
2026-06-03 15:00:00+00:00,KXBTCD-26JUN0312-T66699.99,no,0.23,False,50.0,14.94,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 15:00:00+00:00,-1,-1,unchanged,14.94,0.0,64
2026-06-03 21:00:00+00:00,KXBTCD-26JUN0318-T65499.99,no,0.23,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 21:00:00+00:00,1,-1,missed,0.0,50.0,65
2026-06-03 22:00:00+00:00,KXBTCD-26JUN0319-T65799.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 22:00:00+00:00,-1,-1,unchanged,12.5,0.0,65
2026-06-03 22:00:00+00:00,KXBTCD-26JUN0319-T65599.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 22:00:00+00:00,-1,-1,unchanged,12.5,0.0,65
2026-06-03 22:00:00+00:00,KXBTCD-26JUN0319-T65199.99,no,0.34,False,50.0,25.76,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 22:00:00+00:00,-1,-1,unchanged,25.76,0.0,65
2026-06-03 22:00:00+00:00,KXBTCD-26JUN0319-T65099.99,no,0.24,False,50.0,15.79,paper_trades_pre_regime_pup_20260616.csv,2026-06-03 22:00:00+00:00,-1,-1,unchanged,15.79,0.0,65
2026-06-04 10:00:00+00:00,KXBTCD-26JUN0407-T62399.99,no,0.7,False,50.0,116.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 10:00:00+00:00,-1,-1,unchanged,116.67,0.0,66
2026-06-04 10:00:00+00:00,KXBTCD-26JUN0407-T62699.99,no,0.64,False,29.19,51.89,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 10:00:00+00:00,-1,-1,unchanged,51.89,0.0,66
2026-06-04 10:00:00+00:00,KXBTCD-26JUN0407-T62499.99,no,0.67,False,21.67,44.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 10:00:00+00:00,-1,-1,unchanged,44.0,0.0,66
2026-06-04 13:00:00+00:00,KXBTCD-26JUN0410-T64199.99,no,0.21,False,50.0,13.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 13:00:00+00:00,-1,-1,unchanged,13.29,0.0,67
2026-06-04 13:00:00+00:00,KXBTCD-26JUN0410-T63999.99,no,0.27,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,67
2026-06-04 13:00:00+00:00,KXBTCD-26JUN0410-T64099.99,no,0.21,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,67
2026-06-04 16:00:00+00:00,KXBTCD-26JUN0413-T63399.99,no,0.72,True,28.92,-28.92,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 16:00:00+00:00,0,-1,missed,0.0,28.92,68
2026-06-04 16:00:00+00:00,KXBTCD-26JUN0413-T63499.99,no,0.73,False,41.16,111.28,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 16:00:00+00:00,0,-1,missed,0.0,-111.28,68
2026-06-04 19:00:00+00:00,KXBTCD-26JUN0416-T63499.99,no,0.72,True,42.87,-42.87,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 19:00:00+00:00,0,-1,re-entered,-8.42,34.449999999999996,69
2026-06-04 19:00:00+00:00,KXBTCD-26JUN0416-T63399.99,no,0.68,True,39.97,-39.97,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 19:00:00+00:00,0,-1,re-entered,-3.12,36.85,69
2026-06-04 19:00:00+00:00,KXBTCD-26JUN0416-T63799.99,no,0.74,False,33.74,96.03,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 19:00:00+00:00,0,-1,re-entered,104.46,8.429999999999993,69
2026-06-04 23:00:00+00:00,KXBTCD-26JUN0420-T63299.99,no,0.65,True,36.99,-36.99,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 23:00:00+00:00,-1,-1,unchanged,-36.99,0.0,70
2026-06-04 23:00:00+00:00,KXBTCD-26JUN0420-T63599.99,no,0.75,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-04 23:00:00+00:00,-1,-1,unchanged,-50.0,0.0,70
2026-06-05 05:00:00+00:00,KXBTCD-26JUN0502-T62899.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 05:00:00+00:00,0,-1,re-entered,63.85,46.28,71
2026-06-05 05:00:00+00:00,KXBTCD-26JUN0502-T63299.99,no,0.29,False,50.0,20.42,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 05:00:00+00:00,0,-1,re-entered,51.06,30.64,71
2026-06-05 05:00:00+00:00,KXBTCD-26JUN0502-T62699.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 05:00:00+00:00,0,-1,re-entered,65.88,48.309999999999995,71
2026-06-05 08:00:00+00:00,KXBTCD-26JUN0506-T62299.99,no,0.69,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,72
2026-06-05 08:00:00+00:00,KXBTCD-26JUN0505-T62399.99,no,0.65,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,72
2026-06-05 10:00:00+00:00,KXBTCD-26JUN0507-T62399.99,no,0.67,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 10:00:00+00:00,-1,-1,unchanged,-50.0,0.0,73
2026-06-05 10:00:00+00:00,KXBTCD-26JUN0507-T62499.99,no,0.63,True,34.11,-34.11,paper_trades_pre_regime_pup_20260616.csv,2026-06-05 10:00:00+00:00,-1,-1,unchanged,-34.11,0.0,73
2026-06-06 17:00:00+00:00,KXBTCD-26JUN0614-T60599.99,no,0.67,False,41.48,84.22,paper_trades_pre_regime_pup_20260616.csv,2026-06-06 17:00:00+00:00,0,-1,missed,0.0,-84.22,74
2026-06-06 19:00:00+00:00,KXBTCD-26JUN0617-T60999.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-06 19:00:00+00:00,0,-1,re-entered,14.69,2.1899999999999995,75
2026-06-06 19:00:00+00:00,KXBTCD-26JUN0616-T60499.99,no,0.83,True,47.84,-47.84,paper_trades_pre_regime_pup_20260616.csv,2026-06-06 19:00:00+00:00,0,-1,re-entered,-40.8,7.040000000000006,75
2026-06-06 19:00:00+00:00,KXBTCD-26JUN0617-T60499.99,no,0.65,True,32.3,-32.3,paper_trades_pre_regime_pup_20260616.csv,2026-06-06 19:00:00+00:00,0,-1,re-entered,-28.15,4.149999999999999,75
2026-06-06 19:00:00+00:00,KXBTCD-26JUN0616-T60399.99,no,0.88,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-06 19:00:00+00:00,0,-1,re-entered,-27.08,22.92,75
2026-06-07 02:00:00+00:00,KXBTCD-26JUN0623-T61499.99,no,0.24,False,50.0,15.79,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 02:00:00+00:00,-1,-1,unchanged,15.79,0.0,76
2026-06-07 03:00:00+00:00,KXBTCD-26JUN0700-T61299.99,no,0.68,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 03:00:00+00:00,KXBTCD-26JUN0700-T61399.99,no,0.62,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 03:00:00+00:00,KXBTCD-26JUN0700-T61499.99,no,0.66,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 04:00:00+00:00,KXBTCD-26JUN0701-T61499.99,no,0.65,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 04:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 05:00:00+00:00,KXBTCD-26JUN0702-T61899.99,no,0.32,False,30.68,14.44,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 05:00:00+00:00,-1,-1,unchanged,14.44,0.0,76
2026-06-07 05:00:00+00:00,KXBTCD-26JUN0702-T61799.99,no,0.37,False,50.0,29.37,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 05:00:00+00:00,-1,-1,unchanged,29.37,0.0,76
2026-06-07 06:00:00+00:00,KXBTCD-26JUN0703-T62199.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 06:00:00+00:00,0,-1,re-entered,6.41,-7.6899999999999995,76
2026-06-07 06:00:00+00:00,KXBTCD-26JUN0703-T61999.99,no,0.36,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 06:00:00+00:00,0,-1,re-entered,-48.05,1.9500000000000028,76
2026-06-07 06:00:00+00:00,KXBTCD-26JUN0703-T61899.99,no,0.34,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 06:00:00+00:00,0,-1,re-entered,-32.2,17.799999999999997,76
2026-06-07 07:00:00+00:00,KXBTCD-26JUN0704-T62199.99,no,0.36,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 07:00:00+00:00,0,-1,re-entered,-49.61,0.39000000000000057,76
2026-06-07 07:00:00+00:00,KXBTCD-26JUN0704-T62299.99,no,0.24,True,34.92,-34.92,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 07:00:00+00:00,0,-1,re-entered,-36.99,-2.0700000000000003,76
2026-06-07 07:00:00+00:00,KXBTCD-26JUN0705-T62499.99,no,0.31,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 07:00:00+00:00,0,-1,re-entered,-49.28,0.7199999999999989,76
2026-06-07 08:00:00+00:00,KXBTCD-26JUN0705-T62599.99,no,0.15,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 08:00:00+00:00,KXBTCD-26JUN0705-T62399.99,no,0.32,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,76
2026-06-07 09:00:00+00:00,KXBTCD-26JUN0706-T62899.99,no,0.37,False,50.0,29.37,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 09:00:00+00:00,-1,-1,unchanged,29.37,0.0,76
2026-06-07 10:00:00+00:00,KXBTCD-26JUN0707-T62499.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 10:00:00+00:00,0,-1,missed,0.0,-21.43,76
2026-06-07 11:00:00+00:00,KXBTCD-26JUN0708-T62599.99,no,0.24,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 11:00:00+00:00,1,-1,re-entered,-50.0,0.0,76
2026-06-07 11:00:00+00:00,KXBTCD-26JUN0708-T62399.99,no,0.62,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-07 11:00:00+00:00,1,-1,re-entered,-55.26,-5.259999999999998,76
2026-06-09 02:00:00+00:00,KXBTCD-26JUN0823-T62699.99,no,0.69,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 02:00:00+00:00,1,-1,missed,0.0,50.0,77
2026-06-09 03:00:00+00:00,KXBTCD-26JUN0900-T62699.99,no,0.69,True,42.31,-42.31,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 03:00:00+00:00,-1,-1,unchanged,-42.31,0.0,77
2026-06-09 03:00:00+00:00,KXBTCD-26JUN0900-T62799.99,no,0.67,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,77
2026-06-09 03:00:00+00:00,KXBTCD-26JUN0900-T62999.99,no,0.3,False,44.89,19.24,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 03:00:00+00:00,-1,-1,unchanged,19.24,0.0,77
2026-06-09 03:00:00+00:00,KXBTCD-26JUN0901-T62699.99,no,0.69,True,40.41,-40.41,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 03:00:00+00:00,-1,-1,unchanged,-40.41,0.0,77
2026-06-09 04:00:00+00:00,KXBTCD-26JUN0901-T62999.99,no,0.34,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 04:00:00+00:00,-1,-1,unchanged,-50.0,0.0,77
