logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,week,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,era
2026-07-01 22:39:29+00:00,KXBTC15M-26JUL011845-45,60456.56,60598.39,0.0605,5.5,0.743911,0.0,2026-06-29/2026-07-05,2026-07-01 22:30:00+00:00,0.5959119496855346,0.10609887206318441,0.8965698598004332,0.045598872063184415,-0.04293014019956676,yes,0.045598872063184415,0.0,0.0605,07-01+ (s23 window)
2026-05-27 22:20:56+00:00,KXBTC15M-26MAY271830-30,74386.49,74263.67,0.845,9.1,0.661721,1.0,2026-05-25/2026-05-31,2026-05-27 22:15:00+00:00,0.576899320568252,0.803763605038176,0.20044475847635956,-0.04123639496182396,0.04544475847635954,no,0.04544475847635954,0.0,0.15500000000000003,pre-07-01 (held-out)
2026-07-08 08:34:29+00:00,KXBTC15M-26JUL080445-45,61997.09,62054.79,0.455,10.5,0.4578,0.0,2026-07-06/2026-07-12,2026-07-08 08:00:00+00:00,0.274390243902439,0.3902050275363658,0.5904176765415002,-0.06479497246363419,0.04541767654150031,no,0.04541767654150031,1.0,0.5449999999999999,07-01+ (s23 window)
2026-05-26 06:09:00+00:00,KXBTC15M-26MAY260215-15,76822.61,76826.22,0.515,6.0,0.208668,0.0,2026-05-25/2026-05-31,2026-05-26 06:00:00+00:00,0.4597701149425287,0.46707599354798857,0.5303833486288945,-0.04792400645201145,0.04538334862889448,no,0.04538334862889448,1.0,0.485,pre-07-01 (held-out)
2026-05-23 18:57:07+00:00,KXBTC15M-26MAY231500-00,75796.47,75826.43,0.195,2.9,0.333942,0.0,2026-05-18/2026-05-24,2026-05-23 18:45:00+00:00,0.4417791104447776,0.24029752657970938,0.7576946161944289,0.04529752657970937,-0.04730538380557103,yes,0.04529752657970937,0.0,0.195,pre-07-01 (held-out)
2026-07-05 08:47:50+00:00,KXBTC15M-26JUL050500-00,62891.83,62895.17,0.515,12.2,0.143011,0.0,2026-06-29/2026-07-05,2026-07-05 08:45:00+00:00,0.5040756439517444,0.47019782883527433,0.5301687007196119,-0.04480217116472568,0.045168700719611876,no,0.045168700719611876,1.0,0.485,07-01+ (s23 window)
2026-07-05 17:31:38+00:00,KXBTC15M-26JUL051345-45,62643.09,62641.13,0.545,13.4,0.252882,0.0,2026-06-29/2026-07-05,2026-07-05 17:30:00+00:00,0.3614649681528662,0.4864947915838933,0.5001390913363122,-0.058505208416106735,0.04513909133631222,no,0.04513909133631222,1.0,0.45499999999999996,07-01+ (s23 window)
2026-07-05 17:26:31+00:00,KXBTC15M-26JUL051330-30,62679.84,62649.8,0.875,3.5,0.235273,0.0,2026-06-29/2026-07-05,2026-07-05 17:15:00+00:00,0.3053097345132743,0.8238818586519835,0.16982511708646775,-0.05111814134801651,0.04482511708646775,no,0.04482511708646775,1.0,0.125,07-01+ (s23 window)
2026-07-03 11:25:48+00:00,KXBTC15M-26JUL030730-30,61934.18,61949.5,0.265,4.2,0.264938,0.0,2026-06-29/2026-07-05,2026-07-03 11:15:00+00:00,0.4423400673400673,0.3097537570098995,0.6875344453086386,0.044753757009899475,-0.04746555469136138,yes,0.044753757009899475,0.0,0.265,07-01+ (s23 window)
2026-05-22 09:54:27+00:00,KXBTC15M-26MAY220600-00,77253.12,77229.12,0.795,5.5,0.187645,0.0,2026-05-18/2026-05-24,2026-05-22 09:45:00+00:00,0.4853999153618282,0.7496823808446795,0.2496133026482923,-0.04531761915532051,0.04461330264829233,no,0.04461330264829233,1.0,0.20499999999999996,pre-07-01 (held-out)
2026-06-02 15:54:51+00:00,KXBTC15M-26JUN021200-00,67020.48,67176.06,0.089,5.1,0.912654,1.0,2026-06-01/2026-06-07,2026-06-02 15:45:00+00:00,0.4650817236255572,0.13358131345484764,0.865314064399489,0.04458131345484764,-0.04568593560051104,yes,0.04458131345484764,1.0,0.089,pre-07-01 (held-out)
2026-07-02 17:42:04+00:00,KXBTC15M-26JUL021345-45,61740.27,61821.23,0.0575,2.9,0.608991,0.0,2026-06-29/2026-07-05,2026-07-02 17:30:00+00:00,0.4594703049759229,0.10206188280420836,0.8971387750847128,0.04456188280420836,-0.04536122491528716,yes,0.04456188280420836,0.0,0.0575,07-01+ (s23 window)
2026-05-21 22:50:00+00:00,KXBTC15M-26MAY211900-00,77568.54,77569.56,0.455,10.0,0.24975,0.0,2026-05-18/2026-05-24,2026-05-21 22:45:00+00:00,0.5538461538461539,0.4995432084012939,0.5048666257805959,0.04454320840129389,-0.040133374219403994,yes,0.04454320840129389,0.0,0.455,pre-07-01 (held-out)
2026-05-26 19:23:21+00:00,KXBTC15M-26MAY261530-30,75740.75,75717.49,0.695,6.6,0.325467,1.0,2026-05-25/2026-05-31,2026-05-26 19:15:00+00:00,0.5009881422924901,0.6505204579280846,0.3495403673607196,-0.0444795420719154,0.044540367360719535,no,0.044540367360719535,0.0,0.30500000000000005,pre-07-01 (held-out)
2026-07-07 12:01:32+00:00,KXBTC15M-26JUL070815-15,63347.06,63341.49,0.575,13.5,0.338273,1.0,2026-07-06/2026-07-12,2026-07-07 12:00:00+00:00,0.4417791104447776,0.5250061273290115,0.46946428122687556,-0.049993872670988426,0.04446428122687551,no,0.04446428122687551,0.0,0.42500000000000004,07-01+ (s23 window)
2026-07-03 14:23:30+00:00,KXBTC15M-26JUL031030-30,61820.36,61679.8,0.948,6.5,0.70409,1.0,2026-06-29/2026-07-05,2026-07-03 14:15:00+00:00,0.5848375451263538,0.9059883209595527,0.09639955808880218,-0.042011679040447225,0.04439955808880214,no,0.04439955808880214,0.0,0.052000000000000046,07-01+ (s23 window)
2026-07-03 05:55:54+00:00,KXBTC15M-26JUL030200-00,61654.43,61628.47,0.855,4.1,0.218237,1.0,2026-06-29/2026-07-05,2026-07-03 05:45:00+00:00,0.4390243902439024,0.8084289697121423,0.18939071310120792,-0.046571030287857695,0.0443907131012079,no,0.0443907131012079,0.0,0.14500000000000002,07-01+ (s23 window)
2026-07-02 02:22:35+00:00,KXBTC15M-26JUL012230-30,60109.73,60070.69,0.725,7.4,0.492195,1.0,2026-06-29/2026-07-05,2026-07-02 02:15:00+00:00,0.4594703049759229,0.6780904864595865,0.3193512261216557,-0.046909513540413506,0.04435122612165565,no,0.04435122612165565,0.0,0.275,07-01+ (s23 window)
2026-05-26 03:33:20+00:00,KXBTC15M-26MAY252345-45,76548.01,76464.41,0.855,11.7,0.385618,1.0,2026-05-25/2026-05-31,2026-05-26 03:30:00+00:00,0.6332899869960988,0.8187439887484984,0.18929162248829012,-0.036256011251501574,0.044291622488290106,no,0.044291622488290106,0.0,0.14500000000000002,pre-07-01 (held-out)
2026-07-06 13:40:07+00:00,KXBTC15M-26JUL060945-45,61432.4,61419.15,0.595,4.9,0.965219,1.0,2026-07-06/2026-07-12,2026-07-06 13:30:00+00:00,0.4722222222222222,0.54919825973733,0.4492253130260079,-0.04580174026266992,0.04422531302600785,no,0.04422531302600785,0.0,0.405,07-01+ (s23 window)
2026-05-24 07:09:19+00:00,KXBTC15M-26MAY240315-15,76831.69,76899.38,0.105,5.7,0.354729,0.0,2026-05-18/2026-05-24,2026-05-24 07:00:00+00:00,0.4423400673400673,0.14920475391300714,0.8487083431048085,0.04420475391300714,-0.046291656895191546,yes,0.04420475391300714,0.0,0.105,pre-07-01 (held-out)
2026-07-06 05:53:40+00:00,KXBTC15M-26JUL060200-00,63079.34,63083.31,0.515,6.3,0.263943,0.0,2026-07-06/2026-07-12,2026-07-06 05:45:00+00:00,0.4832402234636871,0.46983701235327213,0.529079506880846,-0.04516298764672788,0.04407950688084605,no,0.04407950688084605,1.0,0.485,07-01+ (s23 window)
2026-06-02 14:33:57+00:00,KXBTC15M-26JUN021045-45,67975.85,67790.3,0.805,11.0,1.101416,1.0,2026-06-01/2026-06-07,2026-06-02 14:30:00+00:00,0.4865671641791044,0.7600278086655359,0.23907661342437148,-0.04497219133446417,0.044076613424371525,no,0.044076613424371525,0.0,0.19499999999999995,pre-07-01 (held-out)
2026-07-09 10:46:24+00:00,KXBTC15M-26JUL090700-00,62809.16,62844.75,0.305,13.6,0.232619,0.0,2026-07-06/2026-07-12,2026-07-09 10:45:00+00:00,0.6788732394366197,0.348984488145617,0.6672374440339479,0.04398448814561701,-0.02776255596605215,yes,0.04398448814561701,0.0,0.305,07-01+ (s23 window)
2026-05-23 04:37:12+00:00,KXBTC15M-26MAY230045-45,75508.94,75482.62,0.695,7.8,0.092606,0.0,2026-05-18/2026-05-24,2026-05-23 04:30:00+00:00,0.5600873998543335,0.7388561844552555,0.2647005365656847,0.04385618445525552,-0.04029946343431534,yes,0.04385618445525552,0.0,0.695,pre-07-01 (held-out)
2026-07-09 12:38:16+00:00,KXBTC15M-26JUL090845-45,62882.52,62740.41,0.825,6.7,0.429239,0.0,2026-07-06/2026-07-12,2026-07-09 12:30:00+00:00,0.6145833333333334,0.8688504613275401,0.1353382116002373,0.04385046132754011,-0.039661788399762754,yes,0.04385046132754011,0.0,0.825,07-01+ (s23 window)
2026-05-26 04:20:02+00:00,KXBTC15M-26MAY260030-30,76555.84,76585.7,0.365,10.0,0.093997,1.0,2026-05-25/2026-05-31,2026-05-26 04:15:00+00:00,0.4355942750466708,0.316583025162429,0.6786890083577163,-0.048416974837571014,0.043689008357716275,no,0.043689008357716275,0.0,0.635,pre-07-01 (held-out)
2026-07-05 16:40:37+00:00,KXBTC15M-26JUL051245-45,62574.66,62608.07,0.155,4.4,0.25645,0.0,2026-06-29/2026-07-05,2026-07-05 16:30:00+00:00,0.6188212927756654,0.1986257300206145,0.8059085937122308,0.04362573002061451,-0.03909140628776919,yes,0.04362573002061451,0.0,0.155,07-01+ (s23 window)
2026-07-05 13:42:30+00:00,KXBTC15M-26JUL050945-45,62679.01,62644.11,0.9895,2.5,0.251876,1.0,2026-06-29/2026-07-05,2026-07-05 13:30:00+00:00,0.5718540580789278,0.9467151419050932,0.054091726519097216,-0.04278485809490684,0.04359172651909726,no,0.04359172651909726,0.0,0.010499999999999954,07-01+ (s23 window)
2026-07-06 16:12:32+00:00,KXBTC15M-26JUL061215-15,63640.67,63474.04,0.988,2.5,1.162129,1.0,2026-07-06/2026-07-12,2026-07-06 16:00:00+00:00,0.4784688995215311,0.9442040889011989,0.05554832591187775,-0.0437959110988011,0.04354832591187774,no,0.04354832591187774,0.0,0.01200000000000001,07-01+ (s23 window)
2026-07-08 13:25:01+00:00,KXBTC15M-26JUL080930-30,61807.87,61870.31,0.074,5.0,0.374158,0.0,2026-07-06/2026-07-12,2026-07-08 13:15:00+00:00,0.4722222222222222,0.11752605079727296,0.8816789958192208,0.04352605079727297,-0.04432100418077922,yes,0.04352605079727297,0.0,0.074,07-01+ (s23 window)
2026-07-05 18:07:16+00:00,KXBTC15M-26JUL051415-15,62621.78,62578.85,0.911,7.7,0.223644,1.0,2026-06-29/2026-07-05,2026-07-05 18:00:00+00:00,0.6012759170653907,0.8715135618531805,0.13238522887156368,-0.039486438146819514,0.04338522887156371,no,0.04338522887156371,0.0,0.08899999999999997,07-01+ (s23 window)
2026-07-06 03:40:37+00:00,KXBTC15M-26JUL052345-45,63203.26,63168.57,0.865,4.4,0.286948,0.0,2026-07-06/2026-07-12,2026-07-06 03:30:00+00:00,0.6332899869960988,0.8264245872452955,0.17834665496074842,-0.03857541275470444,0.04334665496074841,no,0.04334665496074841,1.0,0.135,07-01+ (s23 window)
2026-06-02 10:31:22+00:00,KXBTC15M-26JUN020645-45,69535.02,69539.97,0.465,13.6,0.300391,0.0,2026-06-01/2026-06-07,2026-06-02 10:30:00+00:00,0.6422222222222222,0.5078535876659791,0.5059882999635621,0.042853587665979076,-0.029011700036437826,yes,0.042853587665979076,0.0,0.465,pre-07-01 (held-out)
2026-07-06 00:53:52+00:00,KXBTC15M-26JUL052100-00,63613.22,63546.15,0.845,6.1,0.47634,1.0,2026-07-06/2026-07-12,2026-07-06 00:45:00+00:00,0.5040756439517444,0.8023506903066365,0.1978304590749682,-0.042649309693363446,0.042830459074968186,no,0.042830459074968186,0.0,0.15500000000000003,07-01+ (s23 window)
2026-07-01 21:53:59+00:00,KXBTC15M-26JUL011800-00,60761.35,60756.42,0.575,6.0,0.489451,1.0,2026-06-29/2026-07-05,2026-07-01 21:45:00+00:00,0.4423400673400673,0.5285686815512328,0.4677824321272249,-0.046431318448767134,0.04278243212722488,no,0.04278243212722488,0.0,0.42500000000000004,07-01+ (s23 window)
2026-05-22 01:24:48+00:00,KXBTC15M-26MAY212130-30,77383.55,77418.46,0.185,5.2,0.255994,0.0,2026-05-18/2026-05-24,2026-05-22 01:15:00+00:00,0.4853999153618282,0.2277787099519185,0.7715698830713035,0.042778709951918514,-0.04343011692869647,yes,0.042778709951918514,0.0,0.185,pre-07-01 (held-out)
2026-05-22 05:16:55+00:00,KXBTC15M-26MAY220130-30,77617.63,77613.93,0.485,13.1,0.141942,0.0,2026-05-18/2026-05-24,2026-05-22 05:15:00+00:00,0.5040756439517444,0.527767305026551,0.4726126695305609,0.04276730502655102,-0.0423873304694391,yes,0.04276730502655102,0.0,0.485,pre-07-01 (held-out)
2026-07-03 21:02:37+00:00,KXBTC15M-26JUL031715-15,62718.2,62716.97,0.445,12.4,0.48292,1.0,2026-06-29/2026-07-05,2026-07-03 21:00:00+00:00,0.431578947368421,0.4877081447175682,0.5060418293571531,0.042708144717568175,-0.0489581706428468,yes,0.042708144717568175,1.0,0.445,07-01+ (s23 window)
2026-07-08 10:16:25+00:00,KXBTC15M-26JUL080630-30,61934.73,61925.36,0.595,13.6,0.348074,1.0,2026-07-06/2026-07-12,2026-07-08 10:15:00+00:00,0.4566473988439306,0.5482150059334868,0.4476817376923674,-0.04678499406651315,0.04268173769236738,no,0.04268173769236738,0.0,0.405,07-01+ (s23 window)
2026-05-26 16:56:58+00:00,KXBTC15M-26MAY261300-00,76397.73,76446.64,0.0995,3.0,0.317396,0.0,2026-05-25/2026-05-31,2026-05-26 16:45:00+00:00,0.5543613063249276,0.14213514077895878,0.859234983028418,0.042635140778958774,-0.041265016971581914,yes,0.042635140778958774,0.0,0.0995,pre-07-01 (held-out)
2026-07-07 04:19:02+00:00,KXBTC15M-26JUL070030-30,63143.08,63165.49,0.375,11.0,0.244441,1.0,2026-07-06/2026-07-12,2026-07-07 04:15:00+00:00,0.6962750716332379,0.4175380399812735,0.5995520874475859,0.04253803998127348,-0.025447912552414076,yes,0.04253803998127348,1.0,0.375,07-01+ (s23 window)
2026-05-23 04:22:02+00:00,KXBTC15M-26MAY230030-30,75490.75,75551.96,0.0865,8.0,0.067077,0.0,2026-05-18/2026-05-24,2026-05-23 04:15:00+00:00,0.4594703049759229,0.04331781546047276,0.9559946655677997,-0.043182184539527234,0.04249466556779968,no,0.04249466556779968,1.0,0.9135,pre-07-01 (held-out)
2026-05-23 00:34:41+00:00,KXBTC15M-26MAY222045-45,75343.06,75383.69,0.315,10.3,0.545786,0.0,2026-05-18/2026-05-24,2026-05-23 00:30:00+00:00,0.4566473988439306,0.3574531348627087,0.6391741275930969,0.042453134862708686,-0.04582587240690317,yes,0.042453134862708686,0.0,0.315,pre-07-01 (held-out)
2026-07-08 06:27:23+00:00,KXBTC15M-26JUL080230-30,62587.69,62551.45,0.9525,2.6,0.264216,1.0,2026-07-06/2026-07-12,2026-07-08 06:15:00+00:00,0.487750556792873,0.9098971839871941,0.08989519426488224,-0.04260281601280591,0.04239519426488225,no,0.04239519426488225,0.0,0.04749999999999999,07-01+ (s23 window)
2026-07-03 19:41:10+00:00,KXBTC15M-26JUL031545-45,62210.6,62174.21,0.855,3.8,0.312456,1.0,2026-06-29/2026-07-05,2026-07-03 19:30:00+00:00,0.4594703049759229,0.8112672150745097,0.18735163506877517,-0.043732784925490265,0.04235163506877515,no,0.04235163506877515,0.0,0.14500000000000002,07-01+ (s23 window)
2026-06-01 17:50:31+00:00,KXBTC15M-26JUN011400-00,71647.22,71615.95,0.665,9.5,0.419967,0.0,2026-06-01/2026-06-07,2026-06-01 17:45:00+00:00,0.4151593453919035,0.6162202417599939,0.3772837188942332,-0.04877975824000613,0.04228371889423321,no,0.04228371889423321,1.0,0.33499999999999996,pre-07-01 (held-out)
2026-05-22 04:36:34+00:00,KXBTC15M-26MAY220045-45,77679.1,77726.88,0.175,8.4,0.088576,0.0,2026-05-18/2026-05-24,2026-05-22 04:30:00+00:00,0.5040756439517444,0.13288426226523536,0.8672798667569122,-0.042115737734764624,0.0422798667569122,no,0.0422798667569122,1.0,0.825,pre-07-01 (held-out)
2026-05-26 19:38:30+00:00,KXBTC15M-26MAY261545-45,75815.96,75797.59,0.745,6.5,0.184467,1.0,2026-05-25/2026-05-31,2026-05-26 19:30:00+00:00,0.5508684863523573,0.7057180300711896,0.29718927088962854,-0.03928196992881039,0.04218927088962854,no,0.04218927088962854,0.0,0.255,pre-07-01 (held-out)
2026-05-27 09:19:55+00:00,KXBTC15M-26MAY270530-30,75619.27,75649.57,0.31,10.1,0.258348,1.0,2026-05-25/2026-05-31,2026-05-27 09:15:00+00:00,0.6059113300492611,0.3521182919135873,0.6560309081639215,0.04211829191358729,-0.033969091836078436,yes,0.04211829191358729,1.0,0.31,pre-07-01 (held-out)
2026-05-25 14:04:47+00:00,KXBTC15M-26MAY251015-15,77295.65,77265.37,0.815,10.2,0.166127,1.0,2026-05-25/2026-05-31,2026-05-25 14:00:00+00:00,0.5741538461538461,0.7775119745236723,0.22710935818495093,-0.03748802547632768,0.042109358184950874,no,0.042109358184950874,0.0,0.18500000000000005,pre-07-01 (held-out)
2026-05-22 19:37:03+00:00,KXBTC15M-26MAY221545-45,75827.38,76153.46,0.0925,7.9,1.174459,0.0,2026-05-18/2026-05-24,2026-05-22 19:30:00+00:00,0.6188212927756654,0.13446014841321768,0.8702338273800734,0.041960148413217685,-0.037266172619926596,yes,0.041960148413217685,0.0,0.0925,pre-07-01 (held-out)
2026-07-07 16:33:51+00:00,KXBTC15M-26JUL071245-45,63905.91,63964.66,0.285,11.1,0.714083,1.0,2026-07-06/2026-07-12,2026-07-07 16:30:00+00:00,0.4423400673400673,0.3267625774941075,0.6687244354789608,0.0417625774941075,-0.046275564521039314,yes,0.0417625774941075,1.0,0.285,07-01+ (s23 window)
2026-07-04 06:11:07+00:00,KXBTC15M-26JUL040215-15,62418.08,62406.12,0.81,3.9,0.135473,0.0,2026-06-29/2026-07-05,2026-07-04 06:00:00+00:00,0.6332899869960988,0.7735001663752404,0.23176174108483738,-0.036499833624759614,0.041761741084837434,no,0.041761741084837434,1.0,0.18999999999999995,07-01+ (s23 window)
2026-07-02 03:08:19+00:00,KXBTC15M-26JUL012315-15,60405.73,60379.7,0.725,6.7,0.327678,1.0,2026-06-29/2026-07-05,2026-07-02 03:00:00+00:00,0.4446043165467626,0.6799437756726134,0.3167338232464173,-0.04505622432738654,0.04173382324641728,no,0.04173382324641728,0.0,0.275,07-01+ (s23 window)
2026-07-06 09:56:46+00:00,KXBTC15M-26JUL060600-00,62613.27,62634.79,0.125,3.2,0.172192,0.0,2026-07-06/2026-07-12,2026-07-06 09:45:00+00:00,0.6188212927756654,0.1666963989395291,0.8367699986601571,0.04169639893952909,-0.03823000133984289,yes,0.04169639893952909,0.0,0.125,07-01+ (s23 window)
2026-07-02 18:37:56+00:00,KXBTC15M-26JUL021445-45,61720.98,61783.73,0.135,7.1,0.397794,0.0,2026-06-29/2026-07-05,2026-07-02 18:30:00+00:00,0.4696969696969697,0.1766731449844675,0.8219670106710668,0.0416731449844675,-0.04303298932893318,yes,0.0416731449844675,0.0,0.135,07-01+ (s23 window)
2026-07-07 06:16:12+00:00,KXBTC15M-26JUL070230-30,63071.53,62976.93,0.795,13.8,0.273707,1.0,2026-07-06/2026-07-12,2026-07-07 06:15:00+00:00,0.6380471380471381,0.8366523814607117,0.17184226285399107,0.04165238146071171,-0.03315773714600889,yes,0.04165238146071171,1.0,0.795,07-01+ (s23 window)
2026-05-22 14:37:06+00:00,KXBTC15M-26MAY221045-45,76735.32,76773.94,0.295,7.9,0.330565,0.0,2026-05-18/2026-05-24,2026-05-22 14:30:00+00:00,0.6188212927756654,0.3365724879852239,0.671399318153538,0.041572487985223894,-0.03360068184646203,yes,0.041572487985223894,0.0,0.295,pre-07-01 (held-out)
2026-07-05 06:47:08+00:00,KXBTC15M-26JUL050300-00,62706.66,62705.26,0.565,12.9,0.15046,1.0,2026-06-29/2026-07-05,2026-07-05 06:45:00+00:00,0.4853999153618282,0.5220833331575087,0.4765646133652419,-0.04291666684249129,0.041564613365241865,no,0.041564613365241865,0.0,0.43500000000000005,07-01+ (s23 window)
2026-05-27 11:46:26+00:00,KXBTC15M-26MAY270800-00,75689.21,75712.93,0.395,13.6,0.40851,0.0,2026-05-25/2026-05-31,2026-05-27 11:45:00+00:00,0.5834564254062038,0.4365061021958868,0.5713846063888373,0.041506102195886796,-0.033615393611162725,yes,0.041506102195886796,0.0,0.395,pre-07-01 (held-out)
2026-05-25 05:33:10+00:00,KXBTC15M-26MAY250145-45,77313.81,77316.88,0.515,11.8,0.221298,1.0,2026-05-25/2026-05-31,2026-05-25 05:30:00+00:00,0.4151593453919035,0.4659775883270925,0.5264618113489067,-0.049022411672907495,0.041461811348906696,no,0.041461811348906696,0.0,0.485,pre-07-01 (held-out)
2026-07-08 17:35:42+00:00,KXBTC15M-26JUL081345-45,62295.7,62249.94,0.685,9.3,0.490741,0.0,2026-07-06/2026-07-12,2026-07-08 17:00:00+00:00,0.3043478260869565,0.6285235735230857,0.35634139472051674,-0.05647642647691431,0.04134139472051679,no,0.04134139472051679,1.0,0.31499999999999995,07-01+ (s23 window)
2026-05-24 05:07:45+00:00,KXBTC15M-26MAY240115-15,76646.12,76699.61,0.135,7.2,0.090875,0.0,2026-05-18/2026-05-24,2026-05-24 05:00:00+00:00,0.5040756439517444,0.09383963846663879,0.9062788593524964,-0.04116036153336122,0.04127885935249642,no,0.04127885935249642,1.0,0.865,pre-07-01 (held-out)
2026-07-10 00:17:41+00:00,KXBTC15M-26JUL092030-30,63152.36,63127.46,0.695,12.3,0.320595,0.0,2026-07-06/2026-07-12,2026-07-10 00:15:00+00:00,0.5538461538461539,0.6583263762351281,0.3461852456587231,-0.03667362376487182,0.04118524565872306,no,0.04118524565872306,1.0,0.30500000000000005,07-01+ (s23 window)
2026-05-26 01:02:52+00:00,KXBTC15M-26MAY252115-15,76632.63,76741.2,0.225,12.1,0.560497,1.0,2026-05-25/2026-05-31,2026-05-26 01:00:00+00:00,0.5543613063249276,0.26601197468496207,0.7380014082857198,0.041011974684962066,-0.036998591714280216,yes,0.041011974684962066,1.0,0.225,pre-07-01 (held-out)
2026-05-24 21:55:35+00:00,KXBTC15M-26MAY241800-00,76156.35,76071.58,0.9445,4.4,0.412466,0.0,2026-05-18/2026-05-24,2026-05-24 21:45:00+00:00,0.6188212927756654,0.9062915550662929,0.09647838383534602,-0.03820844493370712,0.04097838383534602,no,0.04097838383534602,1.0,0.055499999999999994,pre-07-01 (held-out)
2026-07-09 23:57:18+00:00,KXBTC15M-26JUL092000-00,63233.49,63236.77,0.505,2.7,0.286713,0.0,2026-07-06/2026-07-12,2026-07-09 23:45:00+00:00,0.4355942750466708,0.46135569916787456,0.5359118140452723,-0.04364430083212545,0.04091181404527233,no,0.04091181404527233,1.0,0.495,07-01+ (s23 window)
2026-05-26 01:47:37+00:00,KXBTC15M-26MAY252200-00,76659.14,76569.86,0.865,12.4,0.366139,1.0,2026-05-25/2026-05-31,2026-05-26 01:45:00+00:00,0.6188212927756654,0.8311910726645826,0.17582610610929783,-0.033808927335417405,0.04082610610929782,no,0.04082610610929782,0.0,0.135,pre-07-01 (held-out)
2026-05-22 08:18:33+00:00,KXBTC15M-26MAY220430-30,77440.73,77330.54,0.865,11.5,0.149852,1.0,2026-05-18/2026-05-24,2026-05-22 08:15:00+00:00,0.5040756439517444,0.9057998829381351,0.09435045884163773,0.04079988293813508,-0.04064954115836228,yes,0.04079988293813508,1.0,0.865,pre-07-01 (held-out)
2026-07-02 00:11:08+00:00,KXBTC15M-26JUL012015-15,59887.53,59968.41,0.059,3.9,0.482599,0.0,2026-06-29/2026-07-05,2026-07-02 00:00:00+00:00,0.6188212927756654,0.09975658022594552,0.9029179255444388,0.04075658022594553,-0.03808207445556122,yes,0.04075658022594553,0.0,0.059,07-01+ (s23 window)
2026-07-09 09:19:56+00:00,KXBTC15M-26JUL090530-30,62824.18,62821.38,0.455,10.1,0.241508,1.0,2026-07-06/2026-07-12,2026-07-09 09:15:00+00:00,0.3983286908077994,0.49570719421493986,0.49585770848136346,0.040707194214939846,-0.04914229151863647,yes,0.040707194214939846,1.0,0.455,07-01+ (s23 window)
2026-07-03 02:19:22+00:00,KXBTC15M-26JUL022230-30,61478.25,61457.59,0.685,10.6,0.328338,0.0,2026-06-29/2026-07-05,2026-07-03 02:15:00+00:00,0.5741538461538461,0.6502299928132094,0.3556074250066228,-0.034770007186790686,0.040607425006622844,no,0.040607425006622844,1.0,0.31499999999999995,07-01+ (s23 window)
2026-07-02 06:36:28+00:00,KXBTC15M-26JUL020245-45,60534.06,60410.8,0.845,8.5,0.276681,1.0,2026-06-29/2026-07-05,2026-07-02 06:30:00+00:00,0.5009881422924901,0.8855862177026215,0.1144498463169511,0.040586217702621497,-0.04055015368304893,yes,0.040586217702621497,1.0,0.845,07-01+ (s23 window)
2026-05-25 06:33:58+00:00,KXBTC15M-26MAY250245-45,77255.2,77187.68,0.825,11.0,0.345577,1.0,2026-05-25/2026-05-31,2026-05-25 06:30:00+00:00,0.6059113300492611,0.7911304093953144,0.2155409795000942,-0.03386959060468553,0.040540979500094165,no,0.040540979500094165,0.0,0.17500000000000004,pre-07-01 (held-out)
2026-07-08 12:03:38+00:00,KXBTC15M-26JUL080815-15,62217.98,62251.91,0.435,11.4,0.446611,1.0,2026-07-06/2026-07-12,2026-07-08 12:00:00+00:00,0.2723214285714285,0.37430824360329196,0.6055160657148226,-0.06069175639670804,0.04051606571482269,no,0.04051606571482269,0.0,0.565,07-01+ (s23 window)
2026-07-09 00:16:17+00:00,KXBTC15M-26JUL082030-30,62198.05,62205.61,0.525,13.7,0.239324,0.0,2026-07-06/2026-07-12,2026-07-09 00:15:00+00:00,0.6638830897703549,0.5006431058775717,0.5154836423010665,-0.024356894122428363,0.04048364230106649,no,0.04048364230106649,1.0,0.475,07-01+ (s23 window)
2026-07-06 18:55:00+00:00,KXBTC15M-26JUL061500-00,63723.53,63753.05,0.295,5.0,0.433036,0.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.3352410552064615,0.6685188940451895,0.04024105520646154,-0.03648110595481058,yes,0.04024105520646154,0.0,0.295,07-01+ (s23 window)
2026-07-06 12:34:10+00:00,KXBTC15M-26JUL060845-45,62072.68,62022.35,0.685,10.8,0.600798,0.0,2026-07-06/2026-07-12,2026-07-06 12:30:00+00:00,0.4226415094339623,0.6386058770647128,0.3552096346424696,-0.04639412293528722,0.04020963464246963,no,0.04020963464246963,1.0,0.31499999999999995,07-01+ (s23 window)
2026-07-06 01:48:51+00:00,KXBTC15M-26JUL052200-00,63565.36,63682.8,0.115,11.1,0.477747,0.0,2026-07-06/2026-07-12,2026-07-06 01:45:00+00:00,0.5543613063249276,0.15513406747719694,0.8476526813458296,0.04013406747719693,-0.0373473186541704,yes,0.04013406747719693,0.0,0.115,07-01+ (s23 window)
2026-07-03 20:16:37+00:00,KXBTC15M-26JUL031630-30,62354.35,62364.67,0.395,13.4,0.508085,1.0,2026-06-29/2026-07-05,2026-07-03 20:15:00+00:00,0.4390243902439024,0.43510964412042386,0.5591746804288392,0.04010964412042384,-0.04582531957116076,yes,0.04010964412042384,1.0,0.395,07-01+ (s23 window)
